Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
16.87202718	50.96120955	1766.049449	1803.932022	2.471116491	66.89241223	14.40992637	4.992781236	7.463897727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.599999905	6.300000191	5.099999905	57.70000076	60.29999924	59	45.3	3.200000048	4.900000095	4.199999809	12.19999981	17.39999962	15.10000038	49.09999847	66.80000305	57.79999924	9	12.5	11	3
15.45676546	63.55545413	2539.787882	2445.512019	2.388271201	75.67987568	13.84239004	7.431872684	9.820143885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.5	6.099999905	6.699999809	50.70000076	58.70000076	54.79999924	43	2.900000095	6.5	4.900000095	13.30000019	14.30000019	13.89999962	45.79999924	66.69999695	55.79999924	10.39999962	7.800000191	8.899999619	3
61.75738319	79.56979621	27.38463442	87.6321494	4.259765864	22.38589749	5.914634146	1.228625712	5.488391577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29	41.20000076	39.29999924	40.20000076	47.5	NaN	NaN	NaN	NaN	NaN	NaN	52.59999847	64.80000305	58.40000153	NaN	NaN	NaN	2
44.85963223	68.71976136	8.731112632	16.33671742	3.671017709	34.72091384	8.936034133	1.952556279	5.623573988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.69999695	61	62.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.19999695	79.19999695	79.69999695	NaN	NaN	NaN	0
19.12453307	85.83234947	2095.332281	2044.943943	2.731440041	68.21171147	11.44125382	5.861158579	8.59259862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.099999905	3	2.599999905	22.10000038	29	25.60000038	42	0.400000006	2.099999905	1.399999976	15.10000038	18.70000076	17.20000076	36.09999847	56.20000076	45.79999924	14.60000038	16.60000038	15.80000019	3
57.85631009	99.89075985	16.07177739	45.5033094	2.49744724	42.08041848	10.24385193	1.814474867	4.311922107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.29999924	68.90000153	62.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.29999924	83.69999695	71.90000153	NaN	NaN	NaN	0
55.39628039	96.01295355	8.516938178	18.46685054	1.589176028	42.30332643	8.744227575	1.165187317	2.754363345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.59999847	68.09999847	59.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.09999847	84	70	NaN	NaN	NaN	0
29.69135078	100	61.28008052	245.9143028	1.451303879	70.30864922	10.02377027	3.43666464	4.887968519	13.89	17.36	21.87	36.76	22.77	4.52	10.12	2.35	0.32	0.45	0.11	26.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.3	30.29999924	29.20000076	29.70000076	52.4	NaN	NaN	NaN	NaN	NaN	NaN	43.29999924	50.40000153	46.79999924	NaN	NaN	NaN	2
21.36271249	71.42355452	492.2087028	845.0343787	1.392032478	70.09010175	11.192121	3.262053825	4.654086302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.70000076	46.79999924	33.20000076	10.6	NaN	NaN	NaN	NaN	NaN	NaN	29.39999962	83.19999695	61.79999924	NaN	NaN	NaN	3
55.52249377	100	88.86024215	281.4938454	4.388044881	44.47750623	9.496230272	3.515139185	7.903184065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.39999962	27.5	21.89999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.70000076	51.09999847	39.29999924	NaN	NaN	NaN	2
8.592061548	49.78166858	93.31455608	269.4310875	1.165244119	82.74051113	12.47104231	5.586080486	6.751324604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.90000153	40.29999924	37.59999847	56.1	NaN	NaN	NaN	NaN	NaN	NaN	49	61.09999847	54.59999847	NaN	NaN	NaN	2
36.73879146	100	100.5459294	140.4733807	1.314586472	63.26120854	8.947734139	2.263610904	3.578197376	6.96	10.88	17.79	61.4	46.29	0.76	2.97	27.95	12.45	12.04	6.89	57.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	40.29999924	29.89999962	22.39999962	62.70000076	42.40000153	33.2	NaN	NaN	NaN	29.39999962	38.09999847	35.40000153	29.79999924	78.19999695	53.79999924	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
28.482529	83.75343666	44.86346991	122.9229036	1.50444179	65.99240565	9.049407771	2.919398881	4.423840671	6.34	11.13	18.87	61.67	45.41	0.47	1.99	27.14	17.17	13.98	9.07	58.26	NaN	63.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	7	5.699999809	41.09999847	56.79999924	49	36.1	2.799999952	10.30000019	7.099999905	60.90000153	46.90000153	52.90000153	55.59999847	78.69999695	66.90000153	57.90000153	36	45.5	1
38.15838859	66.88596491	355.9426686	447.4196729	3.884377513	42.95008132	7.031608442	2.924357018	6.808734531	5.53	9.98	18.16	64.28	47.75	0.51	2.05	21.51	12.32	10.29	6.22	60.53	NaN	35.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.20000076	26.79999924	24.20000076	41.59999847	67.40000153	54.5	39.1	NaN	NaN	NaN	NaN	NaN	NaN	47.90000153	78	62.59999847	NaN	NaN	NaN	2
26.36398321	75.8507135	513.3417944	694.7049394	2.065993802	65.24227394	11.36980937	3.877990561	5.943984363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.199999809	6.5	5.300000191	37.59999847	47.79999924	42.79999924	48.8	0.200000003	0.5	0.300000012	8	15.39999962	12	51.20000076	66.59999847	58.70000076	7.800000191	15	11.60000038	3
0.105715137	0.561497079	622.1212604	1514.705613	0.699825039	81.17262912	5.894371724	3.01723691	3.717061949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.59999847	47	41.29999924	19.9	NaN	NaN	NaN	NaN	NaN	NaN	49.09999847	76	63	NaN	NaN	NaN	3
30.87095222	100	36.02000144	110.9720296	1.587341811	69.12904778	9.450899701	3.554520348	5.141862159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.09999847	48.59999847	42.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.5	78.30000305	63.09999847	NaN	NaN	NaN	1
15.06975272	34.64520309	140.5749144	307.238637	1.922186131	56.50262843	6.361310271	2.496899578	4.419085709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.79999924	48.70000076	44.79999924	39.1	NaN	NaN	NaN	NaN	NaN	NaN	53	65.5	59.09999847	NaN	NaN	NaN	2
59.45294838	94.97728158	10.7770788	22.83584181	2.361291256	37.40297954	9	1.410919048	3.772210304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.70000076	60.79999924	55.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.59999847	79.69999695	72.40000153	NaN	NaN	NaN	0
16.76270028	56.11703275	1879.667549	2150.631539	2.625142597	70.12903309	13.9196201	6.163132	8.788274597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.299999952	5.199999809	3.900000095	50.20000076	52.79999924	51.59999847	48.1	NaN	NaN	NaN	13.30000019	20.39999962	17.10000038	52	65.40000153	58.59999847	NaN	NaN	NaN	3
32.40512955	71.93400337	3713.359276	2841.371696	4.482657146	54.95158336	15.39606538	5.468096909	9.950754054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.599999905	5.400000095	4.699999809	62.40000153	63.09999847	62.70000076	45.3	3.5	10.30000019	7.300000191	16.10000038	20.10000038	18.39999962	54.70000076	75.09999847	64.59999847	12.69999981	9.800000191	11	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
25.88595033	48.96838781	330.4283127	507.3492726	3.127676471	47.13742584	13.00340884	2.788941326	5.916617797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	19.20000076	14.39999962	22.29999924	41.29999924	31.89999962	37.2	1.600000024	4	3.200000048	25.70000076	31.5	29.60000038	32.40000153	72.19999695	51.90000153	24.10000038	27.5	26.39999962	2
52.83837252	94.76765108	31.22951738	72.92024015	2.25691059	44.24429442	15.31763697	1.79094526	4.047855849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.78	47.84	34.25	18.29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.90000153	70.09999847	61.90000153	65.90000153	38.8	NaN	NaN	NaN	NaN	NaN	NaN	69.30000305	79.40000153	74.5	NaN	NaN	NaN	2
78.44429006	94.56531677	27.39360877	63.4071099	3.679909906	17.04750458	5.078031577	0.756255501	4.436165406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.79999924	43.09999847	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.90000153	70.59999847	63.59999847	NaN	NaN	NaN	1
30.1666663	85.90471843	270.2692496	542.983677	3.361626331	64.88357467	18.20023667	6.211176992	9.572803323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5	1.399999976	1	23.79999924	50.59999847	37.29999924	46.1	2.799999952	6	4.599999905	30	38.90000153	35.09999847	34.20000076	72.40000153	52.70000076	27.10000038	32.90000153	30.39999962	2
33.11450629	100	15.88570248	35.06784505	1.279777266	66.88549371	8.060182697	2.584925576	3.864702841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.60000038	48	34.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.10000038	72.90000153	49.90000153	NaN	NaN	NaN	0
17.82811709	99.73193223	53.9679674	71.02712529	0.810956522	82.12396301	8.788144198	3.7256	4.536556522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.29999924	66.19999695	53.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.20000076	77.5	58.20000076	NaN	NaN	NaN	1
21.40776027	87.11897324	215.7309138	372.8947281	1.511554964	75.42698281	20.26886604	4.639724516	6.15127948	9.2	14.26	21.74	50.58	33.79	1.29	4.22	10.04	5.3	4.54	2.7	45.62	NaN	23.9	NaN	26.4	NaN	18.3	NaN	NaN	NaN	5.900000095	27.20000076	20.60000038	28.20000076	62.70000076	45.79999924	37.5	3.599999905	9.100000381	7.400000095	25.70000076	32	30.10000038	34.29999924	78.59999847	56.70000076	22.10000038	23	22.70000076	2
8.536059269	92.85714286	138.528057	140.9184425	0.551952532	90.80732079	10.9215406	5.45230933	6.004261862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.19999981	31.60000038	25.10000038	24.39999962	44.40000153	34.59999847	42.3	NaN	NaN	NaN	7.800000191	21.10000038	16.39999962	34.29999924	67.19999695	50.79999924	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
63.60166366	98.19509338	711.7123302	885.8704864	3.546934032	35.22928543	5.256822515	1.92920446	5.476138492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.59999847	42.5	40.59999847	42	NaN	NaN	NaN	NaN	NaN	NaN	46.79999924	70.90000153	58.90000153	NaN	NaN	NaN	3
9.714475156	100	369.5606588	921.6701584	0.647177894	90.28552484	13.92202521	6.014817563	6.661995457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.400000095	6.900000095	5.800000191	35.29999924	50.70000076	43.20000076	46.2	2.099999905	5.5	4	9.5	17.29999924	13.89999962	48.59999847	68.19999695	58	5.900000095	10.10000038	8.300000191	3
10.23478017	53.62477914	2679.886892	2408.923588	1.950009919	80.91408426	17.09792701	8.267000073	10.21700999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	3.200000048	2.900000095	42.90000153	49.90000153	46.5	44	2.599999905	7	5.099999905	8.100000381	13	10.89999962	43.29999924	62.90000153	52.79999924	5.599999905	6	5.800000191	3
25.7985258	89.74358974	219.9888222	349.3467472	1.763083739	71.25307125	10.7606679	4.370036618	6.133120357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.69999981	31.39999962	23.70000076	NaN	NaN	NaN	46.8	6.300000191	15.19999981	11.39999962	28.89999962	37.5	33.79999924	NaN	NaN	NaN	22.60000038	22.29999924	22.39999962	2
16.3280654	92.12840539	2625.473601	2055.026318	1.444599122	82.27683924	11.70524533	6.706312226	8.150911347	14.74	18.2	22.92	35.8	21.28	2.62	8.34	NaN	NaN	NaN	NaN	24.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.700000048	5.400000095	3.700000048	63.29999924	73	68.19999695	47.6	1.600000024	5.699999809	3.900000095	5.900000095	12.39999962	9.399999619	55	69.90000153	62.29999924	4.300000191	6.599999905	5.599999905	3
52.7748828	71.63494398	129.3002851	229.9334729	4.164491868	26.32801833	11.81549446	1.488256672	5.65274854	8.48	13.3	20.57	53.68	37.86	1.31	3.97	10.92	4.95	4.09	1.89	48.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.200000048	27.20000076	20	21.5	53.29999924	37.40000153	32.1	1.200000048	4.300000191	3.400000095	33.40000153	51.29999924	46.09999847	32.79999924	74.40000153	53.59999847	32.20000076	47	42.70000076	2
24.80409386	96.71848014	66.9556687	193.3223704	1.041291993	74.35433867	9.753689115	3.019012711	4.060304704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.599999905	35.40000153	21.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	58.20000076	33.20000076	NaN	NaN	NaN	2
34.72931531	74.29412731	88.29918087	213.1234604	2.059754219	53.25429268	10.42084117	2.346541754	4.406295972	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.899999976	9.800000191	6.800000191	29.89999962	55.90000153	43.09999847	33.8	4.5	9.800000191	7.800000191	41.59999847	40.29999924	40.79999924	40.29999924	77.19999695	58.70000076	37.09999847	30.60000038	33	2
58.3534658	95.19966744	56.68399656	144.4791303	3.046352081	38.70412852	6.280128311	1.923561892	4.969913973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.5	29.10000038	31.29999924	10.5	36.70000076	23.79999924	18.9	4.5	17.20000076	14.80000019	44.5	39	40	15.80000019	68.19999695	41.90000153	39.90000153	21.79999924	25.20000076	1
57.82271487	100	9.12318751	29.75145233	2.42782285	42.17728513	3.421715297	1.770912639	4.198735489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.19999695	73.09999847	69.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	82.5	73.40000153	NaN	NaN	NaN	0
23.09711286	83.8836478	1059.466178	1295.947064	2.019364146	72.46529751	12.76738765	5.314523507	7.333887653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000095	9.199999809	8	20.39999962	33.29999924	27	37.2	2.700000048	6.599999905	5.199999809	20.60000038	25.20000076	23.60000038	27.20000076	54.5	40.40000153	17.89999962	18.60000038	18.39999962	3
