Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
22.35513246	74.7194241	3364.327079	3403.376051	2.250506016	70.08123024	21.25189523	5.27154798	7.522053996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
83.09883062	93.99844193	33.71030774	45.56577175	6.700445468	11.59552338	1.577654401	0.878860156	7.579305624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.199999809	48.5	29.60000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.10000038	73.40000153	44.40000153	NaN	NaN	NaN	0
10.10788477	100	201.2570163	297.2886393	0.5	89.89211523	10.05002574	4.446633361	4.946633361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.40000153	48.79999924	45.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.29999924	71.19999695	64.09999847	NaN	NaN	NaN	2
58.69399772	99.78423867	259.5825848	591.4834212	4.04868149	41.1790895	8.422928172	2.834383487	6.883064977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.09999847	32.40000153	43	37.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.90000153	62.5	52.09999847	NaN	NaN	NaN	1
16.91270009	73.30009154	1704.059825	1956.264294	1.00933623	76.92676812	8.75834699	3.365153808	4.374490038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23	56.29999924	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.59999847	89.59999847	75.40000153	NaN	NaN	NaN	3
19.88096684	59.24424869	734.093418	1385.692886	3.196501833	66.4423682	14.65365404	6.328907626	9.525409459	8.94	14.29	22.37	50.48	33.29	1.24	3.92	3.44	2.01	1.7	1.15	46.13	NaN	NaN	NaN	NaN	NaN	13.2	NaN	NaN	NaN	0.400000006	1.799999952	1.200000048	25.79999924	41.59999847	33.79999924	NaN	3	5.5	4.5	19.89999962	27	24	44	68.80000305	56	16.89999962	21.5	19.60000038	2
52.51872181	92.87355157	128.774361	244.9339561	2.597709396	43.45136917	6.617768342	1.996052394	4.59376179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8	34.1	7.3	34.9	8	33.7	NaN	NaN	NaN	NaN	NaN	NaN	12.80000019	22.29999924	17.60000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.20000076	51.20000076	40.20000076	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
29.25277465	88.90942699	600.8479133	872.5344157	1.581280633	67.09823059	7.958605046	3.224785003	4.806065636	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
