Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.39999962	11.30000019	11.69999981	38.40000153	43.20000076	40.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.09999847	69.59999847	56.90000153	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.87	17.05	21.4	37.24	23.63	4.64	10.44	0.02	0	0.01	0	26.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300000191	8.800000191	7.699999809	38.09999847	55.90000153	47.20000076	46	1.399999976	3.700000048	2.700000048	9.800000191	15.60000038	13	49.5	69	58.90000153	4.900000095	8	6.599999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.400000095	3.599999905	3.5	49.29999924	55.5	52.5	42.7	2.5	6.699999809	5	8.300000191	11.80000019	10.30000019	43	65.90000153	54	5.800000191	5	5.400000095	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.599999905	7.300000191	5.099999905	59.79999924	61	60.40000153	48.7	1.200000048	6.900000095	4.300000191	7	14	10.80000019	54.79999924	65.59999847	60.09999847	5.800000191	7.099999905	6.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.799999952	22.79999924	16.89999962	18.20000076	51.40000153	34.70000076	31.4	1.600000024	4.599999905	3.700000048	33.29999924	46	42.29999924	29.29999924	72.90000153	51.20000076	31.70000076	41.40000153	38.59999847	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.099999905	35.40000153	21.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.699999809	59	33.29999924	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	10.39999962	7.300000191	33.40000153	62.09999847	47.90000153	32	5.699999809	9.600000381	8.100000381	47.5	40.70000076	43.29999924	39.59999847	80.40000153	59.90000153	41.79999924	31	35.20000076	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.5	32.5	35.29999924	9.199999809	34.59999847	22.10000038	18.8	4.199999809	18.89999962	16	50.5	42.70000076	44.20000076	16.39999962	67.59999847	41.90000153	46.40000153	23.70000076	28.29999924	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	NaN	NaN	NaN	62	NaN	NaN	NaN	NaN	NaN	NaN	65.09999847	72.80000305	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.80000305	82.59999847	74.30000305	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	10.60000038	9.800000191	20.89999962	33.20000076	27.20000076	34.7	2.099999905	5.5	4.400000095	24.20000076	26.5	25.70000076	24.89999962	53.90000153	38.90000153	22.20000076	21	21.39999962	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.81	15.15	21.34	46.29	31.35	2.5	6.41	2.81	0.79	0.83	0.36	39.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.5	20.10000038	16	39.29999924	48.70000076	44.09999847	51.4	0.899999976	3.200000048	2.099999905	5.300000191	9.199999809	7.400000095	54.09999847	68.19999695	60.5	4.400000095	6.099999905	5.300000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.79999924	79.09999847	71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.40000153	87.30000305	75.69999695	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	11.30000019	8.699999809	31.10000038	38.09999847	34.59999847	52.1	NaN	NaN	NaN	10.80000019	21	16	47.40000153	55.70000076	51.40000153	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	6.199999809	5.400000095	25.60000038	31.89999962	28.79999924	46.4	2.200000048	6.900000095	4.800000191	11.19999981	16.5	14.19999981	40.59999847	57.59999847	48.79999924	9	9.600000381	9.300000191	3
