Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.300000191	6	5.300000191	28.10000038	43.59999847	36	48	0.400000006	1.100000024	0.699999988	9.800000191	15.69999981	13	44.5	62.20000076	53	9.399999619	14.60000038	12.30000019	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.40000153	46.09999847	39.40000153	19.5	NaN	NaN	NaN	NaN	NaN	NaN	45.70000076	76.59999847	62.09999847	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.70000076	48	40.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46	78	62.40000153	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.81	9.64	16.42	65	51.19	1.28	3.13	49.4	31.23	22.29	11.04	60.96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.10000038	40.29999924	35.70000076	NaN	1.200000048	2.099999905	1.700000048	35.09999847	32.79999924	33.79999924	52.5	64.5	58.40000153	33.79999924	30.70000076	32.09999847	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.79999924	61.20000076	55.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.30000305	80	72.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	5.400000095	4	53.29999924	54.09999847	53.70000076	47.8	NaN	NaN	NaN	11.69999981	19.29999924	15.89999962	51.29999924	65	58	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.799999952	4.800000191	4.300000191	63	62.59999847	62.79999924	43.7	3.5	9.100000381	6.699999809	14.69999981	16.70000076	15.89999962	53.79999924	76.90000153	64.90000153	11.19999981	7.599999905	9.199999809	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.06	11.05	18.11	60.15	44.6	1.29	3.63	8.91	3.14	3.03	1.38	55.05	NaN	27.7	NaN	31	NaN	27	NaN	NaN	NaN	5.5	21.29999924	16.20000076	22.70000076	44.90000153	33.90000153	37.6	2.299999952	3.700000048	3.200000048	20.39999962	27	24.79999924	32	72.19999695	51.59999847	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.82	59.78	42.27	25.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.29999924	73.59999847	67.19999695	70.30000305	38.1	NaN	NaN	NaN	NaN	NaN	NaN	70.09999847	80.30000305	75.40000153	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.59999847	46	41.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.09999847	73.19999695	64.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.800000012	1.700000048	1.299999952	19.79999924	49.79999924	34.90000153	43.6	2.799999952	6.199999809	4.800000191	26.10000038	33.40000153	30.39999962	28	70.80000305	48.79999924	23.29999924	27.20000076	25.60000038	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.5	48.70000076	34.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.20000076	73.59999847	49.79999924	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.70000076	67.30000305	54.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.09999847	78	57.59999847	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.1	14.06	21.33	51.51	35.24	1.16	4	10.54	5.75	4.98	3.17	46.75	NaN	22.9	NaN	27.1	NaN	19.4	NaN	NaN	NaN	5.099999905	28.29999924	21.39999962	31.60000038	66.09999847	49.20000076	36.5	3.700000048	8	6.699999809	23.79999924	30	28.10000038	32.79999924	79.69999695	56.5	20.10000038	22	21.39999962	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.5	28	51.5	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.40000153	70.59999847	53	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.80000019	11.10000038	11	38.90000153	43.70000076	41.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.70000076	71.09999847	58.5	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.699999809	7.800000191	6.900000095	39.40000153	55.20000076	47.5	46.4	1.600000024	4.5	3.200000048	9.300000191	16.20000076	13.19999981	49.90000153	68.90000153	59	5.199999809	9	7.300000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	3.400000095	3.299999952	47.79999924	53.79999924	50.90000153	43	2.799999952	7.099999905	5.300000191	8.399999619	12.30000019	10.60000038	42.70000076	65	53.40000153	5.599999905	5.199999809	5.400000095	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.599999905	7	5	59.5	65	62.29999924	47.7	1.600000024	6.199999809	4.099999905	7	12.19999981	9.800000191	52.70000076	66.30000305	59.29999924	5.400000095	6.099999905	5.800000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.200000048	19.79999924	14.39999962	22.89999962	54.20000076	38.40000153	32.6	1.100000024	4.199999809	3.200000048	30.39999962	43.90000153	39.79999924	32.40000153	74.59999847	53.59999847	29.29999924	39.79999924	36.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.300000191	35.20000076	21.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.699999809	58.5	33.09999847	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.47	12.1	19.23	58.32	42.97	0.75	2.88	26.33	14.1	11.95	7.11	54.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	9.800000191	7	30.39999962	58.09999847	44.40000153	32.9	5	9.699999809	7.900000095	44.59999847	40.40000153	42	38.5	78.09999847	58.29999924	39.5	30.70000076	34.09999847	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47	32.20000076	35.20000076	9.399999619	35.09999847	22.5	18.9	4.400000095	19.89999962	16.79999924	50.70000076	41.79999924	43.59999847	16.89999962	68.59999847	42.70000076	46.40000153	21.89999962	26.79999924	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.40000153	73	69.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.40000153	82.5	73.59999847	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.400000095	10.5	9.5	19.89999962	32	26.10000038	35.5	2.400000095	5.900000095	4.699999809	23.70000076	27	25.89999962	24.70000076	52.79999924	38.29999924	21.29999924	21	21.10000038	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.30000019	17.60000038	14.19999981	37	47.59999847	42.40000153	51.1	1.200000048	4.099999905	2.700000048	5.599999905	10.39999962	8.100000381	51.79999924	66.40000153	58.40000153	4.400000095	6.300000191	5.400000095	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.30000305	62.59999847	79.19999695	70.90000153	NaN	1.299999952	3.599999905	2.599999905	95	92	93.30000305	64.30000305	87.40000153	75.69999695	93.69999695	88.40000153	90.69999695	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	10.89999962	8.600000381	28.60000038	35.40000153	32.09999847	51.9	NaN	NaN	NaN	11.10000038	21.10000038	16.29999924	46.5	55	50.59999847	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	6.199999809	5.199999809	23.39999962	29.60000038	26.60000038	46.2	2.200000048	6.800000191	4.800000191	11	16.60000038	14.10000038	40.20000076	56.40000153	48	8.800000191	9.800000191	9.399999619	3
