Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
18.2629707	60.8230449	2888.976962	2869.774793	3.026814886	64.56185135	16.18408696	5.514305351	8.541120237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.700000048	4.599999905	3.700000048	61.59999847	62.79999924	62.20000076	46.7	2.400000095	3.799999952	3.200000048	9.800000191	15.89999962	13.19999981	52.59999847	67.90000153	60.09999847	7.400000095	12.10000038	10	3
15.98410586	65.76668365	3647.441273	3379.346454	2.529972249	75.69441922	14.58876869	7.879045631	10.40901788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000191	4.800000191	5	47.70000076	55.90000153	51.90000153	46.2	2.599999905	6	4.5	10.80000019	14.80000019	13	47.70000076	63.90000153	55.5	8.199999809	8.800000191	8.5	3
79.22112687	91.07700165	81.89235163	272.5123225	6.873588063	13.01741885	3.97578405	1.028670035	7.902258098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	40.90000153	39.5	33.79999924	31.20000076	32.5	44.9	4.300000191	4.300000191	4.300000191	66.80000305	66.80000305	66.80000305	54.59999847	61.79999924	58	62.09999847	62	62	2
43.24931731	69.07066326	9.119276527	33.03426858	6.015123135	37.38395541	9.230738607	3.591237622	9.606360756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.29999924	56.79999924	59.09999847	NaN	NaN	NaN	0.100000001	NaN	NaN	94.69999695	77.80000305	76	76.90000153	NaN	NaN	94.59999847	0
19.02811994	79.29462836	3609.780344	3261.958877	3.001904168	71.41627021	15.17575609	7.500238802	10.50214297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	2.700000048	2.200000048	25.29999924	30.70000076	28.10000038	44.7	2.200000048	6.300000191	4.5	11.69999981	17	14.69999981	40.40000153	56.20000076	48.09999847	9.399999619	10.69999981	10.19999981	3
52.06610439	99.5233395	24.28147741	58.10390179	2.386635376	47.68452842	10.83887048	2.175371434	4.562006811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.70000076	57.09999847	57.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.59999847	77.90000153	71.5	NaN	NaN	NaN	0
58.72444182	95.91695719	11.59490954	30.9884395	1.91248198	38.77574567	8.168887989	1.211250601	3.12373258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.59999847	65.5	56.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.29999924	81.69999695	67.40000153	NaN	NaN	NaN	0
38.21663683	97.38252523	238.6415476	650.8330591	2.87101367	60.7428614	11.6396275	4.442340723	7.313354393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.300000191	12.69999981	10.60000038	20.89999962	26.39999962	23.79999924	52.7	2.200000048	5.199999809	3.799999952	12.60000038	18.70000076	15.80000019	40.59999847	49.79999924	45	10.30000019	13.5	12	2
22.71760045	69.28702011	623.4378459	989.4314245	1.294840051	67.21232864	9.433403524	2.654327417	3.949167468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.100000001	1	0.800000012	19.20000076	36.79999924	28.60000038	11.5	0.699999988	2.700000048	2.299999952	1.200000048	5.199999809	4.300000191	28.39999962	78.19999695	57.70000076	0.5	2.400000095	2	3
42.79704196	99.9979055	242.8315997	532.5411555	3.921805739	57.20206164	13.45321882	5.241733181	9.163538921	11.52	16.08	22.28	43.14	27.68	2.88	6.98	0.34	0.1	0.11	0.06	35.78	NaN	17.7	NaN	22	NaN	11.3	NaN	NaN	NaN	NaN	NaN	NaN	16.10000038	26.39999962	21.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.39999962	49.29999924	37.79999924	NaN	NaN	NaN	2
16.79399153	68.32309718	158.8201444	506.6485993	1.663838342	75.41974497	11.31956276	5.105165233	6.769003575	14.06	17.98	22.78	35.78	21.3	3.99	9.4	0.64	0.18	0.19	0.09	26.22	NaN	17.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.5	35.5	32	56.2	NaN	NaN	NaN	NaN	NaN	NaN	46.5	56.79999924	51.20000076	NaN	NaN	NaN	2
44.19798555	100	129.7806392	210.6025123	1.499663393	55.80201445	6.067040801	1.893394852	3.393058245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.60000038	27.60000038	56.09999847	42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	75	56	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.300000012	3	1.700000048	NaN	NaN	NaN	48.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
28.77678575	82.98407346	55.26082324	192.173458	1.967857127	65.32251968	11.23137622	3.706883681	5.674740808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.1	NaN	77.7	NaN	54.4	NaN	NaN	NaN	34.70000076	35.40000153	35.09999847	43.09999847	57.09999847	50.20000076	36.1	1.899999976	7.099999905	4.800000191	73.59999847	56	64	57.59999847	78.69999695	68	71.59999847	48.90000153	59.20000076	1
33.18549552	62.6433412	257.408168	575.7465172	3.777444015	47.02470384	5.146608903	3.353132478	7.130576493	6.31	11.05	19.27	60.86	45.43	0.65	2.51	18.64	9.77	8.47	5.08	57.68	NaN	33.7	NaN	NaN	NaN	NaN	48.9	66.2	NaN	16	24.5	21	41.79999924	63.5	52.79999924	41.6	2.5	5.199999809	4.099999905	34.5	39.09999847	37.09999847	50.79999924	76.19999695	63.20000076	32	33.79999924	33	2
28.39756592	80	780.693281	1278.879519	2.478753541	64.5030426	12.33514352	4.504249292	6.983002833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	4.199999809	3.299999952	38	49.09999847	43.79999924	51.3	0.5	1.899999976	1.200000048	10.30000019	19.79999924	15.19999981	56.59999847	70.09999847	63.20000076	9.899999619	17.89999962	14	3
0.0972579	0.539161691	592.6160282	1252.995682	0.492613096	81.96127407	6.185204569	2.238251034	2.73086413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.09999847	45.09999847	41.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.5	74.80000305	64.19999695	NaN	NaN	NaN	3
27.5387974	100	48.89776409	144.4489333	1.235709398	72.4612026	10.37752499	3.251448774	4.487158172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.79999924	48.40000153	47.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.09999847	76.40000153	68.80000305	NaN	NaN	NaN	1
7.000529518	31.5426414	453.8681123	931.0415767	1.819903191	77.80614049	17.29871125	6.380127048	8.200030238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	41.70000076	37.40000153	39.5	NaN	NaN	NaN	NaN	NaN	NaN	53	64.69999695	58.79999924	NaN	NaN	NaN	2
58.90972474	94.97728158	12.66885659	25.46027102	2.493605594	37.97493068	10.96359743	1.526713321	4.020318915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.5	60.29999924	54.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.19999695	78.90000153	72.40000153	NaN	NaN	NaN	0
15.31002053	50.99243055	3099.909899	3275.049467	2.998814775	69.97589571	17.53345768	6.989209333	9.988024108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5	3.700000048	2.700000048	58.20000076	57.40000153	57.79999924	49.4	NaN	NaN	NaN	11.19999981	19	15.39999962	57.09999847	67.59999847	62.20000076	NaN	NaN	NaN	3
31.86128795	76.57231864	5547.496903	3922.638717	4.702037221	58.39059269	18.35588485	6.598381422	11.30041864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.799999952	4.599999905	3.799999952	61.59999847	62.20000076	61.90000153	47.1	3.200000048	9	6.400000095	13.19999981	18.79999924	16.20000076	56.40000153	72.90000153	64.30000305	9.899999619	9.800000191	9.800000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
38.86071439	64.62610409	419.0908928	797.3382924	4.248753984	39.86839384	12.92260367	2.817004367	7.065758351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5	17.60000038	13.39999962	17.79999924	31.60000038	24.79999924	34.2	1.899999976	3.700000048	3.099999905	28.10000038	33.79999924	31.79999924	33.40000153	67.09999847	49.90000153	26.20000076	30.10000038	28.70000076	2
53.63899619	86.47764009	70.31709997	169.8427363	2.944726596	37.97356619	10.11798761	1.80280831	4.747534907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.90000153	61.5	55	58.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	77.5	72.40000153	NaN	NaN	NaN	2
70.4533193	94.48789135	43.91090414	91.78066775	3.614799931	25.43666888	7.721263742	1.23315935	4.847959281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.59999847	44.79999924	41.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59	71.80000305	65.30000305	NaN	NaN	NaN	1
7.525377102	47.40514681	172.524762	430.4538172	1.020530809	84.12540071	16.92033489	5.408171988	6.428702797	6.62	10.97	18.21	62.04	46.49	0.43	2.16	31.68	18.98	15.84	10.13	58.29	NaN	47.4	NaN	58.3	NaN	43.6	NaN	NaN	NaN	6.900000095	28.29999924	19.5	30.79999924	48.79999924	39.90000153	48.3	3.200000048	6.900000095	5.400000095	48.70000076	52.40000153	50.90000153	45.20000076	73.40000153	58.90000153	45.5	45.5	45.5	2
46.16624234	100	17.97575501	31.17038432	1.380754458	53.83375766	8.014719181	1.610076912	2.99083137	5.35	8.94	15.14	68.02	55.19	0.91	2.55	64.98	46.11	34.18	20.82	64.3	16.3	44.8	17.8	48.7	12.1	34.5	NaN	NaN	NaN	NaN	NaN	NaN	21.20000076	48.5	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.60000038	73.40000153	51.5	NaN	NaN	NaN	0
22.01761946	99.67542251	100.2413072	119.7812433	1.125980692	77.91068359	12.72925346	3.971418753	5.097399446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40	64.09999847	52.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.79999924	76.30000305	59.40000153	NaN	NaN	NaN	1
25.10855117	90.5009909	343.2252361	616.2663756	2.145130782	72.25604833	23.2952376	5.58675546	7.731886242	8.51	13.46	20.78	53.44	36.78	1.13	3.81	9.67	5.28	4.47	2.78	48.69	NaN	23.9	NaN	38.8	NaN	25.6	19.36	47.98	40.25	4	20.39999962	14.80000019	27.29999924	55.09999847	41.59999847	38.5	4.400000095	10	8.100000381	29.39999962	32.20000076	31.20000076	36.79999924	75.69999695	56.5	25	22.20000076	23.10000038	2
8.839540309	90.69148936	207.0332077	172.83633	0.590523357	90.25317549	10.32043238	5.468099698	6.058623054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.10000038	27.5	21.20000076	23.29999924	39.09999847	31.39999962	42.6	NaN	NaN	NaN	8.399999619	27	20.20000076	37.20000076	66.19999695	51.70000076	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
46.4891767	85.49361358	1324.389659	1456.578669	3.889871479	38.75575606	5.753101532	2.461535982	6.35140746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.099999905	5.699999809	5	37.20000076	44.09999847	40.90000153	48.2	1.799999952	10.10000038	6.400000095	15.69999981	29.89999962	23.70000076	51.29999924	70.69999695	61.09999847	13.89999962	19.79999924	17.20000076	3
10.35228493	95.41973539	769.8457021	1384.701787	1.016129108	85.85580145	13.66534297	6.167940771	7.184069879	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	5.300000191	4.300000191	25.60000038	31.79999924	28.79999924	47.1	2.099999905	5.5	4	11.39999962	21.89999962	17.29999924	45.70000076	63.70000076	54.29999924	8.899999619	15.89999962	12.80000019	3
12.05244881	55.14636819	3499.073606	3161.778227	2.712108191	74.35636451	16.6984566	7.86403727	10.57614546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.700000048	2.900000095	2.299999952	40	43.59999847	41.79999924	46.6	2.700000048	7.199999809	5.199999809	8.800000191	14.69999981	12.10000038	45.20000076	59.09999847	52	6.099999905	7.5	6.900000095	3
28.3623452	81.36645963	253.0085437	430.7750461	2.090664727	65.14246125	8.216275259	3.907075796	5.997740524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
14.70399319	90.48676497	4274.685303	3047.343531	1.969471688	79.16008112	13.57790102	7.481005061	9.450476749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	4.099999905	2.900000095	61.20000076	63.79999924	62.5	48.8	1.299999952	5.300000191	3.5	5.199999809	11.89999962	8.800000191	57.09999847	68.30000305	62.59999847	3.900000095	6.599999905	5.300000191	3
49.06302637	68.78850121	122.5400283	297.2339836	3.80380833	28.67554095	8.302027751	1.529296724	5.333105054	7.79	12.08	19.18	57.02	41.64	1.43	3.93	20.24	8.13	6.93	2.53	51.95	NaN	43.4	NaN	58	NaN	35.4	NaN	NaN	NaN	1.899999976	21.20000076	14.80000019	18.70000076	49.09999847	34	38	3	5.800000191	4.900000095	30.20000076	52.20000076	44.90000153	33.20000076	71.80000305	52.5	27.10000038	46.40000153	40	2
24.87344245	94.57814293	98.0247722	250.2710041	0.977595317	73.70064406	8.906775066	2.739588175	3.717183492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.29999924	20.39999962	20.70000076	6	33	19.79999924	14.5	1.299999952	5.800000191	5	50.20000076	37.70000076	39.90000153	9.899999619	59.09999847	34.59999847	48.90000153	32	34.90000153	2
50.07353167	85.22691476	129.8713807	319.4705732	3.019994319	41.2468094	7.78051108	2.120142392	5.140136711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	71.2	NaN	28.79999924	35.40000153	32.70000076	38.79999924	60.09999847	49.59999847	39.2	4.300000191	7.900000095	6.400000095	58.90000153	44.40000153	50.20000076	52.29999924	80.09999847	66.09999847	54.59999847	36.59999847	43.79999924	2
58.60611095	98.4297434	56.61300617	223.0835787	3.258756462	40.45894165	7.006983163	2.21436839	5.473124852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.5	28.10000038	31.79999924	11.10000038	38.40000153	24.89999962	18.8	4.699999809	20.5	17.29999924	50.70000076	41.70000076	43.5	14.80000019	69.69999695	42.20000076	46	21.20000076	26.20000076	1
53.786932	100	8.202837746	23.51603867	2.024682581	46.213068	4.247305013	1.739582279	3.76426486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.19999695	70.40000153	67.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.19999695	82.40000153	76.59999847	NaN	NaN	NaN	0
22.64096732	78.00004782	1976.152597	2108.770853	2.624423018	67.95992001	14.3167063	5.56663961	8.191062629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.700000048	6.599999905	5.5	29.60000038	41.5	35.70000076	41.5	3.200000048	6.900000095	5.400000095	14.19999981	20.70000076	18.10000038	37.70000076	61.70000076	49.40000153	11	13.80000019	12.69999981	3
