Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
18.6572594	55.83581048	3330.212891	3137.686345	2.825320061	66.5854955	16.8236961	5.630050155	8.455370215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	4.300000191	3.400000095	62.90000153	64.59999847	63.79999924	47.1	2.299999952	3.5	3	9.300000191	15.10000038	12.5	54.79999924	69	61.79999924	7	11.60000038	9.5	3
15.84569701	65.99592312	4001.023966	3722.113902	2.444207904	75.98988504	15.74170456	7.735701309	10.17990921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.599999905	5.400000095	5.5	49.90000153	58.29999924	54.09999847	46.6	2.900000095	6.800000191	5	11.30000019	15.30000019	13.5	49.40000153	64.90000153	56.90000153	8.5	8.600000381	8.5	3
79.47738648	92.62817787	146.7761	366.5289305	5.222736205	14.19739834	4.274293554	0.864184359	6.086920564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.70000076	41.29999924	39.09999847	33	31.39999962	32.20000076	46.1	0.800000012	3.400000095	2.200000048	66.19999695	52.59999847	59	56.29999924	62.40000153	59.29999924	65.09999847	48.90000153	56.5	2
39.01649071	60.21672794	17.54028772	52.02083371	9.23311588	35.20655797	13.15289279	5.016961891	14.25007777	11.86	15.43	21	42.75	28.04	4.14	8.96	93.45	81.32	56.06	36.39	33.27	23.4	66.9	24.2	68.9	10.3	34	NaN	NaN	NaN	NaN	NaN	NaN	60.5	55.5	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.40000153	75.59999847	76.5	NaN	NaN	NaN	0
20.31358847	77.74746428	3635.043609	3280.108454	2.504559884	73.87234598	14.56966432	7.08129839	9.585858274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.299999952	2.5	1.899999976	25	30.89999962	28	45.7	2.400000095	6.400000095	4.699999809	11.80000019	17.60000038	15.10000038	41.70000076	56.5	48.90000153	9.399999619	11.19999981	10.39999962	3
47.20631408	94.832561	28.39455309	66.38588403	2.364661036	50.22140752	12.13213867	2.385696333	4.750357369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.59999847	56.70000076	57.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66	77.80000305	71.69999695	NaN	NaN	NaN	0
61.16907762	96.31111458	14.39733014	43.03291016	2.158358869	36.48803891	8.442499181	1.23999135	3.398350219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.79999924	62.70000076	54.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.09999847	81.59999847	67.59999847	NaN	NaN	NaN	0
41.79301241	97.08924759	297.4072339	763.4497801	2.967574363	56.95153265	11.42211835	3.925991298	6.893565661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	9.800000191	8.100000381	22.89999962	28.10000038	25.60000038	51.4	2.200000048	5.5	3.900000095	10	15.89999962	13.10000038	42.79999924	53.29999924	47.90000153	7.800000191	10.39999962	9.199999809	2
21.10507921	70.29507832	692.6283451	955.0152212	1.06444562	69.97644827	9.488383028	2.480923128	3.545368748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.29999924	38.59999847	30.29999924	10.3	0.600000024	2.200000048	1.899999976	1.700000048	4.699999809	4.099999905	29.5	80	60.5	1.100000024	2.400000095	2.200000048	3
44.52293805	99.99838267	305.4227711	667.8381032	4.160196824	55.47634186	12.33783238	5.183592518	9.343789342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.100000381	15.69999981	12.5	35.2	NaN	NaN	NaN	26.89999962	28	27.5	20.70000076	40	29.79999924	NaN	NaN	NaN	2
22.18167819	74.51262367	239.5668971	617.4272824	1.886404379	70.23097953	9.457635389	4.450399283	6.336803663	13.45	17.64	22.85	37.44	22.62	3.59	8.62	0.25	0.1	0.1	0.07	28.63	NaN	11.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.29999924	34.59999847	31	56	NaN	NaN	NaN	NaN	NaN	NaN	45.90000153	56.20000076	50.59999847	NaN	NaN	NaN	2
29.68071691	76.06555719	185.6591615	301.8128294	1.714106789	60.98008349	9.246432313	2.678795457	4.392902246	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.60000038	55.90000153	42.70000076	35.9	NaN	NaN	NaN	NaN	NaN	NaN	39.20000076	75.30000305	57.20000076	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
21.19972733	70.41509434	59.02234855	192.4198222	1.444176392	69.89320609	9.69496782	3.352669119	4.796845511	6.68	11.59	19.8	59.74	43.3	0.51	2.19	25.34	16.21	13.11	8.42	56.38	NaN	59.9	NaN	76.5	NaN	50.3	NaN	NaN	NaN	39.5	39.5	39.5	42.40000153	55.90000153	49.29999924	42.4	2.099999905	6.300000191	4.400000095	71.09999847	60.79999924	65.40000153	57.5	77.90000153	67.5	69	54.40000153	61	1
36.04240986	61.8158546	491.6500091	766.6407673	4.945802546	41.69390669	5.147206507	3.536677184	8.48247973	6.58	11.21	18.67	60.9	44.66	0.74	2.64	14.42	7.64	6.66	4.14	56.77	NaN	26.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	22.5	19.29999924	42.29999924	63.29999924	52.90000153	41.8	2.799999952	5.699999809	4.5	27	35.20000076	31.70000076	52.09999847	76.30000305	63.90000153	24.20000076	29.5	27.20000076	2
28.62956862	81.25	837.5900628	1373.098464	2.50712965	64.76360785	12.45082349	4.608041618	7.115171268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.70000076	49.40000153	44.79999924	51.2	NaN	NaN	NaN	NaN	NaN	NaN	57.79999924	70.69999695	64.09999847	NaN	NaN	NaN	3
15.82460119	98.92167662	711.2904507	1177.333881	0.367364181	84.00289832	6.667812359	1.929077942	2.296442123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.59999847	44.5	40.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.40000153	74.40000153	63.90000153	NaN	NaN	NaN	3
18.37383844	97.38630032	69.23250522	195.216431	0.981666739	81.13303578	12.46835719	4.221431799	5.203098538	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.09999847	56.20000076	63.09999847	47.29999924	45.90000153	46.59999847	NaN	0	0.300000012	0.200000003	79.69999695	59.70000076	68.19999695	62	75	69	79.69999695	59.40000153	68	1
7.990014449	29.52246817	398.7511235	832.6788619	1.822698513	72.93581823	16.3494509	4.912027585	6.734726098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.29999924	35.09999847	29.89999962	36.79999924	46	41.40000153	43.6	2.5	4.800000191	3.700000048	41.40000153	37.79999924	39.5	56.5	68.59999847	62.5	38.90000153	32.90000153	35.79999924	2
61.32324239	94.97728158	13.65555313	26.75677415	2.44024683	35.4337781	9.410241725	1.339201244	3.779448074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.5	60.09999847	54.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.30000305	78.80000305	72.40000153	NaN	NaN	NaN	0
14.95863653	49.49081173	3912.321554	3673.45136	3.012744716	69.77492184	17.73841574	6.954953961	9.967698677	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5	3.599999905	2.599999905	59.29999924	57.59999847	58.5	49.5	NaN	NaN	NaN	11.30000019	18.60000038	15.19999981	57.5	67.5	62.5	NaN	NaN	NaN	3
30.79313213	75.33482991	5569.146146	4208.192433	4.39738287	59.12497292	18.99617671	6.360733233	10.7581161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.700000048	4.699999809	3.799999952	62.20000076	64.5	63.40000153	46.9	3.099999905	8.899999619	6.300000191	13.39999962	17.89999962	15.89999962	57	72.90000153	64.69999695	10.30000019	9	9.699999809	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
37.94472429	65.5691871	591.6870748	863.5745952	3.833564025	42.13025055	14.0302108	2.790905687	6.624469712	7.85	11.81	18.67	57.45	41.98	1.55	4.22	3.22	1.13	1.07	0.5	51.84	NaN	13.7	NaN	12.3	NaN	13.9	NaN	NaN	NaN	5.800000191	16.70000076	12.80000019	18.79999924	33.40000153	26.20000076	34.9	1.700000048	3.599999905	2.900000095	26.20000076	30.39999962	28.89999962	35.29999924	68.5	51.59999847	24.5	26.79999924	26	2
49.30806007	83.08557186	93.39413521	214.8768902	2.700532188	40.65388374	9.899628254	1.849946189	4.550478378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.59999847	60.70000076	55.5	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.69999695	77.40000153	72.09999847	NaN	NaN	NaN	2
72.75425121	94.47043656	46.82470451	96.89403005	3.605151162	22.98728167	7.406008792	1.076090119	4.681241281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.20000076	46.5	43.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.29999924	73.30000305	66.69999695	NaN	NaN	NaN	1
22.20036295	76.13326728	272.6623679	580.8414686	2.13679837	70.84012844	18.81407217	5.191074682	7.327873052	0	0	0	100	100	0	0	20.91	11.04	9.36	5.41	58.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.300000191	29.79999924	20.70000076	26.89999962	44.5	35.79999924	46.6	3.099999905	7.099999905	5.5	47.70000076	50.29999924	49.20000076	43.40000153	71	56.79999924	44.59999847	43.20000076	43.70000076	2
36.27086005	100	24.18664982	42.44892739	1.437300808	63.72913995	11.88425187	2.525386611	3.96268742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.39999962	48.40000153	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.5	74	52.20000076	NaN	NaN	NaN	0
21.93426931	99.73391262	121.94175	159.9131885	1.085164641	78.00721065	10.96253166	3.849019121	4.934183762	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.09999847	63.79999924	52.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.59999847	76.19999695	59.90000153	NaN	NaN	NaN	1
26.87742561	86.6769551	409.9295787	796.3887086	2.425875357	68.99122257	22.05601438	5.397313941	7.823189298	8.47	12.95	20.23	54.36	37.88	1.25	3.99	8.09	4.04	3.44	1.96	49.14	NaN	22.8	NaN	25.3	NaN	21	NaN	NaN	NaN	4.400000095	19.39999962	14	30.20000076	55.59999847	43.20000076	40.7	4.699999809	9.399999619	7.699999809	26.29999924	31	29.29999924	40.09999847	76.80000305	58.70000076	21.60000038	21.60000038	21.60000038	2
7.228376969	100	358.1353972	276.6408699	0.551735122	92.77162303	11.20669737	7.081169527	7.632904648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.399999619	26.29999924	20	26.29999924	38.70000076	32.70000076	42.7	NaN	NaN	NaN	8	23.89999962	18	38.70000076	66	52.40000153	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	3.5	2.299999952	NaN	NaN	NaN	49.4	NaN	NaN	NaN	6.599999905	13.60000038	10.19999981	NaN	NaN	NaN	NaN	NaN	NaN	3
46.6260237	80.9906419	1465.969974	1651.471582	3.614279537	42.43035664	6.256808051	2.663820042	6.278099579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.900000095	5.300000191	4.300000191	35.70000076	43.29999924	39.79999924	48.1	1.700000048	10	6.400000095	14.89999962	26.70000076	21.5	51.5	69.90000153	60.79999924	13.10000038	16.70000076	15.10000038	3
11.29435355	85.10811763	967.3809536	1556.490559	0.888294216	86.72940506	13.83319448	5.805408819	6.693703035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.799999952	4.5	3.799999952	23.60000038	31.29999924	27.5	46.4	2.200000048	5.5	4.099999905	11	20.60000038	16.5	46.20000076	64.59999847	55.09999847	8.600000381	14.69999981	12.10000038	3
13.66564124	57.97631157	3747.89919	3565.886743	2.506720256	76.42892265	17.92392951	8.128008989	10.63472924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	2.799999952	2.200000048	41.79999924	46.29999924	44.09999847	46.9	2.599999905	6.800000191	4.900000095	9.199999809	14.5	12.10000038	46.20000076	59.90000153	52.79999924	6.599999905	7.800000191	7.199999809	3
28.99284874	81.08108108	278.9201359	502.8865975	2.170648144	64.24215322	10.66995056	3.899762519	6.070410663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
13.83675763	90.05988987	5008.282209	3575.320579	1.524767124	84.63604869	16.28283846	8.399549171	9.924316294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5	4.099999905	2.900000095	64.19999695	65.09999847	64.69999695	48.8	1.799999952	5.900000095	4	5.800000191	11.89999962	9.100000381	58.5	69.19999695	63.79999924	4	6	5.099999905	3
40.50467443	64.26354466	211.0145538	399.6877966	3.50524312	36.97099243	10.41002278	2.056074209	5.561317329	7.69	12.03	19.38	56.93	41.18	1.46	3.97	11.95	4.23	3.73	1.15	51.9	NaN	36.3	NaN	50.8	NaN	28.4	NaN	NaN	NaN	2.200000048	21.60000038	15	21.70000076	51.09999847	36.40000153	39.3	2.900000095	4.300000191	3.799999952	32.5	54.5	46.90000153	35.90000153	72.5	54.20000076	29.60000038	50.20000076	43.09999847	2
24.26281713	94.62327562	109.8458064	232.7801892	0.802438545	74.35851066	8.072876839	2.327015187	3.129453732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.199999809	40.09999847	24	15	NaN	NaN	NaN	NaN	NaN	NaN	11.60000038	63.90000153	37.79999924	NaN	NaN	NaN	2
59.71872441	78.3796962	205.0872373	472.9297126	5.110487965	23.80842577	5.070206905	1.596930824	6.707418789	7.65	11.87	19.21	57.7	42.45	1.17	3.57	13.73	6.14	5.19	2.54	53.2	NaN	37.6	NaN	60.6	NaN	25.9	71.02	68.11	69.28	27	34	31.29999924	37.90000153	62.59999847	50.40000153	38.7	3.700000048	7.099999905	5.699999809	56.40000153	42.90000153	48.20000076	51.90000153	81.40000153	66.59999847	52.70000076	35.90000153	42.5	2
54.83161168	98.23543365	75.24379675	256.7312524	2.945631637	44.18346859	6.440693695	2.331714631	5.277346268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.29999924	28.29999924	31.20000076	9.100000381	37.20000076	23.29999924	18.1	2.799999952	15.89999962	13.39999962	46.29999924	36.29999924	38.20000076	15.60000038	68.69999695	42.09999847	43.5	20.39999962	24.79999924	1
54.42547159	100	8.411364611	18.99229309	1.660067012	45.57452841	3.556124933	1.390098588	3.0501656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	69.80000305	66.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.19999695	82.5	77.09999847	NaN	NaN	NaN	0
21.34325822	74.37894849	2341.53246	2536.117496	2.394936404	71.30470563	15.51798367	5.951158161	8.346094565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.299999952	5.800000191	4.800000191	35.20000076	45.5	40.5	43	3.299999952	6.900000095	5.5	13.80000019	20.60000038	17.79999924	41.79999924	64	52.59999847	10.39999962	13.69999981	12.39999962	3
