Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
16.95066615	48.77422043	1767.721588	1707.015837	2.574652219	65.24666924	13.4846089	4.83370883	7.408361049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	6.199999809	5	59.20000076	61.90000153	60.59999847	45.2	3.299999952	4.900000095	4.199999809	11.89999962	17.60000038	15.10000038	49.20000076	67.19999695	58.09999847	8.699999809	12.60000038	10.89999962	3
15.64586017	59.12812569	2784.597044	2303.495546	2.508465168	73.5390561	12.46056156	6.971412712	9.47987788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.399999619	6.400000095	7.199999809	51.59999847	59.40000153	55.5	42.7	2.700000048	6.599999905	4.900000095	14.30000019	14.60000038	14.39999962	45.59999847	67	55.79999924	11.5	8	9.5	3
64.32017471	84.5799421	25.04244231	92.91941888	4.716275458	23.95339473	7.302158273	1.485547018	6.201822476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.79999924	41	40.09999847	40.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.29999924	64.69999695	58.20000076	NaN	NaN	NaN	2
41.47055377	68.15490024	8.467352237	17.72699635	3.689101894	39.15249876	8.216812442	2.373763169	6.062865063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.80000305	62.20000076	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.90000153	80	80.5	NaN	NaN	NaN	0
17.05631445	86.45320197	2365.065118	1994.32742	2.569124151	70.67652935	11.7962998	6.192199437	8.761323589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.200000048	3.099999905	2.700000048	22.70000076	29.60000038	26.20000076	41.4	0.600000024	2.700000048	1.799999952	15.80000019	19.39999962	18	35.29999924	56.20000076	45.5	15.30000019	16.70000076	16.10000038	3
55.66073549	99.89408446	18.32994263	46.9700189	2.712612882	44.28024863	11.16215958	2.155701881	4.868314763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	71	63.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.5	84.80000305	72.09999847	NaN	NaN	NaN	0
61.24341134	95.94584174	10.55687954	22.10026573	2.211391937	36.16876956	8.995740181	1.253043766	3.464435702	12	15.7	21.07	42.57	28.11	3.91	8.66	85.54	60.91	40.85	19.93	33.46	NaN	50.1	NaN	54.5	NaN	27.8	NaN	NaN	NaN	77.5	54.40000153	63.20000076	52.5	69.90000153	61.29999924	26.7	0.100000001	0.300000012	0.300000012	85.09999847	60.20000076	69.69999695	56.29999924	84.59999847	70.90000153	85	59.79999924	69.40000153	0
30.86419753	100	55.11430382	238.7789607	1.419486714	69.13580247	7.353327381	3.179650238	4.599136952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.70000076	31.79999924	29.79999924	30.79999924	52.5	NaN	NaN	NaN	NaN	NaN	NaN	44.09999847	50.90000153	47.40000153	NaN	NaN	NaN	2
22.00697307	71.46323914	471.0381606	808.2761011	1.401115508	69.2051839	11.59114944	3.148726593	4.549842101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.10000038	48.09999847	34.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.79999924	83.59999847	61.90000153	NaN	NaN	NaN	3
55.85433642	100	93.96923389	287.1282147	6.329302574	44.14566358	9.496230272	5.002499001	11.33180158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.60000038	27.20000076	21.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29	51	39.5	NaN	NaN	NaN	2
14.43322051	59.8436505	90.3625883	223.9626532	1.538977997	75.88178463	11.8097544	4.841999921	6.380977919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.70000076	40.40000153	38.09999847	56.4	NaN	NaN	NaN	NaN	NaN	NaN	49.40000153	61.90000153	55.09999847	NaN	NaN	NaN	2
37.85459105	100	93.28404326	126.2933312	1.24752185	62.14540895	8.170139969	2.048041027	3.295562877	6.87	10.66	18.75	60.19	46.32	1.31	3.53	23.84	9.66	9.41	4.61	56.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	38.40000153	28.70000076	23.70000076	60.90000153	42.09999847	33.3	3.900000095	8.899999619	7.400000095	24.70000076	37.90000153	34	30	76.40000153	53	20.89999962	29	26.60000038	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
27.7753031	77.87616541	44.76250508	123.1537989	1.651091685	64.33401291	9.398465141	2.978225545	4.62931723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	6.400000095	5.300000191	40.90000153	57.20000076	49.09999847	36.9	3.799999952	11.80000019	8.199999809	60.09999847	42.79999924	50.59999847	53.79999924	78.80000305	66	56.29999924	31	42.5	1
40.81173662	68.63543788	350.3284078	434.7153455	4.072440716	40.53838968	8.130380322	2.776416376	6.848857093	5.54	10.16	18.55	63.75	47.72	0.51	2	21.76	12.39	10.25	6.2	60.55	NaN	34.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.70000076	27.39999962	24.39999962	42.20000076	67.80000305	55	38.9	2.099999905	4.900000095	3.799999952	36.70000076	39.40000153	38.29999924	47.59999847	78.30000305	62.59999847	34.59999847	34.5	34.59999847	2
24.00325468	75.83547558	478.6515191	669.2601586	1.950754758	68.34825061	12.36498795	4.212426726	6.163181484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.300000191	6.099999905	5.300000191	41.70000076	48.40000153	45.20000076	47.9	0.200000003	0.300000012	0.300000012	9.5	15.60000038	12.69999981	52.20000076	65.40000153	58.59999847	9.300000191	15.30000019	12.39999962	3
0.104358902	0.561496896	626.1155395	1504.426014	0.670447858	81.41416228	6.075617112	2.936857166	3.607305024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.5	46.70000076	40.70000076	19	NaN	NaN	NaN	NaN	NaN	NaN	47.90000153	76.09999847	62.70000076	NaN	NaN	NaN	3
28.21612823	100	27.27514495	89.33433776	1.262054799	71.78387177	8.328826393	3.210758724	4.472813523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35	48.59999847	41.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.59999847	78.30000305	62.70000076	NaN	NaN	NaN	1
16.37233208	34.46523678	127.7736909	269.064553	1.974240024	52.49609865	5.811026853	2.181713419	4.155953443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.69999981	19.60000038	15.60000038	33.5	42.79999924	38.20000076	38.6	NaN	NaN	NaN	NaN	NaN	NaN	52.20000076	64.59999847	58.29999924	NaN	NaN	NaN	2
65.82221462	94.97728158	11.30590925	20.93407109	2.503469732	30.69688506	10	1.108878334	3.612348066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.40000153	60.90000153	55.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.59999847	79.90000153	72.5	NaN	NaN	NaN	0
16.12113175	55.21364353	1835.143736	2057.692229	2.578435684	70.80226784	13.42151906	6.252509368	8.830945052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	5.400000095	4	52.09999847	53.29999924	52.70000076	48	NaN	NaN	NaN	12.5	19.89999962	16.60000038	51.5	64.80000305	58	NaN	NaN	NaN	3
31.49536951	69.18161566	4267.117506	2726.761269	4.528596422	54.47436548	15.3560842	5.418758446	9.947354867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.599999905	5.400000095	4.699999809	62.20000076	64.90000153	63.59999847	44.9	3.299999952	9.199999809	6.699999809	15.5	19.60000038	17.79999924	54.70000076	76.19999695	65.09999847	12.19999981	10.30000019	11.19999981	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
24.53922472	46.44812567	300.4918979	465.5151559	3.064428905	47.16853614	12.74922654	2.73595723	5.800386135	7.05	10.96	18.24	60.09	44.44	1.33	3.66	6.52	2.21	2.06	0.88	54.88	NaN	23.2	NaN	30.3	NaN	22	NaN	NaN	NaN	5.300000191	20.20000076	15.39999962	21.60000038	42.79999924	32.29999924	36.8	1.799999952	3.799999952	3.099999905	24.79999924	32.29999924	29.89999962	31.60000038	72.40000153	51.5	23	28.60000038	26.79999924	2
50.64353695	94.82127636	26.65754911	62.29833402	2.033097956	46.59053443	15.90334675	1.773526833	3.80662479	11.31	15.83	22.3	43.32	27.55	3.11	7.24	65.06	36.37	26.28	10.73	35.7	NaN	6	NaN	7.9	NaN	2	NaN	NaN	NaN	NaN	NaN	50.5	71.30000305	63.79999924	67.40000153	38.7	NaN	NaN	NaN	NaN	NaN	NaN	69.5	79.69999695	74.80000305	NaN	NaN	NaN	2
82.27278747	95.36547362	33.02697529	68.36350684	4.302122774	13.72895834	4.542951178	0.684629086	4.98675186	10.28	14.51	20.8	47.83	32.77	2.83	6.58	51.78	24.88	18.42	6.34	40.68	NaN	53.3	NaN	59.6	NaN	41.4	NaN	NaN	NaN	NaN	NaN	NaN	36.5	42.90000153	39.70000076	19.2	1.600000024	5.300000191	3.5	93	74.80000305	83.59999847	56.59999847	70.40000153	63.40000153	91.40000153	69.5	80.09999847	1
30.05002502	85.37578904	229.9894574	482.4734621	3.093051273	64.8026386	17.43326737	5.694684938	8.787736211	7.16	11.18	18.46	60.77	45.64	0.46	2.43	22.15	13	11.21	7.62	56.94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.800000012	1.600000024	1.200000048	22.29999924	50.40000153	36.40000153	44.7	2.799999952	5.699999809	4.5	28.5	37	33.5	31.20000076	70.90000153	50.5	25.70000076	31.29999924	29	2
30.39184749	100	17.79562453	34.17733402	1.184946626	69.60815251	8.132009623	2.713949701	3.898896327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.60000038	48.29999924	34.5	18	NaN	NaN	NaN	NaN	NaN	NaN	26.79999924	73.19999695	49.90000153	NaN	NaN	NaN	0
17.80761695	99.70869007	57.21938223	70.82459147	0.823206235	82.14035613	7.954078291	3.786103118	4.609309353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.40000153	66.59999847	53.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.79999924	77.69999695	58	NaN	NaN	NaN	1
20.8556506	87.49653821	220.8468731	385.1911802	1.585279768	76.16402771	21.70893728	5.065507323	6.650787091	9.22	13.93	21.92	51.13	34.29	1.05	3.8	12.89	7.02	5.97	3.78	46.54	NaN	24.5	NaN	26.8	NaN	19.1	NaN	NaN	NaN	5.699999809	28.29999924	21.60000038	26.29999924	61.40000153	44.20000076	37.2	4.400000095	8.100000381	7	22.29999924	31.5	28.79999924	31.20000076	77.30000305	54.5	17.89999962	23.29999924	21.70000076	2
8.653043085	92.93680297	131.8652585	139.249536	0.537634409	90.68932564	10.22420494	5.236753008	5.774387417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.19999981	31.5	25.10000038	24.70000076	45.20000076	35.20000076	42	NaN	NaN	NaN	7.5	20.10000038	15.69999981	33.90000153	67.19999695	50.59999847	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
64.86436472	98.42126603	749.3156507	810.7197772	3.401226644	34.0951734	4.807814016	1.759589064	5.160815708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.20000076	45	42.70000076	41.6	NaN	NaN	NaN	NaN	NaN	NaN	45.5	70.80000305	58.20000076	NaN	NaN	NaN	3
9.332471511	100	403.6563451	915.9511063	0.626155477	90.66752849	14.28922283	6.083272738	6.709428214	14.33	17.53	21.68	36.24	22.69	4.32	10.22	0.19	0.13	0.2	0.23	25.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.800000191	7.099999905	6.099999905	36.70000076	52.90000153	45	46.3	2.099999905	5.599999905	4.099999905	9.699999809	17.20000076	13.89999962	49.29999924	68.90000153	58.70000076	5.800000191	9.699999809	8	3
9.391402599	52.9215987	3083.324762	2389.38042	1.841667644	82.25412151	17.31277295	8.536334467	10.37800211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.599999905	3.200000048	2.900000095	43.40000153	51	47.29999924	43.7	2.5	6.900000095	5.099999905	8	12.60000038	10.60000038	43.40000153	63.70000076	53.20000076	5.5	5.699999809	5.599999905	3
26.94712608	91.15044248	206.2481485	329.9462015	1.770050125	70.43664809	10.68797142	4.217261905	5.98731203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
16.23188076	92.3071942	2870.370504	1970.078566	1.443961971	82.41536762	11.41477401	6.767537364	8.211499334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	5.5	3.900000095	62.09999847	70.09999847	66.19999695	47.3	1.5	5.900000095	3.900000095	6.099999905	12	9.300000191	53.40000153	68.90000153	61	4.599999905	6.099999905	5.400000095	3
59.59974138	77.60252037	109.5922753	201.1198834	4.099458888	23.19870399	10.9730291	1.238288131	5.337747019	8.74	13.49	20.79	52.67	36.48	1.48	4.31	11.15	4.69	3.93	1.72	47.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	26.70000076	19.89999962	17.89999962	53.40000153	35.59999847	32.3	2	3.900000095	3.299999952	32.5	50	44.90000153	31.5	74.59999847	53.09999847	30.5	46.09999847	41.5	2
21.57109369	96.48518263	61.82793227	178.2457351	0.84688716	77.64310218	10.07969136	2.941148043	3.788035203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.5	34.20000076	21.10000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.599999905	56	31.79999924	NaN	NaN	NaN	2
30.03247667	72.58301526	80.68901406	204.5919371	1.821930323	58.62327218	11.06838831	2.581342769	4.403273092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.899999976	9.5	6.599999905	32	58.59999847	45.5	33.3	4.199999809	9.5	7.5	44.70000076	41.59999847	42.70000076	40.90000153	78.69999695	59.79999924	40.40000153	32.09999847	35.20000076	2
54.28070603	92.88368311	44.24909246	121.9872315	2.487854415	41.56055809	5.455326544	1.769295095	4.25714951	13.01	16.4	21.17	39.91	26.04	4.18	9.51	26.31	2.46	4.96	0.34	30.13	3.4	19.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.2	10.5	37.09999847	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.20000076	68.19999695	42.09999847	NaN	NaN	NaN	1
62.73291925	100	7.777513357	24.10058705	2.290976727	37.26708075	2.204666544	1.360976274	3.651953001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.19999695	73.09999847	69.19999695	31.1	NaN	NaN	NaN	NaN	NaN	NaN	64.90000153	82.5	73.30000305	NaN	NaN	NaN	0
23.19090575	83.90628197	1177.223214	1245.14939	2.062656298	72.36094223	12.49804634	5.400175159	7.462831457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	9.5	8.399999619	19.39999962	32.29999924	26	36.6	2.599999905	6.599999905	5.199999809	22.10000038	26.10000038	24.70000076	26.20000076	53.59999847	39.5	19.5	19.5	19.5	3
