Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
18.82022054	56.87623673	1858.490441	2558.659183	2.764430399	66.91022188	16.49425161	5.589903041	8.35433344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	5.5	4.400000095	60.29999924	61.79999924	61.09999847	46.7	2.599999905	4	3.400000095	10.39999962	16.60000038	13.89999962	51.90000153	67.30000305	59.40000153	7.800000191	12.60000038	10.5	3
16.20131924	66.94045175	2577.830658	3050.687169	2.447817663	75.79741574	15.04501758	7.666051323	10.11386899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	5.300000191	5.599999905	47.20000076	56	51.70000076	44.9	3	7	5.199999809	12.10000038	14.60000038	13.5	48.09999847	65.59999847	56.5	9.100000381	7.599999905	8.300000191	3
65.2668574	79.32819602	33.79317921	119.716244	3.675287694	17.72552425	2.86259542	0.791817882	4.467105576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.40000153	40.90000153	40.20000076	36.09999847	33	34.59999847	46.6	NaN	NaN	NaN	NaN	NaN	NaN	53.70000076	62.59999847	58	NaN	NaN	NaN	2
52.20462123	75.56867722	6.376306393	22.1161673	4.745724641	30.91764584	8.195806899	2.12393795	6.869662591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.29999924	58.20000076	60.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.30000305	76.69999695	77.59999847	NaN	NaN	NaN	0
19.42964713	81.44728005	2274.44268	2786.469616	3.054172134	67.18468378	12.54562317	6.252982226	9.30715436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.100000024	2.299999952	1.799999952	26.70000076	31.79999924	29.29999924	43.9	2.099999905	5.5	4	13.5	16.89999962	15.39999962	39.40000153	56.59999847	47.79999924	11.39999962	11.39999962	11.39999962	3
55.74772326	99.87999386	16.8723016	50.92516444	2.385766394	44.18529567	9.644954575	1.888674226	4.27444062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.90000153	57.5	57.70000076	24.3	NaN	NaN	NaN	NaN	NaN	NaN	65.19999695	78	71.30000305	NaN	NaN	NaN	0
57.91219577	96.00062766	10.01362693	26.58214383	1.86614202	39.67519049	8.226484298	1.227348097	3.093490117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.59999847	65.19999695	56.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.90000153	82.59999847	68.09999847	NaN	NaN	NaN	0
39.79604527	98.46153846	148.5755578	552.4729737	2.937738032	59.58214152	11.28840851	4.330677819	7.268415851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	12.89999962	10.69999981	20.60000038	22	21.29999924	53.1	1.899999976	4.699999809	3.400000095	12.10000038	17.79999924	15.10000038	38.40000153	45.79999924	41.90000153	10.30000019	13.10000038	11.69999981	2
22.65325034	67.73713416	547.5795485	969.3726793	1.467143701	66.55711726	9.467870999	2.919869561	4.387013262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.20000076	43.29999924	32.09999847	12.7	0.699999988	2.299999952	2	1.799999952	4.800000191	4.199999809	31	80.90000153	60.40000153	1.200000048	2.599999905	2.299999952	3
36.7171058	100	124.4995621	349.4341067	2.595507091	63.2828942	10.55080675	4.473424499	7.06893159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.10000038	26.5	21.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.79999924	49.59999847	38.09999847	NaN	NaN	NaN	2
20.06545695	69.42070787	96.84112555	384.800768	1.909575481	71.09586237	10.12407802	4.697006267	6.606581748	13.18	17.35	22.54	38.58	23.86	3.45	8.35	2.5	0.6	0.67	0.26	29.97	NaN	30.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.60000038	36.40000153	33.09999847	56.2	NaN	NaN	NaN	NaN	NaN	NaN	46.90000153	57.40000153	51.70000076	NaN	NaN	NaN	2
42.8755566	100	129.3583996	194.8080653	1.569247378	57.1244434	6.290322581	2.090757302	3.660004679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.5	NaN	44.2	NaN	23.7	NaN	NaN	NaN	NaN	NaN	NaN	27.29999924	58.59999847	43	34	NaN	NaN	NaN	NaN	NaN	NaN	35.79999924	76.40000153	56	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.300000012	3.099999905	1.700000048	NaN	NaN	NaN	49.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
29.31640097	78.85174419	59.59363137	201.4418364	2.427564354	62.82085923	11.22315494	4.101807502	6.529371856	5.98	10.89	18.77	62.86	47.08	0.28	1.5	32.91	22.01	18.43	12.88	59.94	NaN	63.3	NaN	78.8	NaN	53.9	73.4	78.8	NaN	36.20000076	42.29999924	39.59999847	41.29999924	56.29999924	48.90000153	38.2	2	6.300000191	4.400000095	74.59999847	63.70000076	68.5	56.09999847	78.19999695	66.90000153	72.59999847	56.90000153	63.70000076	1
34.61176138	62.52336131	203.2523098	522.6237423	3.982752997	44.64187361	5.003356356	3.211769753	7.19452275	5.87	10.39	18.05	63.4	46.81	0.59	2.29	20.23	10.56	9.08	5.48	59.42	NaN	34.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.5	23.5	20.60000038	40.79999924	62.5	51.79999924	41	2.700000048	5.400000095	4.199999809	35.59999847	39.70000076	38	49.59999847	75.59999847	62.29999924	32.90000153	34.29999924	33.79999924	2
24.3767313	77.19298246	717.7794568	989.6079325	2.302007099	68.42105263	12.38103927	4.987682049	7.289689148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	4.900000095	4	40.20000076	49.09999847	44.79999924	50	0.200000003	0.400000006	0.400000006	9.199999809	18.20000076	14.10000038	54.90000153	69.19999695	61.90000153	9	17.70000076	13.69999981	3
0.082133698	0.465508254	523.0751951	1370.054705	0.550033451	82.35612423	5.603368794	2.567385071	3.117418522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.5	46.70000076	42.59999847	29	NaN	NaN	NaN	NaN	NaN	NaN	53.59999847	75.30000305	64.5	NaN	NaN	NaN	3
16.19366922	100	70.95971496	228.0728003	1.282000607	83.80633078	17.63824131	6.634677135	7.916677741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.59999847	49.29999924	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.70000076	77.5	67.5	NaN	NaN	NaN	1
8.6401361	31.02684836	205.40239	578.3843197	1.663942634	72.1527111	10.58251001	4.311298403	5.975241038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.59999847	44.40000153	40.5	42.4	NaN	NaN	NaN	NaN	NaN	NaN	53.20000076	64.5	58.79999924	NaN	NaN	NaN	2
55.88017195	94.97728158	10.50451464	25.83130106	2.307310633	41.16469642	10.23930131	1.614332484	3.921643116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.5	60.40000153	54.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.69999695	79.19999695	72.30000305	NaN	NaN	NaN	0
15.16646227	49.87249437	2251.438973	2875.354207	2.9251326	69.58952532	16.23545747	6.693699828	9.618832428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	3.799999952	2.799999952	57.59999847	57.29999924	57.40000153	48.8	NaN	NaN	NaN	11.5	18.39999962	15.10000038	55.90000153	67	61.29999924	NaN	NaN	NaN	3
31.56284291	74.68044737	4153.340664	3658.256604	4.612004845	57.73613573	17.42342228	6.300402065	10.91240691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.200000048	4.900000095	4.099999905	65.5	65.09999847	65.30000305	47.1	3.599999905	8.899999619	6.5	14.19999981	19.20000076	16.89999962	57.5	74.5	65.69999695	10.60000038	10.30000019	10.39999962	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
22.62441791	49.7343534	287.8761162	670.3661906	3.06270421	54.50947613	15.01218648	3.669916013	6.732620223	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.699999809	17.89999962	13.5	16.29999924	31.89999962	24.20000076	33.2	1.5	3.5	2.900000095	26.79999924	33.90000153	31.5	31.20000076	67.09999847	48.79999924	25.20000076	30.39999962	28.70000076	2
57.72221324	89.95723818	54.3770252	135.0357482	3.08748188	35.8337201	9.408111313	1.724207196	4.811689076	9.37	14.33	22.19	48.64	31.67	2.28	5.47	51.15	28.36	20.62	8.66	42.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	63.59999847	55.29999924	59.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.69999695	78	73	NaN	NaN	NaN	2
68.18628289	94.45338357	32.50986986	85.59024081	3.586517499	27.80959208	8.503995209	1.3816183	4.968135799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.09999847	44.29999924	41.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.29999924	71.40000153	64.80000305	NaN	NaN	NaN	1
9.95162684	55.86487161	149.8050601	391.3182686	1.178785271	82.18625309	16.16023403	5.438493377	6.617278648	6.1	10.34	17.6	64.11	48.93	0.29	1.85	32.73	20.26	16.89	11.17	60.68	NaN	49.4	NaN	60.9	NaN	45.3	NaN	NaN	NaN	6.599999905	30.89999962	21.10000038	30.79999924	52.20000076	41.59999847	50.1	2.900000095	6.800000191	5.199999809	48.70000076	53.59999847	51.59999847	43.40000153	73.09999847	57.79999924	45.90000153	46.79999924	46.40000153	2
43.04537335	100	12.53673787	28.75702371	1.239742587	56.95462665	6.434003525	1.640340661	2.880083248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	48	34.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.79999924	72.90000153	50.70000076	NaN	NaN	NaN	0
24.32432477	99.77465756	68.33241167	108.8974881	1.21914572	75.62073841	10.97760346	3.781603444	5.000749164	7.91	12.27	19.38	55.9	40.64	1.88	4.54	40.85	21.02	15.19	6.05	50.52	13.3	36.7	20	51.1	7.9	25	NaN	NaN	NaN	NaN	NaN	NaN	40	64.5	52.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43	76.59999847	59	NaN	NaN	NaN	1
23.06270577	90.89789278	316.3417106	564.9329489	1.942180842	74.62789833	22.21905494	5.712608135	7.654788977	8.14	12.82	20.3	55.3	38.9	0.97	3.44	10.86	6.03	5.17	3.34	50.72	NaN	23.5	NaN	35.8	NaN	26.2	NaN	NaN	NaN	4.099999905	22.10000038	15.89999962	30.10000038	57.20000076	44	39.9	NaN	NaN	7.900000095	NaN	NaN	31.70000076	38.5	76.69999695	57.79999924	NaN	NaN	23.79999924	2
9.150418479	91.15044248	192.0035767	169.1107202	0.639168813	89.96119138	11.19047065	5.727809946	6.366978759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.199999809	28.60000038	21.70000076	23.20000076	39.90000153	31.79999924	42.3	NaN	NaN	NaN	8.300000191	26.20000076	19.79999924	36.5	66.80000305	51.59999847	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
52.76921708	95.91249354	879.897785	1289.744527	3.342276173	44.98191514	6.789554494	2.732592085	6.074868257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.300000191	6	5.199999809	38	40.79999924	39.5	48.2	1.299999952	9	5.599999905	15.89999962	28.60000038	23	50.70000076	69.69999695	60.29999924	14.60000038	19.60000038	17.39999962	3
9.526428878	100	522.4438666	1194.561886	0.674638213	90.47357112	13.83615228	6.407115311	7.081753524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.400000095	5.800000191	4.800000191	29.70000076	38.59999847	34.20000076	46.7	2.099999905	5.5	4.099999905	11.30000019	21	16.79999924	46.5	65.19999695	55.5	8.600000381	14.60000038	12	3
11.37939656	54.94165731	2605.942583	2932.78174	2.203314701	79.28821752	17.53618408	8.434662511	10.63797721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	2.900000095	2.5	43.09999847	46.5	44.79999924	45.9	2.599999905	6.900000095	5	8.300000191	13.30000019	11.10000038	45.5	60.79999924	52.90000153	5.699999809	6.5	6.099999905	3
28.02690583	85.61643836	243.4815459	400.3557611	2.121753789	67.26457399	9.093664747	4.35976806	6.48152185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
15.82921049	92.76838361	2831.372244	2690.792813	1.494896692	82.93684779	13.16175617	7.266067717	8.760964409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.399999976	4.400000095	3	61.5	66.5	64	49	1.799999952	6.199999809	4.099999905	5.199999809	12.10000038	8.899999619	57	69.09999847	62.90000153	3.400000095	5.900000095	4.699999809	3
47.81520208	70.60058461	173.3853368	337.8828609	4.29455488	32.27364568	12.18754014	2.046484621	6.341039501	8.15	12.82	20.62	54.66	38.75	1.26	3.75	12.95	5.7	4.67	1.88	50.12	NaN	29.1	NaN	46.1	NaN	19.9	NaN	NaN	NaN	1.899999976	23.10000038	15.89999962	20.79999924	50.5	35.59999847	38.2	2.099999905	3.799999952	3.200000048	32.70000076	52.90000153	46.09999847	34.40000153	72.59999847	53.5	30.70000076	49.09999847	42.90000153	2
23.02056642	95.71678471	65.94518557	209.0915403	0.877784912	75.94928988	8.085214186	2.771940638	3.64972555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	31.89999962	19.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.699999809	55.79999924	32.29999924	NaN	NaN	NaN	2
53.4099354	85.68019784	97.33239784	263.0534251	3.076125776	37.66361803	9.728405774	1.858594011	4.934719787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7	11	8.6	38.90000153	60.5	49.90000153	38.1	NaN	NaN	NaN	NaN	NaN	NaN	48.79999924	79.5	64.09999847	NaN	NaN	NaN	2
58.7718213	98.38555859	70.86306839	226.6001655	3.664423656	40.2637723	7.605333697	2.469916923	6.134340579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.60000038	27.5	27.5	12.89999962	32.29999924	22.79999924	22.4	5.699999809	20.10000038	17.39999962	32.09999847	41.59999847	39.79999924	14.10000038	67.5	40.79999924	26.39999962	21.5	22.39999962	1
50.73003522	100	7.483428985	28.28771014	2.227289601	49.26996478	3.939731336	2.16318557	4.390475171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.69999695	71.5	68.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.5	82.5	75.69999695	NaN	NaN	NaN	0
23.71486931	82.6075499	1197.232355	1730.387642	2.081579142	71.29212846	13.2917485	5.169321152	7.250900294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.099999905	7.199999809	6	27.89999962	40	34.09999847	40	3.099999905	6.5	5.199999809	15.30000019	21.29999924	19	34.5	60.59999847	47.20000076	12.19999981	14.80000019	13.80000019	3
