Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
21.875	70	1254.25139	10.84456488	2.122568086	68.75	19.23781887	4.669649789	6.792217876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
65.80272607	98.94050161	11.11745344	22.05786884	6.009337744	33.49262941	28.47505479	3.026258899	9.035596642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.600000381	50.59999847	30.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.89999962	75	44.70000076	NaN	NaN	NaN	0
14.49341871	100	20.96574836	79.12244085	0.5	85.50658129	5.820282723	2.949841683	3.449841683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.90000153	47.70000076	46.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.29999924	69.59999847	65.90000153	NaN	NaN	NaN	2
61.6885918	99.82427886	80.07032134	274.8538291	3.735549406	38.20281748	7.240977707	2.309304508	6.044853914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.19999695	33.40000153	32.79999924	33.09999847	26.9	NaN	NaN	NaN	NaN	NaN	NaN	35.79999924	59.5	47.5	NaN	NaN	NaN	1
15.08651453	69.43359375	751.8474968	915.3616139	0.805550748	78.27202407	7.728591713	2.901885006	3.707435754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.70000076	60.59999847	45.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.40000153	90.09999847	74.40000153	NaN	NaN	NaN	3
29.32275004	64.01160803	677.7793624	706.1281455	4.309956686	54.1915116	14.30241784	5.098685329	9.408642015	7.19	12.2	20.95	57	39.48	0.67	2.66	14.91	8.27	7.14	4.59	53.36	NaN	NaN	NaN	NaN	NaN	35.4	NaN	NaN	NaN	0.300000012	1.200000048	0.800000012	20.60000038	34.90000153	27.79999924	43.3	2.400000095	5.800000191	4.400000095	23.79999924	31.20000076	28.20000076	34.5	61.40000153	47.40000153	21.39999962	25.39999962	23.79999924	2
60.63215217	79.03037027	47.24273328	153.7208991	5.244775937	23.27993407	6.729935669	1.591474623	6.83625056	11.56	15.5	21.17	44.17	29.66	3.18	7.6	50.73	19.84	16.1	4.4	36.22	NaN	48.3	NaN	47.9	NaN	48.5	NaN	NaN	NaN	NaN	NaN	NaN	20.89999962	36.40000153	28.39999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.5	49.5	41.29999924	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25.89641434	86.95652174	470.6985466	661.6717043	1.590543977	70.21912351	11.63174394	3.750279276	5.340823253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.100000024	4.099999905	2.599999905	NaN	NaN	NaN	50.6	2.400000095	4.800000191	3.599999905	9.5	13.89999962	11.69999981	NaN	NaN	NaN	7	9.100000381	8.100000381	2
