Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
55.70730862	99.88744343	17.18367479	47.5088963	2.445890749	44.22991849	12.54834172	1.939777486	4.385668235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.59999847	66.59999847	61.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.09999847	82.5	71.80000305	NaN	NaN	NaN	0
56.74524755	95.89019947	8.59848269	19.13581173	1.618005596	40.82268275	8.639230472	1.116159572	2.734165168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.70000076	68.40000153	59.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.70000076	84	69.80000305	NaN	NaN	NaN	0
30.87946771	100	80.94326502	279.7907273	1.61455058	69.12053229	9.325381229	3.614006449	5.228557029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.2	30	30.10000038	30.10000038	52.7	NaN	NaN	NaN	NaN	NaN	NaN	43.40000153	51	47.09999847	NaN	NaN	NaN	2
22.6556009	72.65271123	471.4601474	882.1969868	1.467322312	68.81657887	10.5112788	3.238134173	4.705456485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.10000038	46.90000153	33.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30	83.19999695	62	NaN	NaN	NaN	3
57.00346513	100	94.70735656	312.7761863	4.441976891	42.99653487	7.84204616	3.350491306	7.792468197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.29999924	26.79999924	21.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.39999962	50.70000076	39	NaN	NaN	NaN	2
12.96717154	58.33464101	92.24877306	270.3714802	1.367738676	77.77106138	10.53872628	4.785225709	6.152964385	13.1	17.23	22.57	38.73	24.12	3.37	8.37	3.93	0.93	1.04	0.39	30.28	NaN	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.59999847	39.59999847	36.59999847	55.6	NaN	NaN	NaN	NaN	NaN	NaN	48.29999924	60	53.70000076	NaN	NaN	NaN	2
34.04418093	100	109.3549345	152.1904619	1.291966271	65.95581907	8.947846393	2.503003195	3.794969466	7.13	11.2	18.88	59.43	43.38	1.1	3.36	26.26	11.31	10.02	4.67	55.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.400000095	34.09999847	25	22.39999962	59.79999924	41	34.4	NaN	NaN	NaN	27.60000038	35.79999924	33.20000076	30.10000038	75.90000153	52.90000153	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
31.09114822	80.18089033	54.30073073	147.3679447	1.977608872	61.22374285	10.17398315	3.12244208	5.100050952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.20000076	56.59999847	48.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.70000076	78.5	66.90000153	NaN	NaN	NaN	1
38.36985693	66.8921061	336.1387447	441.2448376	3.865308519	42.63918544	5.625407851	2.873278701	6.73858722	5.7	9.94	17.89	64.29	47.96	0.56	2.18	20.52	11.03	9.41	5.56	60.35	NaN	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.29999924	26	23.39999962	39.70000076	65.19999695	52.5	39.6	NaN	NaN	NaN	NaN	NaN	NaN	47.29999924	76.90000153	61.79999924	NaN	NaN	NaN	2
26.49147727	76.43442623	554.822185	696.3164788	2.052230932	65.34090909	11.70151471	3.868959955	5.921190887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.599999905	5	4.400000095	40.90000153	51.70000076	46.5	48	0.5	0.800000012	0.600000024	8.899999619	15.69999981	12.5	52.70000076	68.80000305	60.59999847	8.399999619	14.89999962	11.89999962	3
0.090812321	0.561497326	564.4477156	1769.931828	0.717320744	83.82675803	6.464024625	3.717910888	4.435231632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.79999924	47.5	42.09999847	23.8	NaN	NaN	NaN	NaN	NaN	NaN	50.40000153	76	63.5	NaN	NaN	NaN	3
31.14663977	100	37.0451793	117.4132242	1.666874864	68.85336023	11.61256762	3.684825596	5.35170046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.79999924	49	43.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.90000153	78.40000153	63.79999924	NaN	NaN	NaN	1
15.95899121	36.64447382	128.9963723	314.5582696	1.727711266	56.44911893	5.634809275	2.239398523	3.967109789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.89999962	26.20000076	20.39999962	47.59999847	54.09999847	50.79999924	38.8	NaN	NaN	NaN	NaN	NaN	NaN	52.79999924	65.5	59.09999847	NaN	NaN	NaN	2
63.38846773	94.97728158	10.1318511	21.72641392	2.316218188	33.25933668	5.825980392	1.154257041	3.47047523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.59999847	60.70000076	55.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.5	79.59999847	72.40000153	NaN	NaN	NaN	0
16.15020977	54.88085456	1853.162145	2309.566895	2.660187787	70.57223344	14.24030251	6.379532511	9.039720298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.299999952	5.099999905	3.799999952	52	53	52.5	48.3	NaN	NaN	NaN	13.30000019	20.39999962	17.10000038	53.09999847	65.80000305	59.29999924	NaN	NaN	NaN	3
32.87454477	72.49916916	3854.632985	2975.140436	4.567591705	54.65528067	15.3930494	5.505448271	10.07303998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.700000048	5.5	4.699999809	59.79999924	67.40000153	63.70000076	45.7	3.599999905	9.899999619	7.099999905	15.60000038	19.5	17.79999924	55.70000076	75.90000153	65.5	12	9.600000381	10.69999981	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
24.83830116	47.86799907	338.1014951	565.0324442	3.318829218	48.11084307	13.55577653	3.077168356	6.395997574	6.93	10.86	18.01	60.69	44.97	1.25	3.51	6.15	2.35	2.1	0.97	55.54	NaN	21.6	NaN	27.5	NaN	20.7	NaN	NaN	NaN	4.599999905	19.39999962	14.39999962	21.10000038	39.59999847	30.5	31.7	1.600000024	3.700000048	3	27.29999924	32.59999847	30.79999924	32.70000076	71.90000153	51.90000153	25.60000038	28.89999962	27.79999924	2
54.84587109	94.25653055	35.65751466	84.81114966	2.536151266	41.81212616	14.24454677	1.822405077	4.358556343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.57	47.97	34.08	18.42	NaN	NaN	4.6	NaN	4.6	NaN	2	NaN	NaN	NaN	NaN	NaN	49.79999924	68.40000153	59.70000076	63.90000153	37.9	NaN	NaN	NaN	NaN	NaN	NaN	68.90000153	79	74.09999847	NaN	NaN	NaN	2
80.69048912	94.53322829	27.79112528	63.41961815	3.652642985	14.64325235	3.877390495	0.62662384	4.279266825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.09999847	43.40000153	40.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.20000076	70.80000305	63.90000153	NaN	NaN	NaN	1
22.6132554	80.3441033	238.7925754	528.2399398	2.623007164	71.85449278	19.57739546	6.69644529	9.319452454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.600000024	1.399999976	1	25.20000076	50.90000153	38.20000076	45.8	2.400000095	5.199999809	4	32.70000076	38.29999924	35.90000153	36.09999847	72.59999847	53.79999924	30.29999924	33.09999847	31.89999962	2
36.33881828	100	14.00178955	31.01221825	1.246102882	63.66118172	8.594679929	2.183020411	3.429123293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.60000038	47.79999924	34.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.39999962	72.69999695	49.90000153	NaN	NaN	NaN	0
24.70349067	99.84511612	62.83861072	84.24694264	1.25125	75.25818826	10.24243768	3.805978682	5.057228682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.29999924	65.69999695	53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.59999847	77.30000305	58.29999924	NaN	NaN	NaN	1
20.92624568	87.57635671	235.2071725	405.6106794	1.495565921	76.10514245	21.37405053	4.763378782	6.258944703	9.15	14.06	21.68	50.77	33.98	1.37	4.34	8.13	4.22	3.6	2.09	45.67	NaN	22.1	NaN	29.3	NaN	22.4	NaN	NaN	NaN	5.5	26.89999962	20.10000038	31.20000076	64.80000305	48.40000153	38.8	4	9.699999809	7.900000095	24.20000076	31.29999924	29.10000038	36.20000076	79.90000153	58.29999924	20.20000076	21.60000038	21.20000076	2
8.614905892	92.10526316	147.3626677	139.578778	0.590596308	90.6466736	11.27793702	5.723695346	6.314291654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.5	26.89999962	21.5	24.29999924	43.59999847	34.09999847	42.9	NaN	NaN	NaN	8.100000381	22.29999924	17.29999924	34.90000153	67.40000153	51.09999847	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
57.05375089	98.15866303	760.16122	945.1606681	3.215301112	41.87599024	6.306733238	2.316493968	5.53179508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.59999847	42.29999924	39.09999847	42.4	NaN	NaN	NaN	NaN	NaN	NaN	45.29999924	69.90000153	57.59999847	NaN	NaN	NaN	3
9.569732377	100	398.3543939	925.7786171	0.634215268	90.43026762	13.88510448	5.993088847	6.627304114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.199999809	6.5	5.5	35.09999847	48.79999924	42.09999847	46.2	2.200000048	5.599999905	4.199999809	10.30000019	18.5	14.89999962	47.59999847	67.19999695	57	6.900000095	11.39999962	9.5	3
10.97375485	55.33221384	2724.786418	2482.042647	2.03533159	80.11631375	17.07357895	8.200856832	10.23618842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.299999952	3.099999905	2.799999952	43.70000076	51.20000076	47.5	44.2	2.599999905	7	5.099999905	8.199999809	13.10000038	11	44.09999847	63.40000153	53.40000153	5.5	6.099999905	5.900000095	3
26.27737226	89.25619835	222.6512729	356.9167414	1.734046099	70.55961071	8.953380673	4.155978255	5.890024354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
16.5577342	91.95481392	2720.403718	2171.288178	1.49869029	81.99361893	11.97567766	6.824416302	8.323106592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	5.300000191	3.599999905	66.19999695	67.5	66.80000305	48.1	1.799999952	6.300000191	4.199999809	6.300000191	12.60000038	9.699999809	55.70000076	69	62.20000076	4.5	6.199999809	5.5	3
49.28762415	71.25637962	139.150842	252.6014182	4.036087763	30.83058048	13.82182243	1.798987609	5.835075372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	23.89999962	17.10000038	23.29999924	53.5	38.29999924	34.6	1.899999976	4	3.400000095	35.59999847	52	46.79999924	34.20000076	74.30000305	54.29999924	33.59999847	48	43.5	2
25.48150233	97.1169141	66.0439756	202.5985525	1.066101396	73.76203459	9.611216005	2.997100071	4.063201467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.099999905	34.09999847	20.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000381	57.40000153	32.79999924	NaN	NaN	NaN	2
48.18499235	78.93375995	83.32130221	211.0415192	2.618926449	38.95515381	9.286671533	1.671241538	4.290167987	10.04	11.15	20.22	55.55	38.8	0.74	3.04	27.17	14.47	12.57	7.83	51.67	NaN	44.7	NaN	66.8	NaN	28.8	NaN	NaN	NaN	2.299999952	10.5	7.300000191	34.70000076	60.5	47.79999924	33.3	4.599999905	10.19999981	8	44.29999924	39.5	41.40000153	43.79999924	80.09999847	61.90000153	39.79999924	29.29999924	33.40000153	2
57.66990671	96.04051709	63.58514349	157.6956614	3.041461901	39.95252373	8.072288474	2.023633403	5.065095304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.29999924	28.5	29.79999924	10	36.20000076	23.29999924	20	5.699999809	18.39999962	16	39.29999924	40.40000153	40.20000076	15.19999981	67.90000153	41.5	33.59999847	22.10000038	24.20000076	1
56.87236128	100	9.360795419	30.45928389	2.441468525	43.12763872	2.408631056	1.851422556	4.292891081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	73	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.59999847	82.59999847	73.69999695	NaN	NaN	NaN	0
23.24562514	83.61267991	1102.29468	1379.880676	2.034873483	72.19844506	12.86971831	5.284405914	7.319279398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000191	9	7.699999809	21.5	35.40000153	28.60000038	37.1	2.900000095	6.400000095	5.199999809	19.70000076	24.29999924	22.70000076	28.10000038	56.20000076	41.70000076	16.79999924	17.89999962	17.5	3
