Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.047730861	NaN	NaN	0.04143142	847843000	86.5978541	13.33352666	0.608544091	0.03277796	12.4670017	0.005852787	0.127185153	0.092164969	0.068619244	846619494.5	NaN	92.92178235	33.19946561	689972067	38.54661755	27.20618598	96.73118182	79.18943807	NaN	NaN	NaN	NaN	0.337178829	NaN	NaN	NaN	83427000	60.63139343	37.99951008	NaN	0.040371022	37.8416747	NaN	0.003398578	NaN	1.369096489	82190154.55	NaN	81.30698907	12.90681652	1033882682	338168	NaN	3.755437279	83.00056737	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.414015704	18.88024797	4.434425735	12.22324939	NaN	75.50271074	0.619988478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	147.3042169	NaN	NaN	NaN	NaN	98.6950557	197.6734463	0.685623922	6.32259855	0.006610765	14.17440783	NaN	88.89237137	2.382341006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	195.9969904	NaN	NaN	16410433	20.47674801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.379613688	2101000000	36.88899244	26.44468205	3.862156639	17.6617283	0.053684102	0.031078098	36.66632551	NaN	0	1609739516	36.66632551	178.6722635	NaN	NaN	NaN	NaN	111.5442927	93.75394336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.549259954	144000000	59.09833328	10.29161706	0.903020915	5.207904567	0.737916759	3.341213012	30.61004966	0.101561802	4.77435E-09	209452801	30.61004966	104.8706595	NaN	NaN	NaN	NaN	NaN	NaN	353	600000	220000	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.013384757	NaN	NaN	0.372344343	5480000000	70.97309409	16.39767866	NaN	1.135673136	7.582394584	0.340338973	1.746161793	12.54784814	0.081379118	4466564018	12.54784814	180.2631579	66.20595045	2774308958	27.3444841	0.436180692	101.6868055	117.2851645	NaN	NaN	NaN	NaN	-0.15665102	NaN	NaN	0.007077745	9508000000	74.12435799	25.77375553	NaN	0.000227179	1.126243172	0.005940327	0.019249892	0.101886467	1.09654E-08	8499494903	0.101886467	120.5528084	67.9159622	201083912.5	NaN	NaN	7.86263844	24.37805038	NaN	900000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.999191726	19.62150419	8.570469048	3.168913665	3.596362591	69.05774248	1.747025342	1.540947258	1864130000	76.33456722	6.702277588	3.602106275	16.96213224	1.295984774	1.425297687	0.244984688	0.133904165	0.001022951	1842277439	16.96213224	170.8829893	8.484904367	734046734.4	21.29377977	66.62495327	95.41893578	169.5517976	5.131507308	5.621865369	0.939453931	0.751324158	3.418219294	84.19131978	4.095187299	0.203817226	447950000	94.72852655	0.790766385	0.355012488	4.480557994	0.224929559	0.210824333	0	5.14478E-09	0.000149077	447025493	4.480557994	171.3071745	11.50810423	694576318.7	3614505	0.95997465	9.90731033	75.16636615	NaN	NaN	NaN	4.635141908	NaN	1
100	12.96	0.0459348	4.97	4.99	0.0834079	4.71	4.71	100	14.68	0.4231213	5.13	5.09	0.1463502	5.2	5.2	100	20.52	2.220947	6.22	5.5	0.4476327	8.55	8.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.543462024	52073792000	65.41272826	33.53439617	14.7716795	2.899528678	1.77299302	3.109691709	9.625003219	1.355500039	1.052875576	38827000000	NaN	164.7233569	NaN	NaN	NaN	NaN	100.7997016	130.3472629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.702160077	67135000000	60.79658624	24.17954154	6.747199736	0.819454088	0.06695277	7.493754128	6.566900051	2.485280773	15.02387222	50637910520	NaN	133.9540484	NaN	NaN	8237510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.59	28.46812	15.22	15.81	0	14.05	14.05	100	31.92	27.92921	14.73	14.15	0	12.87	12.87	100	33.18	19.76148	10.02	8.57	0	5.69	5.69	2.484842545	4.19577337	3.608117849	6.95978533	4.800891963	86.07278965	2.945905123	0.257585686	13834000000	45.32099898	10.08915705	6.867380564	1.196678632	42.01544733	0.174316539	1.136050249	0.714731063	2.574396635	13833455000	42.01544733	54.99483184	28.60963986	5462110000	20.61419488	45.97527329	107.2196884	111.1822639	1.522385999	49.20506148	17.12277692	0.232605992	0.030322779	26.76340411	3.020212933	5.563885747	29566000000	37.53458555	22.54857401	12.10348628	1.49930264	38.78430939	4.360245543	2.562364937	2.023174605	1.132531046	29565812000	38.78430939	112.2425117	33.49150962	4419120000	710281801	8.897494763	21.09628161	45.38188599	NaN	NaN	NaN	7.5681719	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.03194856	17.9446157	7.838513568	4.31580016	6.227737483	62.6133722	3.138070779	1.399273651	1279500000	51.60906514	11.45487601	4.062373177	36.21697471	1.736041847	4.18887489	1.192098556	0.275487538	0.719084142	1279490183	36.21697471	145.0844767	10.91972646	263524000.4	57.42709443	25.42544163	98.66540102	230.1585291	0.874418729	14.44719451	2.042303246	0.297178214	4.518734842	62.07292928	20.48607446	2.599204917	685600000	75.77147147	4.816031343	NaN	19.15479124	0.281684095	3.396470977	0.033091052	0.083490175	0.257705947	685599234	19.15479124	233.0387492	22.38494778	199325504	4703718	1.40902708	36.62592081	36.47039656	NaN	50000	NaN	2.156472325	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	623800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	71182304.13	NaN	123.2806324	NaN	NaN	NaN	NaN	112.5511236	120.4408554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	459500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	9437713.292	NaN	132.6884204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	44.40041	13.13	8.86	3.147255	13.92	13.92	97.91	58.7	46.22937	13.96	9.64	2.450043	12.36	12.36	90.67	84.03	51.25364	17.32	11.94	0.2906977	11.07	11.07	NaN	NaN	NaN	NaN	17.88629963	NaN	NaN	NaN	422415000	84.76748078	NaN	NaN	6.315162632	6.599516712	NaN	0.732329758	NaN	8.633002509	522007038	6.599516712	103.6855037	26.92336454	174328675.6	35.21548305	19.97485278	90.95551725	98.21921866	NaN	NaN	NaN	NaN	1.378368916	NaN	NaN	NaN	45004000	96.15560894	NaN	NaN	1.023715724	2.329490477	NaN	0.085776862	NaN	1.51490058	365750507.5	2.329490477	87.90007141	7.899291023	412703493.3	NaN	NaN	18.07499082	72.64734924	NaN	NaN	NaN	NaN	NaN	2
