Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.419766441	4.561255981	13.59295875	NaN	2.35681927	76.45054394	1.805176077	9.148147526	26215000000	90.317871	8.465916287	5.538193199	NaN	0.927953512	0.067639433	0.867829572	0.7528082	1.216212711	26212520000	NaN	NaN	21.30520024	7160274187	48.61282712	27.72515337	NaN	NaN	11.25690074	30.98558204	16.00640297	NaN	1.246115634	20.57647726	17.4877109	6.700623353	21477000000	74.15655024	24.48429713	12.51962429	NaN	1.016594518	3.855724525	1.792272069	1.479794245	1.359152624	21841550000	NaN	NaN	17.97026646	4057954924	NaN	NaN	48.74051546	32.04310245	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.769941379	6.61006019	18.65706209	NaN	5.407748271	65.91224303	4.98845091	7.044457019	21043000000	84.96906697	15.03093303	0.677625979	NaN	1.576372014	3.557417508	0.19353949	1.066607067	0	21029300000	NaN	NaN	26.86288659	5335504397	15.74280817	51.98655697	NaN	NaN	6.772211807	4.392598796	1.74027377	NaN	2.848712379	83.60094451	3.416953318	6.640222836	15841000000	79.36623232	20.62871472	0.969536959	NaN	1.709164177	6.065448482	0.442134118	3.207367218	0.005052961	15832300000	NaN	NaN	15.11066598	7700335888	NaN	NaN	8.444135915	73.59648573	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.074982494	161000000	53.19109381	NaN	NaN	NaN	NaN	19.73526842	0.103488235	15.90992186	30.89898433	161371000	15.90992186	109.0082416	NaN	NaN	NaN	NaN	170.8609272	29.02213403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001401169	75000000	70.98039765	NaN	NaN	NaN	NaN	0.001401169	0	6.722806821	22.29679553	71369000	6.722806821	149.7542116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62426000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11803932283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.51749011	NaN	NaN	55688000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12341236518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.02670961	NaN	NaN	2.048367571	543000000	71.84349385	NaN	NaN	NaN	NaN	2.048367571	9.100939813	5.786365779	22.37014037	541065000	5.786365779	88.54257061	8.843046339	132546305	71.49956965	5.630674404	73.84615385	17.86057118	NaN	NaN	NaN	NaN	2.612863527	NaN	NaN	0.735270612	34000000	NaN	NaN	NaN	NaN	NaN	0.735270612	0	21.31325725	78.68674275	31281000	21.31325725	8.573074169	12.2482026	56817125.35	NaN	NaN	66.10920396	19.0297299	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.920660228	20.18779307	7.477787089	NaN	6.495300661	61.06835128	3.910328707	23.19593267	2699000000	67.10832513	13.78344026	10.61602115	NaN	0.174626702	0.32285196	4.684747885	0.074678374	14.42348673	2651370000	4.684747885	32.28595489	21.40330145	426743112.5	66.67256145	5.42883644	132.7586207	16.04577006	16.4363359	15.69587129	0.001754972	NaN	NaN	67.15133545	NaN	13.48168366	791000000	48.75595486	42.7499147	4.798008517	NaN	1.406421775	13.60299228	8.447376069	14.00103618	0.046754363	791370000	8.447376069	12.35524295	70.52807379	186692770.7	NaN	NaN	23.09277367	6.379152538	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.617862372	NaN	NaN	9.499574534	10800000000	77.53996453	13.2115181	NaN	NaN	0.939434488	9.478138864	1.559120228	0.162391441	9.248517366	3386878000	NaN	NaN	27.67203514	683000000	59.56076135	6.149341142	NaN	NaN	NaN	NaN	NaN	NaN	4.509345794	NaN	NaN	16.77655538	10700000000	56.92117371	24.21962676	NaN	NaN	0.48960947	14.5277735	5.909031296	1.541527859	18.85919952	2003266364	NaN	NaN	28.5046729	1284000000	NaN	NaN	40.58411215	26.40186916	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.149648253	12.7508778	3.325555669	NaN	6.521929825	80.90316075	1.606494168	61.36934018	4124000000	95.6363072	2.12268097	0.719441905	NaN	0.082443629	0.2497557	1.06037056	0.010669176	2.241011826	4124030000	NaN	89.01306172	10.48245614	606382980.3	59.22368421	23.77192982	NaN	NaN	0.413824139	1.284932438	0.213286222	NaN	0.091673033	61.44461218	36.63454638	30.23729235	4347000000	64.24812186	16.2748598	3.70291992	NaN	0	1.623276548	3.874747549	6.973855518	19.47701834	4347380000	NaN	70.17554621	49.27425516	348138298.8	NaN	NaN	17.32620321	33.3078686	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	162000000	73.07160323	NaN	NaN	NaN	14.46760689	0	0.052485983	0.119174056	12.46078988	161948000	14.46760689	30.89248998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119000000	97.35411141	NaN	NaN	NaN	2.634836428	0	0.011052166	0	0.011052159	82254545.45	2.634836428	54.47142936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.801608474	22.70030279	13.53825493	NaN	NaN	59.82199131	0.21816331	0.000281719	323000000	98.29785556	1.535085248	0.160579664	NaN	1.242942946	0.000281719	0.071274834	NaN	0.167059195	354964000	NaN	51.82051361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.282387053	37.83049537	NaN	NaN	48.81207417	0.000336926	0.993670455	29000000	43.73511196	16.89580072	2.106445246	NaN	7.479752263	1.041312189	0.466208399	NaN	39.36908732	29386000	NaN	57.62745098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.419130831	14.54576603	1.746411695	NaN	8.152355496	80.92592715	1.236141387	0	917000000	58.76710286	NaN	NaN	NaN	32.99745356	0	0	NaN	8.235443583	905185000	32.99745356	50.12297098	11.0257267	299300000	64.1162713	16.70564651	168.9655172	50.48233201	2.239691178	3.286942956	34.17264518	NaN	9.117647059	3.8055468	56.48318689	0	912000000	53.90714746	NaN	NaN	NaN	43.93669117	0	0	NaN	2.156161373	963657000	43.93669117	74.20902806	11.52941176	85000000	NaN	NaN	37	42.35294118	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.11600913	8.77954606	50.51181897	NaN	1.403887689	36.19095656	3.384811728	32.70376875	24079000000	65.13002786	20.66917163	NaN	NaN	14.20075897	11.2932007	0.039377209	5.786663587	4.15371E-05	26482324000	14.20075897	41.06906815	29.78401728	4630000000	60.02159827	8.79049676	61.93181818	38.79366798	3.584772948	41.37380081	5.055655122	NaN	4.997707474	39.10671523	9.351226449	5.647752237	23293000000	61.75182982	17.92646413	1.653153298	NaN	18.7872475	5.256818304	1.527042812	6.023597492	1.534458554	23328750000	18.7872475	42.2850981	34.06694177	2181000000	NaN	NaN	49.83952315	11.0958276	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.866097761	17.45559728	15.99719696	NaN	13.83601757	59.98114512	0.897093912	0.006832671	571000000	86.1773306	13.76100016	NaN	NaN	12.93634929	0.007007868	0.117206594	0.032236193	0.061669239	570787000	NaN	49.78443839	20.35139092	136600000	49.4875549	16.3250366	NaN	NaN	0.020067139	29.98356327	0.151809503	NaN	4.308797127	69.59827596	0.176132097	0.004119146	195000000	69.86690008	16.70210849	NaN	NaN	16.55793837	0	0.011842546	0.009268079	13.43099143	194215000	NaN	71.78997613	10.02393776	334200000	NaN	NaN	5.52064632	80.14661879	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.244815828	17.76608032	1.351723478	NaN	NaN	76.90386331	1.567707491	0	594000000	87.24701168	NaN	NaN	NaN	NaN	0	0.174884542	NaN	12.75298832	588960000	NaN	48.30892748	NaN	NaN	NaN	NaN	NaN	NaN	0.002050184	0.005989401	99.95511669	NaN	NaN	0.030133614	0.00667998	0	4037000000	90.70481179	NaN	NaN	NaN	0	0	0	NaN	9.295188206	4001210000	NaN	95.81295533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
