Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.675489011	5.228332448	4.021250189	NaN	5.494130724	84.25640352	1.544746942	2.07509294	36095000000	90.3399191	9.26492378	6.124580834	NaN	1.291131978	0.215247742	0.867371507	0.36080037	0.395157117	36674020000	NaN	NaN	29.32355221	10490774254	37.92096158	27.26135549	NaN	NaN	18.97166722	22.43151864	17.33031712	NaN	2.675849639	20.15908332	20.71888817	3.301936435	33233000000	79.89034625	18.55938297	10.22507601	NaN	0.914696366	2.396208578	1.866395456	0.590701365	1.550270779	32781370000	NaN	NaN	16.17779887	8173752048	414725495	7.074119703	36.39779344	44.74855805	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	0.4065226	2.55	6.07	7.791177	4.32	5.84	NaN	NaN	4.209674	3.14	6.24	12.71628	3.59	4.73	NaN	NaN	15.13533	5.87	6.9	26.98232	2.73	3.47	3.562486704	5.703157746	5.679935214	NaN	4.207404645	80.56821076	4.456740414	1.33494848	36223000000	91.57617605	8.41624722	1.008339215	NaN	1.314526126	1.428750346	0.312241694	0.686496696	0.007576729	36562468050	NaN	NaN	34.68969804	12005247984	8.829313624	52.27358369	NaN	NaN	4.307880207	3.499457436	1.275737183	NaN	2.72505012	86.89375723	3.978850021	2.835477536	31027000000	88.20382145	11.78374482	1.057177076	NaN	0.687363482	2.482217712	0.410912807	0.780359253	0.012433725	31036137380	NaN	NaN	31.36781326	17088605847	2162211455	8.006911807	6.942436157	58.96470046	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.315860945	NaN	NaN	1.230417698	204000000	64.9445204	NaN	NaN	NaN	NaN	11.41165677	0.675102564	11.43900708	23.61647252	205737383.8	11.43900708	138.0788187	8.283541554	52452010.4	56.84274851	28.557849	217.8913738	38.91664269	NaN	NaN	NaN	NaN	2.939189189	NaN	NaN	0	133000000	87.31475993	2.459988145	NaN	NaN	0	0	2.37107291	10.22525193	0	101220000	10.22525193	265.4115032	34.45945946	2108337.191	NaN	NaN	62.60135135	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	0.4065226	2.55	6.07	7.791177	4.32	5.84	NaN	NaN	4.209674	3.14	6.24	12.71628	3.59	4.73	NaN	NaN	15.13533	5.87	6.9	26.98232	2.73	3.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92436000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18897659347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.20441354	NaN	NaN	92135000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21045440424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.853050244	NaN	NaN	0.412548091	568000000	54.87409471	25.22859917	NaN	NaN	1.735194964	0.408506224	3.722339851	19.27270447	0.624601662	326533414.1	19.27270447	53.26497589	27.87452435	110818859.8	53.90036113	11.37206428	86.23853211	19.11523102	NaN	NaN	NaN	NaN	6.342618699	NaN	NaN	2.19304937	226000000	65.60263215	NaN	NaN	NaN	0.181961448	2.19304937	0.171120543	23.69592747	10.70144038	70487703.84	23.69592747	17.96831715	4.977256494	89310589.49	NaN	NaN	44.39945867	44.28066614	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.582641274	28.5893331	14.23883638	NaN	6.253370945	51.01347141	2.25418142	6.908587532	3041000000	65.30380185	12.0627544	7.880885285	NaN	0.672039024	0.619963415	5.281389562	0.132496168	17.35205419	3034050000	5.281389562	36.38097015	8.657376848	493281809.5	65.00104256	20.08820964	128.5714286	24.90639363	6.326247583	18.13763369	1.111794636	NaN	0.073449501	74.07447511	0.000179562	6.349476815	1291000000	74.68883846	19.48680613	3.348229845	NaN	1.160998505	5.435548705	5.077722615	3.48067197	0.746632795	1291130000	5.077722615	20.17417884	81.20496837	232376645.9	NaN	NaN	12.92941611	5.792166024	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	0.4065226	2.55	6.07	7.791177	4.32	5.84	NaN	NaN	4.209674	3.14	6.24	12.71628	3.59	4.73	NaN	NaN	15.13533	5.87	6.9	26.98232	2.73	3.47	NaN	NaN	NaN	NaN	5.914634146	NaN	NaN	4.161571839	16700000000	76.5058896	16.36218435	NaN	NaN	4.118547814	9.564698731	1.472706196	0.240858948	7.131926045	5855879570	NaN	NaN	29.57317073	656000000	53.23170732	11.2804878	NaN	NaN	NaN	NaN	NaN	NaN	3.516020236	NaN	NaN	7.516852235	17290000000	70.52716398	17.01785084	3.969185288	NaN	1.03441577	9.627895885	1.194507894	1.191846	12.45498518	2948744357	NaN	NaN	24.03035413	1186000000	NaN	NaN	31.64418212	40.80944351	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.225515035	17.66671108	1.584704807	NaN	4.954268293	77.28266128	1.773850496	45.88073917	2593000000	88.35261493	6.722811857	2.322693617	NaN	0.703843136	1.144012713	2.183908175	0.026480037	4.924573211	2662383000	NaN	55.97608685	13.00813008	523404255.3	67.30182927	14.73577236	NaN	NaN	0.190750852	1.298190076	0.003700127	NaN	NaN	35.03850241	63.40591846	10.31449797	2411000000	20.13911147	2.823173831	0.131063225	NaN	0	0.86979826	1.589591371	0.028743749	77.03771469	2417917000	NaN	38.92589932	63.60937964	896010638.3	NaN	NaN	23.68655387	12.70406649	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.230671002	23.68052595	10.47368247	NaN	4.909310762	63.75511438	0.504978581	0.006592695	181000000	83.56584526	0.264567706	NaN	NaN	16.13232398	0.006592695	0.138733228	0.002293111	0.037263057	174435500	16.13232398	34.51837356	20.31438936	41350000	58.93591294	15.84038694	NaN	NaN	4.830185263	81.65334945	NaN	NaN	NaN	19.032566	NaN	NaN	116000000	81.68203744	NaN	NaN	NaN	18.20396704	0	0.004470413	0.022352063	0.113995521	111846500	18.20396704	53.20996357	36.26482213	50600000	NaN	NaN	20.05928854	43.67588933	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.815729352	21.72064895	3.644720236	NaN	NaN	71.60770057	0.35592348	0.00860046	488000000	97.98462565	1.725415996	0.211735122	NaN	1.316075078	0.006552731	0.083342548	0.077199363	0.289958349	537180600	NaN	71.24097991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.793317402	0.063405467	NaN	NaN	78.98652344	NaN	0	31000000	96.44510928	0.778241621	0.001606348	NaN	0.774947796	0	0	0.001687477	2.776649097	30815237	NaN	60.39215686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.483409153	11.27486995	0.936345877	NaN	10.37414966	85.37026879	0.621617396	0.019462679	591000000	51.84176269	1.494410298	0.846954004	NaN	46.61818806	0.019462679	0.138568052	0.118155503	0.045638957	590607279	46.61818806	32.27305023	9.906462585	235200000	56.20748299	23.51190476	121.686747	48.33325952	5.891347384	8.583872817	36.64326333	NaN	7.876712329	3.033513537	45.70417085	0.046888095	600000000	50.27160613	NaN	NaN	NaN	47.00373493	0.004081282	0.000616357	NaN	2.724658944	600301628	47.00373493	48.81659211	11.98630137	116800000	NaN	NaN	34.67465753	45.46232877	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.042882188	5.054299197	30.12324413	NaN	4.540295119	56.5484738	5.208333533	19.4136535	16055000000	71.32218649	15.92740365	NaN	NaN	12.74436556	10.7275026	0.230181721	3.612120744	0.006044295	17653009000	12.74436556	27.38335849	25.92508513	4405000000	53.53007946	16.0045403	84.29752066	59.61132293	3.342815311	29.3666368	2.672332279	NaN	15.33212011	52.51433109	11.28704649	4.024816644	33494000000	72.79199678	11.57124426	3.719240772	NaN	11.86317518	3.335317426	0.789276075	2.058197345	3.773583789	33785390000	11.86317518	60.80354939	19.38125569	2198000000	NaN	NaN	59.96360328	5.323020928	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.696090122	19.78825099	9.122302569	NaN	16.59192825	63.65028605	1.614384677	0.012781385	582000000	86.18245945	13.49230612	NaN	NaN	12.29137412	0.00120905	0.197766021	0.016753977	0.325234426	578967000	NaN	50.33865317	14.74215247	178400000	47.16928251	21.49663677	NaN	NaN	0.570248767	27.21665906	16.57050267	NaN	3.856604435	53.73889283	0.148021267	0.006323365	173000000	59.90583934	16.3717679	NaN	NaN	15.90038975	0	0.007473068	0.00804792	23.72239276	173958000	NaN	65.02551863	13.68218073	570450000	NaN	NaN	1.235866421	81.22534841	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.251887692	22.05038198	0.914225985	NaN	NaN	74.99788834	1.110305932	0.007546903	744000000	83.6051888	16.00076938	15.41471566	NaN	0.306818326	0.011220174	0.24570845	NaN	0.394041822	743641217.3	NaN	60.48780488	NaN	NaN	NaN	NaN	NaN	NaN	0.008123264	0.002179417	99.75806535	NaN	NaN	0.170387832	0.061162144	0.001484091	1708000000	87.52589519	NaN	NaN	NaN	0.000261898	5.81996E-05	0.000640196	NaN	12.47410481	1706724444	NaN	40.53259606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
