Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
96.38	12.17	13.95827	7.65	7.34	0.1730621	10.08	10.19	96.99	9.95	12.94474	7.63	6.55	1.050909	10.32	10.43	99.04	2.58	5.472307	7.59	3.92	7.757967	12.68	12.76	1.3374619	4.92480504	6.127520101	NaN	5.608737012	86.00437336	1.29551697	2.273542219	65892000000	80.22547919	18.38724157	15.20891398	0.167861286	0.983928039	0.129491138	1.091073535	0.805973594	1.387279242	67983747010	NaN	92.11924724	26.45937213	18736476839	34.51524844	33.41664242	NaN	NaN	8.064125384	24.42693483	19.69421101	NaN	5.827705359	29.38547167	16.37637412	3.547024706	62910000000	69.84158715	26.89757805	17.65595536	0.963357542	1.197138939	2.207724798	3.120352604	1.753048812	3.260834801	63194719940	NaN	98.49601693	17.98500469	18898043701	1937328232	11.7296787	26.15111359	50.03617636	NaN	NaN	NaN	1.732779211	NaN	3
100	4.08	0.2100069	2.11	5.77	0.1578368	2.87	5.23	100	5.5	8.587495	3.31	7.5	11.2955	3.62	5.79	100	10.59	27.75367	9.31	13.62	36.77582	5.58	7.39	2.513378944	6.492317156	4.51751354	NaN	5.708715044	82.91916434	3.410860065	1.487768234	65739000000	88.94928097	8.644410313	2.224450766	3.187526598	0.760151694	1.222285794	0.402765082	0.847230381	2.406308713	64180863010	NaN	91.03845837	32.09803942	17774298302	20.68943919	41.50380634	NaN	NaN	2.869762523	4.773156661	1.256077205	NaN	3.269005109	87.93416297	3.012674213	1.233222831	59784000000	89.10543608	9.173128023	1.552078204	4.422650688	1.299507404	1.079069402	0.281254812	0.538567514	1.721435901	58688815400	NaN	88.52065755	27.8128491	21633627045	5428243580	10.89953662	18.21619307	50.70195272	NaN	NaN	NaN	0.827944066	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.020662467	22.61961414	9.986505222	NaN	1.354520975	63.2938809	2.079285904	5.610249576	794000000	24.13617181	NaN	NaN	68.11203418	NaN	6.32103179	0.16221218	NaN	7.751794012	791494200	68.11203418	67.77092398	57.25326167	714127000	15.30330039	26.08891696	NaN	NaN	15.82045852	6.92296832	61.44838123	NaN	0.336698309	14.23854827	1.532902235	0.619600177	780000000	20.35965736	NaN	NaN	54.59853787	NaN	24.33785911	0.060948896	NaN	25.04180477	781310300	54.59853787	44.76908091	21.7661302	332048000	4932667	4.433975234	29.1804197	48.71675179	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.33196225	18.3876198	11.04637694	NaN	11.44877177	66.5246225	1.356282516	9.626343995	121000000	47.93010177	NaN	NaN	NaN	NaN	0.775721384	1.620575612	19.51210957	32.55778866	122747161.5	19.51210957	82.08695887	6.072870428	28259901.94	69.55128849	12.92706932	109.5435685	65.53630712	0.31290163	98.28950581	NaN	NaN	10.85177608	0.318336212	1.072521307	0.527561256	86000000	63.7871292	0	NaN	NaN	0	0	0	1.622665306	34.5902055	87311273.56	1.622665306	173.0158508	15.29663381	3052071.68	NaN	NaN	53.65445416	20.19713595	639	NaN	NaN	NaN	NaN	0
100	4.08	0.2100069	2.11	5.77	0.1578368	2.87	5.23	100	5.5	8.587495	3.31	7.5	11.2955	3.62	5.79	100	10.59	27.75367	9.31	13.62	36.77582	5.58	7.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.167902444	1.6193E+11	87.86595889	12.06169137	3.391579154	1.833408702	1.991273817	1.017320475	1.216736956	2.611372262	0.072349741	1.57292E+11	NaN	91.45280134	NaN	31663788242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.72490321	NaN	1.900766133	1.74531E+11	90.20673152	9.401328332	1.393824744	2.325404629	1.278421165	1.359915754	1.856210611	1.187551431	0.39194015	1.71959E+11	NaN	92.8857556	NaN	35502575973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.433742507	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.23900874	26.54082065	18.43605116	NaN	12.18878152	48.52535334	1.099985598	1.390294168	681000000	68.39296441	15.67329828	9.801455951	0.781864633	0.364347271	1.429141584	3.29648884	15.35202071	0.581716597	602891935.8	15.35202071	111.2107667	12.53841426	170039760	66.12794341	9.144860802	99.0990991	96.61493152	81.29670585	12.54618657	1.788459725	NaN	3.680222152	4.322255781	0.025571435	9.249130102	424000000	30.43196063	59.83984583	NaN	0.480745222	24.23104266	8.458148907	5.451752803	7.615603394	2.112590151	184785070.5	7.615603394	106.2661336	17.08794058	102419285.4	NaN	NaN	24.88666589	54.34517138	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.314408696	16.8617218	8.981132032	NaN	8.664062722	65.54069168	3.102789371	3.656653888	7263000000	51.35469271	19.07502299	16.00893448	0.916879384	1.401604236	0.293908722	12.47686177	0.45369618	17.09342252	7129607442	12.47686177	81.76291793	4.488292137	1184178638	71.80033926	15.04730588	114.2857143	78.78479423	2.639737354	8.357378001	0.382926323	NaN	4.85784605	88.37935295	0.030506697	2.569656384	4832000000	87.69249089	9.327843294	2.83569088	1.1779047	0.728774972	2.761449748	2.522522642	1.824022995	0.457143171	3627563897	2.522522642	75.62998904	37.71850565	266472079.6	265612	0.007480761	34.08035105	23.34329726	NaN	NaN	NaN	NaN	NaN	0
100	4.08	0.2100069	2.11	5.77	0.1578368	2.87	5.23	100	5.5	8.587495	3.31	7.5	11.2955	3.62	5.79	100	10.59	27.75367	9.31	13.62	36.77582	5.58	7.39	2.845936896	8.504640789	30.48352792	NaN	9.077548197	49.93486159	5.908771166	2.014840851	4930000000	52.71373418	9.131262756	1.947848752	36.05218837	3.350403989	2.571243867	0.204249861	1.057516287	2.102814699	3879562000	36.05218837	80.30765636	28.05394657	1156700000	43.71055589	19.15794934	NaN	NaN	3.098207269	13.63153141	7.5843313	NaN	7.561610286	61.126208	11.00318126	3.801453408	4940000000	53.82919134	8.797875179	2.249404034	34.15779026	1.313013972	3.729796107	0.786213423	0.719447643	3.215143221	4313587000	34.15779026	110.6930088	29.8408082	1306600000	113063685	3.744537967	34.34869126	28.24889025	NaN	NaN	NaN	4.854837907	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.912861332	NaN	NaN	47.96602341	4026000000	89.26542753	8.83926355	2.679361184	0.544322884	1.723029438	1.242475556	2.485884079	0.16419041	1.895308924	4238123168	NaN	86.88952008	10.80854629	634840484.6	66.00754085	19.27105153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.882817385	4384000000	27.327301	17.18983829	1.681025953	0.273759967	0.173791746	1.608477445	12.46327313	0.989510047	55.48286071	6229744112	NaN	70.76557735	9.223706177	637234101.9	NaN	NaN	41.94490818	48.83138564	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2333000000	96.21289088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.787109125	2400356895	NaN	59.91240924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	575000000	88.75104859	NaN	NaN	6.386822942	NaN	4.209290629	NaN	NaN	4.862128472	380657705.1	6.386822942	53.78858746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	35.78308	13.23	13.21	0	11.24	11.24	NaN	NaN	30.65093	12.81	12.56	0	9.5	9.5	NaN	NaN	15.95518	10.44	10.1	0	7.01	7.01	NaN	NaN	NaN	NaN	3.306953081	NaN	NaN	0.08322316	8689000000	26.22994918	3.296806198	0.714631141	70.47084863	1.945303748	0.084646866	0.318412505	0.233811938	0.002395994	8639422000	70.47084863	100.492702	26.99265122	353800000	37.45053703	32.24985868	NaN	NaN	NaN	NaN	NaN	NaN	0.304844856	NaN	NaN	1.881801774	7301000000	15.59741614	7.291853518	1.475646525	77.05433762	3.031649901	1.639690507	0.408694586	0.736171999	0.056392721	7206603900	77.05433762	99.65603844	42.97223734	918500000	NaN	NaN	53.99020142	2.732716385	NaN	NaN	NaN	10.00550548	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.270772317	19.73768666	12.91685525	NaN	9.038901602	66.07574408	0.438117001	0	286000000	78.08780334	0.706517938	0.660885377	NaN	21.03923351	0	0.045632562	0	0.166445206	285980000	21.03923351	54.59043347	21.22425629	87400000	49.31350114	20.42334096	NaN	NaN	1.668300728	85.49182007	0	NaN	1.610435623	12.66170019	0.131671377	0	176000000	91.69901412	0.017579626	NaN	NaN	7.861778775	0	0.017579626	0	0.421627476	176340500	7.861778775	80.95183486	16.70021741	124190000	0	0	5.193654884	76.49569208	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.347466566	20.49537795	7.712455437	NaN	NaN	66.3936779	0.137209471	0.019214248	619000000	81.65682311	18.32711952	0.245286842	NaN	10.17428362	0.005004781	0.054174484	0.033674491	0.016057364	1310198236	NaN	86.09179416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.046697694	57000000	79.85450475	8.593786132	2.102017386	NaN	0.941218683	0.037640355	0.124335777	0.360418043	11.55170912	311283471.1	NaN	111.7647059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	39.97	0	9.57	9.64	0.0503154	9.12	9.12	100	39.98	0	9.61	9.72	0.044806	9.31	9.31	100	39.99	0	9.99	9.99	0	10	10	1.221342554	8.73261758	7.727178275	NaN	6.33985623	80.77709059	1.523548696	0.013782358	1851000000	54.88648528	0.991088979	0.666842459	0.057074853	43.60322599	0.013736863	0.122234349	0.131200455	0.519199749	1934284450	43.60322599	101.1586599	14.7264377	400640000	64.65654952	14.27715655	103.7735849	86.25087804	9.760945798	32.11743095	9.216483848	NaN	10.51542837	15.89865166	32.83010029	0.038204544	1167000000	55.6645704	0.226475906	NaN	0.02303278	43.04834526	0.029400204	0.000550271	0.012263187	1.060608443	1272100000	43.04834526	94.87596584	31.28770902	232040000	14850276	8.041452881	30.5292191	27.66764351	NaN	NaN	NaN	NaN	NaN	1
100	30.63	48.25394	15	14.41	0	16.49	16.49	100	31.41	45.74	14.42	13.12	0	14	14	100	34.07	19.57209	10.26	8.68	0	6.96	6.96	2.567666752	9.072676881	11.68097844	NaN	0.346092614	73.85335623	2.812750053	3.696134828	63290800000	66.47015684	9.88393354	3.815479336	1.218895694	21.62448954	2.386978775	0.495260006	1.967319731	2.021420087	68138431450	21.62448954	109.547569	28.40728179	14447000000	33.73710805	37.50951755	114.4230769	80.84331515	3.564364112	31.26480815	0.609968622	NaN	5.083819242	53.65518375	9.362940679	3.995802632	52994000000	56.0336196	12.06258483	4.574480404	2.331471691	27.44316485	2.882794521	0.576529594	1.697308616	4.460630719	53906166000	27.44316485	96.1454238	51.51239067	5488000000	2121994924	7.536263613	25.60131195	17.80247813	NaN	NaN	NaN	28.7	NaN	2
