Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.664215005	20.86601917	3.728295519	NaN	1.105633803	73.78315089	0.893412985	NaN	387000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.28580459	53.09859155	79329608.94	9.950704225	35.84507042	NaN	NaN	0.012259694	49.79666378	0.725837079	NaN	0.404557464	26.77504388	0.331029289	NaN	23000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.23996092	5.399603699	338324022.3	NaN	NaN	3.641017173	90.55482166	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.544041451	NaN	NaN	0.421969643	822000000	81.24880248	NaN	5.283533216	NaN	0.248670012	0.007854248	11.94096865	NaN	6.810228876	425807716	11.94096865	149.3909091	4.559585492	96500000	85.89637306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.098654155	236000000	88.89877423	1.003366866	0.186989505	NaN	0.123520016	0.132883785	10.09738202	NaN	0.000476892	174740857.4	10.09738202	127.5351351	NaN	700000	NaN	NaN	NaN	NaN	4110	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.259194396	NaN	NaN	0.451766642	1338000000	83.97104793	NaN	NaN	NaN	10.9904908	0.450806615	0.210123045	1.311321854	14.71763021	1468583810	1.311321854	44.02025326	59.28721541	1142000000	34.21366025	3.239929947	121.3114754	51.42181664	NaN	NaN	NaN	NaN	15	NaN	NaN	0	3015000000	88.42641252	NaN	NaN	NaN	3.053386908	0	NaN	1.572205236	10.00138225	2880980305	1.572205236	38.05214432	85	150000000	NaN	NaN	NaN	NaN	2810	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.655913978	NaN	NaN	6.500074641	NaN	68.01444216	NaN	NaN	NaN	NaN	NaN	0.002347232	NaN	31.98555784	387254088.3	NaN	NaN	63.44086022	27900000	32.90322581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.189054726	NaN	NaN	6.214955559	NaN	70.78312069	14.60659643	NaN	NaN	0.007478786	6.083526363	0.088997432	NaN	14.61028289	305299897.5	NaN	NaN	69.90049751	40200000	NaN	NaN	19.70149254	8.208955224	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.766308232	10.89239037	2.448889271	NaN	NaN	60.86539568	3.383930874	7.898315723	10010000000	77.56041427	22.23035882	NaN	NaN	1.09844126	3.766084318	5.55497437	0.230149597	0.209226907	9559000000	NaN	28.5926476	NaN	NaN	NaN	NaN	NaN	NaN	1.110561333	4.760861088	3.458279431	NaN	NaN	18.25720609	47.77228645	6.063273211	17596000000	65.48020388	19.12938705	NaN	NaN	1.409129094	6.264129069	6.003153537	1.599386044	15.39040906	16475420280	NaN	35.27807851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.951620176	3.597666076	8.80371629	NaN	NaN	76.67371534	6.673146666	0.337637173	4203000000	64.13991921	2.351309658	0.409405328	NaN	33.50877113	0.146033129	0.115677294	0.492163428	0	4200385247	33.50877113	16.63106596	26.20363062	2534000000	33.78058406	40.01578532	69.09090909	47.85065907	3.870243974	54.98129281	3.387066245	NaN	0.239693193	35.07661084	2.58026208	1.451804064	9579000000	49.41915884	22.88408442	5.525478573	NaN	27.68294831	4.324401253	0.977302315	1.470880082	0.013808432	9560774240	27.68294831	36.36650089	13.42281879	2086000000	NaN	NaN	48.46596357	37.87152445	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	378000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	76243303.38	NaN	74.70355731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	308000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	4913460.92	NaN	89.01734104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.668352723	NaN	NaN	NaN	192000000	NaN	NaN	NaN	NaN	4.828254512	NaN	NaN	NaN	95.17174549	189749687.3	4.828254512	47.86890547	27.69347496	87866666.67	47.08733772	18.5508346	NaN	NaN	NaN	NaN	NaN	NaN	0.494290586	NaN	NaN	NaN	16000000	NaN	NaN	NaN	NaN	5.38323993	NaN	NaN	NaN	94.61676007	36550817.1	5.38323993	37.05418605	5.749530782	258507407.4	NaN	NaN	15.39750992	78.35866871	NaN	NaN	NaN	NaN	NaN	2
