Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.82700285	NaN	NaN	1.527570887	835000000	82.88005101	16.9045737	0.730685716	0.174756934	14.37315601	0.017178778	0.158519166	1.450277094	0.21537529	793828300	NaN	100	29.14096598	619508379.9	45.38830574	23.64372543	100	100	NaN	NaN	NaN	NaN	0.652230043	NaN	NaN	NaN	173000000	42.90211491	56.49320744	NaN	0	56.40031183	NaN	0	NaN	0.60467765	172998711.1	NaN	100	9.167143771	995296089.4	8920213	NaN	8.362240259	81.81838593	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.486614207	19.98601203	4.439053367	8.814305203	NaN	74.10031121	0.755670062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	100	100	1.366825081	8.392797042	0.136743307	8.068103269	NaN	85.11880186	2.252165724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	4113229	10.92196833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.67291374	1176000000	37.20490113	35.49288939	5.587438313	24.25764306	0.043811237	0	27.30220949	NaN	0	620745941.8	27.30220949	100	NaN	NaN	NaN	NaN	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.403815617	137310000	39.37644231	18.21677565	5.461861678	6.047957583	4.724044746	1.867565502	42.40678203	0.115346145	1.40655E-08	142191744	42.40678203	100	NaN	NaN	NaN	NaN	NaN	NaN	3452	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.777190572	NaN	NaN	0.555703557	3040000000	66.24067398	13.7621813	NaN	2.245863999	5.960122125	0.440993325	0.637951267	19.8334177	0.163727018	2202754461	19.8334177	100	77.50722263	2270640000	13.71155269	6.004034105	100	100	NaN	NaN	NaN	NaN	13.21086501	NaN	NaN	0.001275557	7921000000	74.7471847	25.03339969	NaN	0.000153338	1.802759387	0.001275557	0	0.219415602	5.46836E-09	7314803721	0.219415602	100	80.76174798	267280000	NaN	NaN	6.02738701	NaN	943	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.937486657	21.83442721	8.925664434	3.33275957	8.254659889	66.66896758	1.541532185	0.726547334	1090000000	83.32425721	2.699875115	1.369293477	13.96299885	0.514644925	0.563720935	0.251505274	0.000710503	0.012868825	1092587522	13.96299885	100	3.122730574	413100000	22.73057371	65.89203583	100	100	5.907539865	6.616207793	1.851368789	0.390665245	0.20988806	81.65935988	3.707056525	0.000892338	257930000	96.04408566	0.014208108	0.014208108	3.873085168	0	0	0	0	0.068621061	256220990.6	3.873085168	100	4.967350746	428800000	1489031	0.697374879	4.01119403	90.81156716	NaN	NaN	NaN	8.952242553	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.750801692	11.10554624	0.771782118	NaN	NaN	84.94465431	1.990353077	6.391340921	35008850000	72.5643984	26.95060583	13.57359801	1.558662496	0.706248081	2.715190853	7.819623989	0.577282406	0.484995763	25464140000	NaN	100	NaN	NaN	NaN	NaN	100	100	0.035073152	0.572275991	93.84780798	NaN	NaN	2.306913397	3.171349069	7.378400958	49835262000	64.81919532	21.76837597	7.93678257	0.743590227	0.183824231	3.793750336	5.74087449	3.369554118	13.41242871	40812258500	NaN	100	NaN	NaN	5003130	0.708440058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.6	43.23831	15.61	16.1	0	11.33	15.31	100	31.93	42.45406	15.22	15.05	0	10.52	14.49	100	33.08	32.0198	11.63	11.41	0	5.05	8.96	1.484419656	5.009674355	3.760540723	13.80579546	4.122904158	86.98350003	2.135395181	0.481996253	25154000000	53.5482841	9.866728438	6.456651725	0.906070362	34.29034417	0.316457511	0.73768753	1.44986131	2.294643295	25280487000	34.29034417	100	19.56318901	8959703787	26.92611338	49.38779345	100	100	1.732870451	43.77850973	17.73846718	0.362961141	0.389502667	32.47556393	2.964491409	4.16360696	26341000000	35.64224954	14.53790476	5.097590903	0.796373536	48.08799246	4.668291078	2.370104648	1.605544597	1.731853244	26341031000	48.08799246	100	14.82246778	4775320315	797074012	9.351856306	23.98163735	60.80639221	NaN	NaN	NaN	7.183723443	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.945613821	25.33045068	21.07787287	7.045722786	6.419459977	51.71256842	0.921666036	5.433062242	882000000	55.84600599	13.62787263	0.611856841	25.22650051	2.36874827	10.02203942	0.618819393	0.006408712	5.299620869	884733100	25.22650051	100	5.602169576	176895752	65.54707995	22.43129049	100	100	5.132532752	14.13781528	10.60785446	0.364419684	3.36558702	43.12972464	26.99069915	1.985007696	294000000	54.15226923	10.487591	NaN	25.00183868	0	10.17499896	0.120204667	0.001663963	10.35830109	300487500	25.00183868	100	18.56700913	130284850	3966685	4.726627319	49.08475544	28.9826484	NaN	NaN	NaN	2.958293266	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	506000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	56479668.14	NaN	100	NaN	NaN	NaN	NaN	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	346000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	5586093.941	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	51.22851	15.04	10.43	0.033543	15.39	15.39	97.91	58.7	52.66067	15.9	10.81	0.5102661	15.52	15.52	90.67	84.03	56.15522	18.96	11.87	1.784121	15.7	15.7	2.419438091	21.67188985	16.321115	9.532975673	10.70146525	58.72490596	0.760189228	NaN	407000000	96.41321589	NaN	NaN	0.023893611	2.365246415	NaN	0.044740585	NaN	1.221537693	949567475.3	2.365246415	100	29.78979644	146570444.4	38.56065166	20.94808665	100	100	1.370528492	27.14536603	0	39.06442262	3.921848579	64.93783397	6.464334325	NaN	52000000	94.49786827	NaN	NaN	0.141691423	3.929863473	NaN	0	NaN	1.572268253	122596757.7	3.929863473	100	8.246092519	405609933.3	1813	0.092391158	16.20266769	71.62939121	NaN	NaN	NaN	NaN	NaN	2
