Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
96.34	12.38	2.996951	3.14	4.23	0.1654897	2.27	4.19	96.98	10.04	2.64515	2.84	3.5	0.2039256	1.75	3.3	99.01	2.74	0.3998223	0.86	1.14	0.4590552	0.31	0.86	0.828952064	5.087592321	13.44544255	10.69887441	3.266113528	78.35566826	1.548047241	2.168378322	1.65336E+11	64.59988992	34.21514171	30.35115113	0.35944203	1.584622756	0.145465196	0.927002929	0.847457669	1.18496837	1.74204E+11	NaN	231.146379	25.49018799	39196877816	33.35046269	37.89323579	152.3906783	113.4425094	3.046163815	13.57514481	24.41674487	1.378674625	3.656123927	24.46398891	27.34319123	4.199341507	1.41358E+11	63.72427023	34.75530334	23.87939771	0.939524293	1.338049804	0.52707674	5.987641891	2.083612906	1.520426429	1.41596E+11	NaN	220.9145394	21.76162521	39785480593	3259874731	10.27225042	18.24273813	56.33951274	NaN	NaN	NaN	1.20738705	NaN	3
100	4.13	0.2655751	1.56	4.03	0.2189363	1.81	3.39	100	5.53	5.480654	2.35	5.74	7.429959	1.81	3.19	100	10.41	20.16744	6.15	11.52	27.73685	1.84	2.93	2.199021818	6.277464418	9.861117398	6.198800402	6.287343974	75.57923431	5.133498437	1.617197674	1.63037E+11	89.36529395	10.58442308	3.154533742	4.815063791	0.510901515	1.586115482	0.249992265	0.267816288	0.050282967	1.63247E+11	NaN	225.4633456	35.51773235	39007076986	31.12050286	27.07442082	94.13588032	190.0985281	1.967029845	6.184763615	2.674997451	4.671349066	5.231430937	82.36920693	3.462062652	1.77416057	1.6362E+11	85.86605816	13.94233852	2.085312179	8.224444133	1.215850293	0.964586866	0.57742754	0.874717507	0.191603318	1.63807E+11	NaN	241.9212905	37.71665088	53707642556	14554088272	11.30981058	22.4966264	34.55529179	NaN	NaN	NaN	0.541530387	NaN	3
NaN	NaN	42.22218	8.41	8.85	1.094444	4.08	5.67	NaN	NaN	47.92019	8.63	9.11	2.436797	4.01	5.85	NaN	NaN	68.37942	10.16	10.05	7.263722	3.71	6.63	1.034116864	15.81217232	2.52541685	3.867866475	5.661413126	77.58643166	2.019584127	1.016331245	6045019000	43.64851002	11.60717988	5.437674776	44.71033473	2.480989665	1.951259448	1.482575475	0.254680513	0.033975371	5713550604	44.71033473	487.458408	69.93937112	3324488000	16.47107765	7.928138107	154.1578662	537.8794858	0.623109717	8.337662835	81.39896585	0.026938858	0.677740206	7.522401634	1.76543091	1.05913635	21269317000	41.20858782	21.29913287	6.892590202	37.46737392	3.048217255	8.137671886	3.200013472	0.020640051	0.024905397	6058124620	37.46737392	1218.731377	32.55857807	1171983000	15493641	3.399733126	51.59494634	15.16873538	NaN	690000	NaN	NaN	NaN	2
12.31	33.04	25.80695	13.66	13.78	0	11.51	14.1	22.02	67.59	27.4254	13.54	12.73	0.1033458	12.28	14.64	54.92	93.53	36.03896	12.77	9.09	0.6493506	13.35	15.38	0.901299335	12.43092574	28.04216951	2.026015743	1.880571674	57.5089366	0.879884705	18.60414345	319105000	52.20514288	9.866474318	4.332209295	NaN	0	2.87257E-05	5.312129169	30.0269763	7.9014065	321776555.6	30.0269763	215.7434639	4.272440806	169572043.6	32.74367073	61.10331679	119.0661147	74.81330647	6.374424493	53.08383588	5.729812	0.50299756	0.014106362	31.31331155	3.124748198	6.675233923	58836000	55.2383855	12.85528457	NaN	NaN	0	3.897997273	7.842339426	11.47420711	20.43212282	58836291.5	11.47420711	124.7793502	58.58372126	6552545.205	698983	2.164699349	21.2159684	20.18620398	NaN	100000	NaN	NaN	NaN	0
100	4.13	0.2655751	1.56	4.03	0.2189363	1.81	3.39	100	5.53	5.480654	2.35	5.74	7.429959	1.81	3.19	100	10.41	20.16744	6.15	11.52	27.73685	1.84	2.93	1.315542553	7.732496981	11.37128085	3.79830538	5.043876084	73.73136014	4.815061213	1.930175983	4.11558E+11	84.89538369	15.10149842	5.600536101	3.165853676	2.447909824	0.966312059	1.447012757	1.473873999	0.003117899	4.12011E+11	NaN	232.1119966	41.48914755	68674256796	27.9761665	25.49080987	101.1503086	134.8874498	1.319728667	7.999392758	6.559919094	2.692902559	6.632248835	78.24535201	3.70919468	2.041528996	4.30952E+11	88.75704373	10.31118256	1.601183768	3.188700295	1.221547993	1.091114813	1.881836305	1.326799383	0.931773717	4.31121E+11	NaN	229.037541	45.8735226	72401660299	24932327620	7.405715749	32.27768128	15.21654729	NaN	NaN	NaN	2.011622242	NaN	3
32.85	11.38	53.78942	13.35	11.84	0	11.74	12.86	39.45	28.73	53.76976	13.36	11.89	0	11.84	12.99	61.44	58.94	53.59897	13.43	11.94	0	11.94	13.13	NaN	NaN	NaN	NaN	9.816837363	NaN	NaN	1.40155091	2037000000	29.68410712	62.54825538	54.07409155	1.441644206	0.999780773	0.726278605	5.306460255	7.755587553	0.012049947	5133794387	7.755587553	332.3093945	15.34018954	490979155.1	60.23755896	14.60541413	96.67666193	177.9694358	NaN	NaN	NaN	NaN	2.196724964	9.850468239	NaN	4.178448575	1046859000	22.6258992	49.8116563	NaN	0.513700328	1.562838924	1.585749554	18.75453557	27.56244448	2.49435E-08	440997010.2	27.56244448	266.752006	19.81953882	280960427.2	NaN	NaN	4.489250306	73.49448591	NaN	NaN	NaN	NaN	NaN	0
3.81	81.23	40.09125	14.45	14.54	0.1438207	13.07	13.45	15.55	169.32	41.06096	14.52	14.58	0.1254298	10.98	11.3	55.17	189.65	47.7861	15.12	14.78	0	7.33	7.4	7.830696407	22.4615909	10.52489749	5.143800061	6.5542846	54.21171891	3.358169322	12.75843686	18596000000	48.08546681	28.90155147	21.71277018	4.084473611	2.04449787	0.504380478	15.6283851	0.555429327	7.384596622	18476312070	15.6283851	209.3324327	7.173085096	2673436523	80.44633188	5.826298423	68.93086585	190.3742708	3.119588363	6.519945365	1.623045043	0.561833938	4.554056695	88.28248892	0.427075721	1.070700344	12453200000	78.19168672	5.283620871	1.552951215	2.013365138	0.469755622	0.707087229	2.594700927	0.540461667	13.92999149	12689300250	2.594700927	194.9131319	72.63201747	685436140.6	133700302	1.152298157	11.66616733	11.14775851	NaN	500000	NaN	NaN	NaN	0
100	4.13	0.2655751	1.56	4.03	0.2189363	1.81	3.39	100	5.53	5.480654	2.35	5.74	7.429959	1.81	3.19	100	10.41	20.16744	6.15	11.52	27.73685	1.84	2.93	1.100280892	5.767625868	19.71749819	5.387396313	5.778251696	61.90057238	8.835672857	0.499095182	29961231344	58.48798448	7.594984263	3.27389491	33.90060527	3.375227752	0.451708074	0.310434509	0.183719017	0.016425984	30087086700	33.90060527	459.9956889	34.38022141	5193028738	23.64489042	36.19663648	107.6622368	198.7899032	1.672310682	8.643877532	14.60917972	1.916896221	1.252146395	55.45583306	17.81904475	3.086218263	18518284156	63.68554316	5.896826856	0.904655533	29.68414119	1.071703247	2.766154727	0.6948949	0.459418448	0.733488792	18599057200	29.68414119	384.5580986	21.14841161	6825990464	614618711	5.96936262	23.21112502	54.38831697	NaN	NaN	NaN	2.21195995	NaN	2
73.37	33.75	0.0039892	3.86	4.73	0	3.38	4.74	73.56	34.81	0.211212	4.16	4.98	0.1612305	4.84	5.42	73.55	38.29	1.088332	5.79	5.87	0.8436683	5.6	5.78	0.455029588	5.164798726	51.99930533	1.394443441	20.69345634	40.86739708	1.492981099	34.17065681	11488000000	82.69749031	16.66826536	7.72615592	1.329895856	1.616456682	1.541239446	3.951661583	0.502855863	0.634244333	8488582116	NaN	235.8075972	10.10085216	1700930851	41.0609022	28.1447893	124.8171468	110.8898523	0.016981902	0.383907482	80.83024976	0.063115012	23.24352879	7.955579064	10.8008885	8.849060088	13634000000	19.94381787	11.4450571	1.503866889	0.496629159	0.013335827	2.173526588	3.13166835	4.126030291	68.61112503	24364252640	NaN	220.1016723	24.14157422	3524202128	487802	0.045860412	21.25877292	31.35612407	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	13.15351	7.21	6.74	0.0174589	6.32	7.59	NaN	NaN	11.40222	6.83	5.92	4.021894	4.91	6.44	NaN	NaN	2.998919	3.33	2.84	23.1054	2.04	3.95	1.21188238	15.85825866	14.11465577	3.273725744	7.692381398	64.88292993	3.332618318	NaN	9720056000	87.09651075	NaN	NaN	11.79854612	NaN	NaN	NaN	NaN	1.104943128	7692223513	11.79854612	249.5905258	16.71164186	570554583.8	39.96929477	35.62668197	101.1990467	264.1306444	8.17441781	5.387281954	7.731122518	0.214295671	0.883717934	63.31868954	15.31286227	0.821241116	4151965000	93.31092832	NaN	NaN	4.746662099	NaN	0.764817132	NaN	NaN	1.942409578	3147604289	4.746662099	388.6213088	30.02354063	1454252288	56222543	2.138579791	18.95476479	50.13797665	NaN	132000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.380181737	7.277318878	35.21569075	2.165686967	2.91675005	48.2674208	3.586994602	0.135137206	28693100000	24.70940069	4.96826659	3.501516401	68.11772727	0.855264184	0.145919228	0.363058979	0.102507798	2.204605449	28693134200	68.11772727	331.857926	22.14328597	1998800000	44.62177306	30.31819091	99.22203076	193.4715428	1.924335343	7.257455373	34.91930915	0.420361583	0.311363216	53.31972482	0.655546861	0.702318193	24275300000	39.38287631	6.691363109	2.553151187	53.69908617	1.981602541	0.821496389	0.998372642	0.33674035	0.226674411	24274994100	53.69908617	331.3400852	17.28219989	3243800000	358219800	2.76756662	72.43048277	9.975954128	NaN	NaN	NaN	6.671307457	NaN	2
100	52.02	42.19947	11.04	9.02	0.0251225	10.97	11.48	97.91	58.19	43.34929	11.6	10.38	1.514753	9.27	9.67	90.76	81.13	49.02407	15.46	14.74	9.238777	6.51	6.73	0.755958761	13.00396358	16.06497196	2.319949916	26.12509921	44.79439344	0.492055813	0.020592258	684360000	55.13298802	10.24935724	4.114681587	NaN	34.60919169	0.020592258	0.686086085	0.178683241	0.008463041	809402234.5	34.60919169	130.531809	11.20311545	158999710.3	35.78557015	26.88621519	87.41609907	88.14935302	0.572480533	65.63918976	28.20803539	0.018267767	0.217444032	4.997344272	0.00201299	0.026346777	266634000	63.73700328	16.55447204	NaN	NaN	19.57593087	0.026346777	2.767776935	7.55920779	0.132593811	389158426.9	19.57593087	116.4862385	13.43568897	368927092.5	9617	0.075809047	8.110369878	78.23649712	NaN	NaN	NaN	33.09179733	NaN	1
NaN	NaN	74.45605	19.38	19.27	0.0435161	30.85	30.85	NaN	NaN	66.51146	18.5	17.62	2.775788	30.17	30.17	NaN	NaN	29.6748	14.04	12.1	15.54878	18.59	18.59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001404262	1167000000	92.9965745	6.959184772	2.142140991	2.321643056	0.293171158	0.000280566	0.034280011	2.167668992	0.044240728	4652348854	NaN	162.3087622	NaN	NaN	NaN	NaN	98.15795317	40.18651919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024456408	27034000	52.12848758	12.78784797	3.513484477	0.107100055	6.823009147	0.01676316	0.150202037	2.177289095	35.08366445	495696204.3	NaN	49.01960784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.651018573	NaN	3
100	39.97	0	6.21	8.01	0	4.29	8.08	100	39.98	0	6.2	8.32	0	4.34	8.43	100	39.99	0	6.11	9.33	0	4.38	9.74	1.129844894	10.45601581	8.122146271	3.820908933	12.49578768	79.26198174	0.792643242	0.026474567	3456990000	23.65528643	4.254655242	3.751892634	0.098125339	71.92737489	0.026436492	0.313565513	0.064635264	0.162683439	3159441817	71.92737489	188.9375307	18.78659942	883081585.6	34.33856968	34.37904322	142.0744973	182.5693593	1.559275838	15.30825277	49.17656539	NaN	10.85459131	7.023350315	26.85369406	0.148081443	4458270000	32.11063376	2.384884038	NaN	0.187213921	65.05587643	0.021082894	0.092159458	0.525891607	0.448605772	3486699569	65.05587643	362.6083774	15.26894613	483740000	15413394	4.679168788	13.51345764	60.36300492	NaN	NaN	NaN	7.639881959	NaN	1
