Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.874969191	NaN	NaN	NaN	782000000	90.12188874	NaN	0.385697244	NaN	9.233512706	NaN	NaN	NaN	9.878111265	782120782.3	NaN	77.24148075	42.88405338	634659217.9	34.17749375	22.06348368	NaN	NaN	NaN	NaN	NaN	NaN	0.18576956	NaN	NaN	NaN	29000000	69.44581743	NaN	NaN	NaN	28.87504541	NaN	NaN	NaN	30.55418257	29275388.86	NaN	55.06021375	10.48306237	908195530.7	NaN	NaN	9.070106479	80.26106159	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.560631006	21.08069276	3.030220198	NaN	NaN	74.61578096	0.680772357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.7105452	NaN	NaN	NaN	NaN	NaN	NaN	0.952541973	11.04027322	0.099533597	NaN	NaN	85.74702583	2.134949456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.1982209	NaN	NaN	3511781	9.70343224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.649232617	1012000000	39.91838719	35.2417064	8.833314962	17.90695626	0.127061065	0.00458824	24.83990639	NaN	2.03954E-08	490307256.3	24.83990639	86.08754516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.086355523	166240000	35.82242898	17.58288328	3.459997974	8.754164855	3.71460679	1.551972624	46.59468776	0.10214104	-1.6293E-08	122752138.3	46.59468776	121.0680785	NaN	NaN	NaN	NaN	NaN	NaN	4302	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.777777778	NaN	NaN	0.172135193	3109000000	75.76746307	12.74510414	NaN	6.50269239	3.525006532	0.086794534	0.324736595	11.46789192	0.019540875	2239311140	11.46789192	102.2723684	73.43080402	2193480000	18.01247333	5.778944873	60	103.336295	NaN	NaN	NaN	NaN	10.28238985	NaN	NaN	0.000723612	5157000000	90.09470704	8.898118723	NaN	0.000836307	1.533042161	0.000723612	NaN	1.00717423	1.06975E-08	4393559278	1.00717423	65.38011918	58.99463982	152980000	NaN	NaN	30.72297032	NaN	2272	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.765241455	27.3680538	3.606989965	NaN	19.98685076	63.91661779	1.087603445	0.867542287	1154290000	86.48766539	1.102602627	NaN	12.33784067	0.02584856	0.76334028	0.066236934	NaN	0.071891309	899102879.8	12.33784067	104.4616992	12.68902038	152100000	59.23734385	8.08678501	NaN	NaN	4.471989117	5.532591892	1.978161984	NaN	0.355450237	84.09369743	3.915375466	0.250573682	351120000	96.59483557	0.079128531	NaN	3.320760689	0.021100942	0.05802759	0	0	0.005275209	275349258.3	3.320760689	100.8394523	10.18957346	253200000	5144499	1.744553865	6.12164297	83.33333333	4	NaN	NaN	16.14202377	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.590978111	11.27023295	0.91822681	NaN	NaN	65.07301035	1.447800551	6.829206005	31720899000	70.10999327	28.57321625	10.70229259	2.396072973	0.882213529	5.756270702	8.195899688	0.640466776	1.316790479	35746338360	NaN	94.92130595	NaN	NaN	NaN	NaN	NaN	NaN	0.075939358	0.883818892	91.36902735	NaN	NaN	2.812313951	4.013947838	9.619411773	36473792000	61.57807956	22.70634143	5.295177573	0.890930289	0.077869709	4.137097984	10.50080083	1.804465046	15.715579	28098797190	NaN	73.23166449	NaN	NaN	6367751	1.120983295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.6	46.20511	15.59	16.18	0	12.01	15.42	100	31.93	45.05256	15.17	15.09	0	11.29	14.76	100	33.08	29.97554	11.41	11.33	0	5.63	9.52	1.504044567	4.91481903	2.749120598	NaN	5.352900221	88.7840268	1.782707485	0.26983936	25508000000	58.33395632	9.523518959	5.753471972	2.327805938	30.39637369	0.164646691	0.615624906	0.661969452	1.746151031	25517784030	30.39637369	101.4033553	17.73651776	8599076781	28.12976395	48.78081807	91	97.23945998	2.100327586	49.3935387	12.22694351	NaN	0.127267816	31.82901116	3.290626478	4.518245454	23333000000	39.46500919	15.33856421	4.375181127	1.181512299	45.11935444	4.291708615	3.438687975	2.051474197	0.077072161	22884322590	45.11935444	88.48790858	12.31686346	4557318725	599028286	8.104063118	23.96804055	63.58782817	NaN	NaN	NaN	7.301381688	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.25416669	25.95167469	21.71218896	NaN	7.161586365	49.84804256	0.566766583	NaN	800000000	50.25287812	NaN	NaN	32.46415849	NaN	10.62769212	NaN	NaN	17.28296339	842738000	32.46415849	90.67921533	14.25215776	183060000	58.52725882	20.05899705	NaN	NaN	3.933319828	8.061195538	8.712978961	NaN	2.827564895	62.60946518	13.49503899	NaN	232000000	56.51472013	NaN	NaN	24.849311	NaN	14.92110302	NaN	NaN	18.63596887	231669200	24.849311	78.92590075	32.19252163	129440000	3142316	2.283042317	41.03831891	23.94159456	NaN	NaN	NaN	2.912033298	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	452600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	59235674.25	NaN	89.44664032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	345000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	8965247.721	NaN	99.65347964	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	40.63636	18.11	17.23	38.49633	22.19	22.19	97.91	58.7	45.22731	19.58	19.12	32.91184	20.3	20.3	90.67	84.03	57.18353	23.35	23.01	18.13404	17.63	17.63	2.740624833	21.82404853	10.49294101	NaN	15.84104757	64.20378696	0.641646522	NaN	414000000	96.70545088	NaN	NaN	NaN	2.616187702	NaN	NaN	NaN	0.678361421	818109713.8	2.616187702	101.7199017	29.8948366	170246877.8	36.50341594	17.76069989	NaN	NaN	0.024076644	16.45554662	0	NaN	7.085668931	74.45229318	8.989547141	NaN	38000000	62.72564972	NaN	NaN	8.992639456	17.92976782	NaN	8.698874163	NaN	19.34458246	25971139.18	17.92976782	46.80165255	10.46776565	427401974.1	20012	0.7921115	14.59994903	67.84661639	NaN	NaN	NaN	NaN	NaN	2
