Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.433851308	NaN	NaN	0.031650528	1041334000	85.09217357	14.79688216	1.399867525	0.03903255	13.21081943	0.002988485	0.08574573	0.058428438	0.110944269	1041334003	NaN	146.5501092	33.57836103	953793296.1	42.15628276	22.8315049	125.5185909	64.53236466	NaN	NaN	NaN	NaN	0.418607674	NaN	NaN	NaN	108965000	54.00472538	45.77483307	NaN	0.009228545	45.75047125	NaN	0.000470143	NaN	0.220441546	108964804.9	NaN	145.3216632	12.9348038	1289189944	69664	NaN	4.142742617	82.5038459	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	173.7321695	NaN	NaN	NaN	NaN	NaN	264.95492	0.527852847	33.11121938	0.00077425	11.33918867	NaN	63.41658059	2.003203852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	331.6360039	NaN	NaN	15582884	16.33052379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	4.262566	6.12	5.81	0	5.58	5.58	NaN	NaN	4.852081	6.16	5.66	0.6283271	5.61	5.61	NaN	NaN	7.578449	6.41	5.11	4.262877	5.64	5.64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.543999692	2582000000	33.09425993	23.65472944	5.046939267	16.78413486	0.108905241	0.187278948	43.25101064	NaN	-7.9181E-09	3788788287	43.25101064	219.5772415	NaN	NaN	NaN	NaN	124.5737093	185.9312442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.707681139	408000000	41.73610866	18.30519457	0.270512229	11.0461433	1.493838205	5.363246782	39.95869679	0.131454052	-1.20254E-08	249472319.9	39.95869679	297.1335353	NaN	NaN	NaN	NaN	NaN	NaN	3167	132000	NaN	NaN	NaN	0
100	60.05	7.809507	6.86	6.34	0.8865327	4.99	4.99	100	59.19	10.36945	7.55	7.2	0.7591987	6.46	6.46	100	56.28	24.00774	11.48	10.04	0.0726041	13.09	13.09	NaN	NaN	NaN	NaN	6.128108505	NaN	NaN	0.442334023	8777600000	68.36673947	24.01938261	NaN	1.396228089	9.730295264	0.324760939	1.956605231	7.441845675	0.172032248	11306224170	7.441845675	288.75	68.00540389	6860023952	23.71318229	2.153305317	197.5490024	175.607442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001491304	31862200000	57.46109554	41.25142322	NaN	0.082783536	6.236088472	0.001481997	0.576009435	1.287481261	-2.38897E-08	29301383120	1.287481261	394.1169012	93.59250053	1484233232	NaN	NaN	1.36094251	5.046556958	NaN	61700	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.189333025	19.96502337	12.22878241	3.508817798	3.61545554	64.10420446	2.50930494	1.150240605	3058000000	67.82534732	9.294153049	6.377063106	22.86666671	1.540914836	1.116112619	0.247453978	0.012608511	0.013832923	3001894173	22.86666671	280.3793407	18.13324965	1552228572	16.10826787	62.14302694	91.94564933	255.7109494	13.08424143	7.698351573	13.68709309	0.877188081	1.988136812	27.00154978	37.86434557	0.026631252	798000000	93.99082889	1.357463965	1.207457258	4.649704845	0.072453285	0.058059949	0.002048258	0.017445215	0.002002298	748348983.4	4.649704845	305.0803121	18.65500047	1481071122	3968947	6.167414935	11.02112742	68.33573529	NaN	NaN	NaN	2.756123901	NaN	1
100	12.96	0.0073809	4.67	4.86	0.6684943	4.59	4.64	100	14.68	0.1925729	4.68	4.85	0.8266757	4.56	4.64	100	20.52	1.074087	4.84	4.87	1.593645	4.69	4.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.948911648	1.00057E+11	63.1835216	35.80088445	15.37645581	3.429878153	1.207563436	2.24186389	12.00147689	1.543646268	1.015593951	1.18486E+11	NaN	285.7636608	NaN	NaN	NaN	NaN	148.9692931	159.3240962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.625314852	1.45587E+11	54.08124966	31.41592997	8.993282054	0.907764146	0.321512204	9.153514382	8.936280068	3.103577117	14.50282037	1.18576E+11	NaN	292.0979231	NaN	NaN	26369910	NaN	NaN	NaN	NaN	NaN	NaN	0.8	NaN	3
100	31.59	24.09105	11.05	11.98	0	6.11	12.98	100	31.92	23.57795	10.74	11.19	0	5.52	11.88	100	33.18	15.78667	7.79	8.48	0	1.52	4.47	1.475885033	2.58219116	4.783858646	11.69904389	4.383226588	86.99239288	3.428062319	0.388590302	34152000000	37.06814556	14.84389536	11.80450509	1.305389799	43.78201052	0.333296184	1.032479958	0.368224333	4.305948567	34150106000	43.78201052	135.7962948	30.37708997	8242330000	27.64036383	37.59931961	113.3518565	144.4916991	1.288344519	45.11928361	15.40737468	0.256038799	0.081658284	32.17205701	4.275509913	4.872100722	46546000000	32.99979715	23.33604906	10.98416781	2.980160581	42.08716347	3.492272676	2.39195054	3.487497447	1.57699032	46448034000	42.08716347	176.7897954	39.75429086	7898770000	1043916907	7.05418222	17.82353455	42.34051631	NaN	NaN	NaN	5.258322795	NaN	2
100	7.67	0.0063969	3.38	2.26	0.0063969	2.02	2.43	100	8.51	0.0621522	3.58	2.88	0.5445721	1.77	2.47	100	11.46	0.7569721	5.38	5.04	7.250996	1.54	2.84	0.844766147	15.94994366	16.66406344	5.187687708	5.219982606	59.69656897	2.097699192	6.711898825	2191600000	42.80750649	15.22267692	6.689589864	41.92970047	1.12912439	5.796221149	1.237457726	0.370283787	0.040116123	2191612565	41.92970047	248.8263976	8.480352962	600162790.8	38.63931631	47.66034813	112.0919279	228.4661527	2.977249824	11.7101737	2.074116413	0.303283064	3.866263904	56.23636844	24.70589967	0.692186824	985100000	73.01187469	4.720161616	NaN	21.94451536	1.246182429	3.124728812	0.06540236	0.018785044	0.323448336	985108176	21.94451536	341.264446	17.62084344	475129487.5	5101971	1.080395244	21.53255471	56.98033795	NaN	8400	NaN	2.443120888	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	579000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	131150605.5	NaN	114.4268775	NaN	NaN	NaN	NaN	165.0213862	62.30885702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	438500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	72369360.78	NaN	126.6243142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	38.61561	11.13	8.95	0	12.74	13.52	97.91	58.7	39.71605	11.6	9.69	0	12.51	14.38	90.67	84.03	43.17329	13.54	11.97	0	12	16.32	1.792446153	14.8513568	36.73483154	3.898204877	18.00547378	45.88162009	0.685528696	NaN	624181481.5	79.00997438	NaN	NaN	0.935712246	4.767151335	NaN	0.11937762	NaN	16.22287429	1233031431	4.767151335	152.9646192	28.57063857	249306959.6	35.23887779	18.18500986	83.1292714	91.81242534	NaN	NaN	NaN	NaN	2.375754229	NaN	NaN	NaN	74000000	88.05787244	NaN	NaN	1.06653239	9.888701847	NaN	0.253844915	NaN	2.053425709	310669846.1	9.888701847	91.45830708	9.583635853	462167412.6	NaN	NaN	17.34118834	70.69942157	NaN	NaN	NaN	NaN	NaN	2
