Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.483639056	NaN	NaN	0.027126871	841000000	86.26542479	13.64091262	0.703259219	0.043907496	12.16003652	0.016098251	0.158551756	0.559059381	0.093662592	841543225.9	NaN	78.36280172	32.7988466	573480446.9	38.01252764	27.7049867	89.03959712	67.84768771	NaN	NaN	NaN	NaN	0.201153659	NaN	NaN	NaN	128000000	51.0630054	47.71569957	NaN	0.000110547	47.54315199	NaN	0.001473672	NaN	1.221295033	128361002.7	NaN	58.96271463	11.56265228	985932960.9	118950	NaN	3.626432157	84.6097619	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.410605322	19.36370739	4.54007761	11.89744396	NaN	74.88427789	0.614432721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.4646148	NaN	NaN	NaN	NaN	100.5761352	142.8582354	0.788816907	3.955891906	0.003412345	8.659800732	NaN	90.80692243	2.15483825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	139.4525231	NaN	NaN	9822198	16.9856775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.900165376	2452000000	46.41705708	23.82359629	3.654957188	15.13513377	0.058108386	0.017206053	29.75934665	NaN	-2.89977E-08	1034565947	29.75934665	208.5218421	NaN	NaN	NaN	NaN	114.8719027	66.81396512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.004497197	100000000	30.80504406	18.43509681	0.797164109	6.958838761	3.027699243	7.34320901	50.75985915	0.308185685	-1.14265E-08	87515951.97	50.75985915	72.82684689	NaN	NaN	NaN	NaN	NaN	NaN	699	920000	NaN	NaN	NaN	0
100	60.02	14.19388	7.54	7.91	1.812805	5.83	5.83	100	59.16	15.33114	8.15	8.81	1.636563	8.47	8.47	100	56.18	21.62463	11.6	11.69	0.6305638	14.54	14.54	NaN	NaN	NaN	NaN	4.62347168	NaN	NaN	0.549830901	3760000000	67.58730256	17.44414503	NaN	2.662024543	8.560759162	0.498031646	1.367308938	14.64646347	0.322088939	3065577979	14.64646347	123.6842105	77.43608976	2765907584	17.23807883	0.702359729	92.36398412	118.5576416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.004166046	8328000000	84.02876717	15.52311211	NaN	0.004244116	0.163725254	0.004010861	0.067980266	0.448120726	2.21601E-09	7220178173	0.448120726	105.5914797	74.02294801	206791017	NaN	NaN	8.110199971	17.86685202	467	3500000	NaN	NaN	NaN	2
100	7.08	0	8.18	7.28	0	8.66	8.66	100	6.99	0	8.33	7.36	0	8.35	8.35	100	6.56	0	9.12	7.6	0	7.68	7.68	0.964128215	20.1621389	9.046314667	4.33508887	8.98043548	67.85569903	1.951090237	1.179140685	1503720000	79.79205423	4.745528125	2.614032148	15.42924116	0.811322854	0.946036597	0.175728268	0.198408259	0.033176479	1499630049	15.42924116	137.8497305	3.14493425	561220000	22.75578205	65.11884822	99.04672666	128.4729873	6.511957521	3.463285233	2.009642961	0.462800712	1.968560976	84.42528953	3.43255984	0.056328045	339550000	94.75594213	0.405453836	0.002205516	4.766450177	0.365045429	0.008999133	0.029203757	0	0.07215386	338843627	4.766450177	126.3102341	6.443551016	552180000	1950417	0.699557264	3.413741896	88.17414611	NaN	NaN	NaN	5.793296476	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.682373174	42652417000	72.32362302	27.34395077	13.27168019	0.418745017	0.908653624	3.959792571	7.82634766	0.958731707	0.332426217	30352600000	NaN	136.6648576	NaN	NaN	NaN	NaN	91.63160322	115.4262718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.349204046	52163000000	61.86401587	21.96508213	5.916056574	1.020094429	0.268002907	6.231863424	6.371373511	2.157691285	16.170902	38823824340	NaN	103.8928464	NaN	NaN	7267038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.59	55.56794	15.15	14.95	0	13.12	13.12	100	31.92	54.15063	14.78	13.8	0	12.01	12.01	100	33.18	33.48115	11.35	9.9	0	6.45	6.45	2.403061912	4.629073378	4.913787453	3.961275341	2.13070264	83.89191716	3.468078263	0.462615285	8990000000	51.81921929	8.546029537	4.954256295	1.537664373	36.85295237	0.259534884	1.075583041	0.718990943	2.781798808	8989543000	36.85295237	35.73785481	29.68011191	4775420000	19.44813231	48.74105314	98.72912424	104.7501241	1.557061672	45.87766362	17.0886499	0.4326208	0.026251313	30.56716638	3.885278694	5.215904382	25650000000	38.44193052	18.46064899	7.482696871	1.104869676	42.1016978	5.483032702	2.309387859	2.080661885	0.995722687	25709367000	42.1016978	97.37481493	33.17232528	3428400000	600022456	7.669045367	22.02514292	44.77628048	NaN	NaN	NaN	9.169527109	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.127139179	20.36579306	17.97589614	4.166051345	5.238902945	55.63263319	2.989857211	4.642361691	987200000	47.71971028	11.38559072	1.948185806	40.71961429	2.217454342	6.635560084	0.491260209	0.093130279	0.175084709	986761783	40.71961429	111.9401293	9.924574482	216657147.8	59.9598363	24.87668628	99.39724341	178.9249721	1.588525582	14.55108496	3.44490138	0.763592311	3.8112476	54.44501454	15.71746947	2.950448503	505160000	72.74603735	7.338994106	NaN	19.61526912	0.047376163	6.361852805	0.064560826	0.04692837	0.29969943	504473099	19.61526912	171.7063222	23.75268429	176100733.3	3442977	1.622448171	36.5068564	35.92921171	NaN	50000	NaN	2.254115967	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	499200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	122163762.1	NaN	98.65612648	NaN	NaN	NaN	NaN	101.4862926	122.5918272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	388100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	30388058.56	NaN	112.0704591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	37.20235	12.1	8.87	5.96532	12.49	12.49	97.91	58.7	40.83107	13.17	9.64	4.534779	12.8	12.8	90.67	84.03	50.10002	16.82	11.95	0.7557235	13.22	13.22	NaN	NaN	NaN	NaN	18.84329205	NaN	NaN	NaN	400000000	89.33348301	NaN	NaN	2.346831953	4.95818951	NaN	0.047573338	NaN	5.708327478	693692859.5	4.95818951	98.28009828	26.32321583	163266666.7	34.56399437	20.26949775	95.74101161	76.36866042	NaN	NaN	NaN	NaN	2.286104076	NaN	NaN	NaN	39000000	99.05578147	NaN	NaN	0.083203644	0.7148315	NaN	0	NaN	0.229387029	690139136.2	0.7148315	68.84032725	7.73601441	388924550.4	NaN	NaN	19.58562274	70.39225877	NaN	NaN	NaN	NaN	NaN	2
