Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.490407738	22.35022517	0.418907993	NaN	27.37010027	75.98284957	0.658482263	NaN	481000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.58978387	23.24521422	122569832.4	10.73381951	38.650866	NaN	NaN	0.004285118	18.06343769	4.464506993	NaN	3.321286592	33.44580556	0.498886674	NaN	26000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.85459454	4.252499699	463743016.8	NaN	NaN	8.665221058	83.76099265	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.401472822	443000000	82.23326993	NaN	10.23775299	NaN	0.16582943	0.015676592	6.910860205	NaN	10.85586987	443105908	6.910860205	112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.328429495	189000000	90.63219924	1.469136384	0.749279352	NaN	0.033492158	0.483446375	7.898664372	0.010259601	2.6451E-09	189029326.7	7.898664372	101.6216216	NaN	NaN	NaN	NaN	NaN	NaN	3236	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.813633485	NaN	NaN	0.299973239	1347000000	91.11516138	NaN	NaN	NaN	5.335246829	0.299973239	0.230224996	0.941782306	7.943056316	1846698066	0.941782306	44.32293363	62.33600092	1736900000	31.09655133	3.753814267	63.57615894	45.36235809	NaN	0.305922033	94.83153609	NaN	12.02044293	0.00182478	4.85604896	0	3410000000	92.26130334	NaN	NaN	NaN	5.52276881	0	NaN	0.104761551	7.63393511	3097252128	0.104761551	43.54786376	46.62691652	117400000	NaN	NaN	41.35264055	NaN	526	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.676646707	NaN	NaN	14.04893388	410000000	71.9179165	NaN	NaN	NaN	0.281938783	NaN	0.053559724	NaN	28.0820835	495887789.4	NaN	NaN	83.23353293	33400000	15.08982036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.956521739	NaN	NaN	2.52856012	100000000	82.88766106	7.215115799	NaN	NaN	0.346960282	2.526433322	0.117154737	NaN	9.897223139	171206601.3	NaN	NaN	79.34782609	9200000	NaN	NaN	17.60869565	1.086956522	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.262263638	17.13734962	5.757618608	NaN	NaN	72.38936544	4.36209344	5.833763177	13746000000	72.3735352	23.33287322	NaN	NaN	0.937179888	2.811539663	5.681199009	0.268803534	4.293591578	13764700000	NaN	39.26418921	NaN	NaN	NaN	NaN	NaN	NaN	0.400768642	1.943194295	7.297511105	NaN	NaN	12.26574574	78.09277651	6.071032498	24436000000	70.39206316	18.88248547	2.813781083	NaN	0.544396236	6.988014038	5.724338983	1.465744043	10.72545138	23546023950	NaN	48.99153936	NaN	NaN	15771	0.026478638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.811407462	5.394680595	5.567866493	NaN	NaN	82.45012014	3.466975263	0.102751897	8275000000	60.34336269	5.293976404	3.01736269	NaN	30.74461713	0.108395215	0.347795172	1.299304567	3.618043779	8275273000	30.74461713	32.11040965	18.12151764	3769000000	35.73892279	46.13955956	92.07920792	48.89470726	3.776855429	60.0516707	6.256089037	NaN	0.13799448	28.18142994	1.699587632	3.076747199	11978000000	55.24563423	14.83555603	3.637319561	NaN	29.8972316	5.100165494	1.312575563	1.244601081	0.02157814	11975082000	29.8972316	45.47207775	9.337626495	2174000000	NaN	NaN	54.55381785	35.97056118	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	371900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	75478785.46	NaN	73.51778656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	326800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	7282155.819	NaN	94.50867052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.285044294	NaN	NaN	NaN	295000000	97.78705318	NaN	NaN	NaN	1.618805184	NaN	NaN	NaN	0.594141634	629209590.1	1.618805184	73.4181592	28.85530658	106611111.1	44.75247525	19.10717388	NaN	NaN	NaN	NaN	NaN	NaN	0.640072335	NaN	NaN	NaN	50000000	86.22965007	NaN	NaN	NaN	6.063506744	NaN	0	NaN	7.70684319	25362660.04	6.063506744	115.1162791	6.218695347	311307407.4	NaN	NaN	19.88388279	73.25734953	NaN	NaN	NaN	NaN	NaN	2
