Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.680526332	28.90065516	0.021489511	5.216030028	1.609227263	68.49498144	1.023388609	0.010404995	1090441000	83.48273364	16.3564426	1.756314854	0.05382591	13.81642931	0.00641806	0.23659839	0.486856079	0.160823758	1093321050	NaN	73.98279893	35.42147895	725564245.8	29.18322092	33.78607287	100.6559719	26.77860161	0.025624141	75.24047851	1.45406E-06	0.502563501	0.553556498	20.7805748	0.170863472	NaN	135896000	38.39458827	57.67665483	NaN	8.5363E-05	57.32446779	NaN	0.028195764	NaN	3.928756891	135471438.6	NaN	56.83756656	14.47458791	1496670391	866862	3.032803045	4.058543359	80.91331223	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	155.0744309	NaN	NaN	NaN	NaN	NaN	101.7096113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	139.6984432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.29361615	23.62490556	0.337626621	NaN	16.66168867	0.216327172	0.276706026	3336435000	44.59758525	24.87017353	6.508106197	16.90437432	0.277051916	0.093679207	30.53224122	NaN	0	6596312575	30.53224122	283.7355328	NaN	NaN	NaN	NaN	134.0046205	143.7687609	7.559673049	54.67931958	NaN	NaN	NaN	18.04329652	0.137976802	3.897558848	403441000	32.81016837	18.19825518	0.591173077	13.70858881	0.338485614	3.496782884	48.99157646	0.063224787	-6.70426E-09	447475732.4	48.99157646	293.8133637	NaN	NaN	NaN	NaN	NaN	NaN	5103	297000	NaN	NaN	20	0
100	60.06	19.51321	6.78	6.27	0.5177822	5.91	5.91	100	59.16	23.38955	7.43	7.23	0.6235058	7.44	7.44	100	56.19	46.06943	11.6	10.18	1.254199	13.86	13.86	NaN	NaN	NaN	NaN	4.250699968	NaN	NaN	0.646849781	22659900000	62.06202798	32.69369863	NaN	1.159254579	9.880220237	0.533992893	3.685637548	5.106197092	0.138076289	17460570500	5.106197092	745.3947368	72.20205628	18210319473	22.8195708	0.727672953	170.4716692	235.2159243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001055156	40827900000	49.01073819	47.05181073	NaN	4.2636E-05	1.339232157	0.000827948	8.661192717	3.937451077	-2.77906E-09	35983291560	3.937451077	508.1780145	9.156895527	623139631	NaN	NaN	5.135992532	85.70711194	25	NaN	NaN	NaN	NaN	2
100	7.21	0	5.55	5.01	0	4.97	4.97	100	7.1	0	5.71	5.06	0	5.08	5.08	100	6.6	0	6.81	5.13	0	5.37	5.37	0.994704094	17.07336219	11.79780276	4.7887694	4.869887107	67.61002648	2.447739631	0.886458565	4550030000	71.19564254	11.60373208	8.315451162	17.19330979	1.891607674	0.82802371	0.522415647	0.046233883	0.007315593	4374410700	17.19330979	417.1125005	8.877834229	2216138008	14.69728072	71.55499795	93.35280967	307.9425201	2.980168128	5.624207625	11.60241446	0.849868311	0.987389766	70.14539529	9.55774647	1.145227052	1090600000	87.51149091	6.183560853	5.166067326	6.301964532	0.130879194	0.869296129	0.000603439	0.016714764	0.002983704	1001871816	6.301964532	417.0873489	12.61880135	2415198676	5832068	0.764653339	10.68387691	75.70993197	NaN	NaN	NaN	NaN	NaN	1
100	12.93	0.0114089	4.24	4.73	0.0236328	4.37	4.62	100	14.78	0.3488099	4.49	5.28	0.2828365	3.73	4	100	20.88	1.781737	5.96	7.2	1.384273	2.81	3.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.457810024	1.5E+11	55.83628969	42.94534437	18.72206962	3.169001199	1.525903103	2.063560171	16.28402837	1.18078191	1.218365938	1.5175E+11	NaN	487.0090548	NaN	NaN	NaN	NaN	145.1382192	188.0649802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.328402902	1.85E+11	43.88820015	40.43078824	9.220059719	1.104120024	0.120437078	12.20117316	14.83454885	2.950449408	15.68101161	1.21121E+11	NaN	385.6065015	NaN	NaN	23373326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.51	25.92741	13.47	14.66	3.84573	11.01	14.09	100	31.86	25.19687	13.04	13.41	3.574693	9.49	12.18	100	33.16	15.19054	9	9.36	0	2.68	3.64	1.163455654	3.769389313	6.356288048	9.663045024	4.507644176	85.81279217	2.059770589	0.332447292	38785800000	37.80425282	17.64314154	15.06954034	0.869022778	40.06096065	0.340810584	1.078965011	0.284802821	4.491644994	38786283700	40.06096065	155.4603642	35.03929235	11886918733	22.64991509	37.80314839	127.0519423	149.9374278	1.081750961	50.48941422	10.34150974	0.176574978	0.153351157	32.59356	3.829291253	5.509686064	55672100000	32.48380433	23.57815418	11.34048915	2.224042832	42.32061547	5.862529721	1.646369042	2.504723445	1.617426019	55651339190	42.32061547	212.8442352	48.74923745	10831349611	1546820304	8.686933066	14.53775251	36.55965888	NaN	NaN	NaN	5.5	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.085192761	19.30406091	15.79163878	4.164936947	7.261130454	59.48205898	4.296325474	1.503964654	3321100000	37.52508289	19.24516744	10.58240831	43.1848002	2.311945265	4.497711817	1.560445361	0.29265669	0.044949468	3304154780	43.1848002	374.5515365	8.33898097	839181543.7	45.56960893	38.83027964	112.0394851	140.2877834	0.927271349	19.90463158	0.095418931	1.047199163	2.684853079	32.52841371	46.54002685	0.976324368	710200000	55.79004824	6.998459034	NaN	35.81653931	0.387903454	2.937575984	0.425426226	0.094578651	1.394953416	697789610	35.81653931	237.1668933	20.98280643	580060269.8	3937441	2.181898774	18.73291557	57.59942493	NaN	8400	NaN	2.7	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	600000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	160711722.5	NaN	118.5770751	NaN	NaN	NaN	NaN	143.6850466	60.1250465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	19844307.38	NaN	135.7204736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	47.3706	13.07	9.02	0	14.53	14.53	97.91	58.7	49.39362	13.77	9.75	0.0567376	14.6	14.6	90.67	84.03	55.97248	17.17	12	0.2501563	14.78	14.78	1.863450812	28.47341067	0.839151414	4.668077724	23.68668944	67.36086751	1.332768912	NaN	533866666.7	63.00685057	NaN	NaN	0.297384382	4.494964193	NaN	0.106277427	NaN	32.49818524	1699520824	4.494964193	159.6936118	18.42484769	217217127	33.22776661	24.66069626	82.26065942	31.05035883	0	48.30510232	0	5.124124489	2.699581294	45.55053526	6.14438333	NaN	50810464.81	85.83142176	NaN	NaN	0.089788101	10.68695988	NaN	0.063226745	NaN	3.481618362	118764471	10.68695988	43.55363978	8.132718397	499214041.9	NaN	NaN	28.04848046	61.11921985	NaN	NaN	NaN	NaN	NaN	2
