Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.995789025	NaN	NaN	0.017471541	875210000	85.06077316	14.8919599	0.863657546	0.050205578	13.67243669	0.049109452	0.228888319	0.02766231	0.047266937	874945627.5	NaN	116.2852808	26.77974323	760184357.5	43.55529752	28.66917022	104.0175325	83.02543665	NaN	NaN	NaN	NaN	0.24703959	NaN	NaN	NaN	79648000	54.96888818	44.24859407	NaN	0.066562618	43.96022207	NaN	0.057449126	NaN	0.782517759	79555449.44	NaN	108.4358691	10.05004019	1236994413	266637	NaN	4.294966173	85.40795404	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.400673169	18.18226136	4.33897946	14.04652415	NaN	76.28942046	0.613151253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	170.9321837	NaN	NaN	NaN	NaN	94.53727459	267.5640343	0.607231017	11.63986952	0.001981084	25.68267358	NaN	83.6800909	2.593152241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	267.7648467	NaN	NaN	27459185	26.69742315	NaN	NaN	NaN	NaN	NaN	1.3	NaN	3
NaN	NaN	0.6138043	4.45	4.31	0.0876863	4.24	4.24	NaN	NaN	0.591841	4.26	4.09	0.6763898	4.12	4.12	NaN	NaN	0.1364256	3.04	3.26	3.888131	3.86	3.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000607332	2177000000	36.6081243	28.50683813	4.634122035	21.32126428	0.083832555	0.319159806	34.88503757	NaN	-6.0728E-15	1963003581	34.88503757	185.1354201	NaN	NaN	NaN	NaN	121.5159852	167.7755559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.630438511	305000000	36.85891952	15.71156162	1.003432256	8.06946677	1.880904624	4.125122071	47.42951885	0.632635892	1.08513E-08	184309297.8	47.42951885	222.121883	NaN	NaN	NaN	NaN	NaN	NaN	621	200000	167000	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.448946312	NaN	NaN	0.425341911	5832000000	76.15455778	15.06935026	NaN	1.00773992	7.071314587	0.393329598	1.220260733	8.580865909	0.195226057	7055221565	8.580865909	191.8421053	73.16526186	4284520156	20.47923553	0.906556291	125.0991853	127.7001554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.012436394	13475000000	55.01177793	42.69160317	NaN	0.002185879	3.380826626	0.011711226	0.004456854	2.29661888	2.05232E-08	11694061470	2.29661888	170.8507671	74.13616574	322767646	NaN	NaN	5.480866567	20.38296769	37	340000	40000	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.070493985	19.26387716	7.714454085	3.515641467	3.174985292	70.27257657	1.675258916	0.623054084	2309000000	75.32423786	7.72624397	4.680596593	16.91818791	2.1466629	0.603131334	0.269057638	0.026795505	0.031330253	2287372203	16.91818791	211.6579883	11.52407071	991371082.3	20.59100726	64.70993674	93.4961197	215.4296469	4.46365124	5.669594911	2.627711908	0.471102662	1.747860843	81.51488698	5.522306591	0.021212463	605400000	91.21285338	0.155663157	0.10226979	8.581764766	0.013448901	0.039345387	0.000599079	2.74493E-10	0.049718695	604400546.7	8.581764766	231.4536485	14.66415875	997190792.4	4872125	0.991776725	9.849712366	73.73826804	NaN	NaN	NaN	3.808169387	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.483425045	72082000000	64.64144343	34.34673763	14.99262349	3.756812476	1.45351591	1.851321869	11.25846342	1.03400045	1.011818931	75723411220	NaN	224.0223942	NaN	NaN	NaN	NaN	113.4971611	147.510817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.041995229	90997000000	56.8195976	28.82791927	7.731996244	0.788397021	0.127231951	9.487258338	8.066372061	2.62666366	14.35248313	70107886760	NaN	182.5022574	NaN	NaN	10354212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.59	37.48459	12.14	13.1	0	6.5	13.18	100	31.92	36.70503	11.85	12.35	0	5.96	12.21	100	33.18	25.17639	9.03	9.8	0	2.26	5.54	1.789135261	3.30014291	4.221953273	10.54227006	4.13239738	86.88088189	2.701227265	0.266684276	22445200000	42.10074501	10.87529316	8.062662152	1.126022572	43.26347665	0.187124267	0.868161647	0.631322519	3.760485185	22423929080	43.26347665	89.2311362	29.9070846	6373540000	25.10300398	40.85751403	109.2052979	118.2018026	1.635902738	47.95874538	15.99355312	0.223278489	0.033832621	28.64626824	3.93881327	6.307430475	34575700000	34.74592788	23.69720244	11.05553236	2.02007693	40.35786524	5.031768033	2.328356237	3.261468877	1.199004445	34575751040	40.35786524	131.2619111	35.08596561	5202080000	761458020	7.719023678	21.92103928	42.95916249	NaN	NaN	NaN	5.89189922	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.004253613	21.62698746	16.21271058	3.644761468	4.902664301	56.68294979	0.6858041	1.212666133	1350700000	47.56774757	13.72151213	4.809779287	38.47065555	2.381524976	4.781730077	1.431875086	0.316602702	0.240084758	1350697571	38.47065555	153.189704	9.722629695	418750906.6	42.66404733	42.71065868	104.8997021	210.4228557	1.67835131	12.94680382	3.191339313	0.46402568	3.682596789	56.84566522	23.54733602	1.52078771	722900000	72.34611907	9.132574106	NaN	18.1065216	1.549321632	4.430105166	0.052876183	0.046752059	0.414785221	722911484	18.1065216	243.0421482	20.78239624	324366397.5	4226900	1.246117046	22.67726913	52.85773783	NaN	3000	NaN	2.448890032	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	603700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	105104176.4	NaN	119.3083004	NaN	NaN	NaN	NaN	117.3232855	105.2228087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	445600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	9627738.327	NaN	128.6745596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.38636331	NaN	NaN	NaN	453937000	71.08282094	NaN	NaN	1.54094292	7.439608576	NaN	0.370108455	NaN	21.47757049	708137509	7.439608576	111.5233415	25.665846	181902351.5	36.33455768	20.61323301	86.93242683	76.85078299	NaN	NaN	NaN	NaN	2.943490446	NaN	NaN	NaN	57000000	91.14048627	NaN	NaN	2.780543661	4.600038077	NaN	0.050616964	NaN	4.259475653	215237571.5	4.600038077	70.58108419	8.402800723	470441227.8	NaN	NaN	16.95120313	71.7025057	NaN	NaN	NaN	NaN	NaN	2
