Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.565145938	NaN	NaN	0.027689018	1134445000	84.11525306	15.74141526	1.60112629	0.41550029	13.37556292	0.014481948	0.174542996	0.160200809	0.143331682	1134427136	NaN	162.6054746	28.84443482	1006206704	43.92846633	25.66195291	140.2922818	45.23359868	NaN	NaN	NaN	NaN	0.512453651	NaN	NaN	NaN	99874000	35.32343444	61.59644156	NaN	0.004330098	61.37424459	NaN	0.025494492	NaN	3.080124004	98608219.54	NaN	146.8292734	10.74134017	1577469274	141337	NaN	3.608778646	85.13742753	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	189.5243611	NaN	NaN	NaN	NaN	NaN	159.3673672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	211.8002806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	3.669623	6.06	5.64	0	6.25	6.25	NaN	NaN	4.382544	6.2	5.56	0.724234	6.44	6.44	NaN	NaN	6.576521	7.01	5.23	4.7941	6.69	6.69	0.002370971	17.3695294	0.841267308	0.48669731	NaN	32.22530645	0.396869441	0.4052948	3019860000	31.35431203	25.191661	5.639623974	17.82788522	0.166938419	0.10105864	43.45402696	NaN	0	5643969101	43.45402696	256.8135387	NaN	NaN	NaN	NaN	127.069444	186.6965053	5.033139549	52.52408118	NaN	NaN	NaN	34.61741964	NaN	3.696987437	540066000	32.72870252	24.24475797	0.809564287	18.45756652	1.33944177	3.56948915	43.0265395	0.068696257	-6.26326E-15	475827650	43.0265395	393.3127432	NaN	NaN	NaN	NaN	NaN	NaN	4446	235000	NaN	2.4	NaN	0
100	60.06	19.28493	6.75	6.28	0.0365245	6.2	6.2	100	59.16	23.29484	7.4	7.23	0.058948	7.76	7.76	100	56.19	46.69065	11.58	10.18	0.1918465	13.95	13.95	NaN	NaN	NaN	NaN	9.951404704	NaN	NaN	0.512930464	20982000000	61.64989208	32.98030564	NaN	1.709110199	11.59340516	0.377884316	1.846033263	5.241407038	0.128395246	21462832820	5.241407038	690.1973684	70.61245408	20451514007	18.19369388	1.242447341	251.0226529	272.0507951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000925815	63914000000	53.14116523	42.29448527	NaN	0.024147844	7.65811603	0.000731849	1.804123433	4.564349511	-1.12905E-08	61998784720	4.564349511	915.1641942	9.121997983	329450105.7	NaN	NaN	4.393099935	86.48490208	NaN	NaN	NaN	19	NaN	2
100	7.09	7.271183	2.09	5.13	0	1.43	5.25	100	7	10.38025	2.44	5.21	0	2.08	5.14	100	6.55	17.4365	4.8	5.41	0	3.24	4.96	0.839335826	16.41602395	16.02116702	3.369072911	6.351773687	63.35638344	2.51803984	0.886344289	5250600000	69.22876134	12.02436944	8.36798893	18.70267983	2.260464912	0.863437194	0.487247084	0.045231315	0.044189396	4996166749	18.70267983	481.3354846	12.97391982	2360729916	14.81114106	65.86316543	91.89939896	357.5776555	7.653021388	4.31107302	21.814272	0.568616789	3.078238869	33.41271863	32.63314067	0.071145368	1354830000	86.99248608	3.161483011	3.034485475	9.84562552	0.029647836	0.08895473	0.006467999	0.001926969	0.000405394	1229600252	9.84562552	518.1390546	17.36289214	2419404293	6296633	3.469615642	8.748514837	70.81035416	NaN	NaN	NaN	2.9	NaN	1
100	12.93	0.0114092	4.24	4.73	0.0627506	4.37	4.62	100	14.78	0.2181737	4.26	4.74	0.3409781	3.72	3.98	100	20.88	1.096454	4.47	4.84	1.524756	2.71	3.13	0.44764725	6.597455237	1.038360564	4.49809214	NaN	73.20849813	5.110830385	6.765447933	1.77E+11	56.56960269	42.50264214	17.67809248	5.942125485	1.012381919	1.94643796	14.91017331	1.01343098	0.927755177	2.01431E+11	NaN	572.1385929	NaN	NaN	NaN	NaN	175.3733191	188.8314504	0.035323712	0.842165473	64.81498805	1.950908955	NaN	4.017897174	0.941097685	8.525837581	2.39213E+11	48.75406504	37.24108752	9.306903756	0.936352957	0.339656274	9.379113592	14.51224124	2.76681969	14.00484744	1.94647E+11	NaN	479.9438146	NaN	NaN	204925025	3.202785439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.51	21.9141	10.06	10.41	4.048964	5.94	11.38	100	31.86	21.48039	9.82	9.94	3.765009	5.19	10.2	100	33.16	15.57975	7.81	8.59	0.0211394	1.29	4.13	1.058118275	4.538985957	7.247014455	8.289044411	4.075341575	83.35522614	3.246127936	0.526867283	57461700000	34.70109538	18.84954461	14.61522387	2.370452606	40.86571235	0.475405325	0.977477666	0.410985145	5.583647667	57423000000	40.86571235	228.2452095	31.12617615	13073260000	29.91304388	34.8854384	133.2150719	157.0608621	0.984658242	53.11599487	9.447404365	0.207666437	0.162106822	31.17326057	3.235335215	6.177475587	70018300000	32.75283859	25.94670908	12.19714324	2.700499682	39.32536815	6.40635122	1.708656715	2.934058225	1.975084175	70020560000	39.32536815	267.9765385	46.38520063	12004430000	1948517138	9.017369186	14.75621916	38.69647338	NaN	NaN	NaN	5.803955039	NaN	2
100	7.67	0	3.49	2.23	0.0168431	2.44	2.82	100	8.51	0.0129658	3.69	2.85	0.4382439	2.27	2.96	100	11.46	0.1715855	5.6	5	5.593686	2.22	3.48	1.679886708	18.66659588	16.30202439	5.409194287	8.366755974	60.74193981	2.528831816	1.331459152	4426100000	39.71756045	19.31143417	10.59069349	40.9332418	1.816193706	5.091154809	1.437033135	0.376359026	0.037763575	4426128614	40.9332418	502.0251729	8.317685438	951502018.3	49.26362662	34.05193196	113.7271012	191.7459479	1.524855286	18.61033489	0.260615963	0.901785315	3.048510717	50.96366099	28.63984451	1.018975046	1057200000	57.86395611	4.499706331	NaN	36.99126228	1.134666329	2.409804541	0.287076894	0.035721384	0.64507528	1057161433	36.99126228	359.3303875	23.28608085	635527978.6	6476229	1.405882026	21.65972511	52.00568332	NaN	8400	NaN	2.533218451	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	680000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	255648140.2	NaN	134.3873518	NaN	NaN	NaN	NaN	145.1922403	69.76399187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	570000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	24319212.35	NaN	164.5971701	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
100	52.05	47.61028	11.16	8.95	0	13.72	14.26	97.91	58.7	48.28343	11.61	9.69	0.0584988	13.57	14.9	90.67	84.03	50.76315	13.8	11.97	0.2873047	13.08	16.83	NaN	NaN	NaN	NaN	21.65701763	NaN	NaN	NaN	742741000	64.82529587	NaN	NaN	2.479938006	4.634286557	NaN	0.178484008	NaN	30.54041757	2118956223	4.634286557	182.1980344	20.21231878	261229939.6	35.78891233	22.34175126	84.36025346	51.38515159	NaN	NaN	NaN	NaN	3.436898965	NaN	NaN	NaN	57614291.85	86.46291125	NaN	NaN	2.386504769	9.411530655	NaN	0.001034795	NaN	4.125558096	223144898.1	9.411530655	71.17990952	10.72800275	547266241.1	NaN	NaN	24.8107458	61.02435248	NaN	NaN	NaN	NaN	NaN	2
