Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.378770414	6.350932806	NaN	NaN	1.266162783	29.07171421	2.666468364	0.034152701	1028423143	85.50747326	14.41640196	1.07794323	0.044128569	13.12056343	0.010318406	0.136721658	0.026726664	0.076124782	1030046306	NaN	133.9941786	31.99700169	894357541.9	41.46979824	25.26703729	120.7676249	72.41381747	0.316903458	1.106423044	NaN	NaN	0.302120034	24.9448834	0.097091478	NaN	101787906.9	59.00608231	40.74676127	NaN	0.010749223	40.65862816	NaN	0.012535061	NaN	0.24715642	106204900.4	NaN	138.0315601	10.29978272	1290692737	388761	6.414375583	4.371650926	85.02644632	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	176.7833747	NaN	NaN	NaN	NaN	NaN	289.2886546	0.509891745	28.85890232	0.001979857	18.8476336	NaN	67.3351427	2.195859418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	314.4811139	NaN	NaN	25375265	26.40161869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.579900673	2470740000	30.5457517	24.74340232	4.434004388	18.18219097	0.080515313	0.180754794	44.71084596	NaN	1.67089E-08	2992411732	44.71084596	210.0525897	NaN	NaN	NaN	NaN	119.1265933	194.3314121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.502970801	384000000	43.95891435	13.26167436	0.795210934	6.35967132	0.787447584	5.120402494	42.77941131	0.198942027	-1.67704E-08	238514992.8	42.77941131	279.6550921	NaN	NaN	NaN	NaN	NaN	NaN	1271	200000	153192	NaN	NaN	0
100	60.05	7.809507	6.86	6.34	0.8865327	4.99	4.99	100	59.19	10.36945	7.55	7.2	0.7591987	6.46	6.46	100	56.28	24.00774	11.48	10.04	0.0726041	13.09	13.09	NaN	NaN	NaN	NaN	1.932226344	NaN	NaN	0.35739297	8353000000	72.31308076	19.29122213	NaN	0.855290869	8.970244758	0.321218131	1.904755314	8.204260362	0.191436756	8220719582	8.204260362	274.7697368	75.54760498	6191176741	21.324341	1.195827669	171.8647819	163.2091733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.002646418	24109000000	61.35048999	37.13541686	NaN	0.040551248	6.962108934	0.001702831	0.014536073	1.514093193	-3.95906E-08	20206828050	1.514093193	305.6295169	39.87572062	176825253.6	NaN	NaN	10.22435406	49.89992532	NaN	61700	NaN	NaN	NaN	2
100	7.09	0	6.12	6.05	0	7.34	7.64	100	7	0	6.28	5.95	0	7.09	7.36	100	6.55	0	7.27	5.54	0	6.5	6.67	1.10858498	16.24113411	8.969220609	3.781438789	3.640153688	71.29685705	2.381121376	0.827292588	2618000000	69.353113	9.618344815	6.93588054	20.99083876	1.461829981	0.816441525	0.390461851	0.013730918	0.037703428	2606051903	20.99083876	240.0031169	19.50820731	1317703231	17.19289021	59.6587488	92.31633861	222.4459527	13.8942037	9.338585434	8.662729513	0.588408359	1.881393356	43.47081566	24.14078258	0.050957903	658000000	93.66893222	0.935020472	0.518299944	5.395202724	0.159845751	0.168402084	0.002933065	0.085539629	0.000844582	631616946.8	5.395202724	251.7282393	13.20854686	1154168488	3607944	4.222699697	10.92433327	73.98572651	NaN	NaN	NaN	4.169584315	NaN	1
100	12.96	0.0073889	4.68	4.92	0.5657768	4.59	4.65	100	14.68	0.1927736	4.7	4.9	0.7215984	4.56	4.64	100	20.52	1.075	4.84	4.87	1.475	4.69	4.93	0.573164292	7.140033265	0.702157605	8.0812703	NaN	69.81858077	3.142269751	7.141301011	84654000000	66.31461372	32.71998179	14.01955365	3.682660088	1.202604975	2.092023979	10.57089648	1.152242612	0.965404482	1.01307E+11	NaN	241.7721157	NaN	NaN	NaN	NaN	138.4715946	148.9162944	0.044692881	1.083391006	57.79111737	4.29856214	NaN	2.592869483	0.967613927	7.722919014	1.17287E+11	56.8224627	28.97528504	8.611041485	0.763247444	0.102275304	9.258107765	7.387809341	2.852803704	14.20225225	96337050040	NaN	235.3506572	NaN	NaN	43157534	1.871488902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.59	23.11772	10.87	12.01	0	5.74	12.83	100	31.92	22.61065	10.6	11.21	0	5.22	11.74	100	33.18	15.26069	8.08	8.49	0	1.73	4.4	1.502717836	2.836841179	5.051847189	11.63913762	5.962990675	86.67518387	3.053620188	0.130066218	28688700000	38.82525204	13.17780379	10.24489107	1.296644009	44.77938531	0.111024318	1.04632526	0.478919136	3.217558854	28694614520	44.77938531	114.0697305	29.56957343	7364090000	26.58495483	37.88248107	106.888547	135.9081594	1.367110316	46.61903729	16.38292025	0.194123113	0.057369002	30.80076307	3.232477809	5.707901657	40351000000	34.2870244	24.0375734	11.87946508	2.842807327	40.07083954	4.282476875	2.412911575	2.619912542	1.604562663	40386768000	40.07083954	153.1885654	38.68526813	6519200000	840303735	6.826630039	19.3948644	41.86249847	NaN	NaN	NaN	5.467776133	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.842936141	18.46916411	16.25355439	3.598092857	4.952335774	61.68206743	2.719591148	1.44466709	1801700000	47.28723041	14.07197335	5.313448668	38.4616429	2.292138373	5.203680192	1.106909534	0.155796588	0.179153342	1801735859	38.4616429	200.4649053	8.352299594	516638555.8	40.9488109	45.74655373	100.7986767	260.7405287	0.967560074	13.70981588	2.27720046	0.291786994	3.753486905	71.13290338	11.91156385	1.168875048	973900000	75.20818211	4.761783514	NaN	19.77190531	0.57286009	2.995366793	0.055280486	0.019654889	0.258129071	973920525	19.77190531	323.0455472	18.74436808	402741290.9	3457721	0.619179418	22.88321831	54.61892671	NaN	8000	NaN	1.793895147	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	270590142.4	NaN	100.0395257	NaN	NaN	NaN	NaN	105.926776	89.49662976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	373800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	12497686.51	NaN	107.9410915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.710499553	17.58647955	34.57504486	3.90853292	16.70107975	45.78151048	0.327602171	NaN	506000000	73.97746265	NaN	NaN	3.662561222	5.054850919	NaN	0.121866934	NaN	20.96768643	1001086127	5.054850919	135.1594595	29.24083851	218420741.5	35.7203188	18.33776294	82.20892445	112.1678742	0.116769555	18.6649491	0.724794167	4.628605875	3.414161753	78.90421642	1.57477541	NaN	83000000	89.62862994	NaN	NaN	2.476079155	5.492985561	NaN	0.046637052	NaN	4.878384502	171532041.5	5.492985561	102.2201137	9.801494167	454095845.2	22896	0.780367566	18.63701589	68.14732819	NaN	NaN	NaN	NaN	NaN	2
