Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.671892612	19.0638697	NaN	NaN	6.283719454	77.09601196	1.168227413	NaN	815000000	89.39659603	NaN	0.325042961	NaN	9.206534285	NaN	NaN	NaN	10.60340397	683586931.1	NaN	58.76232795	37.07817624	528100558.7	31.12239501	25.5157093	NaN	NaN	0.479703606	22.9386657	NaN	NaN	1.210114005	76.44978242	0.131848278	NaN	29000000	62.91733494	NaN	NaN	NaN	33.93093084	NaN	NaN	NaN	37.08266506	29008895.81	NaN	46.15793082	7.120565569	877150838	NaN	NaN	7.196993822	84.4723266	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.523752383	23.04603248	3.581965895	NaN	NaN	72.13758647	0.667951135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.5155928	NaN	NaN	NaN	NaN	NaN	NaN	0.940321051	10.73127494	0.014452566	NaN	NaN	86.79154244	1.514734044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	127.9098731	NaN	NaN	6432320	12.8138865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.2608306	462000000	44.85837443	40.13879409	12.24924013	18.76409238	0.122913709	0.607646038	15.00283147	NaN	1.29732E-08	462492591.3	15.00283147	39.29650241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.457104625	159220000	54.72384247	13.72138923	0.656651817	8.697390661	1.898859508	2.402204886	31.55476832	0.06628236	-1.32292E-08	151181189.3	31.55476832	115.958547	NaN	NaN	NaN	NaN	NaN	NaN	4538	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.825339964	NaN	NaN	0.294635486	2079000000	75.97081446	12.16015447	NaN	1.992791115	6.278434661	0.220230622	0.4684407	11.84851219	0.020518886	2230805310	11.84851219	68.39967105	80.82134015	2395110000	13.23112508	3.122194805	44.32989691	104.021389	NaN	NaN	NaN	NaN	7.329885907	NaN	NaN	0.002298012	3543000000	93.32446089	6.374715773	NaN	0.000410462	2.333563572	0.002256405	NaN	0.300823347	-6.03928E-09	3477237988	0.300823347	44.9203753	47.27899532	121830000	NaN	NaN	45.39111877	NaN	1075	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.46323228	26.94101531	3.630592262	NaN	21.95858137	66.72141717	1.243599735	0.913698629	841760000	88.86778062	1.147699713	NaN	9.825288658	0.022639876	0.894567516	0.036591387	NaN	0.159231009	794646824.5	9.825288658	75.98410399	10.83256477	119270000	62.79869204	4.410161818	NaN	NaN	8.756114179	9.820444318	1.169276448	NaN	0.882388493	67.6566418	12.59752326	0.286136831	207740000	96.64384003	0.348829732	NaN	3.007330247	0.05465535	0.294174383	0	0	-1.21072E-08	206488161.1	3.007330247	78.30273826	18.53015835	82730000	1070147	0.761716063	15.47201741	65.11543575	NaN	NaN	NaN	18.60971466	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.340989971	32588428000	72.58573277	25.9503397	13.09851181	1.391135555	1.023131673	2.616467163	6.979941766	0.841151731	1.463927532	24728000000	NaN	70.63326573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.47656392	33837168000	61.51664289	21.23581535	4.724799948	0.919255189	0.143399358	4.316339704	8.960539819	2.171481334	17.24754176	25812487670	NaN	62.3236681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	31.6	50.04288	17.15	16.39	0	16.49	16.49	100	31.93	48.86037	16.73	15.26	0	15.67	15.67	100	33.08	33.51445	12.85	11.36	0	9.13	9.13	1.497084906	4.932910598	2.590066913	NaN	5.495148491	88.8059899	1.922489396	0.24416484	31404000000	57.8865897	7.387366142	5.244136923	0.938164747	30.36129202	0.200432611	0.563815744	0.440816116	4.364752135	31999283800	30.36129202	124.7535183	17.24343822	9078917537	30.66775294	46.59366034	95.19230769	101.3651952	2.114979182	50.6466266	8.667461629	NaN	0.131870855	34.89066573	2.730972872	3.164812179	26441000000	32.5542875	14.12193521	4.221572065	1.382918021	48.29288091	4.78217616	2.664842824	1.07042614	5.030896385	26281962810	48.29288091	100.3515432	10.9659031	4701569563	544457420	5.909451209	24.56626419	64.33596185	NaN	NaN	NaN	7.21468335	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.546773939	NaN	NaN	NaN	902000000	51.9156102	NaN	NaN	34.11682793	NaN	8.444310085	NaN	NaN	13.96756187	902388700	34.11682793	102.3245266	6.131356155	190170000	65.69911132	21.62275858	NaN	NaN	NaN	NaN	NaN	NaN	2.616648319	NaN	NaN	NaN	221000000	43.06730577	NaN	NaN	37.5088429	NaN	15.43348328	NaN	NaN	19.42385133	220516000	37.5088429	74.94901428	32.86476416	118090000	NaN	NaN	44.5677026	19.95088492	NaN	NaN	NaN	2.991218362	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	498200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	79308414.45	NaN	98.45849802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	415000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	11841156.34	NaN	119.7805371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.611772073	NaN	NaN	NaN	385000000	90.2736959	NaN	NaN	NaN	4.44259734	NaN	NaN	NaN	5.283706756	416469707.3	4.44259734	94.59459459	36.40531353	165614814.8	36.49476697	17.48814742	NaN	NaN	NaN	NaN	NaN	NaN	4.655713075	NaN	NaN	NaN	36000000	75.30314892	NaN	NaN	1.391819896	15.54064744	NaN	3.37556815	NaN	9.156203642	31865146.91	15.54064744	46.18318347	13.33560441	424011111.1	NaN	NaN	15.60144301	66.4072395	NaN	NaN	NaN	NaN	NaN	2
