Outlying Skewed Clumpy Sparse Striated Convex Skinny Stringy Monotonic 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.7025592077697889 0.024392985720506355 0.13068703346227295 0.75 0.0 1.0 1.0 0.011397308622802488 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
