Outlying Skewed Clumpy Sparse Striated Convex Skinny Stringy Monotonic 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.6009121003853175 0.07273459971248898 0.10577272757441784 0.8 0.0 1.0 1.0 0.0028081599226999193 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
