Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
8676000	2097000	NaN	100	NaN	NaN	103830263.1	NaN	NaN	NaN	0
NaN	NaN	213327.311	44.60318829	13122000000	15594000000	14744859750	NaN	NaN	NaN	3
NaN	NaN	24794.215	83.055438	491000000	737000000	61006846649	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1340296000	99000	15038.178	63.67153912	193000000	1076000000	9789837750	0	NaN	NaN	2
3404903000	28676000	885789.105	14.67204207	2460000000	52118000000	24852632500	65.90944	NaN	NaN	2
190484000	876000	5082.787	91.78743961	0	35000000	30352642.56	NaN	NaN	NaN	1
1393954000	102000	25613.915	57.50251167	4941000000	713000000	7907619250	20.82973	NaN	NaN	2
2507000	293000	NaN	100	NaN	NaN	27281152.53	NaN	NaN	NaN	0
3108000	127000	NaN	100	NaN	NaN	75755925.91	NaN	NaN	NaN	1
240385000	24000	2623.749	90.81237911	0	585000000	1031845200	NaN	NaN	NaN	2
NaN	NaN	14403.913	96.2906623	5000000	10115000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1567.084	87.97776233	0	2430000000	1180838000	20.60003	NaN	NaN	3
NaN	NaN	43536.911	16.02134427	385000000	526000000	NaN	20.60003	NaN	NaN	3
NaN	NaN	338216.582	40.27263714	32889000000	13217000000	1.22686E+11	20.60003	NaN	NaN	3
2198000	90000	NaN	100	NaN	NaN	20410000	NaN	NaN	NaN	2
NaN	NaN	18420.865	42.04438467	1081000000	1234000000	11596800000	20.60003	NaN	NaN	3
148903000	147000	4878.413	90.64136126	0	4559000000	505794750	NaN	NaN	NaN	2
2087729000	0	24126.807	36.94111354	17313000000	774000000	3317517174	NaN	NaN	NaN	2
416269000	229000	6244.764	86.86287405	0	2222000000	1015827244	NaN	NaN	NaN	2
1211295000	6840000	33192.862	66.52678128	24007000000	11971000000	11620220250	NaN	NaN	NaN	1
NaN	NaN	877.327	NaN	0	146000000	NaN	NaN	NaN	NaN	0
NaN	NaN	95125.852	57.51881387	1711000000	14329000000	50708508500	20.60003	NaN	NaN	3
NaN	NaN	6570.279	17.4522293	287000000	529000000	197501500	20.60003	NaN	NaN	3
47277000	6681000	15584.649	94.93201483	0	90000000	270054750	NaN	NaN	NaN	0
NaN	NaN	27130.924	49.22743898	5179000000	1391000000	5880751067	20.60003	NaN	NaN	3
NaN	NaN	232495.293	62.18817249	3185000000	9319000000	54305657585	20.60003	NaN	NaN	3
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
296306000	0	1304.065	58.6919105	170000000	103000000	75487378.78	NaN	NaN	NaN	2
NaN	NaN	212211.77	39.37265918	12583000000	29809000000	42844133000	20.60003	NaN	NaN	3
0	0	8662.436	32.92682927	4087000000	563000000	NaN	NaN	NaN	NaN	1
112618000	11424000	5670.665	87.2873769	0	0	411555000	NaN	NaN	NaN	1
36463000	3695000	NaN	100	NaN	NaN	98619417.71	NaN	NaN	NaN	0
7832000	819000	NaN	100	NaN	NaN	94033750	NaN	NaN	NaN	0
3294000	960000	NaN	100	NaN	NaN	17751595.51	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	13408582.16	NaN	NaN	NaN	3
NaN	NaN	22149.332	50.0728509	79000000	8186000000	5937643500	20.60003	NaN	NaN	3
2008000	52000	NaN	100	NaN	NaN	25880000	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
166559000	0	4841.102	88.11700183	0	1044000000	805843175	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
49017000	989000	NaN	100	NaN	NaN	188080000	NaN	NaN	NaN	1
NaN	NaN	10673.459	35.54190434	0	1468000000	35249981000	NaN	NaN	NaN	3
173774000	978000	2503.464	89.511323	0	151000000	204581800.3	NaN	NaN	NaN	1
NaN	NaN	6716.844	57.85013381	1367000000	3180000000	166800000	NaN	NaN	NaN	3
5299000	20000	1618.305	81.4516129	0	102000000	33250204.25	NaN	NaN	NaN	0
NaN	NaN	25090.435	36.12915314	4204000000	3992000000	4458714000	20.60003	NaN	NaN	3
4512054000	6195000	110480.853	57.85529388	1076000000	19179000000	11482018250	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4108178000	108783000	342625.611	24.01742638	16258000000	10427000000	9538784915	79.11464	NaN	NaN	1
NaN	NaN	9884.69	42.79009738	3648000000	2472000000	3559519175	20.60003	NaN	NaN	3
878093000	0	75976.588	67.33248377	35800000000	23089000000	NaN	NaN	NaN	NaN	2
NaN	NaN	19079.856	91.12260673	0	24600000000	8125688000	NaN	NaN	NaN	1
NaN	NaN	2034.303	87.98449612	0	6000000	514653000	NaN	NaN	NaN	3
NaN	NaN	13231.765	62.78165592	0	10482000000	5130401750	NaN	NaN	NaN	3
NaN	NaN	149225.151	62.80564755	35476000000	1.1602E+11	49861579500	20.60003	NaN	NaN	3
213240000	0	2949.91	94.92753623	0	3820000000	324147500	NaN	NaN	NaN	2
330058000	532000	3784.034	85.29147982	456000000	3950000000	1030115500	NaN	NaN	NaN	2
NaN	NaN	454497.738	60.40531941	1.78505E+11	1.54062E+11	79696644593	21.62399	NaN	NaN	3
22000	0	78435.924	29.28472193	8735000000	7300000000	NaN	NaN	NaN	NaN	2
260404000	10015000	11415.252	78.8219722	0	147000000	79549187.5	NaN	NaN	NaN	0
0	0	4979.345	34.70627954	3512000000	0	NaN	NaN	NaN	NaN	0
1875000	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	110910.81	58.67712545	12187000000	35310000000	17228141745	23.14706	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	8882.156	50.71830106	6399000000	10486000000	5993046750	NaN	NaN	NaN	3
3985000	1192000	NaN	98.68421053	NaN	NaN	46019619.7	NaN	NaN	NaN	1
98245000	0	2450.988	93.4129803	0	3051000000	4569657750	NaN	NaN	NaN	2
564000	0	NaN	98.73417722	NaN	NaN	977250	NaN	NaN	NaN	0
NaN	NaN	12649.257	64.1088214	0	10759000000	7382032500	NaN	NaN	NaN	2
4431000	8000	NaN	100	NaN	NaN	55461250	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
154024000	7948000	5745.811	91.87817259	0	640000000	979864996.3	NaN	NaN	NaN	1
13590000	922000	NaN	NaN	NaN	NaN	157486250	NaN	NaN	NaN	1
1130000	0	10972.37	62.45654693	1261000000	2321000000	107287425	20.60003	NaN	NaN	2
NaN	NaN	3663.94	47.28176452	30000000	56000000	188412671.3	20.60003	NaN	NaN	3
247000	0	6105.549	58.53340292	1146000000	97000000	NaN	20.60003	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	1301729869	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2359748000	251000	7779.868	69.86339952	0	7087000000	3818641750	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	6819.411	45.82969051	5841000000	2971000000	2452050	NaN	NaN	NaN	1
39618000	6588000	NaN	94.03508772	NaN	NaN	84427500	NaN	NaN	NaN	0
1879000	122000	NaN	100	NaN	NaN	28193750	NaN	NaN	NaN	2
7506730000	0	129363.125	75.04281005	20555000000	64784000000	19171355378	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	2700.499	30.7247363	0	59000000	NaN	NaN	NaN	NaN	2
20303000	4252000	NaN	97.52066116	NaN	NaN	314190137.3	NaN	NaN	NaN	0
NaN	NaN	664.307	69.80519481	0	930000000	1308331250	20.60003	NaN	NaN	3
27724000	5748000	10803.875	59.48987247	1165000000	308000000	363826150	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
11479000	100000	3348.603	16.35220126	0	157000000	22824548.25	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
48373000	2508000	5969.54	82.41758242	1000000	41000000	233365000	NaN	NaN	NaN	0
25656000	1677000	NaN	97.38480697	NaN	NaN	65014875	NaN	NaN	NaN	0
52904000	142000	NaN	88.84120172	NaN	NaN	840552377.5	NaN	NaN	NaN	2
36521000	6286000	NaN	87.15083799	NaN	NaN	44227430.25	NaN	NaN	NaN	0
1107459000	0	29031.828	60.56296873	11426000000	10166000000	18023987500	NaN	NaN	NaN	2
NaN	NaN	703.627	100	0	7000000	49717500	NaN	NaN	NaN	2
16906000	3950000	NaN	62.61682243	NaN	NaN	228678290.4	NaN	NaN	NaN	0
1870799000	436000	77302.779	82.1238838	6628000000	2133000000	1196052750	70.97585	NaN	NaN	1
64466000	693000	2239.826	94.40353461	0	804000000	288776250	NaN	NaN	NaN	1
NaN	NaN	68353.966	37.01821355	43410000000	3252000000	36580969032	20.60003	NaN	NaN	3
NaN	NaN	22047.171	68.38008155	0	0	12334936750	NaN	NaN	NaN	3
28004000	5512000	6122.288	68.87052342	0	47000000	518336183.5	NaN	NaN	NaN	0
NaN	NaN	13518.189	40.77343422	7495000000	201000000	3079488628	18.60634	NaN	NaN	3
NaN	NaN	5665.317	34.37405274	4153000000	960000000	2420918518	5.671078	NaN	NaN	3
882450000	17564000	46890.327	48.08564232	14607000000	12465000000	1523790725	NaN	NaN	NaN	1
363485000	0	1804.959	90.86757991	0	966000000	504386250	NaN	NaN	NaN	2
462451000	0	9286.567	83.52517986	179000000	3121000000	3456209000	NaN	NaN	NaN	2
1513264000	930000	30215.561	81.6439554	0	13939000000	5335691000	66.52413	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
182014000	845000	NaN	92.67857143	NaN	NaN	259575830.3	NaN	NaN	NaN	1
NaN	NaN	98560.59	9.877658264	100000000	1457000000	4256739750	20.60003	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	27712.983	NaN	0	112000000	NaN	NaN	NaN	NaN	0
NaN	NaN	18023.931	71.32754516	0	13866000000	24481229356	20.60003	NaN	NaN	3
245977000	299000	3157.439	93.84615385	0	8000000	573168589	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	7234.682	16.63702285	5153000000	0	970357378.2	NaN	NaN	NaN	3
163833000	0	46765.356	29.47368421	19470000000	4446000000	1594700250	20.60003	NaN	NaN	2
364799000	0	795667.004	33.11233892	4.6067E+11	97346000000	NaN	NaN	NaN	NaN	2
11449000	2900000	NaN	94.82758621	NaN	NaN	78719393.16	NaN	NaN	NaN	0
NaN	NaN	79230.978	57.53519236	38599000000	43591000000	7466613250	NaN	NaN	NaN	3
12501000	8190000	10601.763	97.37856592	0	545000000	27518806.6	NaN	NaN	NaN	1
67715000	6154000	1779.015	91.25395153	10000000	997000000	22036909.94	NaN	NaN	NaN	1
NaN	NaN	14621.764	96.16282463	2093000000	15581000000	39941405000	NaN	NaN	NaN	3
17504000	3544000	NaN	100	NaN	NaN	18925000	NaN	NaN	NaN	0
83735000	170000	2833.321	93.90374332	0	575000000	578474650	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
245000	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0
832703000	0	14938.194	11.31236355	592000000	621000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.78472222	NaN	NaN	35321332	NaN	NaN	NaN	2
NaN	NaN	18093.938	22.29273779	870000000	1576000000	NaN	20.60003	NaN	NaN	3
NaN	NaN	5159.051	40.48628781	2000000	309000000	715649933.7	20.60003	NaN	NaN	3
NaN	NaN	46543.922	78.40179718	654000000	2625000000	24646787735	20.60003	NaN	NaN	3
7109000	43000	NaN	0	NaN	NaN	309055000	NaN	NaN	NaN	1
6409000	0	NaN	100	NaN	NaN	31257750	NaN	NaN	NaN	2
153669000	0	10908.604	74.07988117	4170000000	5752000000	403611000	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5426000	1774000	NaN	100	NaN	NaN	84189960.43	NaN	NaN	NaN	0
16862000	2938000	1309.652	78.94736842	0	39000000	276658653.5	NaN	NaN	NaN	0
2705481000	805000	48524.973	57.39150548	22943000000	15101000000	21183084250	NaN	NaN	NaN	2
0	0	4143.179	40.07110208	894000000	0	NaN	NaN	NaN	NaN	0
NaN	NaN	11327.047	50.5095375	13179000000	0	NaN	NaN	NaN	NaN	2
523000	24000	NaN	100	NaN	NaN	31769000	NaN	NaN	NaN	1
NaN	NaN	6524.751	30.50847458	3943000000	3000000	190205925	66.60016	NaN	NaN	3
454107000	428000	5446.814	66.26800098	3478000000	2943000000	923750971	91.91019	NaN	NaN	2
3756035000	1136000	53683.247	43.53801239	10813000000	5273000000	7507926703	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
62650000	10132000	10060.703	88.19875776	0	166000000	327336250	NaN	NaN	NaN	0
34115000	8267000	NaN	97.0212766	NaN	NaN	94420000	NaN	NaN	NaN	0
11537000	0	219573.521	20.32025053	42235000000	22618000000	468913725	NaN	NaN	NaN	1
262202000	0	2697.793	95.10638298	0	911000000	1185192250	0	NaN	NaN	2
NaN	NaN	1969359.184	40.56023205	4.26908E+11	1.06509E+11	1.47526E+11	7.240896	NaN	NaN	3
613000	0	45264.533	22.94480895	38640000000	3500000000	NaN	NaN	NaN	NaN	1
2141000	56000	NaN	100	NaN	NaN	33381250	NaN	NaN	NaN	2
2137253000	0	50510.153	69.64186755	15550000000	4619000000	13381433125	42.99014	NaN	NaN	2
56680000	433000	25665.196	42.16216216	6000000	1620000000	NaN	NaN	NaN	NaN	1
631000	67000	NaN	100	NaN	NaN	42458750	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1315000	196000	NaN	100	NaN	NaN	57646250	NaN	NaN	NaN	1
50472000	4869000	3340.882	97.22080571	0	2156000000	337116250	NaN	NaN	NaN	1
NaN	0	92369.066	17.83763038	0	0	3207728532	NaN	NaN	NaN	2
48305000	8602000	12258.569	75.37993921	0	19000000	166061000	NaN	NaN	NaN	0
167943000	5505000	5664.597	57.46268657	0	20000000	NaN	NaN	NaN	NaN	1
211234000	501000	10176.612	17.33564765	0	0	404469000	NaN	NaN	NaN	0
