Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	714	98.64661654	NaN	NaN	237360991.1	NaN	NaN	NaN	2
NaN	NaN	18640.418	19.49886963	1910000000	722000000	13364307417	18.89498	100	100	3
NaN	NaN	7321.861	45.2779033	371000000	52000000	7139432938	18.89498	100	100	3
NaN	NaN	50206.82	72.48982612	582000000	1669000000	28017218815	18.89498	100	100	3
18106000	25000	406	62.09386282	NaN	NaN	372529339.2	17.45636	96.3	86.69	1
53385000	0	243	100	NaN	NaN	112923278.4	14.6988	NaN	NaN	2
132126500	164000	22467.656	54.7086648	14185000000	19153000000	16996900462	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
16992000	6403000	NaN	100	NaN	NaN	632157876.3	NaN	NaN	NaN	0
3729000	0	2367.865	67.26726727	0	127000000	374504892.3	40.55914	13.96	56.44	0
1918732000	539000	98183.087	49.74949641	93555000000	8519000000	67007804987	29.58978	75.05	82.37	2
24626000	2503000	2431.795	39.6969697	234000000	0	203823192.8	0.4429679	NaN	NaN	0
38280000	0	18889.058	34.82113006	13647000000	0	NaN	NaN	NaN	NaN	2
826000	130000	57	100	NaN	NaN	47972469.74	NaN	NaN	NaN	1
NaN	NaN	19558.806	15.38870573	6860000000	15000000	6624623911	44.89084	100	100	3
880666000	212000	8521.093	53.92421119	11990000000	2002000000	6911623341	56.82647	57.97	66.36	2
9719016000	526000	93034.988	29.00562168	80691000000	4340000000	63264840946	28.95201	50.65	65.34	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
51241000	19041000	17840.781	69.3933197	1330000000	657000000	2259345767	46.55921	13.39	54.41	0
28187000	14343000	NaN	88.34688347	NaN	NaN	1810879485	36.83528	15.74	56.19	0
2199065000	0	137331.81	12.10748286	24450000000	695000000	22359564312	13.52806	NaN	NaN	1
723404000	0	3175.663	92.05736349	3000000	1970000000	3090608690	12.21339	100	100	2
NaN	NaN	2296686.19	43.42469843	8.42774E+11	78621000000	2.21089E+11	10.69721	99.98	99.92	3
173471000	330000	48853.465	11.75965665	36694000000	2985000000	NaN	35.4279	NaN	NaN	1
11198000	131000	70	100	NaN	NaN	78691579.91	42.73927	99.73	98.78	2
3336270000	0	69688.245	56.18345032	16826000000	13928000000	36715127515	27.9931	99.98	99.92	2
452269000	32586000	52411.086	43.20122619	24469000000	1303000000	13384067980	33.58026	NaN	NaN	1
1442000	97000	31	100	NaN	NaN	104661387.7	43.59233	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
2072000	547000	57	100	NaN	NaN	80736879.44	NaN	NaN	NaN	1
73847000	14530000	6873.589	96.47266314	0	5387000000	7543297610	11.07275	NaN	NaN	1
1639092000	0	130707.278	8.751062022	0	62000000	25593361010	15.04801	96.3	86.69	2
142658000	12046000	20712.303	56.92995529	14000000	6000000	154503796.8	45.73222	100	100	0
53282000	8379000	7387.769	80.25682183	0	50000000	719716894.9	NaN	NaN	NaN	1
53719000	0	9652.642	18.50407657	0	24000000	NaN	NaN	NaN	NaN	0
