Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	NaN	NaN	NaN	NaN	NaN	3.25467E+12	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	3198717824	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	31895551159	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	156064596.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	338617844.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	4758491539	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1187123277	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	40283021631	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2.34104E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	81120952.4	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	84955231791	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	4116997072	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1.91369E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	2957999566	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	18637544532	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	114795759	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	46704854403	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	207115954.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	10276064354	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1.6849E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2157317436	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	94544038250	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2818191709	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	5913601209	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	223241961.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	219999196.4	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	3053840680	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6743420207	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	120710961.1	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6174185938	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	801777706.2	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2.85399E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2782505929	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	14483806529	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1196707616	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	48831920688	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1.10137E+11	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2.98739E+11	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	1694809705	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	61033126542	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	8548044336	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	74874115250	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1.69872E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2281910489	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	12094961146	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1.29584E+12	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	29215277000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4265145810	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1831422497	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	4061785443	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	3.06935E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	741536735	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	29681600241	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	47859469369	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1.10539E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	213433753.4	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6739202225	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	8201665408	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1010735789	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6378031619	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	34026184617	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	20611293588	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1965325537	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	1279082243	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	348650282.3	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1.49208E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2667393351	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1378583494	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	515098490.9	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	7361702606	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	392694777.3	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	2447812100	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2591542032	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	502324714.7	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2775246242	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	217026455.4	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1.33572E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1786689890	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	673044180	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	36263658533	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	1892248902	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	50411074277	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	49397097549	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3630831208	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	17011949838	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	14366194745	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	17697928679	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2303728083	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	48913130103	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	75123093542	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4352851332	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	97712443397	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	20801308752	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	4982546521	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	16809492258	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	48044370164	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4.9741E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1050038984	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	5.56571E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	192529863.4	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	1945652263	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2.43933E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	439131439.1	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2509776196	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	341859676.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	15583042927	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	816878553.4	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	2417987711	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	986894540.6	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	50213905875	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	600507641.7	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	252313379.3	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	951097173.1	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	774299058.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1.74891E+11	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	518942426.6	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	143294547.1	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	10500563638	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	87937258383	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	3726159099	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2617417255	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	31788750955	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	10301680017	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	5.37267E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	89626361.98	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	27934662155	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	13539120120	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	173789338.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	166792608.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	4525489511	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	48748267722	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1267501775	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2324019792	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
