Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	NaN	19584.358	46.37763473	366000000	1190000000	10854481402	NaN	NaN	NaN	3
145134000	93000	4294.191	88.12030075	0	2493000000	190927986.6	NaN	NaN	NaN	2
1633106000	0	19797.464	29.85178727	11123000000	1100000000	4343098847	NaN	NaN	NaN	2
372603000	257000	5874.322	88.01552644	0	814000000	691666392.5	NaN	NaN	NaN	2
775190000	6839000	28154.368	76.90309299	12842000000	16345000000	2555643305	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	74153.892	54.17755071	1496000000	6436000000	36439289400	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
68962000	5915000	13348.909	93.18181818	0	171000000	223865105.4	NaN	NaN	NaN	0
NaN	NaN	29398.869	58.19994919	2140000000	1467000000	7363946173	NaN	NaN	NaN	3
NaN	NaN	212143.034	63.83338352	2436000000	5769000000	72674287872	NaN	NaN	NaN	3
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
73396000	0	1336.697	37.01002735	0	197000000	18098123.85	NaN	NaN	NaN	2
NaN	NaN	205551.401	33.85379929	4532000000	26268000000	50917926581	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
116835000	5637000	4904.865	95.64732143	0	0	331647751.8	NaN	NaN	NaN	1
48777000	1907000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
8204000	511000	NaN	100	NaN	NaN	25757391.4	NaN	NaN	NaN	0
6749000	659000	NaN	100	NaN	NaN	10313849.88	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	568604.2434	NaN	NaN	NaN	3
NaN	NaN	17919.118	47.44930383	63000000	6536000000	4299295386	NaN	NaN	NaN	3
2051000	38000	NaN	100	NaN	NaN	22740000	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
168805000	0	3857.243	82.55280073	0	269000000	540889872	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
60269000	371000	NaN	100	NaN	NaN	8430000	NaN	NaN	NaN	1
NaN	NaN	8199.264	38.54734112	0	1163000000	NaN	NaN	NaN	NaN	3
126218000	592000	2164.917	89.71332209	0	50000000	113745600	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
19036000	2229000	1509.729	81.12449799	0	158000000	25620159	NaN	NaN	NaN	0
NaN	NaN	30715.416	32.44593069	5088000000	3540000000	2428677645	NaN	NaN	NaN	3
2941750000	6435000	75002.054	60.85780526	393000000	11069000000	7094971115	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2698551000	97001000	274610.531	22.75383802	4235000000	9450000000	11511739959	NaN	NaN	NaN	1
NaN	NaN	9232.076	40.30339806	2309000000	2692000000	4970115094	NaN	NaN	NaN	3
228205000	0	55166.033	68.67682843	17858000000	19949000000	NaN	NaN	NaN	NaN	2
NaN	NaN	16350.143	68.4349213	0	19910000000	8758059753	NaN	NaN	NaN	1
NaN	NaN	1931.826	84.17849899	0	5000000	335033553.8	NaN	NaN	NaN	3
NaN	NaN	9954.676	64.00642742	0	8590000000	6368457379	NaN	NaN	NaN	3
NaN	NaN	136255.358	63.40176626	31732000000	89941000000	62488958941	NaN	NaN	NaN	3
282376000	0	1799.297	97.13896458	0	1659000000	174304473.4	NaN	NaN	NaN	2
349422000	575000	2962.465	88.31119545	0	3467000000	909726810	NaN	NaN	NaN	2
NaN	NaN	371672.684	61.34105834	1.35296E+11	1.92159E+11	92701641597	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
291355000	4520000	10076.057	82.56555634	0	384000000	294401537.6	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
13000	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	65987.609	44.15427652	8391000000	5087000000	3738510896	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	16527.123	48.17058961	6161000000	11931000000	5370709055	NaN	NaN	NaN	3
1919000	309000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
56867000	0	2664.014	94.33701657	0	3990000000	4832307012	NaN	NaN	NaN	2
10744000	0	NaN	93.30143541	NaN	NaN	509559.8	NaN	NaN	NaN	0
NaN	NaN	11008.752	58.45062493	0	7644000000	7580772792	NaN	NaN	NaN	2
1585000	0	NaN	100	NaN	NaN	30800000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
174897000	5204000	5360.725	92.5	0	530000000	309506426.7	NaN	NaN	NaN	1
5975000	666000	NaN	NaN	NaN	NaN	67531267.4	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	2944.848	41.49342384	61000000	14000000	250498040.4	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	174059038.7	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
826144000	349000	5905.781	67.37149107	0	4428000000	751948887.2	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
118703000	4443000	NaN	95.85635359	NaN	NaN	185199306.2	NaN	NaN	NaN	0
2490000	57000	NaN	100	NaN	NaN	8194186.6	NaN	NaN	NaN	2
8326082000	0	111118.275	75.88655769	9808000000	64148000000	13691984923	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
24589000	2782000	NaN	96.93877551	NaN	NaN	24963098.4	NaN	NaN	NaN	0
NaN	NaN	603.074	77.86561265	0	596000000	1640190721	NaN	NaN	NaN	3
77476000	5165000	10756.44	48.04716286	809000000	447000000	148847786	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	3558.805	24.69691722	0	229000000	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
25576000	384000	6236.766	79.47761194	0	74000000	118022757.8	NaN	NaN	NaN	0
40846000	863000	NaN	98.32589286	NaN	NaN	77375495.8	NaN	NaN	NaN	0
45625000	142000	NaN	89.37007874	NaN	NaN	361672158.8	NaN	NaN	NaN	2
43488000	4040000	NaN	79.86577181	NaN	NaN	58045443.7	NaN	NaN	NaN	0
1661339000	0	17526.616	68.89168766	3057000000	9443000000	8572963559	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
80002000	2556000	NaN	54.57875458	NaN	NaN	253849261.1	NaN	NaN	NaN	0
647407000	240000	64655.487	45.38713465	5735000000	2240000000	1497832059	NaN	NaN	NaN	1
14915000	0	1972.121	97.95321637	0	625000000	113265986.6	NaN	NaN	NaN	1
NaN	NaN	64345.353	36.78796327	41292000000	3659000000	37275386398	NaN	NaN	NaN	3
NaN	NaN	21092.127	74.44943117	0	446000000	14849724311	NaN	NaN	NaN	3
16705000	4265000	5365.084	64.70588235	0	6000000	251413391.1	NaN	NaN	NaN	0
NaN	NaN	11304.95	48.01036743	4842000000	15000000	3270435792	NaN	NaN	NaN	3
NaN	NaN	2288.849	33.02381914	2674000000	718000000	1541969521	NaN	NaN	NaN	3
647244000	16003000	37014.779	46.81827522	8720000000	4206000000	1440835165	NaN	NaN	NaN	1
255329000	0	1666.237	88.74024526	0	587000000	77814186.6	NaN	NaN	NaN	2
290396000	0	11063.851	85.86260845	300000000	2692000000	1370497700	NaN	NaN	NaN	2
1787817000	708000	25209.039	82.06527672	0	10243000000	2312132594	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
162700000	838000	NaN	99.84301413	NaN	NaN	467328112.7	NaN	NaN	NaN	1
NaN	NaN	133175.724	9.054159476	165000000	1698000000	1723208693	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	34107.749	NaN	0	1241000000	NaN	NaN	NaN	NaN	0
NaN	NaN	12449.231	69.25710373	0	5159000000	13039014403	NaN	NaN	NaN	3
108459000	322000	2753.217	93.32096475	0	41000000	514163720.2	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	5892.605	19.77040816	4329000000	38000000	1021465601	NaN	NaN	NaN	3
607705000	0	69480.896	28.96920046	29005000000	9323000000	2062340773	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
9444000	2379000	NaN	94.04761905	NaN	NaN	164190087.5	NaN	NaN	NaN	0
NaN	NaN	54922.198	68.75552821	28533000000	27547000000	24909267580	NaN	NaN	NaN	3
54907000	5491000	9454.905	98.14004376	0	480000000	11714186.6	NaN	NaN	NaN	1
161404000	3342000	1740.476	92.37668161	1000000	821000000	23241131.72	NaN	NaN	NaN	1
NaN	NaN	7582.372	97.53655793	0	11909000000	15227011198	NaN	NaN	NaN	3
7847000	28000	NaN	100	NaN	NaN	6328373.2	NaN	NaN	NaN	0
89296000	189000	2543.532	87.5748503	0	324000000	413282279.8	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9680000	2338000	NaN	100	NaN	NaN	16607370.55	NaN	NaN	NaN	0
1863800000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.54166667	NaN	NaN	41275925.2	NaN	NaN	NaN	2
NaN	NaN	21290.246	NaN	679000000	1284000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	48400.375	78.45256371	108000000	2452000000	11112081320	NaN	NaN	NaN	3
15145000	56000	NaN	0	NaN	NaN	127160621.2	NaN	NaN	NaN	1
7653000	0	NaN	100	NaN	NaN	13712559.8	NaN	NaN	NaN	2
104374000	0	8945.535	80.33201741	520000000	4609000000	626283673.2	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3760000	558000	NaN	100	NaN	NaN	57481189.68	NaN	NaN	NaN	0
40324000	2056000	1139.183	76.07655502	0	35000000	368971230	NaN	NaN	NaN	0
1319381000	817000	28708.743	66.88131882	15624000000	2255000000	5205711125	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
329000	0	NaN	100	NaN	NaN	28880741.4	NaN	NaN	NaN	1
NaN	NaN	4989.303	15.57136877	3443000000	7000000	213910343.2	NaN	NaN	NaN	3
376579000	368000	4164.719	61.48564295	3009000000	1649000000	615850770.8	NaN	NaN	NaN	2
2478850000	992000	46911.902	47.75306272	2528000000	5496000000	3630665117	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
68236000	6580000	9145.627	93.40490798	0	121000000	31799306.2	NaN	NaN	NaN	0
43234000	4573000	NaN	99.49748744	NaN	NaN	54600000	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
357902000	0	2191.241	94.23274974	0	256000000	1793011886	NaN	NaN	NaN	2
NaN	NaN	1846781.897	44.70001315	2.91704E+11	1.26788E+11	1.61738E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1452000	38000	NaN	100	NaN	NaN	20220000	NaN	NaN	NaN	2
2746958000	0	41076.899	52.66809846	15702000000	7587000000	11510454491	NaN	NaN	NaN	2
503000	448000	23659.477	24.66817283	66000000	1536000000	NaN	NaN	NaN	NaN	1
1328000	26000	NaN	100	NaN	NaN	40174521	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1855000	111000	NaN	100	NaN	NaN	37198444.6	NaN	NaN	NaN	1
95562000	4142000	2231.029	95.65033784	0	1165000000	NaN	NaN	NaN	NaN	1
NaN	0	95676.026	12.5994695	0	42000000	3462962832	NaN	NaN	NaN	2
197177000	6617000	10564.284	71.5509039	0	149000000	417014292.8	NaN	NaN	NaN	0
74156000	632000	5134.785	55.2238806	0	60000000	110764773.2	NaN	NaN	NaN	1
170962000	428000	8550.372	11.95861405	0	0	370440171.4	NaN	NaN	NaN	0
