Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	NaN	10890.655	67.17510677	0	10303000000	4433201785	NaN	NaN	NaN	3
NaN	NaN	139466.428	63.54356784	32420000000	89702000000	62067055633	15.13533	NaN	NaN	3
251138000	0	1834.95	95.951417	0	1641000000	147200000	NaN	NaN	NaN	2
403958000	629000	2935.813	90.19685039	0	3236000000	414369578	NaN	NaN	NaN	2
NaN	NaN	397589.944	61.65066592	1.40486E+11	2.10877E+11	1.06668E+11	19.63004	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
312983000	5227000	10332.923	80.78101072	0	126000000	296453999.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
47000	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	74155.8	46.18773692	10432000000	11523000000	12477906398	56.80887	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	20175.37	49.93315508	6095000000	13504000000	2965165663	NaN	NaN	NaN	3
2078000	451000	NaN	100	NaN	NaN	640883.9779	NaN	NaN	NaN	1
60542000	0	1979.466	94.1091954	0	3400000000	4761143885	NaN	NaN	NaN	2
12310000	138000	NaN	93.72197309	NaN	NaN	380371	NaN	NaN	NaN	0
NaN	NaN	10425.873	59.67156962	0	8047000000	5798484395	NaN	NaN	NaN	2
2232000	0	NaN	100	NaN	NaN	32650000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
169526000	6298000	5437.501	94.13680782	0	202000000	247726248.3	NaN	NaN	NaN	1
7555000	759000	NaN	NaN	NaN	NaN	56281282	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.13533	NaN	NaN	2
NaN	NaN	3046.767	41.19096509	19000000	57000000	217220985.5	15.13533	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.13533	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	221365693.5	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
985592000	302000	6220.733	68.36363636	0	5426000000	836286995	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
85656000	5024000	NaN	94.47513812	NaN	NaN	223721113	NaN	NaN	NaN	0
2812000	62000	NaN	100	NaN	NaN	21586914	NaN	NaN	NaN	2
8712195000	0	112488.216	76.49249416	9090000000	67256000000	6326669601	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
24845000	3486000	NaN	97.14285714	NaN	NaN	43696188.29	NaN	NaN	NaN	0
NaN	NaN	649.976	72.49544627	0	593000000	1555887508	15.13533	NaN	NaN	3
42078000	4964000	10637.574	41.0507569	954000000	300000000	180489370	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	3791.584	23.18153068	0	253000000	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
36313000	1036000	6162.15	79.71014493	0	74000000	173596742.8	NaN	NaN	NaN	0
44399000	1214000	NaN	98.18388195	NaN	NaN	60285160	NaN	NaN	NaN	0
53308000	136000	NaN	87.12446352	NaN	NaN	463214001	NaN	NaN	NaN	2
40901000	4414000	NaN	85.81081081	NaN	NaN	150839685.3	NaN	NaN	NaN	0
1634653000	0	18453.468	71.31576689	3761000000	9668000000	7490587819	42.85248	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
79930000	2826000	NaN	57.03703704	NaN	NaN	236653818	NaN	NaN	NaN	0
1518410000	247000	66797.907	46.96003732	5395000000	2240000000	932989777	70.80219	NaN	NaN	1
11507000	0	1930.221	97.78129952	0	611000000	166098000	NaN	NaN	NaN	1
NaN	NaN	63779.85	36.72374201	36428000000	3796000000	34102038582	15.13533	NaN	NaN	3
NaN	NaN	20235.823	70.56566542	0	373000000	13753484063	6.022228	NaN	NaN	3
22831000	4602000	5490.632	65.31365314	0	22000000	282826502	NaN	NaN	NaN	0
NaN	NaN	11849.13	44.87474806	4556000000	13000000	2845129980	NaN	NaN	NaN	3
NaN	NaN	2208.968	35.31317495	3058000000	715000000	1172670922	NaN	NaN	NaN	3
679832000	16790000	38791.115	46.98582677	10440000000	5680000000	1192694280	NaN	NaN	NaN	1
12912000	0	1549.119	89.69616909	0	292000000	72213457	NaN	NaN	NaN	2
219047000	0	10881.513	84.59179203	314000000	2679000000	1213348000	NaN	NaN	NaN	2
1997820000	752000	26593.306	79.81744422	0	10472000000	2168908351	76.41355	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
177286000	945000	NaN	99.83333333	NaN	NaN	419338062.3	NaN	NaN	NaN	1
NaN	NaN	132271.852	8.908147576	97000000	1626000000	2248959113	15.13533	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	34733.769	NaN	0	1232000000	NaN	NaN	NaN	NaN	0
NaN	NaN	13021.336	67.82533131	0	3502000000	11719331879	15.13533	NaN	NaN	3
132993000	345000	2943.197	92.84552846	0	25000000	337995248	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	6175.271	18.87488472	4592000000	0	835680914	NaN	NaN	NaN	3
362822000	0	69949.676	26.43515726	25991000000	6699000000	1374492621	15.13533	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10705000	2495000	NaN	95.78947368	NaN	NaN	118334033.4	NaN	NaN	NaN	0
NaN	NaN	62875.506	66.59123414	30381000000	31203000000	22438243829	NaN	NaN	NaN	3
120723000	6658000	10045.866	98.56278366	0	486000000	12113457	NaN	NaN	NaN	1
159692000	4472000	1655.045	92.37967914	26000000	822000000	22360225.95	NaN	NaN	NaN	1
NaN	NaN	8414.449	97.664026	0	13113000000	17072513416	NaN	NaN	NaN	3
7811000	0	NaN	100	NaN	NaN	7426914	NaN	NaN	NaN	0
78438000	185000	2374.289	87.38872404	0	249000000	354102757	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3339000	2527000	NaN	97.45454545	NaN	NaN	23187520.7	NaN	NaN	NaN	0
1892836000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.6328125	NaN	NaN	34745300.69	NaN	NaN	NaN	2
NaN	NaN	21568.11	NaN	389000000	1132000000	NaN	15.13533	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.13533	NaN	NaN	3
NaN	NaN	49390.735	77.54229173	141000000	2018000000	10981553871	15.13533	NaN	NaN	3
13340000	53000	NaN	0	NaN	NaN	140008668	NaN	NaN	NaN	1
7630000	0	NaN	100	NaN	NaN	8707285	NaN	NaN	NaN	2
98924000	0	9265.178	81.34987593	1017000000	5781000000	534765164	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4187000	686000	NaN	100	NaN	NaN	67636545.36	NaN	NaN	NaN	0
79167000	2467000	1162.983	76.38888889	0	43000000	237230388.6	NaN	NaN	NaN	0
1539451000	840000	32127.239	63.67119089	18720000000	3166000000	7112347343	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
406000	11000	NaN	100	NaN	NaN	30509474	NaN	NaN	NaN	1
NaN	NaN	5475.236	18.3730067	3455000000	3000000	149225932	NaN	NaN	NaN	3
408626000	588000	4378.548	67.8729038	2757000000	2396000000	975873233.5	NaN	NaN	NaN	2
3195291000	1458000	47314.568	46.65118305	3240000000	3304000000	3912434534	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
76311000	6792000	9310.802	95.51282051	0	126000000	77713457	NaN	NaN	NaN	0
43357000	4857000	NaN	99.1416309	NaN	NaN	49300000	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
353778000	0	2348.933	95.42334096	0	1518000000	1602322591	NaN	NaN	NaN	2
NaN	NaN	1919309.241	44.54836699	2.70497E+11	1.59323E+11	1.44177E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1591000	37000	NaN	100	NaN	NaN	21820000	NaN	NaN	NaN	2
3122839000	0	39840.116	52.87428932	16651000000	7391000000	7793016077	NaN	NaN	NaN	2
2089000	448000	23970.821	34.35621639	64000000	1490000000	NaN	NaN	NaN	NaN	1
1671000	21000	NaN	100	NaN	NaN	40670287	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1669000	134000	NaN	100	NaN	NaN	49196965	NaN	NaN	NaN	1
116110000	4631000	2376.863	96.63993891	0	1318000000	NaN	NaN	NaN	NaN	1
NaN	0	99442.166	13.09325295	0	51000000	2203670974	14.43299	NaN	NaN	2
181294000	7495000	10954.708	70.71167883	0	144000000	371552500	NaN	NaN	NaN	0
77206000	39000	5421.385	49.47491249	0	44000000	139360164	NaN	NaN	NaN	1
177848000	464000	8657.473	14.30198133	0	0	340678143	NaN	NaN	NaN	0
