Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	NaN	190307.907	34.30606417	1636000000	24746000000	18593252626	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
62383000	1001000	3671.539	95.88766299	0	24000000	291305064.5	NaN	NaN	NaN	1
27634000	373000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
5975000	176000	NaN	100	NaN	NaN	2917512	NaN	NaN	NaN	0
3131000	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	1300000	NaN	NaN	NaN	3
NaN	NaN	15745.584	52.43282498	0	6799000000	2380721973	NaN	NaN	NaN	3
1343000	0	NaN	100	NaN	NaN	14141758.19	NaN	NaN	NaN	2
NaN	NaN	NaN	98.98989899	NaN	NaN	NaN	NaN	NaN	NaN	3
100450000	0	3511.799	91.11880046	0	773000000	409283238.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
28250000	188000	NaN	100	NaN	NaN	6490000	NaN	NaN	NaN	1
NaN	NaN	6165.188	64.09003664	0	7630000000	NaN	NaN	NaN	NaN	3
119296000	598000	1973.919	87.91208791	0	305000000	119720724	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
14860000	789000	1849.803	71.31147541	0	202000000	15761641	NaN	NaN	NaN	0
NaN	NaN	27737.379	35.21474412	8170000000	3179000000	1815689874	NaN	NaN	NaN	3
1943230000	5409000	61670.704	74.11431766	73000000	10012000000	4902568754	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1462164000	57743000	232102.715	22.95771661	2291000000	8155000000	8215728863	NaN	NaN	NaN	1
NaN	NaN	8201.412	45.44027401	5677000000	2393000000	2776720486	NaN	NaN	NaN	3
507787000	0	42762.119	67.55295729	7344000000	19462000000	NaN	NaN	NaN	NaN	2
NaN	NaN	13625.63	74.40143844	0	15585000000	8334587422	NaN	NaN	NaN	1
NaN	NaN	1719.099	85.78199052	0	7000000	167980220.5	NaN	NaN	NaN	3
NaN	NaN	7364.05	76.5625	0	9636000000	4038410541	NaN	NaN	NaN	3
NaN	NaN	124659.537	68.00243544	13654000000	91676000000	45540027571	NaN	NaN	NaN	3
225771000	0	2001.569	97.83968164	0	1458000000	63200000	NaN	NaN	NaN	2
188145000	614000	2322.15	91.38446215	0	1918000000	1239989970	NaN	NaN	NaN	2
NaN	NaN	336770.462	65.03871562	90668000000	2.35628E+11	33844549531	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
214556000	1876000	8053.448	81.11723053	0	164000000	406428001.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	46687.178	51.98035527	0	32873000000	2462788547	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	12177.497	45.6982861	4080000000	8419000000	6160741393	NaN	NaN	NaN	3
1309000	257000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
65307000	0	1935.211	89.77955912	0	3040000000	5420707068	NaN	NaN	NaN	2
29455000	442000	NaN	93.81443299	NaN	NaN	20396000	NaN	NaN	NaN	0
NaN	NaN	8447.687	67.31372076	0	6068000000	6583893437	NaN	NaN	NaN	2
590000	0	NaN	100	NaN	NaN	8870469.5	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
140155000	1699000	4917.781	93.12977099	0	897000000	320947606	NaN	NaN	NaN	1
6489000	343000	NaN	NaN	NaN	NaN	66677046	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	2770.028	32.95002211	15000000	53000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	99.46236559	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
790287000	304000	5311.447	74.28394807	0	4841000000	375256517.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
52699000	1614000	NaN	87.84530387	NaN	NaN	29225634	NaN	NaN	NaN	0
4789000	18000	NaN	100	NaN	NaN	4541127.5	NaN	NaN	NaN	2
9994174000	0	100073.22	70.63638971	8302000000	49063000000	4793446006	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
10703000	1013000	NaN	97.36842105	NaN	NaN	23416217.99	NaN	NaN	NaN	0
NaN	NaN	312.375	86.02941176	0	556000000	1292365140	NaN	NaN	NaN	3
72913000	1748000	9848.984	74.0952381	286000000	362000000	185192858.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	31.34171908	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	6483.23	65.12059369	0	85000000	NaN	NaN	NaN	NaN	0
34271000	400000	NaN	98.03921569	NaN	NaN	110167515	NaN	NaN	NaN	0
41760000	152000	NaN	93.25153374	NaN	NaN	32229095	NaN	NaN	NaN	2
45680000	1407000	NaN	73.24840764	NaN	NaN	20298635	NaN	NaN	NaN	0
1134653000	0	14977.819	80.48285852	202000000	10821000000	4672614680	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
61250000	676000	NaN	62.35741445	NaN	NaN	57406994.7	NaN	NaN	NaN	0
1408892000	270000	59210.861	49.17701768	5491000000	1229000000	1251986645	NaN	NaN	NaN	1
55650000	299000	1659.101	97.43589744	0	539000000	220480000	NaN	NaN	NaN	1
NaN	NaN	56548.168	35.90165239	34698000000	5647000000	26934422310	NaN	NaN	NaN	3
NaN	NaN	18245.111	81.96441628	0	277000000	7080872684	NaN	NaN	NaN	3
10390000	1427000	4925.058	73.33333333	0	3000000	191064639	NaN	NaN	NaN	0
NaN	NaN	9843.703	49.91830065	3963000000	166000000	786179963.5	NaN	NaN	NaN	3
NaN	NaN	1368.452	37.43914314	1177000000	438000000	872445729.5	NaN	NaN	NaN	3
511728000	8502000	29607.459	43.3718497	5400000000	2662000000	2682849363	NaN	NaN	NaN	1
301044000	0	1735.611	94.74885845	0	1298000000	206695836.5	NaN	NaN	NaN	2
756821000	0	10603.699	85.94226287	76000000	2354000000	1899044231	NaN	NaN	NaN	2
2041300000	383000	25453.089	86.64755273	0	11988000000	857185285.5	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
131255000	560000	NaN	100	NaN	NaN	463965319	NaN	NaN	NaN	1
NaN	NaN	122549.037	10.63270037	118000000	2190000000	945268000	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	33779.732	NaN	0	461000000	NaN	NaN	NaN	NaN	0
NaN	NaN	11132.028	84.22433175	0	9393000000	8180649358	NaN	NaN	NaN	3
47761000	355000	2185.881	94.71032746	0	25000000	693701564.9	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	4804.033	23.23462415	3194000000	42000000	790572759.5	NaN	NaN	NaN	3
659823000	0	65288.831	23.18170183	37000000000	12144000000	1906207981	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
4273000	590000	NaN	99.47368421	NaN	NaN	110890225.4	NaN	NaN	NaN	0
NaN	NaN	51837.827	72.75211184	20238000000	14952000000	29040700546	NaN	NaN	NaN	3
141624000	2658000	9109.524	97.46716698	0	280000000	16562817	NaN	NaN	NaN	1
75127000	1298000	1538.621	92.47910864	0	707000000	23270183.93	NaN	NaN	NaN	1
NaN	NaN	5886.642	95.47359598	0	8704000000	9264229459	NaN	NaN	NaN	3
14978000	281000	NaN	100	NaN	NaN	16204695	NaN	NaN	NaN	0
93619000	201000	2702.858	88.63198459	0	66000000	339013745	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16723000	912000	NaN	100	NaN	NaN	16476670.9	NaN	NaN	NaN	0
1812073000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	94.13333333	NaN	NaN	79778767.62	NaN	NaN	NaN	2
NaN	NaN	19194.346	NaN	1363000000	2107000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	41155.919	84.60812681	0	2154000000	6348957171	NaN	NaN	NaN	3
10317000	55000	NaN	0	NaN	NaN	92498831.5	NaN	NaN	NaN	1
2210000	0	NaN	100	NaN	NaN	9972347.5	NaN	NaN	NaN	2
159637000	349000	7333.218	90.11147541	216000000	4098000000	369971251.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
703000	175000	NaN	100	NaN	NaN	32348538.94	NaN	NaN	NaN	0
36441000	548000	931.001	78.52348993	0	36000000	177613622.8	NaN	NaN	NaN	0
1157101000	569000	20669.521	78.75777471	6169000000	7223000000	2555856300	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	20953000	NaN	NaN	NaN	1
NaN	NaN	4220.594	12.05578048	2873000000	16000000	2125105078	NaN	NaN	NaN	3
225845000	508000	3773.432	76.45150827	1132000000	2390000000	638499659.5	NaN	NaN	NaN	2
1793006000	1386000	35680.819	54.19788587	0	7426000000	2728450650	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
68158000	3031000	8420.485	90.08264463	0	110000000	19415164.5	NaN	NaN	NaN	0
35442000	1258000	NaN	98.22485207	NaN	NaN	106496110.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
273900000	0	2095.747	94.62055716	0	135000000	1199578045	NaN	NaN	NaN	2
NaN	NaN	1683139.814	44.31994383	2.93285E+11	1.54614E+11	1.2311E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
753000	0	NaN	100	NaN	NaN	5696902	NaN	NaN	NaN	2
3015383000	0	40443.323	56.19756587	12839000000	12395000000	12014830256	NaN	NaN	NaN	2
468000	405000	21054.067	24.94305239	122000000	1062000000	NaN	NaN	NaN	NaN	1
991000	0	NaN	100	NaN	NaN	6594650.498	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1458000	64000	NaN	100	NaN	NaN	7229249.5	NaN	NaN	NaN	1
43206000	1527000	1564.968	93.2792584	0	752000000	NaN	NaN	NaN	NaN	1
NaN	0	81522.884	16.5185966	0	42000000	3794711357	NaN	NaN	NaN	2
148552000	1524000	9472.783	73.58834244	0	139000000	269424541.5	NaN	NaN	NaN	0
125464000	112000	4762.47	66.70403587	0	53000000	137306439	NaN	NaN	NaN	1
162166000	97000	6801.633	17.49036102	0	0	300443273	NaN	NaN	NaN	0
