Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
117029000	0	1586.07	49.38478747	0	180000000	317641901.1	NaN	NaN	NaN	2
NaN	NaN	191367.235	35.77077609	1493000000	26356000000	21083026966	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
64096000	633000	4327.674	95.06024096	0	28000000	314337128.7	NaN	NaN	NaN	1
30783000	465000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
5954000	159000	NaN	100	NaN	NaN	8386497.6	NaN	NaN	NaN	0
2460000	54000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	2773617.199	NaN	NaN	NaN	3
NaN	NaN	15049.2	57.43618592	0	7064000000	2630216623	NaN	NaN	NaN	3
1189000	0	NaN	100	NaN	NaN	9232512.585	NaN	NaN	NaN	2
NaN	NaN	NaN	99.29078014	NaN	NaN	NaN	NaN	NaN	NaN	3
89842000	0	3633.813	91.30434783	0	1059000000	350871963.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
29793000	197000	NaN	100	NaN	NaN	10557054.9	NaN	NaN	NaN	1
NaN	NaN	5689.097	81.61176252	0	11296000000	NaN	NaN	NaN	NaN	3
151337000	581000	2013.035	92.0997921	0	201000000	119538469.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16011000	655000	1797.583	75.11111111	0	136000000	12361647.4	NaN	NaN	NaN	0
NaN	NaN	28163.799	31.00042212	8985000000	2942000000	NaN	NaN	NaN	NaN	3
1914048000	4906000	60524.581	71.29239868	0	9176000000	4562681470	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1114401000	46118000	224639.961	23.71468017	1986000000	7518000000	8241563483	NaN	NaN	NaN	1
NaN	NaN	8215.662	49.3679977	4955000000	2995000000	2786360257	NaN	NaN	NaN	3
693309000	0	50073.834	65.29344623	10400000000	12229000000	7685457363	NaN	NaN	NaN	2
NaN	NaN	13054.431	66.56687822	0	13064000000	8843415464	NaN	NaN	NaN	1
NaN	NaN	1654.842	88.99082569	0	11000000	167561226.7	NaN	NaN	NaN	3
NaN	NaN	7893.976	84.87894016	0	11164000000	4334575279	NaN	NaN	NaN	3
NaN	NaN	124765.755	66.85149733	11985000000	93951000000	44552896619	NaN	NaN	NaN	3
195273000	0	2288.79	98.29009434	0	1536000000	108969035.7	NaN	NaN	NaN	2
159013000	602000	2139.308	93.70629371	0	1512000000	1377509785	NaN	NaN	NaN	2
NaN	NaN	336467.94	64.42172952	79026000000	2.38144E+11	34403732201	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
235742000	1845000	7907.853	84.296875	0	311000000	248102886.7	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	43032.392	53.05072859	0	34728000000	2945853866	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	11463.475	49.10791616	3744000000	7955000000	7073281718	NaN	NaN	NaN	3
1272000	98000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
65485000	0	1786.217	86.02279544	0	2650000000	6821644209	NaN	NaN	NaN	2
32293000	119000	NaN	93.29268293	NaN	NaN	6473031.1	NaN	NaN	NaN	0
NaN	NaN	8042.123	70.85469067	0	5612000000	8694456205	NaN	NaN	NaN	2
557000	0	NaN	100	NaN	NaN	8211031.1	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
120519000	1072000	4893.168	90.69767442	0	458000000	380230502.2	NaN	NaN	NaN	1
5442000	263000	NaN	NaN	NaN	NaN	47535434.4	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	2945.331	32.20198675	2000000	102000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	99.24242424	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
823573000	294000	5061.832	76.35425623	0	4453000000	539242248.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
64287000	1180000	NaN	92.02898551	NaN	NaN	19959215.2	NaN	NaN	NaN	0
3281000	16000	NaN	100	NaN	NaN	8406399.5	NaN	NaN	NaN	2
11153120000	0	106285.528	70.79977884	9943000000	44649000000	1777613455	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
12448000	1234000	NaN	96	NaN	NaN	25328149.19	NaN	NaN	NaN	0
NaN	NaN	409.266	95.25139665	0	565000000	1294711908	NaN	NaN	NaN	3
57184000	1496000	9722.303	73.60838245	237000000	357000000	219116099.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	30.7483731	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	6553.497	67.67676768	0	90000000	NaN	NaN	NaN	NaN	0
37033000	384000	NaN	97.9253112	NaN	NaN	144182621.1	NaN	NaN	NaN	0
49144000	164000	NaN	99.27007299	NaN	NaN	55135758.1	NaN	NaN	NaN	2
49858000	1197000	NaN	68.51851852	NaN	NaN	28526421.3	NaN	NaN	NaN	0
930386000	0	12876.347	82.90752069	119000000	10172000000	4832355575	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
87377000	529000	NaN	81.8627451	NaN	NaN	34697809.48	NaN	NaN	NaN	0
1247682000	298000	57534.187	44.40469536	4418000000	1641000000	1926433882	NaN	NaN	NaN	1
142201000	329000	1595.946	97.57365685	0	559000000	179394936.8	NaN	NaN	NaN	1
NaN	NaN	54175.191	42.54436254	27060000000	14518000000	30209431669	NaN	NaN	NaN	3
NaN	NaN	17507.066	81.74107143	0	254000000	7414478325	NaN	NaN	NaN	3
10176000	896000	4768.433	72.72727273	0	5000000	268378950.4	NaN	NaN	NaN	0
NaN	NaN	9509.239	54.08450704	4910000000	88000000	646131517.8	NaN	NaN	NaN	3
NaN	NaN	1485.922	29.28388747	952000000	365000000	999747222.9	NaN	NaN	NaN	3
442294000	7111000	28151.579	42.32466896	6423000000	1554000000	1812777499	NaN	NaN	NaN	1
357264000	0	1630.741	93.8499385	0	929000000	100969755.8	NaN	NaN	NaN	2
1014512000	0	11531.882	84.86444617	273000000	2524000000	1988396096	NaN	NaN	NaN	2
2465027000	326000	23462.731	88.65861279	0	11316000000	1740333175	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
117195000	502000	NaN	100	NaN	NaN	481383222.1	NaN	NaN	NaN	1
NaN	NaN	123636.802	10.99810662	123000000	2252000000	861999900	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	32574.41	NaN	0	555000000	NaN	NaN	NaN	NaN	0
NaN	NaN	11093.3	85.29298133	0	7835000000	10540549597	NaN	NaN	NaN	3
80878000	358000	2138.53	96.08355091	0	29000000	755180316.8	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	4686.368	19.88720689	2998000000	61000000	796396798.1	NaN	NaN	NaN	3
761991000	0	64770.77	25.81478984	36000000000	11264000000	2073349305	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
4872000	451000	NaN	100	NaN	NaN	119120712.1	NaN	NaN	NaN	0
NaN	NaN	47411.25	60.8392095	17940000000	14972000000	31649062333	NaN	NaN	NaN	3
163717000	2075000	8824.824	97.60536398	0	270000000	20500000	NaN	NaN	NaN	1
78190000	1182000	1535.184	94.11764706	0	633000000	24671948.92	NaN	NaN	NaN	1
NaN	NaN	5258.653	95.46407001	0	7915000000	8479774181	NaN	NaN	NaN	3
16272000	204000	NaN	100	NaN	NaN	8429492.8	NaN	NaN	NaN	0
74698000	206000	2811.929	88.17427386	0	81000000	344119833.7	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9972000	654000	NaN	100	NaN	NaN	15260310.73	NaN	NaN	NaN	0
1937446000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	95.69471624	NaN	NaN	200464896.4	NaN	NaN	NaN	2
NaN	NaN	18989.909	NaN	3374000000	1728000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	40608.755	87.34326249	0	3960000000	6285249790	NaN	NaN	NaN	3
10003000	59000	NaN	0	NaN	NaN	76124518.9	NaN	NaN	NaN	1
2172000	0	NaN	100	NaN	NaN	13071866	NaN	NaN	NaN	2
256204000	343000	6395.161	90.79065588	142000000	2942000000	578680584.6	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
691000	162000	NaN	100	NaN	NaN	17614008.17	NaN	NaN	NaN	0
37757000	377000	954.199	81	0	21000000	173368194	NaN	NaN	NaN	0
1100476000	319000	22494.673	78.05939828	5011000000	5988000000	2673865529	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	15561000	NaN	NaN	NaN	1
NaN	NaN	4071.814	27.94029851	2654000000	24000000	3105154170	NaN	NaN	NaN	3
232304000	509000	3318.886	77.94457275	1204000000	1927000000	691731919.2	NaN	NaN	NaN	2
1646608000	1414000	33701.369	55.03330242	0	5944000000	2802367064	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
79499000	2618000	8250.489	90.69373942	0	103000000	4822062.2	NaN	NaN	NaN	0
28351000	449000	NaN	98.65771812	NaN	NaN	78324358.19	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
221417000	0	2263.402	93.07750188	0	1118000000	1422106518	NaN	NaN	NaN	2
NaN	NaN	1681667.254	44.75078105	3.26628E+11	1.57073E+11	1.43445E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
698000	0	NaN	100	NaN	NaN	4783093.3	NaN	NaN	NaN	2
3525786000	0	37667.854	57.19613693	10698000000	12856000000	11814613127	NaN	NaN	NaN	2
260000	204000	20473.597	23.95770995	36000000	839000000	NaN	NaN	NaN	NaN	1
170000	0	NaN	100	NaN	NaN	5668635.076	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1441000	57000	NaN	100	NaN	NaN	3481031.1	NaN	NaN	NaN	1
41820000	1311000	1476.149	98.027127	0	695000000	NaN	NaN	NaN	NaN	1
NaN	0	79231.542	16.31770745	0	21000000	3944051201	NaN	NaN	NaN	2
137803000	1749000	8893.611	64.31980907	0	153000000	226201062.2	NaN	NaN	NaN	0
137230000	53000	4678.071	59.375	0	50000000	157342395	NaN	NaN	NaN	1
160269000	82000	6634.876	16.47940075	0	0	320466130.8	NaN	NaN	NaN	0
