Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
6254000	0	NaN	100	NaN	NaN	26897000	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
109062000	718000	2382.196	76.21359223	495000000	205000000	513310567	NaN	NaN	NaN	1
7785928000	0	135377.477	71.6461391	0	10188000000	6753681032	NaN	NaN	NaN	2
NaN	NaN	NaN	83.6	NaN	NaN	154080944.4	NaN	NaN	NaN	3
NaN	NaN	1630.538	57.41626794	770000000	7000000	NaN	NaN	NaN	NaN	3
153000	0	NaN	100	NaN	NaN	61001769.2	NaN	NaN	NaN	1
28070000	112000	970.27	0	0	50000000	1161484192	NaN	NaN	NaN	2
12869000	622000	NaN	100	NaN	NaN	69693548.23	NaN	NaN	NaN	0
NaN	NaN	196320.489	43.58024925	6886000000	6166000000	10961345918	NaN	NaN	NaN	3
NaN	NaN	23054.011	83.7263742	224000000	297000000	54339286353	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1680674000	131000	10012.568	63.5239822	238000000	811000000	3052961210	NaN	NaN	NaN	2
1063619000	8398000	716608.13	14.66024356	1677000000	50606000000	16417424035	NaN	NaN	NaN	2
237837000	1715000	4523.788	100	0	47000000	70742490.04	NaN	NaN	NaN	1
1141539000	203000	21735.304	53.27109783	4605000000	310000000	3481140949	NaN	NaN	NaN	2
1115000	190000	NaN	100	NaN	NaN	17769156.07	NaN	NaN	NaN	0
2218000	80000	NaN	100	NaN	NaN	56359503.09	NaN	NaN	NaN	1
262214000	32000	1700.654	89.45147679	0	48000000	550496782.9	NaN	NaN	NaN	2
NaN	NaN	17209.899	94.27572646	58000000	11874000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1040.311	83.76421923	0	1423000000	932172093	NaN	NaN	NaN	3
NaN	NaN	50025.392	NaN	600000000	4364000000	NaN	NaN	NaN	NaN	3
NaN	NaN	356676.903	NaN	29811000000	13643000000	88940640955	NaN	NaN	NaN	3
1869000	38000	NaN	100	NaN	NaN	9593015.8	NaN	NaN	NaN	2
NaN	NaN	19578.259	48.44102179	557000000	1541000000	5601247532	NaN	NaN	NaN	3
226912000	206000	3796.94	92.55939041	0	2819000000	383336200	NaN	NaN	NaN	2
1584802000	0	20047.638	29.86394885	11533000000	1198000000	3842514564	NaN	NaN	NaN	2
770565000	260000	5750.916	83.77340374	0	1000000000	806083750.1	NaN	NaN	NaN	2
1406178000	5411000	26433.678	80.40719976	10590000000	13593000000	1779681032	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	72384.029	52.40982408	2118000000	6187000000	20548054601	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
60872000	4929000	12825.812	93.87417219	0	198000000	332198100	NaN	NaN	NaN	0
NaN	NaN	26964.165	62.540403	1832000000	1235000000	2534548366	NaN	NaN	NaN	3
NaN	NaN	207002.254	62.23397174	2850000000	5437000000	63449981447	NaN	NaN	NaN	3
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
75290000	0	1384.497	41.32841328	0	195000000	131275234.6	NaN	NaN	NaN	2
NaN	NaN	203953.51	35.37751359	1743000000	31235000000	25853371114	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
111020000	3558000	4525.701	96.26955475	0	30000000	623972704	NaN	NaN	NaN	1
19129000	1830000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
9908000	395000	NaN	100	NaN	NaN	13562841.6	NaN	NaN	NaN	0
3115000	547000	NaN	100	NaN	NaN	-628535.5123	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	2676432.5	NaN	NaN	NaN	3
NaN	NaN	16683.313	47.19379845	64000000	6015000000	2811791747	NaN	NaN	NaN	3
1351000	36000	NaN	100	NaN	NaN	20565185.19	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
170483000	0	3651.101	90.58473736	0	73000000	566267070	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
60906000	178000	NaN	100	NaN	NaN	9000000	NaN	NaN	NaN	1
NaN	NaN	7563.089	45.14840183	0	3242000000	NaN	NaN	NaN	NaN	3
141709000	612000	2053.458	90.27777778	0	45000000	117554400	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17684000	1627000	1464.077	79.56521739	0	105000000	22839764.6	NaN	NaN	NaN	0
NaN	NaN	29626.504	32.09692287	6461000000	3924000000	3219088096	NaN	NaN	NaN	3
2698515000	6347000	73185.368	64.34531161	383000000	9175000000	5264621424	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2323636000	89647000	264307.896	23.19182171	3682000000	8812000000	10480097373	NaN	NaN	NaN	1
NaN	NaN	8864.515	46.225	2767000000	5378000000	3376759802	NaN	NaN	NaN	3
245709000	0	54077.357	67.26397631	8403000000	25651000000	NaN	NaN	NaN	NaN	2
NaN	NaN	15226.032	64.7365996	0	21687000000	8364589600	NaN	NaN	NaN	1
NaN	NaN	1849.521	81.63265306	0	5000000	328991498	NaN	NaN	NaN	3
NaN	NaN	9037.555	63.8066382	0	7129000000	5057145300	NaN	NaN	NaN	3
NaN	NaN	130824.733	64.27106161	26871000000	77483000000	46048942869	NaN	NaN	NaN	3
289976000	0	1752.232	97.34085415	0	1522000000	98415884.6	NaN	NaN	NaN	2
273950000	612000	2782.119	90.35954168	0	2952000000	853055428.3	NaN	NaN	NaN	2
NaN	NaN	366993.633	61.00082635	1.299E+11	1.7955E+11	51727320082	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
254906000	3752000	9674.766	78.85462555	0	259000000	444494542.1	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
22000	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	61181.054	44.88805291	250000000	13895000000	3443374418	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	15188.311	56.63413621	5737000000	11198000000	6493635258	NaN	NaN	NaN	3
1636000	281000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
57063000	0	2583.996	94.18714556	0	3610000000	4092904994	NaN	NaN	NaN	2
18114000	678000	NaN	93.46733668	NaN	NaN	2660463.8	NaN	NaN	NaN	0
NaN	NaN	10085.046	51.73341947	0	6835000000	7360413077	NaN	NaN	NaN	2
950000	0	NaN	100	NaN	NaN	25110000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
159013000	3837000	5160.988	91.52016546	0	7000000	377188000.9	NaN	NaN	NaN	1
4737000	620000	NaN	NaN	NaN	NaN	60259771.4	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	3007.084	35.12413512	1000000	68000000	204103921.3	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	103053911.7	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
839231000	284000	5761.981	67.89667897	0	5019000000	486544465.8	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
68155000	3449000	NaN	95.01557632	NaN	NaN	114524463.8	NaN	NaN	NaN	0
2722000	51000	NaN	100	NaN	NaN	6914463.8	NaN	NaN	NaN	2
8375236000	0	105671.228	75.32619868	8377000000	59010000000	6673539955	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
23208000	2356000	NaN	97.11538462	NaN	NaN	19646395.84	NaN	NaN	NaN	0
NaN	NaN	574.118	77.77777778	0	603000000	1327522477	NaN	NaN	NaN	3
98784000	4253000	11177.276	61.93304536	799000000	353000000	131294080	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	3374.113	24.86732373	0	234000000	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
42631000	366000	6300.338	78.35820896	1000000	66000000	56746936.15	NaN	NaN	NaN	0
39664000	815000	NaN	97.05882353	NaN	NaN	52714484.5	NaN	NaN	NaN	0
43910000	148000	NaN	84.86238532	NaN	NaN	150724971.2	NaN	NaN	NaN	2
52346000	3504000	NaN	80.13245033	NaN	NaN	29621581.6	NaN	NaN	NaN	0
1500337000	0	17250.959	70.00183419	2466000000	9581000000	6942089619	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
59988000	1534000	NaN	61.78861789	NaN	NaN	193576609.9	NaN	NaN	NaN	0
807109000	249000	62145.445	51.90820654	4718000000	2412000000	1349903025	NaN	NaN	NaN	1
23587000	0	1956.306	97.53954306	0	622000000	NaN	NaN	NaN	NaN	1
NaN	NaN	62913.123	36.45369996	41502000000	3456000000	28368089068	NaN	NaN	NaN	3
NaN	NaN	20901.218	73.66757493	0	371000000	12987377600	NaN	NaN	NaN	3
12422000	3342000	5266.622	73.4375	0	1000000	145886789.9	NaN	NaN	NaN	0
NaN	NaN	11245.495	46.43778208	4729000000	28000000	3779914112	NaN	NaN	NaN	3
NaN	NaN	1987.437	35.5187042	2474000000	706000000	1080834053	NaN	NaN	NaN	3
571262000	14599000	33676.842	46.3814326	7761000000	3554000000	1464868819	NaN	NaN	NaN	1
345430000	0	1551.492	89.53642384	0	435000000	170173625.5	NaN	NaN	NaN	2
352301000	0	10775.746	84.05505203	307000000	2427000000	2242553300	NaN	NaN	NaN	2
1622231000	651000	24091.214	79.85422392	0	6742000000	2611227401	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
136497000	837000	NaN	99.82238011	NaN	NaN	450076797.8	NaN	NaN	NaN	1
NaN	NaN	129757.731	9.397015408	63000000	1622000000	882302655.2	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	35411.343	NaN	0	1297000000	NaN	NaN	NaN	NaN	0
NaN	NaN	12124.301	72.90604516	0	7873000000	9336201941	NaN	NaN	NaN	3
91139000	344000	2380.12	94.96855346	0	42000000	460512889.4	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	5712.137	17.73303916	4249000000	38000000	949348425.9	NaN	NaN	NaN	3
662355000	0	66684.509	26.48840837	30720000000	10202000000	1851399083	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
7106000	1594000	NaN	99.38650307	NaN	NaN	162303455.7	NaN	NaN	NaN	0
NaN	NaN	45945.585	71.86196775	26389000000	21257000000	20120402794	NaN	NaN	NaN	3
95841000	4490000	9604.154	98.27437446	0	466000000	58512231.9	NaN	NaN	NaN	1
134928000	2506000	1633.069	93.11294766	0	759000000	20715062.39	NaN	NaN	NaN	1
NaN	NaN	7120.384	97.36180905	0	10640000000	12938977694	NaN	NaN	NaN	3
19228000	928000	NaN	100	NaN	NaN	13654725.1	NaN	NaN	NaN	0
91905000	245000	2279.235	88.95027624	0	67000000	353110280	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
22746000	1712000	NaN	100	NaN	NaN	20315495.04	NaN	NaN	NaN	0
2049183000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.54166667	NaN	NaN	42029393.97	NaN	NaN	NaN	2
NaN	NaN	20677.397	NaN	1267000000	1260000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	49204.445	78.69724554	70000000	2846000000	8922758035	NaN	NaN	NaN	3
12225000	53000	NaN	0	NaN	NaN	96446641.3	NaN	NaN	NaN	1
5794000	0	NaN	100	NaN	NaN	7748927.6	NaN	NaN	NaN	2
114048000	172000	8044.1	90.45614035	505000000	4577000000	469864338	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2268000	455000	NaN	100	NaN	NaN	20248610.19	NaN	NaN	NaN	0
53781000	1803000	1076.291	75.64766839	0	31000000	346841920.8	NaN	NaN	NaN	0
1330800000	793000	25988.253	68.87265752	10252000000	3366000000	3776532389	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
271000	0	NaN	100	NaN	NaN	22481856.3	NaN	NaN	NaN	1
NaN	NaN	5304.081	16.03037334	3238000000	27000000	495211434.7	NaN	NaN	NaN	3
327010000	488000	4106.575	72.79635258	1808000000	2631000000	378244419.5	NaN	NaN	NaN	2
2088476000	1324000	42358.191	46.02183598	1341000000	7001000000	2912506886	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
60104000	4858000	8981.212	92.98245614	0	112000000	61089978.3	NaN	NaN	NaN	0
50174000	3213000	NaN	98.93617021	NaN	NaN	29205628.8	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
346636000	0	2061.341	94.69434833	0	80000000	1499847211	NaN	NaN	NaN	2
NaN	NaN	1771218.275	45.47938159	2.65904E+11	1.46146E+11	1.39884E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1479000	32000	NaN	100	NaN	NaN	25832231.9	NaN	NaN	NaN	2
3085349000	0	41174.057	54.04934882	16791000000	8162000000	10917152941	NaN	NaN	NaN	2
560000	434000	22541.841	24.78958234	66000000	1397000000	NaN	NaN	NaN	NaN	1
1010000	18000	NaN	100	NaN	NaN	21419510.1	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2104000	91000	NaN	100	NaN	NaN	23746320.1	NaN	NaN	NaN	1
75882000	3634000	1881.86	92.99334812	0	1117000000	NaN	NaN	NaN	NaN	1
NaN	0	92415.496	14.20005542	0	42000000	2254162464	NaN	NaN	NaN	2
214868000	3376000	10151.821	68.62106406	0	147000000	451170300	NaN	NaN	NaN	0
145235000	1746000	5017.204	51.9035533	0	50000000	71497163.8	NaN	NaN	NaN	1
172624000	378000	7829.763	14.44134078	0	0	316314873.3	NaN	NaN	NaN	0
