Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
2899000	240000	NaN	100	NaN	NaN	27566289.03	NaN	NaN	NaN	1
216430000	19000	2354.276	91.27413127	0	446000000	1000948829	NaN	NaN	NaN	2
NaN	NaN	12830.583	97.0484222	10000000	12209000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1936.626	90.79678814	0	2609000000	1704484151	30.76033	100	100	3
NaN	NaN	42772.365	17.71556613	1036000000	730000000	13084766355	30.76033	100	100	3
NaN	NaN	348368.987	41.24398268	48018000000	7966000000	1.18323E+11	30.76033	100	100	3
3072000	88000	NaN	100	NaN	NaN	22894379.6	58.64865	94.81	90.55	2
NaN	NaN	21947.18	35.27967549	5679000000	1758000000	14754073287	30.76033	100	100	3
198354000	128000	6140.321	93.39602926	0	5451000000	357007065.2	NaN	NaN	NaN	2
2109720000	0	23369.865	28.40434419	19775000000	744000000	6296459592	NaN	NaN	NaN	2
664708000	197000	7806.349	86.13967767	0	2996000000	2011360221	28.36527	99.98	100	2
1213862000	7766000	37458.053	60.31843013	32372000000	11213000000	18296476742	NaN	NaN	NaN	1
0	0	1047.282	93.68421053	0	193000000	81319532.71	NaN	NaN	NaN	0
NaN	NaN	99331.19	58.97975662	6767000000	13920000000	63699015677	30.76033	100	100	3
NaN	NaN	5507.784	18.83408072	294000000	100000000	639770387.4	30.76033	100	100	3
55248000	11244000	16875.298	90.75712881	0	93000000	843310658.6	NaN	NaN	NaN	0
NaN	NaN	31107.245	42.16248507	8512000000	1322000000	7507186996	30.76033	100	100	3
NaN	NaN	250016.985	62.41587824	4122000000	7790000000	57020085575	30.76033	100	100	3
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
246946000	0	1429.861	49.58506224	243000000	194000000	253455806.4	NaN	NaN	NaN	2
NaN	NaN	225574.791	37.92413153	84086000000	17185000000	46700030785	30.76033	100	100	3
11888000	649000	3748.482	59.24256087	743000000	444000000	191373447.5	NaN	NaN	NaN	1
134044000	17688000	6693.854	86.87898089	0	2000000	930268774.7	NaN	NaN	NaN	1
46976000	6540000	NaN	89.91354467	NaN	NaN	87340121.24	NaN	NaN	NaN	0
5728000	1204000	NaN	100	NaN	NaN	102133839.8	NaN	NaN	NaN	0
4422000	1397000	NaN	100	NaN	NaN	11528415.03	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	516467.2342	NaN	NaN	NaN	3
NaN	NaN	23404.115	51.85185185	78000000	8534000000	18782300970	30.76033	100	100	3
3045000	54000	NaN	100	NaN	NaN	35728931.91	61.49312	100	100	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
154697000	0	5546.039	91.51047409	0	1066000000	947831711.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
31624000	1539000	NaN	100	NaN	NaN	329676784.3	59.53266	100	100	1
NaN	NaN	10473.158	39.03596404	4556000000	598000000	63832739750	NaN	NaN	NaN	3
185829000	2929000	2835.377	88.05555556	0	1028000000	257091853.6	NaN	NaN	NaN	1
NaN	NaN	7235.718	65.04950495	1318000000	1872000000	2313999030	NaN	NaN	NaN	3
13404000	3025000	1943.594	100	0	333000000	223092905	NaN	NaN	NaN	0
NaN	NaN	26496.765	30.66846014	6373000000	4512000000	9757458267	30.76033	100	100	3
6647970000	5633000	140143.002	49.24500166	28756000000	11408000000	19396150431	25.27156	96.58	99.22	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4384820000	130408000	396679.515	24.28203974	32024000000	18997000000	24889366113	NaN	NaN	NaN	1
NaN	NaN	11390.144	48.60165497	6291000000	2687000000	8338375697	30.76033	100	100	3
1359647000	0	94715.717	59.99309189	47196000000	36263000000	NaN	NaN	NaN	NaN	2
NaN	NaN	26155.228	89.75360101	0	28430000000	8274872000	NaN	NaN	NaN	1
NaN	NaN	2386.268	87.06467662	0	5000000	471824578.1	21.03694	94.97	96.16	3
NaN	NaN	15958.121	56.05662285	19000000	9945000000	11417780240	NaN	NaN	NaN	3
NaN	NaN	158990.298	61.49216161	50191000000	1.17088E+11	70566444442	30.76033	100	100	3
212814000	0	3386.376	95.57713053	0	5809000000	879966323	49.33856	100	100	2
385058000	519000	4406.119	84.6988886	729000000	5306000000	2054682674	NaN	NaN	NaN	2
NaN	NaN	507067.269	57.56523326	2.07604E+11	1.24662E+11	2.25594E+11	26.32061	99.65	98.43	3
130674000	0	45177.725	18.34128287	4799000000	4277000000	1960074148	23.89345	NaN	NaN	2
273456000	14753000	12811.08	86.5172956	0	406000000	775927125	NaN	NaN	NaN	0
37998000	1048000	2757.197	27.62467192	2647000000	0	140200608.9	NaN	NaN	NaN	0
3909000	669000	3480.008	93.91891892	0	251000000	265780131.7	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	157276.722	58.84310821	27050000000	41401000000	34157943425	27.53651	94.56	94.25	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	14630.608	58.41089147	15903000000	9572000000	4452442380	NaN	NaN	NaN	3
6539000	2195000	NaN	61.64383562	NaN	NaN	175827980.6	NaN	NaN	NaN	1
232122000	0	4650.714	83.04544247	0	6167000000	9337094001	NaN	NaN	NaN	2
1431000	0	NaN	97.87234043	NaN	NaN	376467.0703	NaN	NaN	NaN	0
NaN	NaN	15193.782	63.29535495	2900000000	9186000000	7354590774	44.18382	NaN	NaN	2
6249000	56000	NaN	100	NaN	NaN	56140810.35	55.17241	99.56	98.05	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
179264000	11012000	6720.477	93.24894515	0	1278000000	1984681138	NaN	NaN	NaN	1
16196000	1150000	NaN	NaN	NaN	NaN	460505582.5	NaN	NaN	NaN	1
42192000	0	9482.294	59.95337995	655000000	1284000000	841037164.5	30.76033	100	100	2
NaN	NaN	3203.052	57.62711864	188000000	17000000	186468254	30.76033	100	100	3
60245000	0	4511.073	65.89861751	524000000	644000000	746119791.7	30.76033	100	100	2
NaN	NaN	NaN	100	NaN	NaN	2422172298	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1378275000	263000	9074.789	61.40825203	0	4642000000	4054079204	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
35792000	0	4608.144	24.41120306	4012000000	384000000	311958017	43.03473	NaN	NaN	1
22524000	8537000	NaN	96.62337662	NaN	NaN	240880919.8	NaN	NaN	NaN	0
3881000	263000	NaN	100	NaN	NaN	76166937.32	NaN	NaN	NaN	2
11559267000	0	132850.4	69.61230057	26670000000	70250000000	19526913910	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
32415000	626000	2850.696	30.44971893	0	67000000	267527141.6	NaN	NaN	NaN	2
62170000	6471000	NaN	98.4962406	NaN	NaN	442845502.5	NaN	NaN	NaN	0
NaN	NaN	697.76	76.26699629	0	1658000000	1636087068	30.76033	100	100	3
18426000	5744000	11786.602	53.91611925	2125000000	169000000	314633169.3	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
8788000	462000	2279.368	14.31828545	0	118000000	160999007.8	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
48648000	6655000	6401.554	91.54929577	1000000	26000000	344062454.9	NaN	NaN	NaN	0
34486000	2506000	NaN	98.04400978	NaN	NaN	145464318.6	NaN	NaN	NaN	0
70883000	128000	NaN	94.36090226	NaN	NaN	918954425.9	NaN	NaN	NaN	2
32867000	9568000	NaN	87.62886598	NaN	NaN	225277411.7	57.60728	31.31	65	0
2083970000	0	37953.883	55.4869845	30841000000	12081000000	27891911688	9.637717	79.91	80.92	2
NaN	NaN	980.284	96.73076923	0	18000000	193866390.2	NaN	NaN	NaN	2
11948000	4437000	NaN	61.37184116	NaN	NaN	78483472.52	NaN	NaN	NaN	0
1090932000	2156000	82793.652	70.64320058	7430000000	3313000000	4329391830	55.04464	19.27	57.19	1
85292000	2468000	2416.14	93.85964912	0	1126000000	202863225.5	NaN	NaN	NaN	1
NaN	NaN	73431.207	34.45297127	46964000000	2824000000	39606556278	30.76033	100	100	3
NaN	NaN	22701.22	68.55658709	280000000	0	26953900582	4.101551	100	100	3
31284000	7641000	6873.088	64.01179941	0	40000000	627771694.1	NaN	NaN	NaN	0
NaN	NaN	15570.154	48.38271605	6615000000	15000000	5953469730	0.8726161	99.94	100	3
NaN	NaN	6294.078	49.13294798	5615000000	1187000000	2068956212	NaN	NaN	NaN	3
1192513000	24708000	56109.462	53.17207641	15992000000	21554000000	1307463660	NaN	NaN	NaN	1
430216000	0	2074.964	85.57475582	0	803000000	866521834.5	NaN	NaN	NaN	2
1705831000	0	11299.722	82.525587	266000000	3546000000	10989953427	NaN	NaN	NaN	2
2179253000	1391000	35217.379	74.38690576	20000000	18288000000	11775611252	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
100291000	804000	NaN	88.6440678	NaN	NaN	607155822.7	NaN	NaN	NaN	1
NaN	NaN	103475.134	13.38756489	323000000	1772000000	18018686050	30.76033	100	100	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	19330.777	NaN	0	1031000000	NaN	NaN	NaN	NaN	0
NaN	NaN	20044.714	66.210276	0	6040000000	21850468031	30.76033	100	100	3
120255000	265000	4016.07	91.88660802	0	15000000	1062185786	32.15103	100	100	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	8409.523	16.21154511	6575000000	0	785283583.3	NaN	NaN	NaN	3
502314000	0	47450.945	32.2796248	16713000000	6703000000	3143305792	30.76033	100	100	2
4154906000	0	630084.43	24.34540537	3.64724E+11	54712000000	16257617339	13.19499	NaN	NaN	2
7382000	3610000	NaN	96.51162791	NaN	NaN	106744758.2	NaN	NaN	NaN	0
NaN	NaN	93073.531	65.46852393	44641000000	56473000000	16017719884	NaN	NaN	NaN	3
12272000	0	12272.22	95.53264605	0	989000000	106782703	18.14721	NaN	NaN	1
130247000	8453000	1909.866	86.96078431	165000000	991000000	288300179.7	NaN	NaN	NaN	1
NaN	NaN	19697.755	91.56610529	6534000000	17566000000	76963972699	NaN	NaN	NaN	3
14892000	1778000	NaN	87.05882353	NaN	NaN	26591810.96	NaN	NaN	NaN	0
134637000	150000	3210.043	90.33707865	0	1064000000	1110180530	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	215015656.1	NaN	NaN	NaN	3
3359000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
17443000	0	16121.56	16.20577785	510000000	419000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.62306368	NaN	NaN	145619456.9	52.10526	26.24	55.79	2
NaN	NaN	18074.528	19.70865467	2341000000	1219000000	3895192648	30.76033	100	100	3
NaN	NaN	6321.271	52.64428882	8000000	265000000	2297475330	30.76033	100	100	3
NaN	NaN	51498.737	76.03561047	574000000	7221000000	20843374471	30.76033	100	100	3
11032000	45000	NaN	0	NaN	NaN	253999573.6	NaN	NaN	NaN	1
5129000	0	NaN	100	NaN	NaN	21760025.5	NaN	NaN	NaN	2
188591000	0	12882.164	66.42230847	5902000000	9889000000	433607811.6	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
11637000	2988000	NaN	100	NaN	NaN	168587620.9	NaN	NaN	NaN	0
26317000	4650000	1756.175	80.62283737	0	48000000	88496836.44	NaN	NaN	NaN	0
5217601000	758000	69223.999	56.81439942	37349000000	25617000000	38644719063	NaN	NaN	NaN	2
1097000	0	2148.245	22.30869001	237000000	0	NaN	NaN	NaN	NaN	0
40017000	0	12192.371	32.26937917	10095000000	0	1169007160	NaN	NaN	NaN	2
689000	35000	NaN	100	NaN	NaN	30615946.43	NaN	NaN	NaN	1
NaN	NaN	7256.393	18.67003367	4524000000	0	563761634.9	54.37703	100	100	3
558351000	366000	6067.073	59.62800875	6780000000	1080000000	1977688474	NaN	NaN	NaN	2
4432516000	965000	66935.602	44.35851033	17174000000	6540000000	17819437215	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
102020000	16842000	11158.082	85.16949153	0	211000000	440087024.2	NaN	NaN	NaN	0
43026000	13270000	NaN	88.1533101	NaN	NaN	528370208.9	NaN	NaN	NaN	0
466300000	0	150191.995	12.81782205	33275000000	4947000000	1971656176	NaN	NaN	NaN	1
366797000	0	2835.222	93.73315364	0	861000000	1892122033	24.72918	100	100	2
NaN	NaN	2113130.477	40.47807114	4.78765E+11	96741000000	1.6066E+11	9.359587	99.98	99.91	3
107607000	0	44095.713	19.5167022	31998000000	5069000000	NaN	NaN	NaN	NaN	1
4444000	59000	NaN	100	NaN	NaN	30186057.69	53.4809	99.72	98.76	2
2150170000	0	55268.764	38.01941748	19966000000	1775000000	16019846044	NaN	NaN	NaN	2
193689000	1948000	32137.427	45.664	1097000000	1463000000	1735897815	NaN	NaN	NaN	1
799000	99000	NaN	100	NaN	NaN	43923923.46	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1550000	328000	NaN	100	NaN	NaN	60804930.83	NaN	NaN	NaN	1
28893000	6312000	3489.163	96.56273017	0	2457000000	1035696323	NaN	NaN	NaN	1
1466946000	0	110134.76	9.210445594	0	0	2341014437	21.91439	96.51	87.11	2
11963000	0	13487.953	69.97742664	0	18000000	82500000	NaN	NaN	NaN	0
94715000	9454000	5778.377	68.23529412	0	34000000	222709092	NaN	NaN	NaN	1
231925000	2489000	9799.754	26.60797261	0	0	834393916.2	88.44011	21.4	65	0
