Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
5040000	1090000	NaN	100	NaN	NaN	132064063.9	NaN	NaN	NaN	0
43047000	2658000	1263.24	74.40758294	0	63000000	358013290.9	NaN	NaN	NaN	0
2026168000	822000	41946.329	64.77003138	17768000000	10379000000	14258318755	NaN	NaN	NaN	2
NaN	NaN	5307.75	NaN	1646000000	0	NaN	NaN	NaN	NaN	0
NaN	NaN	19630.442	NaN	13910000000	0	NaN	NaN	NaN	NaN	2
486000	11000	25.345564	100	NaN	NaN	31338620.6	NaN	NaN	NaN	1
NaN	NaN	5970.244	25.47027027	3543000000	3000000	512775401.4	NaN	NaN	NaN	3
447495000	455000	4945.857	66.72194583	3700000000	2065000000	866664131.6	91.85428	NaN	NaN	2
3411820000	1205000	52756.04	43.94591571	10192000000	3942000000	7626099904	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
61510000	8174000	9732.94	88.25347759	0	79000000	192800000	NaN	NaN	NaN	0
35902000	4995000	NaN	98.20627803	NaN	NaN	43986088.2	NaN	NaN	NaN	0
NaN	NaN	251756.008	NaN	49889000000	48011000000	NaN	NaN	NaN	NaN	1
428096000	0	2251.153	93.75573921	0	376000000	1445585561	NaN	NaN	NaN	2
NaN	NaN	1914996.334	43.108766	3.81669E+11	1.30649E+11	1.73094E+11	7.411159	NaN	NaN	3
NaN	NaN	46365.011	NaN	43029000000	2489000000	NaN	NaN	NaN	NaN	1
1911000	36000	29.433902	100	NaN	NaN	26490000	NaN	NaN	NaN	2
3242313000	0	43540.329	55.99747854	15514000000	6824000000	12732617595	NaN	NaN	NaN	2
70143000	442000	24297.835	42.6173347	6000000	1305000000	NaN	NaN	NaN	NaN	1
1451000	24000	23.314044	100	NaN	NaN	37691812.6	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1316000	109000	43.23644	100	NaN	NaN	69045300.2	NaN	NaN	NaN	1
88401000	3456000	2513.444	95.68207872	0	1663000000	441445683.8	NaN	NaN	NaN	1
NaN	0	93876.267	18.24738868	0	0	2582983162	19.46635	NaN	NaN	2
147420000	7084000	11798.337	75.4954955	0	25000000	260650000	NaN	NaN	NaN	0
76280000	34000	5399.19	57.12143928	0	23000000	201213453.2	NaN	NaN	NaN	1
200569000	483000	9297.265	11.14001892	0	0	295117985.2	NaN	NaN	NaN	0
