Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
912630000	181000	8095.33	85.76377433	0	4384000000	1738909854	26.69809	99.98	100	2
933874000	8871000	41694.168	67.62059035	32072000000	18672000000	18823908948	50.69431	99.36	98.77	1
3551000	223000	676.54	96.27329193	0	194000000	68154685.32	NaN	NaN	NaN	0
NaN	NaN	110856.133	59.84887928	16212000000	17499000000	60881369908	21.33961	100	100	3
NaN	NaN	5132.239	20.21390374	266000000	259000000	812906422.9	21.33961	100	100	3
50352000	11415000	17758.387	92.56017505	0	48000000	598411624	NaN	NaN	NaN	0
NaN	NaN	32566.637	48.27231195	8823000000	1193000000	10270798249	21.33961	100	100	3
NaN	NaN	249696.556	61.4193132	4975000000	11651000000	73773222551	21.33961	100	100	3
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
172171000	0	1518.948	79.5505618	252000000	272000000	19102567.08	71.4004	100	100	2
NaN	NaN	221482.644	38.3357046	1.17799E+11	9461000000	38829815361	21.33961	100	100	3
63009000	1546000	3042.239	61.19733925	977000000	322000000	132881245.2	NaN	NaN	NaN	1
152196000	19853000	7374.464	87.29977117	0	1183000000	456700111.5	NaN	NaN	NaN	1
55368000	5897000	NaN	88.79056047	NaN	NaN	236706997.1	NaN	NaN	NaN	0
6283000	1237000	NaN	100	NaN	NaN	106362070.5	NaN	NaN	NaN	0
4541000	809000	NaN	100	NaN	NaN	35762001.9	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	803295.4522	59.11458	NaN	NaN	3
NaN	NaN	25619.799	49.58656978	1713000000	8078000000	18501071816	21.33961	100	100	3
3806000	51000	NaN	100	NaN	NaN	46840916.22	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
167465000	0	6251.626	91.45370758	0	2169000000	1396986482	33.62633	100	100	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
61225000	1627000	NaN	100	NaN	NaN	276599939.6	NaN	NaN	NaN	1
NaN	NaN	13009.301	49.7803533	10632000000	361000000	89669416460	0	46.47	87.28	3
216139000	3602000	3325.357	90.29968454	0	1492000000	824230862.8	NaN	NaN	NaN	1
NaN	NaN	8051.711	64.99640805	1342000000	3547000000	2815738591	NaN	NaN	NaN	3
19607000	3481000	2049.492	100	0	357000000	263934072.6	NaN	NaN	NaN	0
NaN	NaN	25684.655	33.23290148	7319000000	5963000000	9347792760	21.33961	100	100	3
7108399000	5328000	141246.622	51.9825556	27014000000	14848000000	23605844202	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5108243000	134810000	422257.46	24.54560694	39621000000	20012000000	30646565205	NaN	NaN	NaN	1
NaN	NaN	12716.972	51.24507259	6425000000	4849000000	9527219855	21.33961	100	100	3
695008000	0	108007.421	58.11045905	67665000000	28733000000	NaN	NaN	NaN	NaN	2
NaN	NaN	25383.305	88.86805837	0	30352000000	7937343159	NaN	NaN	NaN	1
NaN	NaN	2578.234	85.34031414	0	5000000	442513351.6	NaN	NaN	NaN	3
NaN	NaN	17243.953	53.9953271	16000000	11312000000	22674295630	NaN	NaN	NaN	3
NaN	NaN	165765.493	59.3349216	70883000000	1.07305E+11	53879716015	21.33961	100	100	3
175329000	0	3519.102	95.21296645	0	6264000000	709452693.7	NaN	NaN	NaN	2
449509000	487000	4655.075	87.69541099	687000000	6042000000	1988259785	NaN	NaN	NaN	2
NaN	NaN	503256.322	56.56774634	2.24969E+11	1.09088E+11	2.22443E+11	22.52002	99.65	98.43	3
273387000	0	39205.106	22.35449348	4020000000	3587000000	1965447245	NaN	NaN	NaN	2
196594000	15068000	13339.384	90.97552064	0	832000000	783051437.1	NaN	NaN	NaN	0
62037000	1935000	2760.845	29.34508816	1635000000	0	187664171.9	NaN	NaN	NaN	0
6119000	1015000	3815.965	96.71592775	0	376000000	439450947.6	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	156335.464	51.51985487	27157000000	14557000000	52099586487	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	16874.333	61.57766293	12537000000	17447000000	4677698115	NaN	NaN	NaN	3
7927000	2662000	NaN	40.98360656	NaN	NaN	117148101.7	NaN	NaN	NaN	1
369087000	0	5160.351	89.39256573	0	9449000000	9210344642	NaN	NaN	NaN	2
427000	0	NaN	99.05660377	NaN	NaN	616574.7803	NaN	NaN	NaN	0
NaN	NaN	16098.946	70.17370105	2800000000	10728000000	8598140097	NaN	NaN	NaN	2
8136000	76000	NaN	100	NaN	NaN	70614760.42	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
191602000	11358000	7079.824	94.33160132	0	1768000000	1997795288	NaN	NaN	NaN	1
22269000	1240000	NaN	NaN	NaN	NaN	575080953	NaN	NaN	NaN	1
202344000	0	9419.343	68.64387593	278000000	2752000000	1462691472	21.33961	100	100	2
NaN	NaN	3001.726	69.79062812	195000000	0	NaN	21.33961	100	100	3
146445000	0	4299.323	60.25699862	1075000000	305000000	872976183.8	21.33961	100	100	2
NaN	NaN	NaN	100	NaN	NaN	2462574719	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1126813000	232000	9555.154	59.74590821	0	3719000000	4637702695	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
54736000	276000	4032.602	33.91812865	3858000000	221000000	143562517.3	NaN	NaN	NaN	1
53413000	9057000	NaN	97.0464135	NaN	NaN	171378013.3	NaN	NaN	NaN	0
4312000	290000	NaN	100	NaN	NaN	118535056.4	NaN	NaN	NaN	2
11097330000	0	141293.964	69.02188371	31657000000	89475000000	31863183339	28.67967	100	100	2
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
64825000	1145000	2886.369	21.66715074	1000000	58000000	334778270.8	NaN	NaN	NaN	2
26943000	7157000	NaN	100	NaN	NaN	402878744.6	NaN	NaN	NaN	0
NaN	NaN	690.753	100	0	1721000000	1664438098	21.33961	100	100	3
14133000	0	12370.343	57.9210168	2922000000	268000000	381515599.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
8644000	719000	2251.273	15.74690771	0	116000000	103157875.5	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
39854000	8825000	6657.457	90.61488673	2000000	25000000	628447254.2	NaN	NaN	NaN	0
41485000	2812000	NaN	95.04950495	NaN	NaN	52065473.64	NaN	NaN	NaN	0
61987000	118000	NaN	91.48580968	NaN	NaN	576760690	43.2971	17.72	54.7	2
24990000	10262000	NaN	87.61061947	NaN	NaN	259135424.1	28.61762	31.32	65	0
2268188000	0	41785.45	52.32666431	42810000000	9861000000	26235703349	NaN	NaN	NaN	2
NaN	NaN	1040.434	94.11764706	0	12000000	260253246.3	NaN	NaN	NaN	2
11773000	5116000	NaN	63.48122867	NaN	NaN	53056689.04	NaN	NaN	NaN	0
558562000	3294000	82266.024	68.03248768	8033000000	1302000000	7298545697	55.04464	19.27	57.19	1
169197000	2878000	2521.287	94.53376206	0	1635000000	354722886.2	2.718349	100	100	1
NaN	NaN	72248.348	36.17657514	51070000000	3013000000	31155167992	21.33961	100	100	3
NaN	NaN	25093.068	58.16196735	222000000	7000000	19388860585	5.141658	100	100	3
27482000	7856000	7279.637	80.13029316	0	119000000	800272118	36	NaN	NaN	0
NaN	NaN	15880.158	51.83603757	7630000000	1000000	4203710145	0.9100009	99.94	100	3
NaN	NaN	6816.186	33.46534653	6839000000	1361000000	2021367835	NaN	NaN	NaN	3
856384000	26378000	58609.423	53.88052416	19161000000	23033000000	1625676189	69.47298	98.72	98.42	1
368544000	0	2505.051	91.12207152	0	2028000000	954498603.3	2.120507	99.96	100	2
1381549000	0	11505.187	83.01463801	736000000	3909000000	9882068026	23.36449	100	100	2
2298386000	1482000	38075.904	73.47067378	20000000	18190000000	10837476487	33.93072	66.81	76.35	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
98328000	755000	NaN	91.47286822	NaN	NaN	211012775.9	NaN	NaN	NaN	1
NaN	NaN	95489.76	15.04217327	313000000	1902000000	28276350644	21.33961	100	100	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	17186.228	6.144809669	0	1031000000	NaN	NaN	NaN	NaN	0
NaN	NaN	22839.632	68.79105609	2018000000	10687000000	21606108391	21.33961	100	100	3
117648000	242000	4310.936	91.93811075	0	11000000	874794207	31.64773	100	100	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	10223.736	36.64554097	8122000000	0	1058941104	NaN	NaN	NaN	3
538074000	0	40640.772	35.5839287	10165000000	4140000000	3795239432	21.33961	100	100	2
5816511000	0	587949.629	22.92594273	3.4552E+11	52698000000	12042972913	NaN	NaN	NaN	2
9398000	4162000	NaN	95.42857143	NaN	NaN	168751219.5	NaN	NaN	NaN	0
NaN	NaN	94786.072	55.29295217	48698000000	65925000000	15542906695	NaN	NaN	NaN	3
2749000	0	12666.035	97.89227166	0	923000000	90623304.67	NaN	NaN	NaN	1
107369000	9119000	2138.357	84.38502674	78000000	1227000000	430807742.4	NaN	NaN	NaN	1
NaN	NaN	19771.482	92.27470558	7485000000	20848000000	75077195460	NaN	NaN	NaN	3
12056000	3020000	NaN	91.35802469	NaN	NaN	43857079.38	NaN	NaN	NaN	0
155173000	138000	3654.551	90.78864353	0	1758000000	1748115141	33.82317	100	100	1
NaN	NaN	NaN	NaN	NaN	NaN	170672607.7	NaN	NaN	NaN	3
187000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
65155000	0	16919.04	17.49521989	525000000	312000000	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	98.6440678	NaN	NaN	143048034.2	NaN	NaN	NaN	2
NaN	NaN	17553.323	22.67367885	2351000000	1231000000	3240043067	21.33961	100	100	3
NaN	NaN	6447.842	45.80675644	109000000	144000000	3638608389	21.33961	100	100	3
NaN	NaN	51067.351	76.64486854	431000000	3366000000	15457243457	21.33961	100	100	3
15307000	43000	NaN	53.47432024	NaN	NaN	358611506.3	NaN	NaN	NaN	1
7938000	0	NaN	100	NaN	NaN	21589896.53	NaN	NaN	NaN	2
256669000	253000	15958.981	53.74539501	6836000000	11623000000	365812596	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
10115000	3467000	NaN	100	NaN	NaN	123289617.6	NaN	NaN	NaN	0
12382000	3395000	1850.104	78.6163522	0	129000000	117745070.4	NaN	NaN	NaN	0
4937008000	732000	66092.548	57.11954385	48763000000	18664000000	29537082788	NaN	NaN	NaN	2
30824000	405000	2250.846	38.76651982	273000000	0	55881653.07	NaN	NaN	NaN	0
96385000	0	12083.711	22.15965085	9410000000	0	1376007009	0	NaN	NaN	2
871000	31000	NaN	100	NaN	NaN	28656383.64	NaN	NaN	NaN	1
NaN	NaN	7944.052	14.16097191	5139000000	12000000	800041441.2	NaN	NaN	NaN	3
562932000	335000	6820.42	57.95477694	7915000000	1098000000	1912569283	92.79255	57.62	67.48	2
5678318000	877000	71681.93	39.08852354	24851000000	7923000000	20567605577	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
101545000	16514000	11933.157	80.05738881	0	25000000	599159038.6	61.56338	13.38	55.36	0
32406000	12285000	NaN	87.94520548	NaN	NaN	725384336.1	NaN	NaN	NaN	0
573550000	0	135699.744	13.13211337	29197000000	2248000000	792955261.1	NaN	NaN	NaN	1
443815000	0	2964.861	92.19858156	0	371000000	2586514097	35.83875	100	100	2
NaN	NaN	2152669.342	40.97311062	5.58449E+11	1.47099E+11	1.46006E+11	9.786204	99.98	99.91	3
142904000	0	49841.325	16.12188884	32802000000	5465000000	NaN	NaN	NaN	NaN	1
4953000	54000	NaN	100	NaN	NaN	38765937.78	NaN	NaN	NaN	2
2433449000	0	57887.235	46.31046045	18211000000	4768000000	14728842116	32.57042	99.98	99.91	2
428970000	4833000	35699.629	40.44512663	3437000000	3676000000	2002261895	NaN	NaN	NaN	1
948000	91000	NaN	100	NaN	NaN	44669055.61	NaN	NaN	NaN	1
NaN	NaN	NaN	98.79518072	NaN	NaN	NaN	NaN	NaN	NaN	1
1321000	317000	NaN	100	NaN	NaN	61422658.12	NaN	NaN	NaN	1
77220000	7194000	3961.259	95.10069131	0	2912000000	1009918952	NaN	NaN	NaN	1
1529612000	0	110434.454	11.98857199	0	0	5508053978	NaN	NaN	NaN	2
18596000	0	14054.467	63.24167873	0	19000000	82500000	NaN	NaN	NaN	0
69771000	10996000	6085.935	72.42472266	0	41000000	69382433.14	NaN	NaN	NaN	1
206098000	3024000	9928.021	27.81065089	0	0	309771243.2	40.24254	21.21	65.65	0
