Interest payments on external debt, total (INT, current US$)	PPG, IDA (INT, current US$)	Energy use (kt of oil equivalent)	CO2 emissions from liquid fuel consumption (% of total)	Electricity production from natural gas sources (kWh)	Electricity production from oil sources (kWh)	Total reserves (includes gold, current US$)	Share of tariff lines with international peaks, primary products (%)	Binding coverage, all products (%)	Binding coverage, primary products (%)	Income
152884000	0	1374.047	51.63073521	0	270000000	114931021.3	NaN	NaN	NaN	2
NaN	NaN	198431.522	37.02001595	2122000000	33139000000	31755307653	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
53142000	499000	4023.476	93.98280802	0	41000000	329581762.3	NaN	NaN	NaN	1
33432000	197000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
3766000	82000	NaN	100	NaN	NaN	5670000	NaN	NaN	NaN	0
1634000	11000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	14982.347	62.73796791	0	9089000000	3606607034	NaN	NaN	NaN	3
766000	0	NaN	100	NaN	NaN	12908888.89	NaN	NaN	NaN	2
NaN	NaN	NaN	98.7012987	NaN	NaN	NaN	NaN	NaN	NaN	3
67263000	0	3802.746	93.7398374	0	1509000000	752585266.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
35355000	127000	NaN	100	NaN	NaN	12700000	NaN	NaN	NaN	1
NaN	NaN	4627.715	95.44454225	0	12634000000	NaN	NaN	NaN	NaN	3
120176000	363000	1870.502	89.12655971	0	124000000	159257508.2	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8628000	435000	2081.905	83.90243902	0	82000000	26723324.2	NaN	NaN	NaN	0
NaN	NaN	28352.811	34.01021657	8406000000	3316000000	NaN	NaN	NaN	NaN	3
1451807000	4039000	56251.165	69.83132157	0	6157000000	6802958655	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
646067000	34641000	205154.559	23.88095814	624000000	7615000000	12009786832	NaN	NaN	NaN	1
NaN	NaN	8235.62	61.80167598	1610000000	6385000000	3070963324	NaN	NaN	NaN	3
431318000	0	37964.461	68.54640768	5552000000	11208000000	12783022231	NaN	NaN	NaN	2
NaN	NaN	10530.397	47.9636188	0	10693000000	9441534885	NaN	NaN	NaN	1
NaN	NaN	1496.813	93.1237721	0	47000000	202698190.3	NaN	NaN	NaN	3
NaN	NaN	7822.985	94.29512745	0	12404000000	4055275366	NaN	NaN	NaN	3
NaN	NaN	130837.855	69.64637561	9226000000	1.04586E+11	62427832797	NaN	NaN	NaN	3
159395000	0	2278.453	99.08893709	0	1274000000	105000000	NaN	NaN	NaN	2
106285000	496000	1504.114	90.38013964	0	1070000000	1744684324	NaN	NaN	NaN	2
NaN	NaN	344522.706	68.2281283	81107000000	2.64706E+11	38918848626	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
229001000	1161000	7542.196	89.05325444	0	430000000	538712136.5	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	0	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	41211.167	57.40826627	0	29297000000	3100858963	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	10451.336	26.36350126	5063000000	3960000000	5425247321	NaN	NaN	NaN	3
1407000	6000	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
45176000	0	2473.506	87.77448071	0	1902000000	7024574509	NaN	NaN	NaN	2
35346000	120000	NaN	97.48653501	NaN	NaN	5450000	NaN	NaN	NaN	0
NaN	NaN	6890.47	52.81450184	0	4800000000	14904803893	NaN	NaN	NaN	2
NaN	0	NaN	100	NaN	NaN	8287426.848	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
85387000	616000	4534.779	91.16997792	0	189000000	282580139.5	NaN	NaN	NaN	1
2086000	162000	NaN	NaN	NaN	NaN	50268473.3	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	3559.439	27.00365813	216000000	100000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	97.91666667	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
767508000	291000	4869.974	77.39190432	0	2710000000	813620196.8	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
56370000	771000	NaN	94.77272727	NaN	NaN	9100000	NaN	NaN	NaN	0
536000	0	NaN	100	NaN	NaN	949147.5996	NaN	NaN	NaN	2
6068050000	0	95115.346	72.99475467	10366000000	38795000000	4175319283	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
7393000	672000	NaN	97.19626168	NaN	NaN	25634124.59	NaN	NaN	NaN	0
NaN	NaN	318.267	99.64157706	0	527000000	1245944873	NaN	NaN	NaN	3
52318000	998000	9390.299	72.92634373	196000000	466000000	408656859.9	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	27.29211087	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	6720.061	72.57142857	0	80000000	NaN	NaN	NaN	NaN	0
21763000	299000	NaN	97.09302326	NaN	NaN	146443450	NaN	NaN	NaN	0
25685000	149000	NaN	100	NaN	NaN	112825200	NaN	NaN	NaN	2
52948000	906000	NaN	69.58762887	NaN	NaN	75955673.8	NaN	NaN	NaN	0
589213000	0	11883.612	82.31827112	108000000	8544000000	5754998625	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
83686000	376000	NaN	87.17948718	NaN	NaN	132428262.3	NaN	NaN	NaN	0
908653000	275000	52459.884	30.95340579	3118000000	1268000000	10639785566	NaN	NaN	NaN	1
69129000	370000	1533.35	96.20253165	0	473000000	75131000	NaN	NaN	NaN	1
NaN	NaN	64364.961	47.16260045	25809000000	24899000000	37548927421	NaN	NaN	NaN	3
NaN	NaN	18316.506	78.05107808	0	124000000	6745965698	NaN	NaN	NaN	3
5064000	443000	4561.751	58.78378378	0	14000000	271948960.2	NaN	NaN	NaN	0
NaN	NaN	8984.838	61.98855205	1704000000	39000000	365276591.6	NaN	NaN	NaN	3
NaN	NaN	1149.846	27.77440873	642000000	176000000	704464237.1	NaN	NaN	NaN	3
377437000	5843000	24827.994	43.46483705	6062000000	166000000	1567771066	NaN	NaN	NaN	1
255717000	0	1385.997	91.71974522	0	826000000	117382755.6	NaN	NaN	NaN	2
963888000	0	11257.753	85.87716631	190000000	2746000000	2803966969	NaN	NaN	NaN	2
1496239000	249000	22748.27	90.33505155	0	12229000000	3977980295	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	2
71714000	335000	NaN	100	NaN	NaN	457765887.8	NaN	NaN	NaN	1
NaN	NaN	126619.988	12.11767213	144000000	3492000000	574441000	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	30362.776	NaN	0	427000000	NaN	NaN	NaN	NaN	0
NaN	NaN	9985.699	83.91544118	0	6522000000	13862932181	NaN	NaN	NaN	3
66107000	324000	2084.611	94.25837321	0	65000000	782720270.8	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	3328.477	12.26203807	2351000000	65000000	623165511.1	NaN	NaN	NaN	3
600713000	0	65227.187	29.69898169	27132000000	6502000000	2511224000	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
5031000	403000	NaN	100	NaN	NaN	196075611.7	NaN	NaN	NaN	0
NaN	NaN	31100.452	42.57852241	14655000000	5797000000	26128869368	NaN	NaN	NaN	3
132721000	1210000	8365.125	97.55381605	0	245000000	48725508.2	NaN	NaN	NaN	1
94791000	643000	1560.874	94.20131291	0	636000000	25164593.4	NaN	NaN	NaN	1
NaN	NaN	5131.861	96.86187587	0	6991000000	6566784862	NaN	NaN	NaN	3
15551000	130000	NaN	100	NaN	NaN	30600000	NaN	NaN	NaN	0
60717000	191000	2518.954	87.80068729	0	22000000	381705150	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2269000	503000	NaN	100	NaN	NaN	25745920.66	NaN	NaN	NaN	0
1285683000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	95.82689335	NaN	NaN	221129270.7	NaN	NaN	NaN	2
NaN	NaN	19848.577	NaN	2044000000	3583000000	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	40485.447	89.36583372	0	9996000000	6995885899	NaN	NaN	NaN	3
10111000	57000	NaN	0	NaN	NaN	158744492.8	NaN	NaN	NaN	1
37143000	0	NaN	100	NaN	NaN	18439442.7	NaN	NaN	NaN	2
151404000	314000	4465.188	91.43310418	134000000	1265000000	827582420.8	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
564000	47000	NaN	100	NaN	NaN	11772878.82	NaN	NaN	NaN	0
33821000	268000	887.827	79.08163265	0	13000000	84935482.52	NaN	NaN	NaN	0
813663000	306000	22005.379	89.09506399	0	11743000000	3026261878	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	100	NaN	NaN	13753000	NaN	NaN	NaN	1
NaN	NaN	3811.738	33.99004113	1963000000	46000000	2812571804	NaN	NaN	NaN	3
255017000	510000	3267.939	78.24574961	1014000000	1886000000	700155130.9	NaN	NaN	NaN	2
857458000	1433000	31444.691	59.50825226	0	5831000000	3298027746	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
73604000	1611000	8015.041	91.63424125	0	108000000	20300000	NaN	NaN	NaN	0
12274000	328000	NaN	99.43502825	NaN	NaN	3000000	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
169327000	0	2643.308	92.90201005	0	1112000000	2401057599	NaN	NaN	NaN	2
NaN	NaN	1804678.442	46.94778539	3.70463E+11	2.63213E+11	1.71413E+11	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
276000	0	NaN	100	NaN	NaN	7270066.796	NaN	NaN	NaN	2
3065672000	0	35393.526	54.87844278	9630000000	11586000000	13359611730	NaN	NaN	NaN	2
NaN	291000	19573.485	22.32395901	0	650000000	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2514000	35000	NaN	100	NaN	NaN	2770000	NaN	NaN	NaN	1
37271000	871000	1271.843	98.78453039	0	503000000	NaN	NaN	NaN	NaN	1
NaN	0	65306.519	13.4141252	0	34000000	7888263027	NaN	NaN	NaN	2
265233000	850000	8466.066	69.63350785	0	202000000	379781000	NaN	NaN	NaN	0
140857000	10000	4495.975	59.39771547	0	43000000	206121500	NaN	NaN	NaN	1
25513000	0	6491.616	17.46575342	0	0	419235500	NaN	NaN	NaN	0
