PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5075000	717000	27787000	2.148930214	0.612547341	11482000	14855000	5654000	9201000	1450000	0	1222000	2771000	1422000	7846000	0	187000	0	5654000	1168000	1355000	0	0	0	0	0	0	0	0	34.9421	34.9421	0	84779000	79400000	0	389545000	268234000	49073000	219161000	27520000	NaN	1180000	15998000	77793000	0	60496000	87625000	64647000	4151000	49073000	0	172404000	0	27939000	95830000	0	49073000	18818000	46757000	0	22978000	NaN	950000	360000	2710000	NaN	490000	NaN	0	160000	3920000	NaN	2
54000	54000	7949000	12.9635765	0.997649627	81000	6319000	0	6319000	1549000	0	4481000	6265000	5734000	6319000	0	0	0	0	0	0	15421000	3046000	15410000	11000	0	0	0	0	28.0132	36.1512	15.25	-385000	-385000	0	46029000	6521000	0	6521000	46550000	NaN	-450000	-7042000	0	0	7613000	6975000	8935000	-1869000	0	0	6590000	0	0	-69000	0	0	-69000	-69000	3191000	-1960000	NaN	5310000	0	9360000	NaN	680000	NaN	0	2130000	2520000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9595000	3972000	24488000	3.911933306	1.032485851	461000	19247000	0	19247000	4780000	0	4066000	9652000	7923000	19247000	0	0	0	0	0	0	8399000	12000	7568000	831000	0	0	0	0	28.711	28.711	0	-13832000	-3630000	0	78874000	41806000	0	41806000	36100000	NaN	1230000	968000	0	0	42847000	55638000	56395000	-3898000	0	0	41806000	0	0	0	0	0	0	0	14423000	2266000	NaN	1730000	1450000	3360000	NaN	1440000	NaN	0	1830000	820000	NaN	0
69584000	69555000	188535000	2.978299551	0.398889803	6482000	167996000	0	167996000	14057000	2046000	46295000	94017000	91971000	163601000	0	0	0	0	4395000	4395000	0	0	0	0	0	0	0	0	33.4275	35.298	14.3535	-186952000	-186574000	0	368154000	356538000	0	356538000	104570000	NaN	7350000	-92954000	0	-4947000	339491000	562525000	567472000	13863000	0	0	375573000	0	0	-19035000	0	0	-19035000	-19035000	214118000	0	NaN	13880000	760000	13880000	NaN	5950000	NaN	0	6340000	23110000	NaN	0
74016000	17142000	471744000	7.784391914	3.616649542	44305000	354713000	21477000	333236000	72726000	41937000	0	70241000	102000	144257000	188331000	481000	0	21477000	167000	188979000	33971000	-144766000	0	33971000	0	0	0	0	16.4474	16.5367	16.1993	-97358000	41385000	18237000	256709000	411301000	197907000	213394000	-316600000	NaN	0	0	162008000	198919000	0	255291000	450000	50330000	74677000	0	157933000	18237000	-29271000	235131000	0	197907000	66495000	55461000	0	6042000	NaN	0	920000	950000	NaN	10000	NaN	0	1370000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	-30000	NaN	10000	NaN	0	400000	0	NaN	3
4713000	1518000	145598000	6.970182975	2.689459899	3260000	139138000	160000	138978000	3200000	33526000	2325000	131408000	3132000	136121000	0	2857000	0	160000	0	2857000	2332000	-34852000	2332000	0	0	97182000	0	97182000	30.4851	30.4851	0	8917000	8917000	0	97827000	122978000	0	122978000	-44130000	NaN	7520000	0	18979000	0	67956000	114061000	104464000	18651000	0	0	122978000	0	0	0	0	0	0	0	0	10409000	NaN	1600000	0	5260000	NaN	290000	NaN	0	610000	0	NaN	2
5480000	1760000	101826000	1.58595125	0.841781701	8576000	40410000	8000	40402000	52840000	8182000	0	19203000	0	24683000	0	1889000	0	8000	13830000	15719000	8920000	2580000	6761000	2159000	0	0	0	0	5.5482	0	5.5482	-17153000	-974000	0	-124876000	-26728000	35000	-26763000	-40000000	NaN	0	0	-58148000	1267000	0	-7878000	0	0	0	0	-25031000	0	-5686000	-1697000	0	35000	3954000	-1732000	0	-9145000	NaN	0	520000	480000	NaN	170000	NaN	0	750000	0	NaN	2
4576000	2516000	21469000	5.171626075	3.107162896	0	18626000	0	18626000	2843000	3073000	0	5996000	846000	10572000	0	8043000	0	0	11000	8054000	0	0	0	0	0	0	0	0	19.0672	21.6557	15.6927	-8613000	-5246000	0	72736000	72256000	0	72256000	480000	NaN	70000	0	0	-58000	0	10601000	-95000	6804000	0	0	1988000	0	70372000	70268000	0	0	-104000	70268000	0	3855000	NaN	600000	910000	50000	NaN	20000	NaN	0	580000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
24083000	19701000	129669000	8.833639894	1.603033047	1266000	107903000	4850000	103053000	20500000	1833000	261000	77531000	13838000	101614000	0	305000	0	4850000	1134000	1439000	2587000	-468000	2526000	61000	7523000	306000	306000	0	35.7058	35.7907	6.3599	9844000	5196000	-263000	154549000	154277000	597000	153680000	0	NaN	360000	272000	0	-13451000	81998000	144385000	151051000	44211000	0	0	154229000	-263000	-443000	311000	0	597000	157000	-549000	60635000	-28518000	NaN	1270000	0	2210000	NaN	1040000	NaN	0	1940000	4470000	NaN	1
607647000	187886000	17736658000	29.99299581	3.122272904	463498000	15968516000	9334930000	6633586000	1304644000	428077000	0	1550980000	1105000	2158627000	3395397000	1014996000	1503144000	7831786000	64566000	4474959000	264687000	-1408861000	148204000	116483000	0	0	0	0	7.8349	10.0652	6.054	-1645965000	98899000	2864331000	-5896427000	-10750138000	-7167934000	-3582204000	745770000	NaN	3570000	0	4107941000	580355000	0	2025809000	80000000	-1271613000	0	0	379844000	2661114000	-6357892000	-13994313000	203217000	-7371151000	-265270000	-3962048000	0	2717067000	NaN	1740000	0	300000	NaN	1320000	NaN	0	2550000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	720000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	40000	0	NaN	3
1147000	1147000	2109000	NaN	0.562566244	0	1998000	0	1998000	111000	0	179000	851000	851000	1998000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605000	1605000	0	5395000	3385000	0	3385000	2010000	NaN	260000	0	0	0	731000	1780000	1780000	-284000	0	0	3385000	0	0	0	0	0	0	0	1333000	0	NaN	970000	0	3860000	NaN	1270000	NaN	0	1970000	600000	NaN	1
3175000	2446000	21481000	0.628254886	0.383267379	0	20721000	0	20721000	760000	2047000	74000	15766000	2983000	18941000	0	881000	0	0	899000	1780000	0	0	0	0	0	0	0	0	11.5833	11.5833	0	-4406000	-1603000	0	-18168000	-30448000	0	-30448000	12280000	NaN	-280000	0	0	-11151000	-477000	-35862000	-8193000	-6746000	0	0	-40268000	0	10516000	9820000	0	0	-696000	9820000	-1129000	-15229000	NaN	1070000	1000000	670000	NaN	500000	NaN	0	1040000	0	NaN	2
942000	934000	6545000	NaN	0.627408249	138000	4625000	0	4625000	1782000	0	2935000	3683000	3185000	4625000	0	0	0	0	0	0	23531000	-20639000	22181000	1350000	161000	7436000	7436000	0	0	0	0	-588000	-588000	0	25457000	-1602000	0	-1602000	20750000	NaN	2580000	9604000	-3295000	0	-1308000	-569000	359000	1628000	0	0	-1157000	0	0	-445000	0	0	-445000	-445000	-13000	-876000	NaN	970000	3260000	1880000	NaN	1120000	NaN	0	1600000	1160000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
22162000	7358000	1577168000	7.187388619	2.228608333	0	1500911000	1189981000	310930000	76257000	70186000	63000	109268000	187000	131430000	0	175476000	320542000	869439000	4024000	179500000	0	0	0	0	0	0	0	0	12.2924	16.8822	9.8765	-62164000	-24485000	862138000	1697480000	2510480000	1905692000	604788000	-813000000	NaN	990000	0	0	-67385000	-688000	-39333000	-1602000	733000	0	0	-101497000	0	706876000	1749839000	862138000	1043554000	-591000	706285000	-914000	28921000	NaN	940000	0	190000	NaN	50000	NaN	0	1620000	0	NaN	2
968526000	778997000	7077701000	3.086736243	0.664382638	0	5937340000	2195000000	3742340000	1140361000	636985000	64405000	964779000	68140000	1933305000	483000000	273939000	95662000	2099338000	1052096000	1809035000	0	0	0	0	0	0	0	0	17.1338	23.2349	14.6424	1687445000	998675000	-1254000000	-1752066000	407934000	-1065000000	1472934000	-2160000000	NaN	12690000	0	0	788340000	406807000	1700182000	426727000	38424000	0	0	3387627000	-1254000000	-747995000	-1725693000	0	-1065000000	87302000	-1914693000	0	466611000	NaN	14790000	2070000	15540000	NaN	5460000	NaN	0	6320000	6500000	NaN	2
123070000	47950000	262480000	11.84086241	2.619886084	2117000	201612000	21341000	180271000	58751000	26281000	5305000	56181000	6635000	179251000	0	940000	0	21341000	80000	1020000	73413000	-5606000	7142000	66271000	15415000	140361000	136338000	4023000	27.7709	27.7709	0	33411000	44647000	0	-74541000	-16300000	-46693000	30393000	-101610000	NaN	-450000	61574000	-18205000	-63332000	59041000	2753000	86691000	-14500000	0	0	36164000	0	-4000000	-52464000	0	-46693000	-1771000	-5771000	33968000	-12424000	NaN	1330000	1610000	1730000	NaN	670000	NaN	0	2270000	5280000	NaN	1
209627000	16113000	2671455000	17.9283492	3.155062852	0	2386782000	731707000	1655075000	284673000	120508000	65000	496691000	2949000	706318000	286956000	491993000	82215000	649492000	169808000	948757000	14000	14000	0	14000	0	0	0	0	10.8992	10.7505	11.0244	-26130000	63341000	1234600000	1262036000	3529366000	123913000	3405453000	-2267330000	NaN	-620000	0	0	218043000	-706000	1039909000	-12904000	102852000	0	0	1013779000	1184000000	258108000	1280987000	50600000	73313000	949566000	2391674000	-11516000	731236000	NaN	1250000	550000	980000	NaN	320000	NaN	0	1940000	2560000	NaN	2
0	0	919000	NaN	0.412510622	12000	681000	0	681000	226000	0	579000	681000	681000	681000	0	0	0	0	0	0	5750000	32000	5750000	0	0	0	0	0	29.8333	29.8333	0	-979000	-979000	0	4257000	-1232000	0	-1232000	5920000	NaN	-110000	-431000	0	0	-564000	-253000	-253000	311000	0	0	-1232000	0	0	0	0	0	0	0	0	0	NaN	580000	0	690000	NaN	270000	NaN	0	1100000	0	NaN	0
891000	280000	3885000	2.921406525	0.675582361	0	3385000	0	3385000	500000	0	533000	2224000	1946000	3115000	0	0	0	0	270000	270000	3516000	947000	3464000	52000	0	0	0	0	34.6817	34.6817	0	12012000	15142000	0	59802000	47022000	0	47022000	12780000	NaN	-180000	0	0	0	23833000	35610000	37108000	4240000	0	0	47622000	0	0	-600000	0	0	-600000	-600000	8618000	-1065000	NaN	650000	0	720000	NaN	780000	NaN	0	1500000	260000	NaN	1
17661000	7944000	196176000	2.324168454	1.403956211	0	156564000	12829000	143735000	39612000	12643000	15000	84702000	3432000	102363000	37249000	1365000	0	12829000	2758000	41372000	13193000	-9485000	10229000	2964000	0	0	0	0	10.0833	0	10.0833	-105661000	-51985000	283243000	244930000	150970000	6851000	144119000	93960000	NaN	-610000	0	0	-22573000	-165000	-27111000	1155000	28128000	0	0	-132772000	283243000	-5103000	499000	0	6851000	-1249000	276891000	-10932000	-21305000	NaN	620000	460000	320000	NaN	150000	NaN	0	1230000	0	NaN	2
