PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9673000	9000	20261000	1.727526425	0.512514868	8147000	11646000	0	11646000	468000	0	487000	1973000	487000	11646000	0	0	0	0	0	0	0	-2481000	0	0	2481000	0	0	0	24.0171	27.7967	5.0833	2623000	2623000	0	130814000	35162000	0	35162000	-9000000	NaN	0	76483000	28169000	0	55352000	24482000	55352000	-57610000	0	0	27105000	0	0	8057000	0	0	8057000	8057000	0	26740000	NaN	1110000	200000	4400000	NaN	710000	NaN	0	150000	0	NaN	2
34000	34000	8978000	9.253891465	0.934822458	162000	8660000	0	8660000	156000	0	4565000	8624000	6789000	8658000	0	0	0	0	2000	2000	8607000	3435000	8607000	0	0	0	0	0	0	0	0	3167000	3167000	0	2558000	6509000	0	6509000	4000000	NaN	-390000	-7951000	0	0	7373000	3378000	7288000	-1472000	0	0	6545000	0	0	-36000	0	0	-36000	-36000	1308000	-3831000	NaN	2950000	0	7210000	NaN	1420000	NaN	0	1990000	10000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
7249000	2197000	22042000	3.898375744	1.036327911	476000	17316000	0	17316000	4250000	0	3743000	10067000	8492000	17316000	0	0	0	0	0	0	8149000	-64000	7243000	906000	0	0	0	0	22.6859	22.6859	0	-3276000	2513000	0	112288000	21031000	0	21031000	89330000	NaN	280000	1927000	0	0	15880000	24307000	27007000	2570000	0	0	21031000	0	0	0	0	0	0	0	5857000	0	NaN	1400000	1340000	5510000	NaN	2940000	NaN	0	1680000	3870000	NaN	0
73705000	73513000	174398000	3.106584112	0.399191186	2241000	163407000	0	163407000	8750000	2607000	41705000	83461000	80826000	157166000	0	378000	0	0	5863000	6241000	0	-25000	0	0	0	0	0	0	37.3029	37.3029	0	-139818000	-138967000	0	131438000	234038000	0	234038000	11960000	NaN	3960000	-114560000	0	-4479000	246049000	396264000	400948000	6636000	0	0	256446000	0	-5601000	-22408000	0	0	-16807000	-22408000	148263000	-205000	NaN	18010000	2950000	9290000	NaN	6750000	NaN	0	5710000	39580000	NaN	0
88166000	19179000	544330000	8.39005518	5.613635177	31181000	456169000	13110000	443059000	56980000	30656000	0	65103000	0	153269000	275369000	14116000	0	13110000	305000	289790000	179071000	63547000	9724000	169347000	0	0	0	0	13.5219	13.5219	0	-62035000	-5496000	-61494000	1026327000	-160500000	3800000	-164300000	786700000	NaN	0	0	400127000	85032000	0	-13941000	3840000	-109566000	0	0	-75976000	-61494000	-28295000	-23030000	0	3800000	1465000	-88324000	0	10593000	NaN	0	860000	920000	NaN	310000	NaN	0	510000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	90000	NaN	30000	NaN	0	280000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	1935000	NaN	NaN	NaN	NaN	35893000	864000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	250000	NaN	NaN	0	65203000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1630000	0	4750000	NaN	240000	NaN	0	530000	0	NaN	2
5301000	1760000	121836000	1.5483625	0.867542206	12023000	52448000	6000	52442000	57365000	7702000	0	17259000	0	22560000	0	2286000	0	6000	27596000	29882000	3006000	-6668000	1214000	1792000	0	0	0	0	6.7381	8.3333	3.3366	-13061000	0	0	210023000	15623000	285000	15338000	194400000	NaN	0	0	0	13343000	0	56437000	0	0	0	0	43376000	0	-489000	-27753000	0	285000	-27549000	-28038000	0	43094000	NaN	10000	650000	600000	NaN	20000	NaN	0	490000	0	NaN	2
3335000	1176000	14228000	4.200891671	2.255197713	0	9361000	0	9361000	4867000	2125000	0	3831000	813000	7166000	0	2041000	0	0	154000	2195000	14000	-595000	14000	0	0	0	0	0	15.646	17.6365	14.0577	-5090000	-1860000	0	174852000	23332000	0	23332000	151520000	NaN	-130000	0	0	10291000	0	19985000	-494000	9309000	0	0	14895000	0	9869000	8437000	0	0	-1432000	8437000	0	385000	NaN	610000	880000	170000	NaN	70000	NaN	0	430000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
48610000	41428000	212032000	14.02290945	2.743140861	1274000	189461000	39800000	149661000	21297000	4291000	6253000	99837000	20141000	148447000	0	114000	0	39800000	1100000	1214000	3478000	-22225000	3478000	0	12076000	0	0	0	20.166	20.6956	6.004	3597000	10202000	-2621000	480682000	414286000	208000000	206286000	77560000	NaN	2790000	-11164000	0	-19444000	132152000	200275000	201960000	34297000	0	0	203872000	-2621000	-1659000	213035000	0	208000000	6694000	2414000	69331000	-15593000	NaN	2190000	190000	1350000	NaN	2180000	NaN	0	1980000	6200000	NaN	1
550683000	41856000	12157029000	18.84168036	1.421832723	2082000	10770947000	5560401000	5210546000	1384000000	379693000	0	688899000	0	1239582000	3168140000	686940000	1323203000	4237198000	115884000	3970964000	1354083000	-572618000	813015000	541068000	0	288315000	0	288315000	14.3576	17.1856	12.675	-2569034000	-297936000	1392584000	14696259000	15228882000	15032264000	196618000	-500000000	NaN	3580000	0	-32623000	367541000	0	1383386000	0	0	0	0	-1185648000	609311000	924333000	15021946000	783273000	14248991000	-151378000	1382266000	0	1015845000	NaN	4830000	1620000	1870000	NaN	2160000	NaN	0	3470000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1030000	0	240000	NaN	40000	NaN	0	310000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	20000	0	NaN	3
1324000	1324000	2345000	NaN	0.629049462	0	2245000	0	2245000	100000	0	162000	629000	629000	1953000	0	0	0	0	292000	292000	0	0	0	0	0	0	0	0	0	0	0	5790000	5790000	0	13796000	11900000	0	11900000	1896000	NaN	490000	0	0	0	940000	8371000	8371000	748000	0	0	14161000	0	0	-2261000	0	0	-2261000	-2261000	6683000	0	NaN	1440000	0	3050000	NaN	1080000	NaN	0	1770000	1860000	NaN	1
4451000	3018000	29077000	0.796173485	0.577524604	0	27697000	0	27697000	1380000	4303000	81000	20859000	4167000	25310000	0	1454000	0	0	933000	2387000	0	-12000	0	0	0	0	0	0	19.0833	19.0833	0	-20761000	-17058000	0	-18863000	-52863000	0	-52863000	34000000	NaN	-280000	0	0	-16518000	-477000	-27137000	303000	-1263000	0	0	-47898000	0	-4481000	-4965000	0	0	-484000	-4965000	1567000	-9340000	NaN	1440000	330000	610000	NaN	910000	NaN	0	980000	80000	NaN	2
0	0	4037000	NaN	0.408813352	721000	2442000	0	2442000	874000	0	1918000	2442000	2402000	2442000	0	0	0	0	0	0	44840000	6366000	43600000	1240000	0	0	0	0	0	0	0	-11000	0	0	-3464000	2270000	0	2270000	1730000	NaN	1900000	-3779000	-3685000	0	3334000	2281000	1343000	-1037000	0	0	2270000	0	0	0	0	0	0	0	-16000	0	NaN	1860000	3080000	3520000	NaN	920000	NaN	0	1490000	880000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
24186000	5587000	1133897000	4.94462399	1.414279295	0	1070279000	778395000	291884000	63618000	68413000	74000	136391000	266000	160577000	0	130199000	191784000	586611000	1108000	131307000	0	0	0	0	0	0	0	0	6.2528	17	6.1119	-5392000	32967000	1039000000	1836719000	3359719000	3669108000	-309389000	-1523000000	NaN	1100000	0	0	-24719000	-688000	-368581000	-1732000	805000	0	0	-373973000	0	11090000	2694692000	1039000000	2630108000	53494000	64584000	-1044000	-342935000	NaN	1660000	190000	640000	NaN	140000	NaN	0	1820000	0	NaN	2
1054858000	342220000	6918225000	3.248770832	0.734692784	0	5553320000	55370000	5497950000	1364905000	506802000	55557000	730459000	58370000	1785317000	568100000	1440675000	55370000	0	1703858000	3712633000	0	0	0	0	0	0	0	0	10.0565	19.0699	6.446	1930018000	-137258000	3329738000	18506223000	12449303000	1311070000	11138233000	6056920000	NaN	26470000	0	0	1210761000	687063000	2384928000	680797000	-8478000	0	0	4314946000	2018668000	730004000	4804619000	1311070000	0	4074615000	6823287000	0	495582000	NaN	18750000	3030000	26760000	NaN	50000	NaN	0	6330000	18890000	NaN	2
82077000	50637000	232235000	9.237700544	2.515718956	3151000	189065000	9927000	179138000	40019000	36655000	4409000	91458000	10388000	173535000	0	1686000	0	9927000	3917000	5603000	150656000	-589792000	77748000	72908000	85815000	558026000	532282000	25744000	22.8835	22.8835	0	34661000	78776000	0	677196000	-5910000	-11441000	5531000	657230000	NaN	-3800000	37182000	-11306000	-70420000	114533000	-15399000	93017000	-46906000	0	0	19262000	0	-7942000	-25172000	0	-11441000	-5789000	-13731000	1628000	-14234000	NaN	2020000	720000	690000	NaN	1870000	NaN	0	1340000	910000	NaN	1
91311000	23533000	2010623000	13.27990446	1.92794552	0	1661342000	776323000	885019000	349281000	136550000	75000	314246000	3108000	405557000	144559000	268875000	81806000	694517000	66028000	479462000	0	0	0	0	0	0	0	0	12.0338	18.6303	10.5793	-107307000	344000	1068424000	3617579000	3742279000	2595307000	1146972000	-124700000	NaN	460000	0	0	-248081000	-706000	-344851000	-7179000	60617000	0	0	-452158000	1068424000	636061000	3126013000	0	2595307000	-105355000	1599130000	-11473000	-145208000	NaN	2450000	0	1400000	NaN	760000	NaN	0	2240000	60000	NaN	2
0	0	818000	NaN	0.385247176	15000	553000	0	553000	250000	0	483000	553000	553000	553000	0	0	0	0	0	0	5612000	319000	5612000	0	0	38000	38000	0	39.0243	39.0243	0	-240000	-240000	0	9405000	4653000	0	4653000	5000000	NaN	520000	-248000	0	0	4832000	4893000	4893000	61000	0	0	4653000	0	0	0	0	0	0	0	0	0	NaN	1100000	0	950000	NaN	580000	NaN	0	1250000	0	NaN	0
822000	383000	4303000	3.08636035	0.863482262	0	4200000	0	4200000	103000	0	299000	2225000	1478000	3047000	0	0	0	0	1153000	1153000	3956000	-933000	3407000	549000	0	683000	683000	0	50.1111	50.1111	0	-1449000	-815000	0	13823000	11863000	0	11863000	1960000	NaN	-50000	0	0	0	8173000	13052000	14717000	2540000	0	0	11603000	0	0	260000	0	0	260000	260000	3634000	-1262000	NaN	1130000	0	820000	NaN	890000	NaN	0	1370000	3760000	NaN	1
36365000	20078000	209010000	3.776408298	1.661446729	18000	183376000	16075000	167301000	25616000	15769000	18000	89426000	3205000	125791000	36519000	1207000	0	16075000	3784000	41510000	23826000	-4833000	20535000	3291000	0	0	0	0	12.6725	14.931	7.7585	-144612000	-73010000	40221000	80779000	-82663000	-21449000	-61214000	164130000	NaN	-220000	0	-688000	-34160000	-165000	20969000	5843000	-11881000	0	0	-123643000	40221000	24215000	759000	0	-21449000	-2007000	62429000	-10167000	77569000	NaN	650000	600000	370000	NaN	260000	NaN	0	1570000	260000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	940000	350000	1530000	NaN	910000	NaN	0	2470000	6530000	NaN	2
