PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4050000	2969000	23806000	0.880347317	0.406848629	5692000	14409000	3343000	11066000	3705000	0	1933000	5660000	2432000	9710000	0	885000	0	3343000	471000	1356000	0	0	0	0	0	0	0	0	34.754	34.754	0	111944000	120651000	0	58263000	117316000	-32093000	149409000	-20480000	NaN	1660000	7772000	-46345000	0	56919000	62207000	59326000	4748000	-32093000	-28440200	174151000	0	-16310000	-56835000	0	-32093000	-8432000	-24742000	0	540000	NaN	930000	3180000	2170000	NaN	750000	NaN	0	420000	3260000	NaN	2
30000	30000	6796000	17.25711548	1.106100447	25000	4593000	0	4593000	2178000	0	4425000	4563000	4563000	4593000	0	0	0	0	0	0	36346000	8961000	36346000	0	0	0	0	0	39.75	39.75	0	3717000	-283000	0	37772000	28823000	0	28823000	-1010000	NaN	1650000	-2504000	12463000	0	25027000	27080000	27080000	2053000	0	0	30797000	0	0	-1974000	0	0	-1974000	-1974000	0	0	NaN	2520000	8900000	5440000	NaN	1510000	NaN	0	2060000	5360000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9638000	5100000	25094000	4.042237957	0.902253795	370000	21679000	0	21679000	3045000	0	4358000	12041000	11499000	21679000	0	0	0	0	0	0	1445000	0	1445000	0	465000	0	0	0	36.5687	36.5687	0	-2841000	-2060000	0	33598000	43201000	0	43201000	-5040000	NaN	2490000	-4563000	0	0	20107000	46042000	47826000	20549000	0	0	43201000	0	0	0	0	0	0	0	5641000	-255000	NaN	1570000	1140000	2840000	NaN	3580000	NaN	0	2390000	1370000	NaN	0
56324000	56007000	173885000	2.481315128	0.34948181	3113000	158772000	0	158772000	12000000	991000	49961000	99550000	98101000	155874000	0	935000	0	0	1963000	2898000	27094000	6351000	27094000	0	0	0	0	0	33.9944	33.9977	26.5	-106925000	-106417000	0	322282000	205223000	0	205223000	205000000	NaN	5920000	-22876000	-65065000	-5537000	195044000	310286000	309574000	29979000	0	-3972100	203361000	0	0	1862000	0	0	1862000	1862000	84551000	6249000	NaN	11280000	2360000	14390000	NaN	10330000	NaN	0	7080000	25410000	NaN	0
26498000	12809000	390503000	4.604037404	2.39239301	31379000	305944000	43098000	262846000	53180000	41474000	0	75682000	627000	102180000	158752000	1583000	0	43098000	331000	160666000	0	0	0	0	0	0	0	0	25.0086	25.0086	0	-128364000	11405000	-79184000	597654000	121303000	295663000	-174360000	620400000	NaN	0	0	-144049000	2055000	0	19015000	22852000	30615000	-2851000	15114700	-109349000	-79184000	17693000	309836000	0	295663000	-3520000	-65011000	0	-13655000	NaN	0	880000	700000	NaN	160000	NaN	0	880000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	170000	0	NaN	3
14653000	9586000	83028000	3.707689707	1.15961285	3338000	77076000	28595000	48481000	2614000	21619000	3576000	30034000	5022000	44687000	0	3794000	0	28595000	0	3794000	1691000	1691000	1691000	0	0	0	0	0	34.6389	34.6389	0	-3207000	-1917000	0	414250000	108801000	35897000	72904000	287270000	NaN	1080000	0	18179000	-23107000	96844000	76111000	96217000	6679000	5897000	2316700	72904000	0	0	35897000	0	35897000	0	0	0	-1954000	NaN	540000	19700000	1060000	NaN	60000	NaN	0	380000	0	NaN	2
5929000	2182000	89805000	0.96038884	0.616524742	1959000	36524000	200000	36324000	51322000	5023000	0	10643000	0	16572000	0	3908000	0	200000	15844000	19752000	910000	-3806000	0	910000	0	0	0	0	10.6039	16.5833	5.0828	65432000	36641000	0	494153000	200910000	172800000	28110000	323500000	NaN	0	0	-30257000	-9788000	0	-30752000	0	-5667000	0	0	34680000	0	14732000	166230000	0	172800000	-21302000	-6570000	0	-15297000	NaN	0	730000	220000	NaN	180000	NaN	0	770000	0	NaN	2
2711000	1899000	49159000	10.03625874	5.734864188	0	47482000	400000	47082000	1677000	2872000	0	8184000	751000	10895000	7881000	27403000	0	400000	903000	36187000	900000	900000	845000	55000	0	0	0	0	9.8921	12.1389	9.0935	-7320000	-3001000	138997000	99193000	105037000	16300000	88737000	-5844000	NaN	-80000	0	0	1202000	0	17851000	1729000	2386000	0	-366700	10531000	138997000	-58432000	-44491000	0	16300000	-2359000	78206000	0	14263000	NaN	530000	0	130000	NaN	70000	NaN	0	710000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
6197000	5000000	115464000	6.961734797	1.499379579	1015000	99649000	31620000	68029000	14800000	0	7312000	61414000	12415000	67611000	0	158000	0	31620000	260000	418000	0	0	0	0	12978000	260000	260000	0	23.1411	23.207	6.5464	19256000	24103000	0	245636000	272700000	-78271000	350971000	-10000000	NaN	-980000	-17064000	0	0	96446000	329112000	285942000	198944000	0	-9408800	348368000	0	2962000	-75668000	0	-78271000	-359000	2603000	89205000	-54405000	NaN	1210000	0	950000	NaN	3200000	NaN	0	2020000	2840000	NaN	1
449433000	88043000	14940069000	20.4075899	3.070926403	467231000	13707838000	6879298000	6828540000	765000000	458771000	0	1169995000	4380000	1619428000	4085985000	1082525000	1707135000	5172163000	40602000	5209112000	8000	0	0	8000	0	0	0	0	12.5249	18.2878	7.8275	-274365000	296206000	1375442000	-1307273000	-7675853000	-6937217000	-738636000	-4878260000	NaN	1110000	0	11246840000	337644000	0	937907000	7169000	7356000	0	94395000	663542000	2600667000	-3321461000	-9714837000	-1225225000	-5711992000	-681384000	-1402178000	0	592907000	NaN	1160000	0	400000	NaN	850000	NaN	0	3790000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	380000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	10000	0	NaN	3
885000	885000	1937000	NaN	0.384821327	0	1922000	0	1922000	15000	0	243000	1037000	1037000	1922000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6709	21.6709	0	71531000	10514000	0	94317000	93324000	0	93324000	993000	NaN	3130000	0	0	0	5218000	21793000	21793000	3318000	0	0	93324000	0	0	0	0	0	0	0	13257000	0	NaN	850000	0	1120000	NaN	530000	NaN	0	1710000	2360000	NaN	1
3597000	3561000	16157000	0.520596674	0.299708817	0	15157000	0	15157000	1000000	490000	63000	11254000	2706000	14851000	0	23000	0	0	283000	306000	0	0	0	0	0	0	0	0	19.25	19.25	0	-10478000	-10065000	0	-47772000	-42772000	0	-42772000	-5000000	NaN	-130000	0	0	-3525000	-477000	-30047000	-8293000	-12427000	0	-6800	-40525000	0	-1603000	-2247000	0	0	-644000	-2247000	-1609000	-12009000	NaN	1280000	1550000	470000	NaN	1280000	NaN	0	1210000	0	NaN	2
0	0	623000	NaN	0.060293201	238000	33000	0	33000	352000	0	3000	33000	3000	33000	0	0	0	0	0	0	46862000	20942000	44201000	2661000	0	0	0	0	0	0	0	0	0	0	480000	484000	0	484000	-4000	NaN	0	0	0	0	683000	484000	683000	0	0	0	484000	0	0	0	0	0	0	0	0	-199000	NaN	1970000	2510000	3270000	NaN	1040000	NaN	0	2090000	2700000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
12759000	5359000	1716824000	7.250394925	2.665334272	0	1590824000	1378531000	212293000	126000000	50439000	48000	87382000	132000	100141000	0	112064000	552299000	826232000	88000	112152000	0	0	0	0	0	0	0	0	8.9231	16.0107	8.1924	-58798000	-26611000	1614161000	1595681000	1062681000	-52985000	1115666000	533000000	NaN	-470000	0	0	-171954000	-688000	-250505000	-1981000	-366000	0	4240600	-309303000	1708326000	-307100000	-242177000	-94165000	41180000	23743000	1424969000	-1293000	-76204000	NaN	590000	0	-4560000	NaN	170000	NaN	0	1240000	0	NaN	2
518122000	418340000	6369242000	1.704193862	0.442651977	0	4230217000	1155000000	3075217000	2139025000	592673000	66943000	1149041000	67926000	1667163000	412863000	219773000	118816000	1036184000	775418000	1408054000	0	0	0	0	0	0	0	0	19.3541	20.8423	18.4418	-711076000	-650233000	-1054483000	3724347000	-5655653000	-388000000	-5267653000	9380000000	NaN	3830000	0	0	-576913000	94747000	-494949000	88577000	-14934000	0	-16502600	-1206025000	-1064700000	-624822000	-3395145000	10217000	-398217000	-2372106000	-4061628000	0	2151000	NaN	11360000	2720000	9650000	NaN	4570000	NaN	0	5700000	12060000	NaN	2
77441000	36427000	155545000	5.280777699	1.523833607	2437000	128408000	7732000	120676000	24700000	13622000	5924000	43043000	8527000	120484000	0	0	0	7732000	192000	192000	143195000	-1365000	22999000	120196000	78387000	21390000	21314000	76000	32.8025	32.8729	23.0833	-23887000	-14993000	0	-219719000	-73668000	-48651000	-25017000	-187280000	NaN	-540000	41229000	0	-22037000	41842000	-1130000	56151000	-11441000	0	50823000	-25017000	0	0	-48651000	0	-48651000	0	0	20564000	-30058000	NaN	2800000	580000	1670000	NaN	2290000	NaN	0	2140000	1550000	NaN	1
63889000	23621000	2223200000	14.85998398	2.329990702	0	2063200000	495320000	1567880000	160000000	114580000	49000	448257000	1842000	512146000	931859000	91441000	75166000	420154000	32434000	1055734000	0	0	0	0	0	0	0	0	9.2801	13.764	7.784	-73010000	13138000	-689561000	-927976000	-1299976000	265000	-1300241000	372000000	NaN	800000	0	0	248756000	-706000	59821000	-14144000	248560000	0	180097200	-13189000	-689561000	-524190000	-597226000	0	265000	-73301000	-1287052000	-12673000	-424116000	NaN	800000	4310000	350000	NaN	920000	NaN	0	1950000	650000	NaN	2
71000	71000	927000	NaN	0.37019666	4000	798000	0	798000	125000	0	617000	727000	727000	798000	0	0	0	0	0	0	13648000	598000	13648000	0	0	0	0	0	10.6667	10.6667	0	-704000	-704000	0	11073000	8433000	0	8433000	2990000	NaN	720000	-350000	0	0	11091000	9137000	9137000	-1954000	0	0	8433000	0	0	0	0	0	0	0	0	0	NaN	610000	0	690000	NaN	630000	NaN	0	1730000	0	NaN	0
1757000	1572000	6692000	3.329274327	1.106906454	6000	6686000	0	6686000	0	0	857000	3813000	3346000	5570000	0	20000	0	0	1096000	1116000	3123000	-482000	2909000	214000	0	0	0	0	40.1054	42.9092	7	-3256000	-2549000	0	21595000	18410000	0	18410000	0	NaN	750000	3185000	0	0	21661000	21804000	23994000	-2517000	0	0	18548000	0	71000	-138000	0	0	-209000	-138000	2826000	-166000	NaN	660000	0	380000	NaN	710000	NaN	0	1390000	2290000	NaN	1
12274000	11007000	280127000	3.839187922	1.725344738	0	238873000	12212000	226661000	41254000	8111000	11000	83314000	4775000	95588000	122617000	4344000	0	12212000	4112000	131073000	7982000	-3559000	7815000	167000	0	0	0	0	20.1393	22.7205	12.25	-75830000	-59614000	-43662000	116132000	-224948000	-20041000	-204907000	341080000	NaN	-10000	0	0	-11132000	-165000	-94438000	10099000	-49498000	0	14269500	-170268000	-43662000	10573000	-11018000	0	-20041000	-1550000	-34639000	-10942000	-22513000	NaN	570000	1180000	230000	NaN	350000	NaN	0	830000	0	NaN	2
