PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8518000	7731000	95133000	0.325614062	0.202969947	6000	75473000	13014000	62459000	19654000	4419000	5574000	18669000	6484000	27187000	0	31786000	0	13014000	3486000	35272000	0	0	0	0	0	0	0	0	14.4285	17.6099	10	147749000	170716000	0	2532347000	2479080000	1841825000	637255000	68000000	260000	3100000	-14733000	0	101207000	35925000	310413000	172646000	134612000	23825000	534100	458162000	0	194982000	2020918000	0	1841825000	-15889000	179093000	5085000	33584000	130000	1230000	1130000	1360000	NaN	750000	0	0	0	0	NaN	2
112000	112000	1575000	NaN	0.099118932	9000	1425000	0	1425000	141000	0	793000	1313000	1313000	1425000	0	0	0	0	0	0	751000	648000	751000	0	300000	0	0	0	19.5506	19.5506	0	0	0	0	61992000	33850000	0	33850000	8000000	NaN	5220000	20142000	0	0	17825000	33850000	33850000	14439000	0	0	33850000	0	0	0	0	0	0	0	1586000	0	640000	10010000	3830000	13020000	NaN	2370000	5670000	0	0	1050000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1837000	1837000	12976000	NaN	0.195632229	5000	12849000	0	12849000	122000	0	2370000	11012000	10747000	12849000	0	0	0	0	0	0	25386000	-6645000	25386000	0	0	0	0	0	31.5007	31.5007	0	19200000	19200000	0	174587000	163382000	0	163382000	-5000000	290000	1650000	16205000	0	0	78348000	144182000	139821000	25721000	0	0	163382000	0	0	0	0	0	0	0	40113000	0	470000	6390000	370000	5000000	NaN	2000000	0	0	0	1270000	NaN	0
36906000	36828000	233035000	1.07066508	0.212937696	2662000	198846000	0	198846000	31527000	0	78005000	160419000	141917000	197325000	0	485000	0	0	1036000	1521000	2327000	1111000	1414000	913000	0	0	0	0	35.7527	35.7527	0	-112342000	-110304000	0	1215983000	228603000	0	228603000	1033000000	920000	17700000	-45620000	0	0	83496000	352148000	186030000	27570000	0	2290200	239806000	0	-4983000	-11203000	0	0	-6220000	-11203000	74964000	166118000	420000	24040000	450000	19690000	NaN	6600000	0	0	0	19390000	NaN	0
22361000	21240000	633850000	2.235163107	1.381817775	0	568182000	408298000	159884000	65668000	16916000	0	48512000	2248000	70873000	88746000	213000	11111000	397187000	52000	89011000	0	0	0	0	0	0	0	0	20.121	20.121	0	-52613000	-51286000	0	-5086664000	-1881487000	-1813251000	-68236000	-3205177000	NaN	NaN	0	0	-69886000	0	-8638000	-8164000	73043000	212673000	-19506000	-61251000	0	-6843000	-1820236000	0	-1813251000	-142000	-6985000	0	-11795000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15027000	10379000	230695000	3.383038946	1.332194329	5029000	176734000	121399000	55335000	48932000	7534000	8149000	31661000	9873000	46688000	5270000	3377000	0	121399000	0	8647000	0	0	0	0	0	0	0	0	21.8529	22.13	13	65497000	67345000	-24679000	-997089000	-594478000	-914173000	319695000	-640000000	740000	2930000	0	237389000	25747000	97193000	277417000	102946000	100724000	11577000	1708200	342914000	-24679000	1460000	-912713000	0	-914173000	0	-23219000	0	58559000	120000	800000	390000	510000	NaN	560000	0	0	0	0	NaN	2
111763000	71811000	505809000	1.663823502	0.919838303	66148000	238749000	84782000	153967000	200912000	1742000	0	1830000	0	113593000	36775000	2264000	1237000	83545000	1335000	40374000	0	-3000000	0	0	0	0	0	0	5.0174	4.9415	5.0928	1589538000	145082000	1776739000	8728939000	4101889000	636825000	3465064000	3958800000	520000	0	0	668250000	35705000	0	33562000	0	0	12092000	-20821600	1623100000	1796136000	66732000	702050000	-19397000	656222000	-20904000	1841964000	0	-2143000	170000	860000	310000	840000	NaN	440000	0	0	0	0	NaN	2
5320000	3757000	47941000	5.747143617	3.680690979	92000	47849000	597000	47252000	0	263000	0	7744000	1830000	13064000	1800000	32388000	0	597000	0	34188000	6977000	-2540000	5868000	1109000	0	0	0	0	22.4613	22.4613	0	-12748000	-3456000	0	-21974000	-21974000	-3681000	-18293000	0	300000	290000	0	0	-4393000	0	2810000	10411000	5830000	0	0	-9938000	0	-8355000	-12036000	0	-3681000	0	-8355000	0	1373000	10000	1110000	0	610000	NaN	0	0	0	0	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8135000	7179000	79105000	1.142844425	0.417969176	0	75500000	22126000	53374000	3605000	1000	2308000	41500000	18679000	49635000	0	3616000	0	22126000	123000	3739000	0	0	0	0	0	0	0	0	21.6089	20.6635	35.6777	45775000	64697000	0	-466733000	-15733000	-291812000	276079000	-451000000	170000	100000	0	0	-8000	43989000	297383000	257206000	140750000	0	44177400	343158000	0	-66469000	-358891000	0	-291812000	-610000	-67079000	86231000	29659000	90000	1390000	0	1540000	NaN	1700000	0	0	0	760000	NaN	1
327076000	298955000	13834698000	5.738412231	0.675135995	0	13150391000	7984593000	5165798000	684307000	180118000	0	633638000	8422000	960714000	3776607000	418272000	4206675000	3777918000	10205000	4205084000	4058000	1214000	1479000	2579000	0	0	0	0	19.25	25.2983	10.4067	3614954000	3773527000	24085641000	78457822000	52751606000	43023900000	9727706000	25706216000	720000	2660000	0	0	3511733000	0	5069587000	596030000	589790000	0	91862900	8684541000	-5642248000	6632571000	19981424000	29727889000	13296011000	52842000	1043165000	0	951271000	630000	960000	1060000	1380000	NaN	1550000	0	0	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	450000	0	0	250000	NaN	0	0	0	0	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
34463000	1153000	37553000	NaN	2.645206868	0	37482000	0	37482000	71000	0	832000	3019000	2912000	37482000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4247	22.4247	0	87559000	21266000	0	132205000	131205000	0	131205000	1000000	NaN	4040000	0	0	0	404000	43646000	22626000	5678000	0	1500000	131205000	0	0	0	0	0	0	0	16544000	21020000	0	1010000	0	1450000	NaN	1000000	0	0	0	360000	NaN	1
3120000	3120000	19356000	0.379956155	0.13103811	0	15591000	0	15591000	3765000	936000	35000	12456000	2102000	15576000	0	0	0	0	15000	15000	0	0	0	0	0	0	0	0	23.4191	23.4191	0	-13573000	-13573000	0	89140000	-38860000	0	-38860000	128000000	460000	0	0	0	6487000	-477000	-24787000	-20715000	-25987000	0	1850700	-38360000	0	0	-500000	0	0	-500000	-500000	-1814000	-2996000	650000	790000	660000	1170000	NaN	1430000	0	0	0	0	NaN	2
1085000	1055000	1253000	NaN	0.062376327	8000	1206000	0	1206000	39000	0	68000	121000	121000	1206000	0	0	0	0	0	0	74568000	-383000	67537000	7031000	0	0	0	0	26.5853	26.5853	0	-74000	168000	0	16229000	4999000	0	4999000	-2000000	580000	-900000	13230000	0	0	5007000	5073000	5073000	66000	0	0	4999000	0	0	0	0	0	0	0	0	0	420000	5660000	410000	4400000	NaN	2600000	5630000	0	0	4120000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3944000	3944000	2387877000	2.719044149	1.26992941	0	1732828000	1314474000	418354000	655049000	1793000	6000	22656000	6000	26600000	336737000	55017000	439997000	874477000	0	391754000	0	0	0	0	0	0	0	0	9.086	19.6265	8.9157	36860000	36860000	4867082000	12913778000	8672378000	4997497000	3674881000	4241400000	590000	0	0	0	-25817000	-688000	-44817000	-688000	0	0	-32817800	-7957000	3000000000	432838000	3813253000	1867082000	3130415000	250000000	3682838000	0	-18312000	350000	970000	0	950000	NaN	180000	0	0	0	0	NaN	2
1321454000	1249312000	34071332000	1.7958345	0.576861572	0	6269412000	3643195000	2626217000	27801920000	143433000	67073000	522138000	67073000	1843592000	392688000	31633000	672416000	2970779000	358304000	782625000	0	0	0	0	0	0	0	0	27.3725	24.1476	30.123	-123262000	-52279000	11112252000	1.20899E+11	13883709000	12589532000	1294177000	1.07015E+11	1540000	13710000	0	0	195621000	-348368000	828685000	-348368000	-51824000	0	-40014000	705423000	-431241000	300998000	2066034000	11543493000	1046039000	718997000	588754000	0	1033256000	1350000	11000000	1090000	6260000	NaN	3440000	0	0	0	0	NaN	2
28963000	28963000	52631000	0.917305868	0.238904993	18000	52613000	15010000	37603000	0	1277000	2098000	8171000	5345000	37134000	0	469000	0	15010000	0	469000	30811000	7453000	30490000	321000	183000	0	0	0	31.7862	31.7862	0	34805000	34805000	0	122216000	122216000	-38113000	160329000	0	640000	3110000	0	0	-5443000	80580000	119398000	134174000	3642000	0	-20414000	154203000	0	6126000	-31987000	0	-38113000	0	6126000	50326000	-9707000	540000	6400000	3350000	3870000	NaN	4100000	0	0	0	5160000	NaN	1
15127000	9734000	3227389000	6.926756202	1.168950903	0	2841568000	706679000	2134889000	385821000	248568000	7000	542372000	16438000	557499000	1282075000	124973000	221092000	485587000	170342000	1577390000	0	0	0	0	0	0	0	0	17.3139	22.0502	12.0053	-81842000	-33241000	972305000	10482864000	6286608000	5092934000	1193674000	4196256000	650000	980000	0	0	937183000	-706000	1094147000	151111000	-28714000	0	-45125800	1012305000	352305000	-155606000	4301998000	620000000	4472934000	-15330000	181369000	-1649000	188033000	170000	850000	290000	920000	NaN	1830000	0	0	0	50000	NaN	2
0	0	1137000	NaN	0.21101772	2000	1135000	0	1135000	0	0	730000	1135000	1135000	1135000	0	0	0	0	0	0	3771000	-269000	3771000	0	238000	10456000	10456000	0	25.75	25.75	0	215000000	215000000	0	214255000	211878000	0	211878000	0	NaN	790000	2377000	0	0	-1714000	-3122000	-3122000	-338000	0	0	211878000	0	0	0	0	0	0	0	-1070000	0	0	1070000	0	1460000	NaN	810000	2960000	0	0	0	NaN	0
2351000	2252000	7908000	1.182361296	0.500863795	2000	7906000	0	7906000	0	0	2142000	5456000	4765000	7807000	0	8000	0	0	91000	99000	1500000	-2000	1500000	0	0	0	0	0	30.6214	27.423	32.0833	49812000	47385000	0	164253000	166510000	0	166510000	0	NaN	970000	-2257000	0	0	21698000	70519000	37937000	17574000	0	1887000	120331000	0	-125000	46179000	0	0	46304000	46179000	15501000	15746000	0	270000	0	870000	NaN	1180000	0	0	0	40000	NaN	1
10578000	8456000	428926000	3.070455363	1.299720603	0	361945000	154969000	206976000	66981000	2602000	2000	70152000	17222000	80730000	116439000	8179000	0	154969000	1628000	126246000	0	0	0	0	0	0	0	0	3	0	3	10092000	22105000	0	1038250000	850712000	346712000	504000000	187538000	310000	-340000	0	0	512334000	-165000	527627000	42248000	5044000	0	-801000	537719000	0	-33721000	312993000	0	346712000	2000	-33719000	-8231000	18645000	60000	790000	850000	970000	NaN	680000	0	0	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1060000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100000	850000	0	640000	NaN	700000	0	0	0	170000	NaN	2
