PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
428000	344000	4279000	NaN	0.442893419	731000	1648000	0	1648000	1900000	0	316000	679000	409000	1107000	0	278000	0	0	263000	541000	0	NaN	0	0	NaN	NaN	NaN	NaN	33.8507	34.9405	10.0023	12400000	11969000	0	24185000	26100000	0	26100000	-2000000	NaN	450000	85000	0	0	10346000	16064000	16374000	2945000	0	0	28464000	0	-1012000	-2364000	0	0	-1352000	-2364000	3113000	-340000	NaN	740000	1940000	6710000	NaN	420000	NaN	NaN	910000	2790000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
767000	670000	15684000	3.369839568	1.21777083	71000	3107000	0	3107000	12506000	0	404000	1758000	1170000	2525000	0	0	0	0	582000	582000	4468000	NaN	131000	4337000	NaN	NaN	NaN	NaN	35.6546	39.5411	8.4511	7315000	4998000	0	116855000	104797000	0	104797000	12000000	NaN	0	58000	0	0	9923000	21444000	19306000	4991000	0	0	28759000	0	0	76038000	0	0	76038000	76038000	3641000	2294000	NaN	760000	50000	5870000	NaN	310000	NaN	NaN	700000	2130000	NaN	0
32854000	32031000	90073000	8.632443549	0.448016329	18619000	50454000	0	50454000	21000000	3553000	7299000	14022000	10073000	46876000	0	0	0	0	3578000	3578000	44000	NaN	44000	0	NaN	NaN	NaN	NaN	30.7367	34.8095	15.1557	206830000	205052000	0	581359000	484234000	0	484234000	16000000	NaN	8460000	572000	80553000	0	159358000	262486000	257317000	59176000	0	0	469316000	0	0	14918000	0	0	14918000	14918000	44283000	-331000	NaN	12190000	700000	23110000	NaN	4430000	NaN	NaN	2560000	27960000	NaN	0
0	0	43070000	0.452511032	0.21690444	0	43070000	0	43070000	0	0	0	0	0	0	0	950000	0	0	42120000	43070000	0	NaN	0	0	NaN	NaN	NaN	NaN	8.6927	0	8.6927	0	0	0	393545000	393545000	0	393545000	0	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	251036000	393545000	0	0	142509000	393545000	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1840000	NaN	390000	NaN	NaN	80000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
322000	0	2407000	NaN	1.260209424	0	1763000	0	1763000	644000	0	0	961000	855000	1283000	0	2000	0	0	478000	480000	168000	NaN	168000	0	NaN	NaN	NaN	NaN	10.735	14.8892	8.8385	1380000	-74000	0	-1268000	10732000	0	10732000	-12000000	NaN	0	0	0	0	0	5337000	5150000	5337000	0	0	6717000	0	2000000	4015000	0	0	2015000	4015000	0	0	NaN	30000	0	330000	NaN	0	NaN	NaN	140000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	180000	NaN	0	NaN	NaN	10000	0	NaN	3
23740000	6273000	234201000	22.92492169	3.718516957	6466000	179735000	9000000	170735000	48000000	14579000	537000	26141000	2901000	49881000	1544000	85323000	0	9000000	33987000	120854000	11824000	NaN	4304000	7520000	NaN	NaN	NaN	NaN	11.4535	11.4831	11.4081	88993000	25506000	0	240404000	251439000	-12000000	263439000	-9000000	NaN	260000	165000	-2200000	27383000	14518000	72252000	48186000	12000	0	0	161245000	0	-22058000	90194000	0	-12000000	124252000	102194000	33589000	-2548000	NaN	440000	0	5330000	NaN	490000	NaN	NaN	330000	1720000	NaN	1
270939000	42332000	10447893000	38.80657059	4.135174297	0	8073893000	2790200000	5283693000	2374000000	181342000	0	266056000	2586000	536995000	227905000	4025506000	0	2790200000	493287000	4746698000	31394000	NaN	1945000	29449000	NaN	NaN	NaN	NaN	10.4195	13.9235	9.3159	829103000	20482000	-57085000	10536206000	8741206000	2589800000	6151406000	1795000000	NaN	1820000	0	0	251184000	0	400447000	-1514000	20000000	0	0	1229550000	-57085000	5022251000	7568741000	0	2589800000	-43310000	4921856000	-1514000	131267000	NaN	990000	0	9700000	NaN	640000	NaN	NaN	1360000	4280000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000	0	390000	NaN	290000	NaN	NaN	130000	100000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	NaN	0	0	NaN	3
0	0	2000	NaN	0.001720508	0	2000	0	2000	0	0	0	2000	2000	2000	0	0	0	0	0	0	0	NaN	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	330000	330000	0	330000	0	NaN	330000	0	0	0	0	330000	330000	330000	0	0	330000	0	0	0	0	0	0	0	0	0	NaN	860000	0	4780000	NaN	420000	NaN	NaN	20000	680000	NaN	1
1217000	501000	7770000	1.285635128	0.687746534	0	6770000	0	6770000	1000000	4353000	120000	4854000	255000	6071000	136000	221000	0	0	342000	699000	0	NaN	0	0	NaN	NaN	NaN	NaN	23.1281	23.1281	0	5030000	506000	0	29798000	25798000	0	25798000	4000000	NaN	0	0	0	10735000	-93000	17572000	4058000	5605000	0	0	22602000	0	0	3196000	0	0	3196000	3196000	1371000	-5000	NaN	180000	630000	2880000	NaN	740000	NaN	NaN	200000	7500000	NaN	2
199000	155000	4426000	2.495142028	0.633998771	1079000	947000	0	947000	2400000	0	171000	341000	279000	540000	0	0	0	0	407000	407000	5561000	NaN	3155000	2406000	NaN	NaN	NaN	NaN	35.1527	35.4944	5.2	17260000	18079000	0	44215000	27857000	0	27857000	0	NaN	350000	58000	16300000	0	4357000	12050000	11122000	1019000	0	0	29310000	0	0	-1453000	0	0	-1453000	-1453000	6691000	-17000	NaN	770000	770000	3290000	NaN	290000	NaN	NaN	750000	370000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
38481000	14009000	1773479000	31.59029213	5.711923229	6890000	1419789000	935200000	484589000	346800000	13800000	78000	26211000	662000	64692000	7648000	354212000	0	935200000	58037000	419897000	0	NaN	0	0	NaN	NaN	NaN	NaN	10.5983	19.5639	8.6269	-114053000	-27007000	-4072000	3764628000	3399928000	3479700000	-79772000	429000000	NaN	0	0	-64300000	17566000	-344000	54518000	-250000	0	0	0	-59535000	-4072000	58426000	3463535000	0	3479700000	-74591000	-20237000	94000	37202000	NaN	100000	0	4640000	NaN	80000	NaN	NaN	590000	0	NaN	2
55130000	1055000	539179000	NaN	0.277945784	21210000	517969000	0	517969000	0	0	0	0	0	55130000	3456000	109922000	0	0	349461000	462839000	0	NaN	0	0	NaN	NaN	NaN	NaN	13.2457	21.8374	7.8676	506324000	44452000	-16700000	1491829000	595706000	0	595706000	0	NaN	400000	365189000	530934000	0	0	0	0	0	0	0	506324000	-16700000	-235985000	106082000	0	0	342067000	89382000	0	0	NaN	2480000	9490000	15540000	NaN	15520000	NaN	NaN	1230000	6910000	NaN	2
29715000	14533000	168949000	9.232716028	2.458805805	832000	137117000	19300000	117817000	31000000	11841000	1105000	18395000	2003000	48110000	0	28803000	0	19300000	40904000	69707000	7807000	NaN	2501000	5306000	NaN	NaN	NaN	NaN	20.0858	26.5317	9.6063	162736000	68456000	0	339169000	373013000	72000000	301013000	-24000000	NaN	0	156000	-10000000	15191000	26829000	72987000	49294000	30212000	0	0	235723000	0	30255000	137290000	0	72000000	35035000	65290000	0	755000	NaN	580000	10830000	6920000	NaN	220000	NaN	NaN	460000	2660000	NaN	1
34638000	21335000	745443000	14.86694959	2.07343377	0	461443000	52000000	409443000	284000000	84732000	160000	111161000	1985000	145799000	106000	239576000	0	52000000	23962000	263644000	0	NaN	0	0	NaN	NaN	NaN	NaN	12.9449	17.0431	10.9147	17843000	-9131000	-1572000	1841752000	1404752000	351000000	1053752000	437000000	NaN	0	0	0	174106000	-471000	259486000	30133000	-1335000	0	0	277329000	-1572000	740365000	1128995000	0	351000000	37630000	776423000	30604000	56582000	NaN	1810000	0	5930000	NaN	360000	NaN	NaN	770000	1650000	NaN	2
335000	334000	721000	3.933280809	0.629516723	0	421000	0	421000	300000	0	29000	64000	64000	399000	0	0	0	0	22000	22000	54000	NaN	54000	0	NaN	NaN	NaN	NaN	27.4731	27.4731	0	7381000	7345000	0	12260000	11260000	0	11260000	1000000	NaN	0	0	0	0	1400000	3953000	3950000	581000	0	0	11334000	0	0	-74000	0	0	-74000	-74000	1972000	0	NaN	210000	0	3780000	NaN	390000	NaN	NaN	610000	1300000	NaN	0
76000	0	211000	0.795368839	NaN	0	211000	0	211000	0	0	0	135000	53000	211000	0	0	0	0	0	0	6000	NaN	6000	0	NaN	NaN	NaN	NaN	15.7305	15.7305	0	15484000	1315000	0	20675000	20675000	0	20675000	0	NaN	530000	0	0	0	0	5191000	1364000	4409000	0	0	20675000	0	0	0	0	0	0	0	782000	0	NaN	140000	0	2290000	NaN	180000	NaN	NaN	460000	1080000	NaN	1
11122000	2130000	141679000	11.81347453	6.055415877	4660000	135819000	19300000	116519000	1200000	14604000	38000	28128000	3094000	39250000	15593000	59586000	0	19300000	2090000	77269000	83801000	NaN	10701000	73100000	NaN	NaN	NaN	NaN	7.8741	8.9189	6.2967	89705000	8895000	-1966000	210548000	198248000	-40400000	238648000	-39000000	NaN	0	0	51300000	13751000	-110000	59021000	23675000	1988000	0	0	148726000	-1966000	82547000	51488000	0	-40400000	9341000	89922000	23240000	9918000	NaN	60000	0	710000	NaN	70000	NaN	NaN	300000	270000	NaN	2
