PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
24057000	23543000	56297000	2.589540551	1.128779196	13991000	37106000	4851000	32255000	5200000	0	1507000	7246000	1722000	31303000	0	27000	0	4851000	925000	952000	0	0	0	0	0	0	0	0	19.4414	22.5509	11.3503	153177000	89397000	0	359523000	283754000	-1848000	285602000	127210000	NaN	2190000	0	-51441000	0	27196000	46865000	33104000	10578000	-1848000	0	200042000	0	84438000	83712000	0	-1848000	1122000	85560000	0	9091000	NaN	1020000	4110000	2070000	NaN	620000	NaN	0	370000	2410000	NaN	2
0	0	7880000	14.22119182	1.089357146	51000	4493000	0	4493000	3336000	0	4405000	4493000	4493000	4493000	0	0	0	0	0	0	19670000	4249000	19655000	15000	0	0	0	0	31.2979	31.2979	0	0	0	0	18368000	31848000	0	31848000	-8940000	NaN	1760000	-4540000	0	0	27571000	28800000	28800000	1482000	0	0	28800000	0	0	3048000	0	0	3048000	3048000	-253000	0	NaN	2910000	3290000	6360000	NaN	670000	NaN	0	2900000	2050000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5354000	2938000	21012000	3.807348129	0.936940147	431000	16111000	0	16111000	4470000	0	3837000	10757000	9395000	16111000	0	0	0	0	0	0	1131000	-7268000	1131000	0	584000	5852000	5852000	0	32.7258	32.7258	0	-16647000	-10720000	0	-53949000	-3890000	0	-3890000	-48490000	NaN	1700000	-1569000	0	0	32603000	12757000	15735000	-1051000	0	0	-3890000	0	0	0	0	0	0	0	-18618000	-177000	NaN	1980000	770000	2970000	NaN	720000	NaN	0	1870000	1900000	NaN	0
62795000	62792000	194274000	2.663983927	0.39763876	7175000	164868000	0	164868000	22231000	1765000	47080000	92852000	91087000	155647000	0	330000	0	0	8891000	9221000	0	0	0	0	0	0	0	0	27.0492	28.4032	12.6992	-152221000	-157058000	0	368477000	374451000	0	374451000	79710000	NaN	12560000	-85684000	0	-5330000	275158000	481558000	486888000	15527000	0	0	329337000	0	14516000	45114000	0	0	30598000	45114000	196203000	0	NaN	12470000	1890000	18830000	NaN	3680000	NaN	0	5480000	8920000	NaN	0
58114000	15722000	583977000	7.977135373	4.642052431	62952000	455771000	32172000	423599000	65254000	48730000	0	80707000	120000	138821000	284431000	217000	0	32172000	130000	284778000	221000	-33750000	0	221000	0	0	0	0	16.6088	16.7462	15.9777	-14267000	175226000	-46201000	465031000	145414000	84840000	60574000	182600000	NaN	0	0	137017000	44279000	0	98675000	1080000	52779000	47125000	0	84408000	-46201000	23574000	107207000	0	84840000	-1207000	-23834000	0	1617000	NaN	0	720000	830000	NaN	70000	NaN	0	740000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	-390000	NaN	0	NaN	0	130000	0	NaN	3
12821000	8417000	127481000	5.674428327	2.091265316	4779000	119317000	30471000	88846000	3385000	33210000	2844000	73550000	4130000	86371000	0	2475000	0	30471000	0	2475000	1171000	-1161000	1171000	0	0	1000000	0	1000000	23.2508	23.2508	0	4430000	4430000	0	-40959000	-67760000	3696000	-71456000	10960000	NaN	2310000	0	15841000	0	44108000	-75886000	62026000	-150566000	3696000	0	-71456000	0	0	3696000	0	3696000	0	0	0	15277000	NaN	940000	24080000	-2280000	NaN	130000	NaN	0	320000	0	NaN	2
1624000	1567000	107314000	1.399778256	0.84564757	7421000	38653000	1000000	37653000	61240000	6127000	0	16596000	0	18220000	0	4308000	0	1000000	15125000	19433000	13831000	4911000	12186000	1645000	0	0	0	0	3.7413	5.8685	2.5439	-3646000	-1278000	0	-88712000	43241000	34500000	8741000	-76400000	NaN	0	0	-55553000	-8754000	0	-23429000	0	-2953000	0	0	-27075000	0	19996000	70316000	0	34500000	15820000	35816000	0	-11722000	NaN	0	590000	450000	NaN	100000	NaN	0	840000	0	NaN	2
4189000	2380000	34990000	7.92719604	4.513026344	0	31606000	0	31606000	3384000	3350000	0	7405000	982000	11594000	1346000	18206000	0	0	460000	20012000	0	0	0	0	0	0	0	0	12.0468	21.0668	8.1403	-6510000	-5388000	74941000	180724000	181724000	4800000	176924000	-1000000	NaN	100000	0	0	-1292000	0	13529000	558000	3705000	0	0	7019000	74941000	86533000	99764000	0	4800000	8431000	169905000	0	11116000	NaN	550000	0	20000	NaN	20000	NaN	0	570000	50000	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
28758000	23222000	180184000	11.19340147	2.204806213	1188000	158746000	46786000	111960000	20250000	696000	531000	81810000	15172000	110568000	0	271000	0	46786000	1121000	1392000	2436000	-151000	2436000	0	8027000	0	0	0	28.4018	28.1349	34.2855	-6741000	-943000	0	294211000	309313000	186932000	122381000	-10000000	NaN	420000	-5102000	0	-11895000	60599000	120155000	129999000	39121000	0	0	113414000	0	-995000	195899000	0	186932000	9962000	8967000	60855000	-25403000	NaN	1140000	0	1390000	NaN	1110000	NaN	0	1670000	5670000	NaN	1
508231000	73751000	17110605000	25.08714173	2.729974561	336230000	15280310000	8354518000	6925792000	1494065000	464338000	0	1407188000	7223000	1915419000	4211604000	759295000	1561772000	6792746000	39474000	5010373000	176340000	-88347000	106591000	69749000	0	0	0	0	13.1291	8.613	15.505	-1970073000	301179000	2549897000	-1850524000	3011371000	601687000	2409684000	1831060000	NaN	1420000	0	-6692955000	805410000	0	169423000	0	-3124089000	0	0	-1800650000	2438969000	1985385000	2262124000	110928000	490759000	-214020000	4210334000	0	2488102000	NaN	1320000	0	-390000	NaN	850000	NaN	0	3130000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	10000	NaN	0	NaN	0	350000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	10000	0	NaN	3
936000	936000	1971000	NaN	0.470786283	0	1820000	0	1820000	151000	0	181000	884000	884000	1820000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.147	32.147	0	19644000	-2530000	0	29617000	30097000	0	30097000	-480000	NaN	370000	0	0	0	3313000	10453000	10453000	1000000	0	0	30097000	0	0	0	0	0	0	0	6140000	0	NaN	850000	0	3390000	NaN	1430000	NaN	0	1770000	1510000	NaN	1
2861000	2406000	16552000	0.489954616	0.31347156	0	15240000	0	15240000	1312000	1181000	70000	11051000	2622000	13912000	0	739000	0	0	589000	1328000	0	0	0	0	0	0	0	0	0	0	0	4338000	6188000	0	-28797000	-24087000	0	-24087000	-4710000	NaN	-270000	0	0	-7412000	-477000	-25336000	-2141000	-2452000	0	0	-20998000	0	-2469000	-3089000	0	0	-620000	-3089000	154000	-13769000	NaN	700000	860000	910000	NaN	350000	NaN	0	1750000	0	NaN	2
869000	804000	5851000	NaN	0.617988313	112000	4311000	0	4311000	1428000	0	3214000	3436000	3434000	4305000	0	0	0	0	6000	6000	26055000	2524000	24708000	1347000	305000	612000	612000	0	39.7976	39.7976	0	-517000	-293000	0	-13801000	8601000	0	8601000	-21600000	NaN	1180000	-802000	0	0	7200000	9139000	9182000	1939000	0	0	8622000	0	0	-21000	0	0	-21000	-21000	0	0	NaN	1340000	2180000	1050000	NaN	740000	NaN	0	1950000	1610000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
25706000	8106000	2235117000	8.979695232	3.090047733	0	2080941000	1704397000	376544000	154176000	70281000	58000	112033000	196000	137739000	0	234196000	439889000	1264508000	4609000	238805000	0	0	0	0	0	0	0	0	5.5013	17	5.4542	-65774000	-26540000	671640000	2860469000	1005469000	1416052000	-410583000	1855000000	NaN	690000	0	0	-66667000	-688000	-63535000	-1981000	520000	0	0	-129309000	0	-280092000	463138000	671640000	744412000	-1182000	-281274000	-1293000	4593000	NaN	770000	0	1140000	NaN	60000	NaN	0	1440000	0	NaN	2
867315000	635470000	7231236000	2.475506517	0.610841841	0	6063551000	1924000000	4139551000	1167685000	712875000	65352000	1518460000	68909000	2385775000	521000000	221942000	93420000	1830580000	1010834000	1753776000	0	0	0	0	0	0	0	0	17.9018	21.1092	16.9558	-382923000	-475319000	261367000	-2456752000	-356752000	-2045000000	1688248000	-2100000000	NaN	6550000	0	0	949726000	313626000	1903096000	107656000	194596000	0	0	1520173000	405000000	-1884559000	-2138292000	-143633000	-1901367000	1647634000	168075000	0	445148000	NaN	18100000	1650000	12730000	NaN	3500000	NaN	0	5460000	7530000	NaN	2
149303000	58462000	288116000	11.07144028	3.044205342	1651000	214670000	16550000	198120000	71795000	21792000	5270000	48199000	7495000	197502000	0	618000	0	16550000	0	618000	205107000	131694000	88875000	116232000	1861000	15424000	15112000	312000	38.5794	38.5794	0	66917000	81902000	0	-21044000	33140000	-47911000	81051000	-105320000	NaN	-890000	68522000	-17386000	-53314000	48695000	18134000	88580000	33443000	0	0	85051000	0	-4000000	-51911000	0	-47911000	0	-4000000	3296000	-13986000	NaN	2110000	680000	1030000	NaN	1510000	NaN	0	1830000	380000	NaN	1
71003000	26266000	2203837000	13.07939974	2.247720284	0	2031581000	617973000	1413608000	172256000	126487000	60000	469744000	2678000	540747000	515432000	298270000	84161000	533812000	59159000	872861000	14000	0	0	14000	0	0	0	0	10.7518	12.0909	10.2152	35870000	53041000	1225246000	-190795000	903345000	32405000	870940000	-1094140000	NaN	-460000	0	0	24547000	-706000	67499000	-12710000	-8205000	0	0	103369000	1335246000	-368453000	-425270000	-110000000	142405000	-199222000	767571000	-11322000	63185000	NaN	1180000	1760000	-170000	NaN	340000	NaN	0	2650000	3210000	NaN	2
0	0	1412000	NaN	0.698173591	8000	799000	0	799000	605000	0	757000	799000	799000	799000	0	0	0	0	0	0	8644000	2894000	8644000	0	0	0	0	0	0	0	0	0	0	0	2343000	937000	0	937000	2000000	NaN	310000	-594000	0	0	1356000	937000	937000	-419000	0	0	937000	0	0	0	0	0	0	0	0	0	NaN	630000	0	560000	NaN	90000	NaN	0	1470000	0	NaN	0
1064000	715000	4810000	3.187304233	0.925048157	0	4810000	0	4810000	0	0	662000	2815000	2417000	3879000	0	0	0	0	931000	931000	3908000	392000	3908000	0	0	0	0	0	26.5059	31.2693	10.6145	2110000	3072000	0	1958000	17678000	0	17678000	-15720000	NaN	530000	0	0	0	10168000	17368000	18663000	-339000	0	0	19478000	0	0	-1800000	0	0	-1800000	-1800000	7928000	-372000	NaN	630000	0	510000	NaN	330000	NaN	0	1780000	890000	NaN	1
20410000	13962000	261648000	3.27372049	1.780314866	0	205537000	15734000	189803000	56111000	11998000	14000	83554000	3234000	103964000	80329000	2411000	0	15734000	3099000	85839000	12446000	-747000	9482000	2964000	0	0	0	0	12.2095	4.2942	17.3333	-61376000	-50395000	470446000	548772000	370052000	-7958000	378010000	178720000	NaN	-50000	0	0	-27243000	-165000	-23893000	-4727000	-1145000	0	0	-85269000	470446000	-4300000	-15125000	0	-7958000	-2867000	463279000	-11088000	15970000	NaN	520000	510000	250000	NaN	160000	NaN	0	1500000	0	NaN	2
