PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
4358000	2003000	74628000	13.61725609	7.914280362	0	72828000	400000	72428000	1800000	1677000	0	9056000	1019000	13414000	37785000	21071000	0	400000	158000	59014000	1301000	318000	1246000	55000	0	0	0	0	10.3782	20.5448	7.9179	12082000	14541000	66625000	-110776000	-30776000	-2500000	-28276000	-80000000	NaN	-160000	0	0	-2981000	0	10631000	4514000	7126000	0	-91600	22713000	66625000	-117049000	-120114000	0	-2500000	-565000	-50989000	0	6486000	NaN	650000	0	50000	NaN	0	NaN	0	190000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
2708000	2458000	140742000	5.334338611	1.677748034	3596000	124646000	46008000	78638000	12500000	150000	12070000	75457000	32842000	78165000	0	166000	0	46008000	307000	473000	0	0	0	0	16528000	0	0	0	17.6701	17.6701	0	76492000	80719000	0	290747000	316558000	2306000	314252000	-59620000	NaN	460000	-21796000	55605000	150000	116580000	237570000	272608000	104455000	0	-335700	314062000	0	-825000	2496000	0	2306000	1015000	190000	80094000	-69345000	NaN	2080000	0	1420000	NaN	1250000	NaN	0	2060000	2170000	NaN	1
340836000	105624000	14733912000	13.12507767	2.288703167	1207714000	11576198000	4494379000	7081819000	1950000000	287088000	0	844593000	4191000	1185429000	5060555000	826341000	3046144000	1448235000	9494000	5896390000	544000	-10063000	154000	390000	0	0	0	0	13.6961	17.0493	12.777	-1172759000	263472000	-4435766000	-11233201000	-7549390000	-7103095000	-446295000	673000000	NaN	380000	0	-4356811000	-116344000	0	-1483412000	5936000	-10090000	0	-106278500	-2656171000	36363000	2175970000	-457453000	-4472129000	-2630966000	-2457000	2209876000	0	-1363151000	NaN	1700000	310000	1110000	NaN	600000	NaN	0	4130000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	360000	NaN	0	NaN	0	180000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	30000	0	NaN	3
3609000	1383000	5249000	3.832194425	0.764956705	0	5171000	0	5171000	78000	0	598000	1562000	1562000	5171000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7478	19.7478	0	71212000	2925000	0	81434000	85835000	0	85835000	-4401000	NaN	60000	0	0	0	8426000	14623000	14623000	65000	0	5000000	85835000	0	0	0	0	0	0	0	6132000	0	NaN	1200000	0	1640000	NaN	1090000	NaN	0	1520000	2490000	NaN	1
2904000	2904000	11778000	0.248775652	0.129583413	0	10869000	0	10869000	909000	195000	59000	7757000	2007000	10661000	0	16000	0	0	192000	208000	0	0	0	0	0	0	0	0	20.5417	20.5417	0	7062000	7238000	0	-21733000	-14733000	0	-14733000	-7000000	NaN	0	0	0	-1679000	-477000	-20961000	-4826000	-10490000	0	-812900	-13899000	0	-161000	-834000	0	0	-673000	-834000	991000	-9306000	NaN	600000	2180000	460000	NaN	710000	NaN	0	1680000	0	NaN	2
2141000	1992000	2833000	NaN	0.223425028	241000	2292000	0	2292000	300000	0	0	151000	151000	2292000	0	0	0	0	0	0	90870000	-1342000	83832000	7038000	0	0	0	0	0	0	0	-4516000	-3389000	0	-2031000	-5164000	0	-5164000	-2680000	NaN	20000	-2442000	8255000	0	0	-648000	-648000	-648000	0	0	-5164000	0	0	0	0	0	0	0	0	0	NaN	2690000	2340000	4160000	NaN	1580000	NaN	0	2950000	3780000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6600000	4379000	1428105000	3.522956088	1.626243711	0	1273965000	875104000	398861000	154140000	17983000	37000	43869000	114000	50469000	264621000	83753000	349186000	525918000	18000	348392000	0	0	0	0	0	0	0	0	6.7706	8.2658	6.5548	-70051000	-8054000	1451429000	692265000	256265000	-1092430000	1348695000	436000000	NaN	-2260000	0	0	18803000	-688000	-34978000	-2460000	-1530000	0	42250000	-105029000	1078783000	376122000	-1090135000	372646000	-1465076000	-1181000	1453724000	-1772000	-49791000	NaN	450000	0	500000	NaN	210000	NaN	0	1560000	0	NaN	2
992485000	790373000	6965174000	1.029786519	0.361241502	0	4002594000	954350000	3048244000	2962580000	241829000	77635000	865726000	78278000	1858211000	327785000	294263000	122350000	832000000	567985000	1190033000	0	0	0	0	0	0	0	0	14.7771	22.2781	9.9851	-172034000	-75950000	3689595000	35569438000	7892438000	6192217000	1700221000	27677000000	NaN	5500000	0	0	306268000	-116729000	226014000	-152506000	-201471000	0	59251800	53980000	2978378000	-195821000	4148863000	711217000	5481000000	-1136316000	1646241000	0	237946000	NaN	12340000	0	8960000	NaN	4640000	NaN	0	6100000	6340000	NaN	2
150580000	101722000	245666000	6.263689752	1.597976166	1667000	231935000	47632000	184303000	12064000	7326000	9060000	33341000	13412000	183921000	0	0	0	47632000	382000	382000	155318000	78740000	9907000	145411000	22554000	20601000	20591000	10000	33.1662	33.1662	0	-179800000	-133415000	0	20403000	-65261000	24790000	-90051000	108610000	NaN	2030000	-22946000	0	-29661000	96876000	89749000	150182000	165000	0	-4834400	-90051000	0	0	24790000	0	24790000	0	0	48503000	-26134000	NaN	2720000	1690000	3620000	NaN	2700000	NaN	0	2900000	1380000	NaN	1
48080000	19443000	2439654000	12.10834536	2.161145182	0	2261714000	625404000	1636310000	177940000	152294000	38000	497158000	9997000	545238000	1008834000	58282000	38162000	587242000	23956000	1091072000	0	0	0	0	0	0	0	0	14.7124	16.8558	12.3784	-175851000	-83158000	928448000	731402000	-832198000	-1632526000	800328000	1563600000	NaN	870000	0	0	199990000	-706000	226334000	99594000	115318000	0	-5229900	50483000	934048000	-146007000	-1811129000	-5600000	-1626926000	-38196000	749845000	-17298000	-70970000	NaN	970000	0	1370000	NaN	790000	NaN	0	2050000	10000	NaN	2
0	0	1085000	NaN	0.301179326	0	1013000	0	1013000	72000	0	935000	1013000	1013000	1013000	0	0	0	0	0	0	17493000	2945000	17493000	0	0	0	0	0	39.8333	39.8333	0	0	0	0	2986000	1250000	0	1250000	1936000	NaN	340000	-200000	0	0	1399000	1250000	1250000	-149000	0	0	1250000	0	0	0	0	0	0	0	0	0	NaN	700000	0	860000	NaN	340000	NaN	0	1900000	0	NaN	0
1670000	1326000	6004000	1.912088395	0.661987339	40000	5964000	0	5964000	0	0	1489000	3855000	3662000	5525000	0	139000	0	0	300000	439000	1046000	-738000	1046000	0	0	0	0	0	26.9177	26.9177	0	-7437000	-5479000	0	11673000	9850000	0	9850000	0	NaN	570000	1823000	0	0	12687000	19203000	19129000	3548000	0	0	11766000	0	-471000	-1916000	0	0	-1445000	-1916000	2968000	0	NaN	590000	0	590000	NaN	530000	NaN	0	1400000	340000	NaN	1
6263000	6078000	219813000	2.510429704	1.233686245	0	154213000	31563000	122650000	65600000	3874000	9000	61614000	4745000	67877000	48270000	5496000	0	31563000	1007000	54773000	2392000	-5894000	2225000	167000	0	0	0	0	8.6216	8.2651	10	-38138000	-27478000	-200756000	190102000	130102000	349810000	-219708000	60000000	NaN	480000	0	0	-8734000	-165000	24245000	-10089000	43199000	0	4926900	-13893000	-200756000	-3559000	344751000	0	349810000	-1500000	-205815000	-11753000	1735000	NaN	580000	1060000	520000	NaN	310000	NaN	0	670000	0	NaN	2
