PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6879000	4795000	35256000	0.413137191	0.3039588	2421000	26355000	7203000	19152000	6480000	0	4262000	8718000	4881000	15597000	0	3555000	0	7203000	0	3555000	0	0	0	0	0	0	0	0	20.9849	28.8416	13.3398	-7696000	2263000	0	297587000	278685000	27285000	251400000	48000000	NaN	3290000	-5186000	-23912000	0	45634000	39821000	50866000	5477000	27285000	-10899900	32125000	0	219275000	246560000	0	27285000	0	219275000	503000	-11793000	70000	1210000	1290000	2910000	NaN	640000	NaN	0	1430000	1890000	NaN	2
223000	223000	12239000	12.39455595	1.576788834	199000	11930000	0	11930000	110000	0	4349000	11707000	8232000	11930000	0	0	0	0	0	0	33059000	13499000	33059000	0	2487050	0	0	0	47.781	47.781	0	-234000	-234000	0	34159000	15033000	0	15033000	-2000000	NaN	2870000	21126000	0	0	18857000	19857000	23796000	-2157000	0	0	19623000	0	0	-4590000	0	0	-4590000	-4590000	5852000	-2695000	380000	5100000	70000	6490000	NaN	720000	NaN	0	2690000	1700000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
533000	533000	15871000	1.990224834	0.372670164	194000	14087000	0	14087000	1590000	0	5961000	13347000	13115000	13880000	0	0	0	0	207000	207000	1884000	439000	1884000	0	707600	0	0	0	30.3646	30.3646	0	3679000	3679000	0	81575000	72749000	0	72749000	15000000	NaN	6340000	-6174000	0	0	42819000	72883000	74403000	-3183000	0	0	76562000	0	0	-3813000	0	0	-3813000	-3813000	33591000	-344000	100000	3110000	430000	3240000	NaN	2190000	NaN	0	2920000	2660000	NaN	0
62404000	62144000	233344000	2.187319625	0.368310239	1296000	196998000	0	196998000	35050000	0	69599000	132848000	127377000	195252000	0	149000	0	0	1597000	1746000	16428000	16428000	16428000	0	0	0	0	0	35.1555	35.1555	0	-196134000	-195533000	0	369742000	312339000	0	312339000	-40000000	NaN	8540000	97403000	0	0	394491000	524069000	438015000	-13794000	0	29270300	327935000	0	-4537000	-15596000	0	0	-11059000	-15596000	57318000	86054000	400000	11550000	80000	16000000	NaN	4710000	NaN	0	10070000	18180000	NaN	0
17841000	16802000	612580000	3.466019679	2.113905779	37324000	445042000	118094000	326948000	130214000	40477000	0	75374000	3013000	93215000	228632000	5101000	30149000	87945000	0	233733000	0	-25628000	0	0	0	0	0	0	16.1141	16.1716	9.4167	13925000	14165000	-1256826000	1563822000	801499000	2161077000	-1359578000	1205702000	NaN	NaN	0	-443379000	114767000	0	114092000	33391000	-1673000	-71432000	67794100	128017000	-1495977000	8382000	1930308000	239151000	1921926000	0	-1487595000	0	998000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
12572000	6808000	151300000	3.579732203	1.348908381	3224000	136266000	82883000	53383000	11810000	17347000	7434000	34996000	9329000	47568000	0	5815000	0	82883000	0	5815000	0	0	0	0	0	0	0	0	17.1208	17.1208	0	10580000	10793000	0	878673000	441078000	345816000	95262000	477000000	NaN	2150000	0	-39405000	-23603000	55591000	88018000	57370000	61783000	20257000	12880200	98598000	0	-3336000	342480000	0	345816000	0	-3336000	0	-3796000	80000	940000	3960000	850000	NaN	340000	NaN	0	780000	0	NaN	2
11725000	4321000	161206000	0.8785116	0.53263816	68000	50632000	11800000	38832000	110506000	2902000	0	5250000	0	16975000	0	4108000	0	11800000	17749000	21857000	900000	900000	0	900000	0	0	0	0	7.0746	7.5796	1.0833	128700000	17773000	0	695262000	137793000	61300000	76493000	566100000	NaN	0	0	-8631000	-8925000	0	-34816000	0	-14949000	1732000	22666700	93884000	0	21626000	43909000	0	61300000	-39017000	-17391000	0	-10942000	110000	790000	240000	590000	NaN	280000	NaN	0	430000	0	NaN	2
5369000	3066000	73570000	11.60798094	7.353509967	0	73570000	738000	72832000	0	1603000	0	9892000	1250000	15261000	41431000	16026000	0	738000	114000	57571000	6849000	5548000	5033000	1816000	0	0	0	0	11.982	28.4167	7.0745	27629000	28281000	106993000	55182000	55182000	-2000000	57182000	0	NaN	30000	0	0	-3569000	0	-477000	842000	2649000	0	0	27152000	106993000	-86093000	-78963000	0	-2000000	9130000	30030000	0	443000	0	910000	0	20000	NaN	0	NaN	0	280000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5395000	5374000	174424000	5.128321188	1.90152606	5716000	158508000	58828000	99680000	10200000	59000	12489000	93858000	44326000	99253000	0	137000	0	58828000	290000	427000	0	0	0	0	12649090	0	0	0	21.5768	21.5768	0	70227000	70727000	0	448617000	565282000	315615000	249667000	-90650000	NaN	600000	-22469000	-3546000	0	62151000	177065000	200475000	75864000	0	37945600	247292000	0	3021000	317990000	0	315615000	-646000	2375000	98058000	-60789000	120000	1770000	0	910000	NaN	1020000	NaN	0	2210000	3240000	NaN	1
240362000	111440000	13281730000	9.655916589	1.550005242	1078672000	10303058000	3613976000	6689082000	1900000000	306509000	0	806776000	4504000	1047138000	5032932000	602253000	2161401000	1452575000	6759000	5641944000	8000	-536000	0	8000	0	0	0	0	15.6377	18.5489	14.4892	-525092000	72063000	3580492000	-23432976000	1650847000	-2099306000	3750153000	-1274000000	NaN	-1630000	0	-23809823000	-255394000	0	551835000	77761000	72789000	0	-74654800	26743000	4064476000	-314580000	-1956388000	-483984000	-1615322000	-26486000	3723410000	0	722751000	590000	2700000	1510000	670000	NaN	720000	NaN	0	3720000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50000	0	0	260000	NaN	0	NaN	0	270000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
370000	370000	2212000	NaN	0.274235247	0	2009000	0	2009000	203000	0	595000	1639000	1639000	2009000	0	0	0	0	0	0	4476000	4476000	4476000	0	0	0	0	0	28.555	28.555	0	57431000	6159000	0	85326000	77326000	0	77326000	8000000	NaN	940000	0	0	0	7684000	19895000	19895000	820000	0	411800	77326000	0	0	0	0	0	0	0	11391000	0	0	1270000	0	1920000	NaN	2250000	NaN	0	2030000	1430000	NaN	1
3700000	3700000	12729000	0.221745098	0.135190639	0	11729000	0	11729000	1000000	129000	54000	7784000	2028000	11484000	0	15000	0	0	230000	245000	0	0	0	0	0	0	0	0	0	0	0	689000	689000	0	-16768000	-29768000	0	-29768000	13000000	NaN	0	0	0	-1088000	-477000	-28166000	-8324000	-15542000	0	-1749100	-27477000	0	-1601000	-2291000	0	0	-690000	-2291000	-1823000	-9236000	530000	980000	610000	580000	NaN	810000	NaN	0	2310000	0	NaN	2
1000	1000	894000	NaN	0.066318494	442000	152000	0	152000	300000	0	0	151000	151000	152000	0	0	0	0	0	0	97588000	6718000	90599000	6989000	0	0	0	0	0	0	0	0	0	0	-5581000	-712000	0	-712000	0	NaN	0	-4869000	0	0	0	-712000	-712000	-712000	0	0	-712000	0	0	0	0	0	0	0	0	0	330000	2740000	420000	2560000	NaN	2100000	NaN	0	3200000	3100000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6437000	6302000	1509839000	2.969021126	1.401079882	0	1289260000	829375000	459885000	220579000	15782000	32000	42570000	78000	49007000	299280000	111598000	347099000	482276000	0	410878000	0	0	0	0	0	0	0	0	18.3618	13.0861	19.2217	-12708000	-8129000	583698000	2720301000	3083301000	3247723000	-164422000	-363000000	NaN	0	0	0	-151239000	-688000	-183109000	-2098000	0	0	7491100	-195817000	78408000	-22013000	2695420000	505290000	2742433000	-25000000	31395000	-1410000	-29772000	80000	500000	0	650000	NaN	170000	NaN	0	1910000	0	NaN	2
694745000	534856000	6519258000	0.744337597	0.287503795	0	3217545000	1017000000	2200545000	3301713000	351321000	78630000	680090000	78630000	1374835000	430055000	71211000	247758000	769242000	324444000	825710000	0	0	0	0	0	0	0	0	13.6201	22.5401	10.4103	-58349000	-27707000	4910145000	40788860000	8291860000	5175000000	3116860000	32497000000	NaN	11750000	0	0	273697000	-146708000	814967000	-146708000	-283000	0	235441300	756618000	3658000000	225607000	2625097000	1252145000	3922855000	-1523365000	2360242000	0	688261000	1090000	14390000	1480000	9350000	NaN	4510000	NaN	0	8910000	8000000	NaN	2
152774000	145155000	245014000	5.724528927	1.519349722	1446000	231206000	50534000	180672000	12362000	5187000	8144000	27389000	11911000	180163000	0	0	0	50534000	509000	509000	279818000	124500000	0	279818000	39890	20959000	20959000	0	30.6511	30.6511	0	-241228000	-199161000	0	-683264000	-309916000	-43709000	-266207000	-338610000	NaN	2250000	-34738000	0	-31529000	18953000	-24979000	35248000	-15087000	0	-7916700	-266207000	0	0	-43709000	0	-43709000	0	0	20302000	-17618000	350000	3200000	570000	4460000	NaN	2780000	NaN	0	3750000	1220000	NaN	1
44387000	17565000	2838396000	11.14531869	2.011483096	0	2584874000	637265000	1947609000	253522000	174137000	33000	529317000	18838000	573704000	1284485000	69840000	35894000	601371000	19580000	1373905000	0	0	0	0	0	0	0	0	13.2396	15.8549	11.4472	-151254000	-63984000	581134000	173581000	-882819000	-571141000	-311678000	1056400000	NaN	720000	0	0	486931000	-706000	-604699000	-19435000	75710000	0	-88079700	-755953000	581134000	-64336000	-708000000	0	-571141000	-72523000	444275000	-20749000	-1145885000	210000	1400000	0	1260000	NaN	690000	NaN	0	2760000	2900000	NaN	2
0	0	1422000	2.389679572	0.368444913	0	1270000	0	1270000	152000	0	924000	1270000	1270000	1270000	0	0	0	0	0	0	17757000	264000	17757000	0	0	0	0	0	39.6667	39.6667	0	0	0	0	681000	681000	0	681000	0	NaN	0	0	0	0	640000	681000	681000	274000	0	0	681000	0	0	0	0	0	0	0	-233000	0	50000	730000	0	950000	NaN	410000	NaN	0	2200000	0	NaN	0
1559000	1287000	6848000	1.814058884	0.709137781	59000	6789000	0	6789000	0	0	1554000	4195000	4021000	5754000	0	511000	0	0	524000	1035000	940000	-106000	895000	45000	0	0	0	0	32.5011	32.5011	0	5137000	8334000	0	49087000	45408000	0	45408000	0	NaN	160000	3679000	0	0	25801000	36299000	37383000	4923000	0	6633500	41436000	0	-471000	3972000	0	0	4443000	3972000	5575000	0	0	760000	0	620000	NaN	750000	NaN	0	1470000	350000	NaN	1
5337000	5262000	273777000	2.600504812	1.427873597	0	179652000	74156000	105496000	94125000	2905000	8000	57483000	4032000	62820000	38996000	2690000	0	74156000	990000	42676000	1808000	-584000	1808000	0	0	0	0	0	16.329	17.4544	12.0833	-24925000	-19531000	-40994000	841170000	416170000	705980000	-289810000	425000000	NaN	250000	0	0	-12084000	-165000	-206178000	-17225000	-26709000	0	36291900	-231103000	-40994000	-16878000	688267000	0	705980000	-835000	-58707000	-11212000	-155971000	0	710000	800000	440000	NaN	380000	NaN	0	1230000	0	NaN	2
