PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
7296000	3998000	55375000	0.389019198	0.302567658	1957000	38915000	7158000	31757000	14503000	1179000	4455000	10958000	4866000	18254000	0	12516000	0	7158000	987000	13503000	0	0	0	0	0	0	0	0	23.6179	24.7371	12	38018000	-880000	0	595638000	298796000	-91108000	389904000	334000000	990000	2750000	-24102000	-13056000	5394000	56313000	193830000	63256000	5913000	-91108000	-9872000	231848000	0	103901000	66948000	0	-91108000	54155000	158056000	4045000	122165000	10000	1510000	980000	2960000	NaN	760000	NaN	0	1430000	1720000	NaN	2
588000	588000	5460000	5.609969995	0.599984605	341000	5055000	0	5055000	64000	0	1675000	4467000	4304000	5055000	0	0	0	0	0	0	36617000	3558000	36617000	0	4330000	606000	606000	0	19.5833	19.5833	0	0	0	0	47504000	26463000	0	26463000	0	NaN	2560000	21041000	0	0	28824000	28010000	28334000	1658000	0	-153500	28010000	0	0	-1547000	0	0	-1547000	-1547000	-2472000	0	390000	7990000	40000	5210000	NaN	1120000	NaN	0	1660000	1480000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
524000	524000	13812000	1.414642105	0.298741758	10000	12212000	0	12212000	1590000	0	3705000	11688000	11515000	12212000	0	0	0	0	0	0	1907000	23000	1907000	0	60000	0	0	0	32.5503	32.5503	0	69748000	69748000	0	135026000	133731000	0	133731000	0	240000	2820000	1295000	0	0	28428000	63983000	65253000	20186000	0	0	133731000	0	0	0	0	0	0	0	15546000	-177000	240000	4260000	320000	2440000	NaN	1760000	NaN	0	1430000	2520000	NaN	0
29103000	28862000	228382000	1.748051788	0.346283795	2057000	167495000	0	167495000	58830000	0	69848000	136500000	125043000	165603000	0	1473000	0	0	419000	1892000	0	-16428000	0	0	0	0	0	0	33.5557	33.5557	0	190025000	187532000	0	1236562000	580528000	0	580528000	506000000	470000	3030000	150034000	0	0	225651000	414135000	332370000	629000	0	-11766500	604160000	0	-5269000	-23632000	0	0	-18363000	-23632000	106090000	81765000	140000	11770000	270000	11830000	NaN	6250000	NaN	0	4650000	5070000	NaN	0
18639000	17318000	743707000	3.384730788	2.298363752	24327000	489140000	136891000	352249000	230240000	43955000	0	81651000	3447000	100290000	245073000	6886000	43933000	92958000	0	251959000	0	0	0	0	0	0	0	0	16.0358	16.1148	10	20023000	47364000	166085000	5221681000	1970096000	2225262000	-255166000	3597660000	NaN	NaN	0	-346075000	-237324000	0	-279506000	21326000	-35104000	65819000	-10033900	-259483000	0	2980000	2063494000	166085000	2059177000	1337000	4317000	0	-7078000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
13040000	7727000	182557000	3.474790233	1.435576633	2398000	175704000	114386000	61318000	4455000	23217000	7528000	42540000	9419000	55580000	0	5738000	0	114386000	0	5738000	0	0	0	0	0	0	0	0	20.2821	20.5946	12.0639	24009000	24455000	0	899250000	609172000	550580000	58592000	334000000	330000	3940000	0	-43922000	-23618000	22866000	37946000	49663000	40472000	19233000	22502500	61955000	0	-3363000	547217000	0	550580000	0	-3363000	0	2456000	10000	1140000	3150000	820000	NaN	430000	NaN	0	610000	0	NaN	2
24040000	4964000	250357000	1.113583695	0.672895391	0	72148000	27407000	44741000	178209000	3001000	0	4417000	0	28457000	0	6112000	0	27407000	10172000	16284000	4300000	3400000	0	4300000	0	0	0	0	6.5382	16.9166	2.3452	19268000	-1861000	0	412269000	264369000	228411000	35958000	147900000	800000	0	0	0	-10284000	0	-18162000	0	0	12111000	-384800	1106000	0	40512000	263263000	0	228411000	-5660000	34852000	0	-7878000	30000	640000	650000	830000	NaN	280000	NaN	0	950000	0	NaN	2
6943000	4770000	64947000	8.117136601	5.970466585	0	64947000	542000	64405000	0	1721000	0	10479000	1285000	17422000	35644000	10274000	0	542000	1065000	46983000	7780000	931000	5953000	1827000	16000	0	0	0	10.4835	10.4835	0	64895000	17901000	-15783000	22803000	22803000	-4777000	27580000	0	10000	-200000	0	0	-4799000	0	928000	-1554000	-3378000	0	0	65823000	-15783000	-19083000	-27237000	0	-4777000	-3377000	-38243000	0	9105000	10000	680000	0	20000	NaN	0	NaN	0	90000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9633000	9633000	214970000	4.686932405	1.944716432	1757000	203169000	91846000	111323000	10044000	59000	6454000	101334000	45197000	110967000	0	103000	0	91846000	253000	356000	0	0	0	0	12548000	0	0	0	24.8722	24.8722	0	57160000	57160000	0	193685000	155435000	96911000	58524000	38250000	530000	210000	0	0	0	28857000	1878000	88800000	-10978000	0	-29928400	59038000	0	2315000	96397000	0	96911000	-2829000	-514000	42006000	-54714000	190000	1540000	0	1060000	NaN	850000	NaN	0	1490000	2900000	NaN	1
250702000	121516000	14785037000	9.03134702	1.392195271	109043000	13150039000	6014478000	7135561000	1525955000	431785000	0	973424000	14531000	1224126000	5011535000	891198000	3798816000	2215662000	8702000	5911435000	2096000	2088000	75000	2021000	0	0	0	0	15.6265	17.1284	15.0918	-2637911000	-201850000	-7917959000	1563967000	5233967000	18586460000	-13352493000	-3670000000	650000	0	0	0	1460146000	0	2353119000	105007000	77906000	0	241641200	-284792000	-12270850000	-775330000	13436718000	4352891000	14233569000	-21521000	-13067701000	0	794001000	630000	2200000	790000	960000	NaN	800000	NaN	0	3420000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100000	0	0	40000	NaN	0	NaN	0	120000	170000	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1635000	1635000	4405000	1.153396977	0.489493241	0	3405000	0	3405000	1000000	0	613000	1770000	1770000	3405000	0	0	0	0	0	0	0	-4476000	0	0	0	0	0	0	32	32	0	26648000	5087000	0	47336000	39336000	0	39336000	8000000	NaN	2110000	0	0	0	9503000	12688000	12688000	-119000	0	0	39336000	0	0	0	0	0	0	0	3304000	0	50000	980000	0	2310000	NaN	1360000	NaN	0	1610000	1260000	NaN	1
3025000	3025000	12110000	0.208031962	0.11552437	0	10234000	0	10234000	1876000	93000	50000	6935000	1920000	9960000	0	11000	0	0	263000	274000	0	0	0	0	0	0	0	0	18.2492	18.2492	0	-9605000	-9605000	0	-51442000	-40442000	0	-40442000	-11000000	80000	0	0	0	-1066000	-477000	-28524000	-6829000	-15830000	0	0	-38129000	0	-1604000	-2313000	0	0	-709000	-2313000	-2204000	-8947000	690000	1000000	300000	520000	NaN	730000	NaN	0	1280000	0	NaN	2
0	0	17758000	NaN	1.205636425	910000	16548000	0	16548000	300000	0	16489000	16548000	16548000	16548000	0	0	0	0	0	0	90641000	-6947000	83614000	7027000	0	0	0	0	0	0	0	0	0	0	-42771000	-46989000	0	-46989000	0	50000	0	-6027000	10245000	0	-46680000	-46989000	-46989000	-309000	0	0	-46989000	0	0	0	0	0	0	0	0	0	240000	2700000	0	3320000	NaN	2690000	NaN	0	1160000	3690000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5851000	5851000	1992167000	2.850640107	1.551875447	0	1654576000	1160051000	494525000	337591000	16645000	27000	42818000	43000	48669000	312732000	133124000	359320000	800731000	0	445856000	0	0	0	0	0	0	0	0	15.5616	13.1203	15.6893	-17478000	-17478000	580478000	4450333000	69333000	-143652000	212985000	4381000000	710000	0	0	0	56771000	-688000	68747000	-1696000	0	0	-54791100	51269000	532161000	-370445000	-562414000	48317000	-191969000	0	161716000	-1008000	13672000	30000	420000	0	20000	NaN	140000	NaN	0	1320000	0	NaN	2
493220000	422211000	9360695000	0.838529132	0.343120452	0	3819595000	1514000000	2305595000	5541100000	541557000	73754000	935379000	73754000	1428599000	501987000	79820000	343018000	1170982000	295189000	876996000	0	0	0	0	0	0	0	0	20.2747	22.7237	14.4167	83139000	222386000	1705472000	33513729000	8403729000	8646000000	-242271000	25110000000	1020000	14670000	0	0	233230000	-208215000	820259000	-208215000	-5279000	0	237218900	903398000	0	-132219000	5794859000	1705472000	6940528000	-1013450000	-1145669000	0	800523000	460000	11140000	260000	8460000	NaN	3650000	NaN	0	4380000	0	NaN	2
58744000	56725000	139823000	2.846867825	0.789703319	475000	135448000	56925000	78523000	3900000	3827000	4666000	19767000	8140000	78511000	0	12000	0	56925000	0	12000	434232000	154414000	15261000	418971000	51231000	3830000	3830000	0	24.3157	24.3157	0	-74823000	-71193000	0	-199883000	-196607000	-122047000	-74560000	14000000	450000	2970000	-17276000	0	-38694000	23558000	-1152000	56535000	11491000	0	-502200	-75975000	0	1415000	-120632000	0	-122047000	0	1415000	17882000	-15389000	440000	3550000	310000	3850000	NaN	2940000	NaN	0	1780000	1790000	NaN	1
36829000	15592000	2578703000	8.573807038	1.643817536	0	2358743000	707018000	1651725000	219960000	209843000	28000	543122000	23680000	579951000	1005386000	52773000	42694000	664324000	13615000	1071774000	0	0	0	0	0	0	0	0	18.1084	17.738	18.2821	-153051000	-41783000	986302000	-239981000	1173496000	-541186000	1714682000	-1413477000	430000	2740000	0	0	683908000	-706000	1213298000	98448000	-151936000	0	7373600	1060247000	816302000	-47880000	-873053000	170000000	-711186000	-113987000	654435000	-14273000	696305000	200000	1050000	240000	1370000	NaN	790000	NaN	0	1610000	1700000	NaN	2
0	0	1376000	2.166789893	0.340942434	0	1153000	0	1153000	223000	0	949000	1153000	1153000	1153000	0	0	0	0	0	0	17996000	239000	17996000	0	0	0	0	0	0	0	0	0	0	0	1645000	645000	0	645000	1000000	NaN	-110000	0	0	0	965000	645000	645000	-256000	0	0	645000	0	0	0	0	0	0	0	-64000	0	20000	800000	0	1280000	NaN	410000	NaN	0	1120000	0	NaN	0
1595000	1413000	6329000	1.273363298	0.595431855	63000	6266000	0	6266000	0	0	1660000	4181000	4026000	5776000	0	74000	0	0	416000	490000	721000	-219000	721000	0	0	0	0	0	38.0794	38.0794	0	8873000	10831000	0	23672000	23672000	0	23672000	0	NaN	340000	0	0	0	20549000	21208000	21619000	769000	0	-1235400	30081000	0	-505000	-6409000	0	0	-5904000	-6409000	-110000	0	100000	660000	0	770000	NaN	990000	NaN	0	1010000	860000	NaN	1
2721000	2667000	293576000	2.404686251	1.347444817	0	175906000	80369000	95537000	117670000	2820000	6000	50359000	5063000	53080000	37334000	5122000	0	80369000	1000	42457000	2024000	216000	2024000	0	0	0	0	0	14.5044	15.085	10.25	-2889000	-4247000	16000000	218479000	-39929000	94000000	-133929000	258408000	200000	-490000	0	0	-5681000	-165000	-135626000	-26591000	-73953000	0	-17698800	-138515000	16000000	-11350000	82586000	0	94000000	-64000	4586000	-11624000	-44203000	20000	570000	290000	410000	NaN	460000	NaN	0	870000	0	NaN	2
