PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	0	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	12.6667	12.6667	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	1040000	7450000	0	NaN	0	NaN	0	30000	1210000	NaN	2
3124000	3124000	12987000	13.02778225	1.398227845	307000	11960000	0	11960000	720000	0	3397000	8678000	5552000	11802000	0	0	0	0	158000	158000	1079000	618000	1079000	0	0	0	0	0	45.4385	45.4385	0	615000	615000	0	45112000	57676000	0	57676000	-8390000	NaN	390000	-4174000	0	0	34617000	58254000	60269000	-118000	0	0	58869000	0	0	-1193000	0	0	-1193000	-1193000	25177000	-1422000	NaN	2910000	0	5320000	NaN	830000	NaN	0	1730000	4970000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
3756000	2525000	13617000	2.356476568	0.658959549	177000	12020000	0	12020000	1420000	0	2993000	8256000	5593000	12012000	0	0	0	0	8000	8000	12812000	3603000	11883000	929000	2669000	4125000	4096000	29000	26.2729	26.2729	0	7180000	7377000	0	84600000	60776000	0	60776000	1970000	NaN	1160000	21854000	0	0	27966000	53625000	57499000	2553000	0	0	60805000	0	0	-29000	0	0	-29000	-29000	23577000	-471000	NaN	3380000	3450000	6390000	NaN	450000	NaN	0	1420000	7290000	NaN	0
69703000	67652000	160946000	5.070391545	0.472408632	5530000	148091000	0	148091000	7325000	3530000	36058000	70295000	66664000	139998000	0	666000	0	0	7427000	8093000	4778000	2285000	4769000	9000	0	0	0	0	35.2369	35.2369	0	-86895000	-79281000	0	249337000	381715000	0	381715000	-82140000	NaN	3740000	-54000	-50184000	-3551000	277299000	478398000	482232000	-5479000	0	0	391503000	0	-2776000	-9788000	0	0	-7012000	-9788000	210412000	-283000	NaN	31620000	18560000	18920000	NaN	3160000	NaN	0	6590000	25000000	NaN	0
82201000	391000	243712000	4.883616544	2.290681836	37030000	187482000	0	187482000	19200000	11517000	0	22891000	0	105092000	23912000	55157000	0	0	3321000	82390000	1814235000	290227000	58939000	1755296000	0	982000	982000	0	14.5877	14.5877	0	103446000	111447000	0	219531000	207973000	0	207973000	-31730000	NaN	0	0	43288000	2732000	0	138423000	0	76981000	0	0	241869000	0	-20734000	-33896000	0	0	-13162000	-33896000	0	58710000	NaN	0	60000	420000	NaN	70000	NaN	0	720000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	20000	NaN	-10000	NaN	0	260000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	338000	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	2
0	0	11891000	0.551760939	0.073004787	1304000	10587000	13000	10574000	0	0	0	5412000	0	5412000	0	0	0	13000	5162000	5162000	6933000	NaN	234000	6699000	0	NaN	0	0	12.6587	14.2377	9.6244	96059000	81020000	0	425815000	327928000	1062000	326866000	0	NaN	0	0	97887000	100000	0	115927000	0	111696000	0	0	211986000	0	0	115942000	0	1062000	114880000	114880000	0	4131000	NaN	460000	0	30000	NaN	0	NaN	0	170000	0	NaN	2
2464000	571000	6594000	2.286407767	1.221202355	0	5779000	0	5779000	815000	1432000	0	2750000	815000	5214000	0	336000	0	0	229000	565000	1935000	1110000	982000	953000	0	0	0	0	11.7866	16.0212	6.6565	2905000	-1494000	0	13845000	7015000	0	7015000	6830000	NaN	190000	0	0	485000	0	-428000	-182000	-913000	0	0	2477000	0	-1455000	4538000	0	0	5993000	4538000	0	0	NaN	820000	2560000	290000	NaN	40000	NaN	0	590000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
23592000	12995000	139287000	15.37214435	2.518705113	1853000	127214000	15100000	112114000	10220000	12203000	3798000	85855000	13280000	109447000	0	1111000	0	15100000	1556000	2667000	13799000	3041000	3338000	10461000	1391000	39669000	38524000	1145000	25.3766	25.3766	0	62863000	83260000	0	202856000	203423000	44100000	159323000	28210000	NaN	3110000	-5066000	-23711000	-23072000	63914000	129216000	88372000	9402000	0	0	192079000	0	-578000	11344000	0	44100000	-32178000	-32756000	17684000	56548000	NaN	4650000	170000	4590000	NaN	1160000	NaN	0	1700000	10620000	NaN	1
168217000	14780000	4048056000	9.015112576	0.946627515	38722000	2839184000	1050000000	1789184000	1170150000	578811000	0	867512000	17290000	1035729000	434785000	136358000	312803000	737197000	182312000	753455000	7919624000	3628512000	2074132000	5845492000	0	490886000	396838000	94048000	8.7019	17.7729	5.023	-246034000	-28921000	5380203000	12143949000	9042178000	7822131000	1220047000	3605000000	NaN	-1080000	0	-503229000	-807706000	0	-786889000	98000	-37941000	0	0	-1032923000	817430000	1904713000	4694898000	4562773000	3259358000	-469173000	2252970000	98000	58660000	NaN	9020000	920000	2740000	NaN	940000	NaN	0	3020000	9210000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	10000	NaN	0	NaN	0	180000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	40000	0	NaN	3
836000	836000	2475000	NaN	1.046691793	0	2375000	0	2375000	100000	0	136000	478000	478000	1314000	0	0	0	0	1061000	1061000	707000	116000	707000	0	0	0	0	0	39.9	39.9	0	5610000	5610000	0	7854000	7151000	0	7151000	703000	NaN	1320000	0	0	0	902000	3802000	3802000	1324000	0	0	9412000	0	0	-2261000	0	0	-2261000	-2261000	1576000	0	NaN	2600000	0	4300000	NaN	180000	NaN	0	1010000	2420000	NaN	1
6965000	2992000	32921000	1.333902747	0.739061834	0	32721000	0	32721000	200000	9908000	96000	24698000	2578000	31663000	0	249000	0	0	809000	1058000	4558000	1454000	1567000	2991000	0	0	0	0	24.8486	24.8486	0	4392000	9262000	0	54769000	54769000	0	54769000	0	NaN	950000	0	0	-7480000	-417000	21047000	27408000	20191000	0	0	25439000	0	30242000	29330000	0	0	-912000	29330000	6806000	-79000	NaN	1430000	0	570000	NaN	480000	NaN	0	1230000	4710000	NaN	2
128000	5000	5930000	3.185162746	0.463234105	205000	3525000	0	3525000	2200000	0	2151000	3397000	2413000	3525000	0	0	0	0	0	0	39082000	10875000	35340000	3742000	0	0	0	0	49.5906	49.5906	0	18146000	18146000	0	54407000	47940000	0	47940000	8050000	NaN	2640000	-1015000	-568000	0	22724000	29794000	30299000	6304000	0	0	47940000	0	0	0	0	0	0	0	1076000	-310000	NaN	1720000	1700000	2890000	NaN	850000	NaN	0	1470000	5740000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
42735000	6418000	1097974000	8.988587989	2.387545565	42957000	932592000	280278000	652314000	122425000	141872000	94000	340497000	419000	383232000	15112000	237649000	3806000	276472000	16321000	269082000	0	0	0	0	0	0	0	0	14.8903	21.4829	8.8896	-102716000	-491000	-34070000	716757000	710052000	1297432000	-587380000	256000000	NaN	0	0	-249295000	-65244000	-688000	-106523000	-2016000	0	0	0	-209239000	-320000000	1432000	953361000	285930000	1011502000	-59573000	-378141000	-1328000	-39263000	NaN	1080000	310000	-750000	NaN	120000	NaN	0	1590000	0	NaN	2
450314000	304632000	3439122000	3.769231275	0.783012222	0	2630122000	11719000	2618403000	809000000	298768000	34318000	376473000	36172000	826787000	286309000	738124000	11719000	0	767183000	1791616000	0	0	0	0	0	0	0	0	13.9566	19.7104	11.4194	2634458000	719689000	2237923000	14362981000	12831981000	332000000	12499981000	1531000000	NaN	14210000	0	0	731895000	865116000	1980178000	884991000	30178000	0	0	4614636000	1905923000	2729298000	5979422000	332000000	0	3250124000	7885345000	0	352989000	NaN	17650000	3230000	30760000	NaN	10320000	NaN	0	6750000	23780000	NaN	2
34006000	20733000	188455000	9.837660187	1.472066144	3089000	155366000	19955000	135411000	30000000	86534000	2552000	95459000	2869000	129465000	0	1671000	0	19955000	4275000	5946000	445296000	184169000	357781000	87515000	0	0	0	0	18.176	18.176	0	410105000	395004000	0	255546000	385588000	15107000	370481000	-82850000	NaN	0	0	-47192000	-27823000	-5201000	-30375000	1224000	-549000	0	0	379730000	0	-15719000	5858000	0	15107000	6470000	-9249000	340000	2858000	NaN	1600000	0	1420000	NaN	690000	NaN	0	2130000	1870000	NaN	1
121775000	21355000	1302119000	12.38980551	2.413840868	0	1131350000	238600000	892750000	170769000	242181000	97000	456858000	3893000	578633000	24818000	179042000	0	238600000	110257000	314117000	15088000	4064000	10990000	4098000	0	0	0	0	12.754	17.5506	6.0225	-25129000	-31715000	452716000	1775676000	678176000	796400000	-118224000	1097500000	NaN	-550000	0	0	-294426000	-706000	-285482000	-12910000	0	0	0	-310611000	452716000	-106322000	536071000	0	796400000	-154007000	192387000	-12204000	21854000	NaN	1570000	40000	1950000	NaN	580000	NaN	0	1890000	1350000	NaN	2
8000	8000	648000	1.158382555	0.244171864	6000	592000	0	592000	50000	0	287000	584000	584000	592000	0	0	0	0	0	0	13026000	1339000	13026000	0	0	330000	330000	0	39.75	39.75	0	0	0	0	7784000	6904000	0	6904000	880000	NaN	160000	0	0	0	4613000	6904000	6904000	3057000	0	0	6904000	0	0	0	0	0	0	0	-766000	0	NaN	690000	0	2610000	NaN	380000	NaN	0	1430000	1650000	NaN	0
237000	164000	2118000	3.925536039	0.589117094	0	1973000	0	1973000	145000	0	128000	1736000	716000	1973000	0	0	0	0	0	0	2958000	952000	2544000	414000	0	0	0	0	30.9212	30.9212	0	-1006000	-564000	0	5759000	5759000	0	5759000	0	NaN	1230000	0	0	0	3444000	6765000	3676000	4720000	0	0	5759000	0	0	0	0	0	0	0	-112000	-1254000	NaN	1710000	0	1080000	NaN	360000	NaN	0	1620000	5610000	NaN	1
41648000	17591000	209877000	6.955788288	2.233002746	4855000	185398000	26000000	159398000	19624000	28472000	23000	79064000	4342000	120712000	33865000	444000	0	26000000	4377000	38686000	32914000	5167000	28224000	4690000	0	7731000	7296000	435000	16.0149	16.3813	6.2384	-122433000	-14270000	-5220000	-112607000	-135670000	-54000000	-81670000	23063000	NaN	-250000	0	0	-37002000	-165000	49330000	-11188000	35384000	0	0	-73103000	-5220000	-1523000	-57347000	0	-54000000	-1824000	-8567000	-10625000	61996000	NaN	740000	3960000	1530000	NaN	270000	NaN	0	1440000	1010000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1310000	240000	2180000	NaN	1040000	NaN	0	1990000	9300000	NaN	2
