PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9162000	6637000	83082000	0.355077564	0.206390178	367000	64101000	11929000	52172000	18614000	5251000	5209000	21715000	6350000	30877000	0	15075000	0	11929000	6220000	21295000	0	0	0	0	0	0	0	0	23.3817	25.2479	14	3197000	-297000	0	246847000	624397000	-2430000	626827000	-359000000	540000	3550000	-15615000	-2935000	121558000	36081000	313471000	62637000	46991000	-2430000	18404500	316668000	0	286475000	307729000	0	-2430000	23684000	310159000	15074000	93767000	90000	970000	1620000	1430000	NaN	680000	0	0	0	260000	NaN	2
486000	354000	4135000	3.524929737	0.310592021	437000	3564000	0	3564000	134000	0	1009000	3078000	2056000	3564000	0	0	0	0	0	0	103000	-4016000	103000	0	1397000	2754000	2754000	0	28.5	28.5	0	-11000	0	0	21622000	15201000	0	15201000	-7000000	NaN	3840000	13421000	0	0	8559000	15212000	18147000	2470000	0	0	15201000	0	0	0	0	0	0	0	4183000	0	440000	9870000	40000	11460000	NaN	2380000	9470000	0	0	6010000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1759000	1759000	12071000	0.810777927	0.182748957	153000	11630000	0	11630000	288000	0	2059000	9871000	9752000	11630000	0	0	0	0	0	0	32031000	27550000	32031000	0	0	0	0	0	36.7598	36.7598	0	25320000	25702000	0	119864000	125131000	0	125131000	-21000000	300000	1570000	15733000	0	0	51371000	99811000	99811000	22893000	0	0	125131000	0	0	0	0	0	0	0	25547000	0	490000	4920000	610000	5850000	NaN	2080000	0	0	0	2120000	NaN	0
37912000	37793000	227512000	1.330649921	0.233381685	5696000	196816000	0	196816000	25000000	0	79005000	156736000	140117000	194648000	0	398000	0	0	1770000	2168000	1216000	-120000	1216000	0	0	0	0	0	25.4307	25.4307	0	-144660000	-143251000	0	818056000	795473000	0	795473000	46000000	760000	9010000	-23417000	0	0	62841000	953254000	251322000	38687000	0	-5490200	808594000	0	-3006000	-13121000	0	0	-10115000	-13121000	149794000	701932000	360000	22190000	600000	12880000	NaN	6330000	0	0	0	21890000	NaN	0
22248000	20713000	1515938000	6.214986468	3.2322811	0	772814000	562148000	210666000	743124000	42897000	0	83832000	5347000	106080000	103867000	657000	29191000	532957000	62000	104586000	0	0	0	0	0	0	0	0	17.6428	17.6428	0	-5173000	-8293000	-372317000	4740334000	4496434000	4257622000	238812000	243900000	NaN	NaN	0	0	284973000	0	259247000	-8246000	-12145000	273061000	29526100	254074000	0	-15114000	4614677000	-372317000	4629939000	-148000	-15262000	0	-13581000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
14236000	8989000	289755000	4.556000688	1.643538019	1135000	216620000	153322000	63298000	72000000	16506000	7913000	41414000	11166000	55650000	0	7648000	0	153322000	0	7648000	0	0	0	0	0	0	0	0	16.0239	16.0572	13.5	33767000	35273000	0	944714000	-108990000	-328369000	219379000	772000000	340000	4020000	0	281704000	-24695000	18022000	186619000	16389000	70868000	12152000	-15154800	220386000	0	-1007000	-329376000	0	-328369000	0	-1007000	0	129470000	80000	750000	2490000	1000000	NaN	430000	0	0	0	0	NaN	2
94168000	85546000	313087000	1.235481211	0.63241174	12622000	172126000	67271000	104855000	128339000	2105000	0	2414000	0	96582000	0	4309000	2474000	64797000	3964000	8273000	3000000	1400000	0	3000000	0	0	0	0	13.0346	13.423	8.976	943304000	540816000	0	5177795000	1288503000	181455000	1107048000	1064100000	440000	0	0	2825192000	213481000	0	211338000	0	0	22735000	-2978400	1154642000	0	-23727000	133861000	0	181455000	-23867000	-47594000	0	-2143000	260000	730000	440000	850000	NaN	580000	0	0	0	0	NaN	2
6541000	4953000	45673000	6.232944965	3.695226537	69000	45604000	320000	45284000	0	804000	0	8425000	1385000	14966000	1827000	28243000	0	320000	248000	30318000	9517000	2058000	8122000	1395000	0	0	0	0	22.1957	22.1957	0	6931000	10420000	-1040000	24760000	17510000	-2387000	19897000	0	90000	-70000	0	7250000	-4470000	0	23775000	10812000	19529000	0	0	30706000	-1040000	-7289000	-12156000	0	-2387000	-2480000	-10809000	0	8716000	0	730000	0	400000	NaN	0	0	0	0	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9827000	8871000	138142000	2.438220234	0.828876009	0	118752000	47998000	70754000	19390000	4000	2094000	56820000	22330000	66647000	498000	3471000	0	47998000	138000	4107000	0	0	0	0	2150000	0	0	0	20.1888	22.2788	15	60833000	60833000	-9869000	454799000	58799000	-160567000	219366000	396000000	90000	1150000	0	0	-8000	32268000	164058000	144631000	67920000	0	-12172100	224891000	-9869000	6999000	-156223000	0	-160567000	-2655000	-5525000	95735000	-36075000	50000	1490000	0	2050000	NaN	1580000	0	0	0	1420000	NaN	1
286152000	116019000	14164609000	7.472799257	0.906586085	0	13675457000	7897641000	5777816000	489152000	359086000	0	918872000	12424000	1205024000	4024526000	530561000	2935549000	4962092000	17705000	4572792000	2844000	-4729000	112000	2732000	0	0	0	0	13.087	15.1952	11.2314	2997609000	3088988000	18857293000	30386344000	27244358000	21257297000	5987061000	3141986000	1090000	420000	0	0	-597850000	0	435117000	20690000	6516000	0	-87983600	3432726000	3427293000	-848970000	4954339000	15430000000	5827297000	-23988000	2554335000	0	1018931000	250000	1090000	1570000	920000	NaN	1640000	0	0	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470000	0	0	220000	NaN	0	0	0	0	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32219000	1233000	34439000	6.43992807	2.800933449	0	34439000	0	34439000	0	0	715000	2220000	2175000	34439000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6709	24.6709	0	4913000	0	0	47831000	50831000	0	50831000	-3000000	NaN	1560000	0	0	0	18715000	45918000	37855000	-98000	0	-300000	50831000	0	0	0	0	0	0	0	19238000	8063000	0	1550000	0	1660000	NaN	960000	0	0	0	650000	NaN	1
3256000	3256000	10734000	0.236876524	0.093227285	0	8734000	0	8734000	2000000	0	39000	5450000	3249000	8706000	0	0	0	0	28000	28000	0	-2000	0	0	0	0	0	0	20.7429	20.7429	0	-5114000	-5114000	0	1156345000	970345000	0	970345000	186000000	320000	0	0	0	0	-477000	975959000	11682000	8320000	0	-950000	970845000	0	0	-500000	0	0	-500000	-500000	-3570000	971686000	670000	1200000	980000	1120000	NaN	1890000	0	0	0	0	NaN	2
669000	669000	3441000	NaN	0.17427781	302000	3037000	0	3037000	102000	0	1646000	2368000	2368000	3037000	0	0	0	0	0	0	74951000	4000000	67891000	7060000	51000	298000	298000	0	0	0	0	-1402000	-1402000	0	8679000	-3581000	0	-3581000	-8000000	330000	-7730000	20260000	0	0	2109000	-2179000	-2179000	-2472000	0	0	-3581000	0	0	0	0	0	0	0	-1816000	0	570000	4480000	1020000	5990000	NaN	2270000	5360000	0	0	4060000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8609000	8609000	1842975000	2.710908002	1.234281215	0	1388599000	966287000	422312000	454376000	5665000	12000	30937000	12000	39546000	281364000	101402000	404044000	562243000	0	382766000	0	0	0	0	0	0	0	0	6.6173	12.0833	6.4698	-20838000	-20838000	1756733000	7557932000	3768932000	3286880000	482052000	3789000000	620000	0	0	0	14901000	-688000	54939000	-688000	0	0	150024100	34101000	900000000	-452049000	1978098000	856733000	2430147000	0	447951000	0	40726000	320000	780000	0	870000	NaN	250000	0	0	0	0	NaN	2
357858000	279082000	6330219000	0.43901089	0.125735678	0	3122491000	1014979000	2107512000	3207728000	362657000	69147000	732611000	69147000	1090469000	557414000	41657000	444979000	570000000	417972000	1017043000	0	0	0	0	0	0	0	0	21.8859	25.9414	14.4167	-339899000	-267156000	-38801000	43520636000	-9800364000	-9808779000	8415000	53321000000	950000	15720000	0	0	298519000	-329765000	1055563000	-329765000	17711000	0	-34191600	715664000	-500000000	-154268000	-10477227000	461199000	-10269978000	-52981000	-707249000	0	1069098000	850000	10540000	1710000	7680000	NaN	3570000	0	0	0	0	NaN	2
16072000	16072000	58855000	1.060411166	0.26680858	470000	58385000	31290000	27095000	0	1529000	1895000	11023000	5180000	27095000	0	0	0	31290000	0	0	23358000	-17556000	23351000	7000	1475000	0	0	0	28.6597	29.0486	11.8808	-34348000	-34348000	0	155188000	7850000	-20220000	28070000	0	340000	2460000	147338000	0	-5437000	46266000	54631000	82025000	12147000	0	20002500	20283000	0	7787000	-12433000	0	-20220000	0	7787000	23598000	-21943000	680000	6790000	2870000	3300000	NaN	4450000	0	0	0	1250000	NaN	1
20496000	11813000	2911771000	7.368448429	1.286435401	0	2723174000	717884000	2005290000	188597000	242052000	12000	582003000	22535000	602499000	1072814000	170421000	128906000	588978000	159556000	1402791000	0	0	0	0	0	0	0	0	16.8255	23.9146	13.9856	-112826000	-62240000	6768323000	5611303000	7231510000	915638000	6315872000	-1620207000	500000	2560000	0	0	1115581000	-706000	1587181000	137005000	-59969000	0	142253400	1474355000	4868323000	-11210000	-1011168000	1900000000	-984362000	-15596000	4841517000	-2587000	534862000	250000	1260000	120000	1030000	NaN	1920000	0	0	0	1080000	NaN	2
264000	264000	2906000	3.646104163	0.543567407	46000	2860000	0	2860000	0	0	1062000	2596000	2234000	2860000	0	0	0	0	0	0	4040000	452000	4040000	0	0	0	0	0	0	0	0	0	0	0	-2068000	-6873000	0	-6873000	0	NaN	-170000	6522000	-1717000	0	-2743000	-6873000	-6873000	-213000	0	0	-6873000	0	0	0	0	0	0	0	-3917000	0	0	840000	0	1810000	NaN	890000	60000	0	0	0	NaN	0
1859000	1859000	6981000	1.157647727	0.452264644	59000	6922000	0	6922000	0	0	2044000	4899000	4616000	6758000	0	18000	0	0	146000	164000	1502000	60000	1502000	0	0	0	0	0	29.5285	25.7532	33	30223000	30223000	0	70367000	71885000	0	71885000	0	NaN	1540000	-1518000	0	0	488000	45304000	12391000	9509000	0	-1691700	75527000	0	-120000	-3642000	0	0	-3522000	-3642000	6444000	28863000	0	730000	0	720000	NaN	1410000	0	0	0	150000	NaN	1
9592000	8333000	428459000	3.368802573	1.489432243	0	366645000	152014000	214631000	61814000	2271000	3000	63173000	13313000	72765000	130501000	9527000	0	152014000	1838000	141866000	0	0	0	0	0	0	0	0	18.6019	19.5548	7.1925	75554000	32327000	-225000000	-1217717000	527496000	505077000	22419000	-1745213000	160000	-350000	0	0	16720000	-165000	139305000	42778000	128118000	0	-776100	214859000	-225000000	34432000	537637000	0	505077000	-1872000	-192440000	-9150000	3782000	20000	760000	920000	1210000	NaN	630000	0	0	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	960000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100000	970000	140000	1240000	NaN	640000	0	0	0	260000	NaN	2
