PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
6793000	0	10133000	1.275179863	0.333440207	1141000	8692000	0	8692000	300000	0	0	1899000	0	8692000	0	0	0	0	0	0	6032000	2417000	6032000	0	0	0	0	0	32.1889	32.1889	0	12537000	0	0	207018000	102058000	0	102058000	2000000	NaN	0	0	102960000	0	30204000	89521000	30204000	55405000	0	0	102058000	0	0	0	0	0	0	0	0	3912000	NaN	5490000	5470000	660000	NaN	60000	NaN	0	170000	4940000	NaN	2
2411000	2411000	11814000	8.455026377	1.195726878	287000	11003000	0	11003000	524000	0	4604000	8517000	6130000	10928000	0	0	0	0	75000	75000	2019000	998000	2019000	0	907000	0	0	0	37.9937	37.9937	0	-861000	-861000	0	26270000	27060000	0	27060000	8280000	NaN	250000	-9070000	0	0	24439000	28797000	31904000	-4871000	0	0	27936000	0	0	-876000	0	0	-876000	-876000	11282000	-2053000	NaN	7770000	98960000	3700000	NaN	1330000	NaN	0	2180000	16530000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
12420000	3253000	22763000	3.569332084	1.158439736	346000	20558000	0	20558000	1859000	0	3645000	8132000	6190000	20552000	0	0	0	0	6000	6000	8024000	81000	6917000	1107000	2118000	3234000	3234000	0	32.4169	32.4169	0	2887000	7905000	0	94870000	67044000	0	67044000	15980000	NaN	1160000	11846000	0	0	27460000	64216000	62887000	11982000	0	0	67103000	0	0	-59000	0	0	-59000	-59000	25457000	-683000	NaN	2000000	4010000	1780000	NaN	810000	NaN	0	2280000	5890000	NaN	0
75487000	74313000	180353000	3.836014096	0.461299031	3352000	167497000	0	167497000	9504000	3551000	42116000	86579000	82955000	162066000	0	400000	0	0	5031000	5431000	15147000	5611000	15146000	1000	0	0	0	0	38.2483	38.2483	0	-126332000	-117195000	0	181635000	243654000	0	243654000	-950000	NaN	4980000	-61069000	0	-4606000	156218000	389964000	394798000	-6460000	0	0	263632000	0	-2419000	-19978000	0	0	-17559000	-19978000	245040000	-228000	NaN	27590000	5450000	11180000	NaN	8330000	NaN	0	10720000	40740000	NaN	0
117518000	15166000	574644000	8.296790402	4.547281895	49925000	501012000	0	501012000	23707000	30731000	0	60902000	0	178420000	315150000	6601000	0	0	841000	322592000	73524000	-36387000	5401000	68123000	0	9597000	8812000	785000	15.3292	17.2717	4.7269	24787000	32000000	-5549000	-194112000	-60628000	0	-60628000	112750000	NaN	0	0	-246234000	14526000	0	12732000	0	-1794000	0	0	37519000	-5549000	-86082000	-92598000	0	0	-6516000	-98147000	0	0	NaN	0	540000	400000	NaN	30000	NaN	0	680000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	50000	NaN	0	NaN	0	370000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	5304000	NaN	NaN	NaN	NaN	4000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4110000	0	200000	NaN	0	NaN	0	220000	150000	NaN	2
9558000	1119000	73555000	1.395465756	0.528350199	10311000	58859000	40000	58819000	4385000	7746000	0	22862000	0	32420000	0	1385000	0	40000	25014000	26399000	18776000	3818000	0	18776000	0	0	0	0	14.0327	15.9977	5.8004	39372000	20004000	0	368711000	150341000	-50000	150391000	36150000	NaN	0	0	182220000	11228000	0	7631000	0	-26509000	0	0	47003000	0	19977000	103338000	0	-50000	83411000	103388000	0	22912000	NaN	340000	110000	650000	NaN	0	NaN	0	450000	0	NaN	2
3674000	812000	11222000	3.738467202	1.874608153	0	9870000	0	9870000	1352000	1910000	0	3991000	1158000	7665000	0	1622000	0	0	583000	2205000	550000	-1667000	251000	299000	0	0	0	0	17.6242	17.8576	4.8	2820000	853000	0	26960000	5790000	0	5790000	21170000	NaN	-190000	0	0	3069000	0	5197000	236000	2128000	0	0	8017000	0	165000	-2227000	0	0	-2392000	-2227000	0	0	NaN	750000	1480000	280000	NaN	30000	NaN	0	740000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
33183000	23869000	173158000	13.71983203	2.666445148	1306000	155311000	18500000	136811000	16541000	9315000	5566000	100115000	16783000	133298000	0	937000	0	18500000	2576000	3513000	20283000	-13822000	7030000	13253000	7871000	46118000	45557000	561000	28.9046	29.1189	5.601	17675000	41763000	0	341187000	321419000	48600000	272819000	20380000	NaN	1490000	-612000	0	-26499000	110482000	262814000	152223000	87807000	0	0	280489000	0	-3728000	40930000	0	48600000	-3942000	-7670000	38247000	39369000	NaN	6550000	200000	2380000	NaN	2480000	NaN	0	2140000	6770000	NaN	1
817053000	246562000	10521553000	18.75566509	1.38827566	9909000	8719354000	2095408000	6623946000	1792290000	491227000	0	750398000	46000	1567451000	4415793000	376343000	837013000	1258395000	264359000	5056495000	1545660000	-578805000	1184612000	361048000	0	0	0	0	7.8047	19.8797	3.2985	-1287890000	-392349000	2636202000	8797009000	9204975000	7616014000	1588961000	-359000000	NaN	-1200000	0	-48966000	-539395000	0	-425957000	-902000	-373000	0	0	-1713847000	742521000	3289494000	8282620000	1893681000	5722333000	-729207000	3302808000	-902000	114713000	NaN	15540000	2100000	2490000	NaN	2280000	NaN	0	5750000	1380000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	-200000	NaN	20000	NaN	0	330000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	10000	NaN	0	NaN	0	50000	0	NaN	3
1387000	1387000	2630000	NaN	0.902017632	0	2630000	0	2630000	0	0	168000	608000	608000	1995000	0	0	0	0	635000	635000	576000	-128000	576000	0	0	0	0	0	33.3686	33.3686	0	-288000	-288000	0	2715000	2715000	0	2715000	0	NaN	980000	0	0	0	1093000	5264000	5264000	957000	0	0	4976000	0	0	-2261000	0	0	-2261000	-2261000	3214000	0	NaN	1720000	0	1560000	NaN	770000	NaN	0	2450000	1480000	NaN	1
3204000	982000	27459000	0.945638685	0.579145648	0	27258000	0	27258000	201000	8551000	89000	21025000	1675000	24229000	0	2191000	0	0	838000	3029000	6214000	-1614000	207000	6007000	0	0	0	0	0	0	0	34676000	39385000	0	4004000	3424000	0	3424000	580000	NaN	-310000	0	0	-23111000	-477000	-25003000	7095000	8942000	0	0	9673000	0	-4542000	-6249000	0	0	-1707000	-6249000	-565000	-9078000	NaN	880000	570000	1600000	NaN	950000	NaN	0	1650000	4770000	NaN	2
0	0	5722000	NaN	0.519751688	1004000	3506000	0	3506000	1212000	0	2913000	3506000	3357000	3506000	0	0	0	0	0	0	35723000	10459000	31681000	4042000	169000	902000	902000	0	39.7	39.7	0	0	0	0	25064000	30032000	0	30032000	2410000	NaN	2410000	-7378000	0	0	28495000	30032000	29798000	1624000	0	0	30032000	0	0	0	0	0	0	0	-87000	0	NaN	2390000	3760000	2190000	NaN	1000000	NaN	0	2580000	-1390000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
39256000	6423000	1292522000	6.39027212	1.883121624	12953000	1114395000	461339000	653056000	165174000	136698000	84000	348177000	362000	387433000	0	257848000	26066000	435273000	7775000	265623000	0	0	0	0	0	0	0	0	18.1759	19.5311	10.8984	-71137000	18947000	489000000	-284252000	452405000	2387203000	-1934798000	-434000000	NaN	0	0	-302657000	-621441000	-688000	-1738461000	-2038000	0	0	0	-1809598000	0	-99027000	1773003000	489000000	1898203000	-26173000	-125200000	-1350000	-1114982000	NaN	960000	390000	1520000	NaN	370000	NaN	0	2480000	0	NaN	2
668771000	323519000	5996225000	3.93372422	0.837188921	0	4656698000	33247000	4623451000	1339527000	459532000	49391000	619184000	52683000	1287955000	593819000	1333202000	33247000	0	1408475000	3335496000	0	0	0	0	0	0	0	0	11.7964	18.3034	7.3216	5484321000	1217629000	316678000	17757561000	12915111000	543889000	12371222000	4842450000	NaN	10320000	0	0	1107099000	798175000	2417958000	803877000	1636000	0	0	7902279000	-227211000	2332337000	4696154000	543889000	0	2363817000	4468943000	0	511048000	NaN	20030000	2650000	28860000	NaN	7750000	NaN	0	10830000	21210000	NaN	2
72059000	47837000	214157000	10.43316573	2.609984267	2409000	173275000	10679000	162596000	38473000	55717000	3317000	80228000	5808000	152287000	0	4999000	0	10679000	5310000	10309000	349429000	126007000	247282000	102147000	5000	151875000	128394000	23481000	23.3301	23.3301	0	63630000	76988000	0	117081000	-49967000	-28359000	-21608000	160220000	NaN	-70000	0	6828000	-85342000	31048000	-48880000	28405000	1051000	0	0	14750000	0	-25466000	-64717000	0	-28359000	-10892000	-36358000	2368000	1995000	NaN	2670000	550000	1760000	NaN	1010000	NaN	0	2500000	2490000	NaN	1
117727000	24665000	1997879000	15.40222012	2.197214233	0	1687129000	725000000	962129000	310750000	190462000	86000	387727000	3901000	505454000	58339000	309522000	15034000	709966000	88814000	456675000	1670000	-8806000	7000	1663000	0	0	0	0	11.7501	20.4134	6.1426	-172722000	31018000	1007673000	2894473000	1832273000	2462590000	-630317000	1062200000	NaN	-610000	0	0	-176417000	-706000	-252190000	-13139000	0	0	0	-424912000	415743000	-465956000	1249512000	591930000	1870660000	-155192000	-205405000	-12433000	-62634000	NaN	890000	50000	-510000	NaN	630000	NaN	0	3040000	2780000	NaN	2
0	0	560000	1.13761652	0.240434622	17000	457000	0	457000	86000	0	445000	457000	457000	457000	0	0	0	0	0	0	4680000	-5199000	4680000	0	0	161000	161000	0	37.7497	37.7497	0	0	0	0	11188000	9188000	0	9188000	2000000	NaN	520000	0	0	0	9194000	9188000	9188000	-6000	0	0	9188000	0	0	0	0	0	0	0	0	0	NaN	880000	0	320000	NaN	570000	NaN	0	2100000	1510000	NaN	0
103000	82000	4143000	4.736080251	0.853707004	0	3376000	0	3376000	767000	0	218000	3273000	2275000	3376000	0	0	0	0	0	0	4558000	779000	3902000	656000	0	0	0	0	39.8	39.8	0	1457000	1914000	0	34742000	16082000	0	16082000	18660000	NaN	980000	0	0	0	5906000	10380000	10483000	-70000	0	0	11837000	0	0	4245000	0	0	4245000	4245000	5616000	-1072000	NaN	1140000	0	850000	NaN	1170000	NaN	0	1960000	9180000	NaN	1
67164000	29722000	251045000	5.460705197	2.183561119	2767000	224915000	20668000	204247000	23363000	26513000	20000	95395000	4720000	162559000	36896000	218000	0	20668000	4574000	41688000	31811000	-8384000	28138000	3673000	0	0	0	0	7.179	7.2709	6	-128498000	-32223000	-4105000	-148208000	-146056000	-13800000	-132256000	42060000	NaN	-740000	0	-44212000	-39049000	-165000	6373000	-7567000	-50919000	0	0	-122125000	-4105000	-1650000	-19826000	0	-13800000	-4376000	-10131000	-11155000	107888000	NaN	710000	1000000	50000	NaN	330000	NaN	0	2110000	1520000	NaN	2
