PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	2
3367000	3367000	15664000	14.44750299	1.464774415	259000	14105000	0	14105000	1300000	0	3437000	10451000	6011000	13818000	0	0	0	0	287000	287000	461000	456000	461000	0	0	0	0	0	41.0624	41.0624	0	16662000	16662000	0	104949000	89988000	0	89988000	-860000	NaN	210000	15821000	0	0	47650000	75317000	78575000	17963000	0	0	91979000	0	0	-1991000	0	0	-1991000	-1991000	13945000	-4241000	NaN	2720000	1620000	8780000	NaN	1130000	NaN	0	1010000	2150000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2726000	2112000	12406000	2.317737942	0.785854802	110000	10555000	0	10555000	1741000	0	2778000	7784000	4794000	10510000	0	0	0	0	45000	45000	9209000	-7655000	8224000	985000	1895000	10012000	9878000	134000	37.2225	37.2225	0	6592000	6592000	0	40477000	67157000	0	67157000	-26680000	NaN	1470000	0	0	0	31361000	60683000	60553000	7671000	0	0	67275000	0	0	-118000	0	0	-118000	-118000	23185000	-1490000	NaN	3040000	0	8330000	NaN	790000	NaN	0	870000	3680000	NaN	0
65376000	62370000	155104000	5.78470563	0.477557236	10192000	135784000	0	135784000	9128000	3703000	31732000	62541000	58297000	127917000	0	946000	0	0	6921000	7867000	2493000	1320000	2458000	35000	0	0	0	0	35.9062	37.434	13.9634	50543000	57240000	0	662005000	615042000	0	615042000	12800000	NaN	9730000	112725000	-78562000	-3366000	302968000	583199000	598281000	-18527000	0	0	633742000	0	-2774000	-18700000	0	0	-15926000	-18700000	302395000	-271000	NaN	40950000	20350000	23930000	NaN	2590000	NaN	0	3330000	76550000	NaN	0
71796000	0	227427000	4.414515315	2.229281422	35489000	161848000	0	161848000	30090000	6692000	0	14692000	0	86488000	15806000	52816000	0	0	6738000	75360000	1524008000	760148000	29193000	1494815000	0	51940000	51940000	0	12.4931	13.9232	9.4958	11848000	32680000	0	-397817000	138335000	0	138335000	-732900000	NaN	0	0	196748000	92051000	0	47216000	0	-44835000	0	0	59064000	0	86584000	79271000	0	0	-7313000	79271000	0	0	NaN	50000	0	310000	NaN	40000	NaN	0	970000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	160000	NaN	0	NaN	0	140000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	60000	0	NaN	2
1718000	532000	5848000	2.017247327	1.166698006	0	5421000	0	5421000	427000	1395000	0	2847000	888000	4565000	0	476000	0	0	380000	856000	825000	233000	807000	18000	0	0	0	0	18.3162	19.0519	5.8886	18579000	5375000	0	27714000	27714000	0	27714000	0	NaN	210000	0	0	1103000	0	4797000	4124000	3694000	0	0	23376000	0	4492000	4338000	0	0	-154000	4338000	0	0	NaN	870000	1930000	100000	NaN	0	NaN	0	440000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
17209000	8789000	120979000	15.30024029	2.218225255	4334000	109261000	11500000	97761000	7384000	13473000	3434000	77808000	12592000	95017000	0	707000	0	11500000	2037000	2744000	10758000	-4018000	2109000	8649000	5612000	54359000	52264000	2095000	30.3163	30.5059	18.5	109484000	105980000	0	312937000	263804000	-1700000	265504000	35030000	NaN	1960000	45994000	-31891000	-21544000	53518000	162262000	65456000	-5621000	0	0	271746000	0	300000	-7942000	0	-1700000	-6542000	-6242000	11135000	117481000	NaN	5190000	150000	6640000	NaN	910000	NaN	0	1350000	6310000	NaN	1
227259000	15729000	3806001000	9.283155687	0.993218059	89513000	2924568000	550580000	2373988000	791920000	647230000	0	886956000	374000	1114215000	124648000	888343000	84665000	465915000	246782000	1259773000	4291112000	-6225860000	338706000	3952406000	0	8355369000	971454000	7383915000	13.6903	17.2162	10.7324	-251789000	-23225000	2923057000	8557013000	4953698000	5618799000	-665101000	4003000000	NaN	-1060000	0	-399685000	-684727000	0	-684688000	-5114000	-40999000	0	0	-936477000	518057000	178878000	2967118000	2405000000	3213799000	-425559000	271376000	-5114000	46152000	NaN	6280000	280000	3020000	NaN	1340000	NaN	0	2550000	9670000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	390000	NaN	70000	NaN	0	120000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	10000	NaN	0	NaN	0	20000	0	NaN	3
177000	177000	1807000	NaN	0.756005831	0	1767000	0	1767000	40000	0	132000	433000	433000	610000	0	0	0	0	1157000	1157000	591000	99000	591000	0	0	0	0	0	32.8953	32.8953	0	4935000	4935000	0	5918000	6618000	0	6618000	-700000	NaN	760000	0	0	0	626000	4068000	4068000	1081000	0	0	9003000	0	0	-2385000	0	0	-2385000	-2385000	2361000	0	NaN	2060000	0	4870000	NaN	310000	NaN	0	620000	3090000	NaN	1
7238000	2428000	35358000	1.428460898	0.830326599	0	35158000	0	35158000	200000	11368000	99000	25703000	2584000	32941000	0	280000	0	0	1937000	2217000	3104000	-330000	1021000	2083000	0	0	0	0	19.3445	19.3445	0	-4800000	1118000	0	23081000	23081000	0	23081000	0	NaN	-450000	0	0	-15812000	-401000	30561000	11417000	-1381000	0	0	25761000	0	-167000	-2680000	0	0	-2513000	-2680000	10393000	38476000	NaN	1020000	700000	1490000	NaN	690000	NaN	0	720000	6210000	NaN	2
2889000	2740000	8676000	5.182258571	0.611562313	275000	6601000	0	6601000	1800000	0	2097000	3712000	2854000	6601000	0	0	0	0	0	0	28207000	9953000	24921000	3286000	0	0	0	0	37.0777	37.0777	0	13048000	13118000	0	39398000	40771000	0	40771000	300000	NaN	1900000	0	-1673000	0	19904000	28319000	29966000	1090000	0	0	41367000	0	0	-596000	0	0	-596000	-596000	9103000	-1778000	NaN	2060000	1400000	4800000	NaN	920000	NaN	0	0	4200000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
50641000	5694000	1340296000	10.36971474	3.150125204	69642000	1134904000	328769000	806135000	135750000	143817000	99000	345161000	450000	395802000	17475000	369395000	0	328769000	23463000	410333000	0	0	0	0	0	0	0	0	20.1233	20.3213	5.7884	-76673000	-10305000	120000000	1414398000	585742000	547605000	38137000	1032000000	NaN	0	0	-203344000	32212000	-688000	130935000	-2017000	0	0	0	54262000	120000000	-60364000	411480000	0	547605000	-75761000	-16125000	-1329000	100740000	NaN	1100000	460000	2960000	NaN	180000	NaN	0	1630000	0	NaN	2
358308000	281255000	3404903000	4.033671753	0.805113063	0	2708203000	0	2708203000	696700000	264314000	28676000	319433000	30551000	677741000	337131000	776062000	0	0	917269000	2030462000	0	0	0	0	0	0	0	0	14.8776	22.2015	12.2441	1035299000	81093000	-3193000	14277104000	11292104000	197575000	11094529000	2985000000	NaN	12480000	0	0	356702000	776766000	1307887000	782416000	8135000	0	0	2343186000	-200768000	3015701000	8952111000	197575000	0	5936410000	8751343000	0	166284000	NaN	21850000	4070000	35480000	NaN	10410000	NaN	0	3990000	28120000	NaN	2
21506000	13310000	190484000	7.992320357	1.771839408	7777000	151707000	37777000	113930000	31000000	32982000	876000	65306000	2582000	86812000	0	24740000	0	37777000	2378000	27118000	261127000	-84326000	186625000	74502000	0	381680000	99859000	281821000	20.5313	21.0252	7.4167	375462000	352185000	0	375585000	515993000	69351000	446642000	-86000000	NaN	-130000	0	-54408000	23685000	-1856000	69204000	6014000	-1330000	0	0	444666000	0	-79000	71327000	0	69351000	2055000	1976000	808000	48246000	NaN	1440000	1070000	2230000	NaN	330000	NaN	0	1510000	840000	NaN	1
173548000	13970000	1393954000	14.37821948	2.952530863	0	1289528000	212600000	1076928000	104426000	277978000	102000	473957000	4101000	647505000	23013000	285745000	0	212600000	120665000	429423000	11024000	-8525000	10200000	824000	0	0	0	0	16.7907	17.9056	12.9887	-300262000	4983000	59458000	382720000	-425580000	269000000	-694580000	808300000	NaN	-540000	0	0	-419153000	-706000	-113002000	-13297000	0	0	0	-413264000	59458000	-281686000	-71774000	0	269000000	-59088000	-281316000	-12591000	319448000	NaN	2060000	30000	610000	NaN	510000	NaN	0	1340000	5860000	NaN	2
413000	413000	2507000	4.866715961	0.92831809	7000	2492000	0	2492000	8000	0	293000	2079000	1014000	2492000	0	0	0	0	0	0	11687000	-712000	11687000	0	0	0	0	0	44	44	0	67000	67000	0	14539000	14549000	0	14549000	-10000	NaN	260000	0	0	0	2310000	14482000	15584000	-984000	0	0	14549000	0	0	0	0	0	0	0	14258000	-1102000	NaN	500000	0	3150000	NaN	560000	NaN	0	730000	1600000	NaN	0
986000	166000	3108000	5.512393813	0.786993913	0	2958000	0	2958000	150000	0	127000	1915000	874000	2901000	0	0	0	0	57000	57000	2006000	-305000	1606000	400000	0	0	0	0	34.3313	34.3313	0	-1086000	257000	0	12270000	10670000	0	10670000	1600000	NaN	740000	0	0	0	1210000	11876000	9228000	1371000	0	0	10790000	0	0	-120000	0	0	-120000	-120000	10160000	-865000	NaN	980000	0	1390000	NaN	360000	NaN	0	1220000	7880000	NaN	1
66964000	27029000	240385000	8.925627506	2.875451691	6296000	214916000	25508000	189408000	19173000	31309000	24000	80937000	4561000	147901000	35601000	411000	0	25508000	5495000	41507000	27747000	-39701000	22778000	4969000	1343000	7527000	5833000	1694000	18.4349	18.4349	0	-76689000	46058000	-16995000	-15484000	-58401000	30000000	-88401000	41157000	NaN	-70000	0	1760000	-18393000	-165000	18043000	-10879000	-5662000	0	0	-58646000	-16995000	-7572000	17240000	0	30000000	-5188000	-29755000	-10346000	53596000	NaN	720000	6320000	1100000	NaN	170000	NaN	0	1050000	1480000	NaN	2
