PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	350000	NaN	0.010570059	0	0	0	0	350000	0	0	0	0	0	0	0	0	0	0	0	3615000	0	3615000	0	0	0	0	0	9.3902	9.3902	0	59263000	0	0	73375000	67415000	0	67415000	5960000	NaN	0	0	0	0	0	8152000	0	8152000	0	0	67415000	0	0	0	0	0	0	0	0	0	NaN	1860000	6320000	10000	NaN	530000	NaN	0	70000	8560000	NaN	2
3126000	3126000	13069000	12.60563547	1.430408649	148000	12401000	0	12401000	520000	0	4086000	9128000	6403000	12254000	0	0	0	0	147000	147000	1021000	-58000	1021000	0	0	0	0	0	49.8333	49.8333	0	-1353000	-1353000	0	25328000	30953000	0	30953000	490000	NaN	530000	-6115000	0	0	25535000	33003000	37424000	-4492000	0	0	31650000	0	0	-697000	0	0	-697000	-697000	15142000	-3182000	NaN	4970000	65860000	1760000	NaN	940000	NaN	0	1590000	64190000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10742000	2706000	19793000	3.541521133	1.3540968	127000	18367000	0	18367000	1299000	0	3338000	7608000	5880000	18350000	0	0	0	0	17000	17000	7943000	-4869000	6928000	1015000	1876000	3913000	3913000	0	40.5592	40.5592	0	-2325000	1829000	0	87616000	59853000	0	59853000	2710000	NaN	1480000	25053000	0	0	25931000	62266000	62690000	4679000	0	0	59941000	0	0	-88000	0	0	-88000	-88000	32280000	-624000	NaN	2760000	4110000	3700000	NaN	820000	NaN	0	1060000	2450000	NaN	0
81338000	79325000	176913000	4.814345553	0.508013545	3444000	166430000	0	166430000	7039000	3467000	38330000	76554000	73005000	157892000	0	628000	0	0	7910000	8538000	9536000	4758000	9535000	1000	0	0	0	0	36.514	37.1961	26.5	-9503000	-1179000	0	674605000	692686000	0	692686000	36940000	NaN	3240000	-55021000	0	-3944000	372598000	727771000	731992000	4069000	0	0	718268000	0	2342000	-25582000	0	0	-27924000	-25582000	355325000	-277000	NaN	37050000	17960000	17500000	NaN	6110000	NaN	0	3620000	67000000	NaN	0
44962000	1478000	169475000	3.211822007	1.781644794	40222000	112953000	0	112953000	16300000	15429000	0	27305000	0	72267000	35842000	4844000	0	0	0	40686000	109911000	-1704324000	15491000	94420000	0	1678124000	57392000	1620732000	13.2819	14.6954	5.3264	3437000	0	-207392000	499020000	-52842000	0	-52842000	287630000	NaN	0	0	264232000	245554000	0	344744000	0	99190000	0	0	348181000	-207392000	-193631000	-193631000	0	0	0	-401023000	0	0	NaN	0	320000	720000	NaN	0	NaN	0	500000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	120000	NaN	0	NaN	0	190000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	44000	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	96550000	90000	NaN	0	NaN	0	160000	0	NaN	2
1954000	1037000	31073000	1.125058836	0.20850445	5161000	22412000	52000	22360000	3500000	1913000	0	5452000	0	7406000	0	348000	0	52000	14606000	14954000	14958000	8025000	0	14958000	0	0	0	0	11.9667	12.9957	8.2259	100242000	30053000	0	264184000	264184000	-567000	264751000	0	NaN	0	0	0	100142000	0	51339000	0	-54404000	0	0	151581000	0	23287000	112603000	0	-567000	89883000	113170000	0	5601000	NaN	30000	0	160000	NaN	10000	NaN	0	150000	0	NaN	2
2612000	553000	8141000	2.902420764	1.456454294	0	7211000	0	7211000	930000	1517000	0	2793000	808000	5405000	0	1171000	0	0	635000	1806000	2217000	282000	1198000	1019000	0	0	0	0	14.7247	17.6474	5.4584	-2357000	-1604000	0	-404000	2596000	0	2596000	-3000000	NaN	230000	0	0	4127000	0	5313000	-559000	1186000	0	0	2956000	0	2302000	-360000	0	0	-2662000	-360000	0	0	NaN	820000	2670000	260000	NaN	120000	NaN	0	530000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
39940000	21456000	159826000	13.32105351	2.758750938	577000	148031000	15600000	132431000	11218000	10475000	4412000	89714000	15621000	129654000	0	836000	0	15600000	1941000	2777000	34105000	20306000	21427000	12678000	0	0	0	0	28.2376	28.2376	0	23942000	47765000	-24000	321799000	220576000	6100000	214476000	72590000	NaN	1850000	28633000	0	-24177000	77347000	190963000	109471000	48807000	0	0	214905000	-24000	3228000	5695000	0	6100000	-3633000	-429000	28727000	55644000	NaN	6440000	170000	3120000	NaN	2110000	NaN	0	1310000	2120000	NaN	1
532474000	66229000	6197692000	12.10203077	1.153883053	13933000	4681209000	1148914000	3532295000	1502550000	536511000	0	780538000	82000	1313012000	1735404000	300769000	656071000	492843000	183110000	2219283000	2124465000	-5795159000	1614086000	510379000	0	7272760000	10000	7272750000	12.3004	19.6216	7.089	-1569082000	-271405000	1807062000	8893802000	2379730000	3845253000	-1465523000	6648000000	NaN	-1110000	0	-133928000	-705640000	0	-724674000	-903000	-30122000	0	0	-2293756000	-201909000	1450283000	2866424000	2008971000	1836282000	-420141000	828233000	-903000	11991000	NaN	12200000	1670000	630000	NaN	2910000	NaN	0	2190000	7150000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	250000	NaN	20000	NaN	0	130000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	10000	0	NaN	3
1103000	1103000	2434000	NaN	0.882050196	0	2434000	0	2434000	0	0	149000	528000	528000	1631000	0	0	0	0	803000	803000	704000	-3000	704000	0	0	0	0	0	27.8485	27.8485	0	3740000	3740000	0	4667000	5670000	0	5670000	-1003000	NaN	920000	0	0	0	1279000	4191000	4191000	626000	0	0	7931000	0	0	-2261000	0	0	-2261000	-2261000	2286000	0	NaN	2040000	0	2980000	NaN	1130000	NaN	0	890000	1020000	NaN	1
4386000	1484000	30461000	1.329469308	0.740156477	0	30281000	0	30281000	180000	9322000	91000	24736000	1661000	29122000	0	235000	0	0	924000	1159000	7828000	3270000	2332000	5496000	0	0	0	0	14.3565	14.3565	0	-3324000	1668000	0	-2097000	-2297000	0	-2297000	200000	NaN	-290000	0	0	-19885000	-447000	2983000	22054000	24468000	0	0	-341000	0	-158000	-1956000	0	0	-1798000	-1956000	-1129000	690000	NaN	1250000	580000	1080000	NaN	940000	NaN	0	830000	3280000	NaN	2
108000	108000	10705000	5.979342321	1.286345733	652000	8073000	0	8073000	1980000	0	2784000	7841000	6272000	7949000	0	0	0	0	124000	124000	25264000	-13818000	23736000	1528000	4480000	12951000	11497000	1454000	0	0	0	-1001000	-1001000	0	31797000	36275000	0	36275000	-15050000	NaN	2050000	-4184000	14756000	0	38904000	37504000	39616000	875000	0	0	36503000	0	0	-228000	0	0	-228000	-228000	-962000	-1313000	NaN	1550000	2510000	1670000	NaN	950000	NaN	0	1090000	3120000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
26453000	5569000	1141081000	7.607003813	2.169261778	21623000	929126000	364637000	564489000	190332000	140177000	89000	352473000	381000	378926000	0	175012000	12802000	351835000	10551000	185563000	0	0	0	0	0	0	0	0	14.8844	26.2308	7.732	-50823000	34003000	90920000	1608042000	1440580000	1623661000	-183081000	378000000	NaN	0	0	-210538000	-111174000	-688000	-137893000	-1908000	0	0	0	-188716000	0	109174000	1538376000	90920000	1532741000	-103539000	5635000	-1220000	-24811000	NaN	1110000	460000	3100000	NaN	130000	NaN	0	1520000	0	NaN	2
650929000	330203000	4791933000	3.836062857	0.858479184	0	3843933000	26213000	3817720000	948000000	364173000	41396000	479687000	43669000	1130616000	363116000	1034405000	26213000	0	1289583000	2687104000	0	0	0	0	0	0	0	0	15.6442	21.0555	11.6018	917134000	894785000	2876337000	11994671000	9807671000	0	9807671000	2187000000	NaN	10810000	0	0	1065485000	670963000	2199813000	673699000	-956000	0	0	3116947000	2876337000	576970000	3814387000	0	0	3237417000	6690724000	0	464321000	NaN	22490000	2520000	25170000	NaN	6720000	NaN	0	3190000	24850000	NaN	2
22624000	14670000	180878000	10.02128658	2.085449315	1741000	155087000	14766000	140321000	24050000	58292000	1914000	111595000	4019000	134219000	0	5511000	0	14766000	591000	6102000	223422000	-221874000	134230000	89192000	12821000	464212000	369951000	94261000	31.0182	31.0182	0	149403000	152549000	0	306652000	250958000	-35333000	286291000	29850000	NaN	-20000	0	25844000	-60346000	176102000	160986000	208925000	439000	0	0	310389000	0	-22856000	-59431000	0	-35333000	-1242000	-24098000	30639000	14396000	NaN	1880000	610000	1500000	NaN	1000000	NaN	0	1090000	2420000	NaN	1
91081000	18186000	1677833000	14.80521246	2.090716768	0	1477664000	500400000	977264000	200169000	218150000	91000	423902000	4674000	514983000	57116000	305126000	0	500400000	100039000	462281000	10476000	-4612000	7648000	2828000	0	0	0	0	12.312	19.3439	6.9077	229819000	181117000	578209000	2658390000	1814790000	1044110000	770680000	843600000	NaN	-570000	0	0	-525837000	-706000	-698762000	-5334000	17500000	0	0	-468943000	453209000	889169000	1705524000	125000000	919110000	-102755000	1239623000	-12128000	-177591000	NaN	1360000	40000	5260000	NaN	470000	NaN	0	1570000	4950000	NaN	2
0	0	804000	1.903050546	0.431767255	14000	747000	0	747000	43000	0	310000	747000	747000	747000	0	0	0	0	0	0	9879000	-3147000	9879000	0	667000	3896000	3896000	0	36.4582	36.4582	0	2771000	2771000	0	10751000	9828000	0	9828000	-1010000	NaN	100000	1933000	0	0	7315000	7057000	7057000	-113000	0	0	9828000	0	0	0	0	0	0	0	-145000	0	NaN	800000	0	1870000	NaN	470000	NaN	0	1010000	-30000	NaN	0
193000	144000	3241000	4.955741235	0.795773398	0	3041000	0	3041000	200000	0	176000	2848000	1954000	3041000	0	0	0	0	0	0	3779000	821000	3314000	465000	0	0	0	0	22.2031	25.9987	12	-282000	142000	0	24407000	22407000	0	22407000	2000000	NaN	2610000	0	0	0	4890000	22689000	24130000	2105000	0	0	22407000	0	0	0	0	0	0	0	17620000	-1926000	NaN	1540000	0	800000	NaN	420000	NaN	0	1130000	4650000	NaN	1
42948000	22568000	216827000	6.245736836	2.081172654	4154000	194639000	22000000	172639000	18034000	26835000	21000	89971000	4130000	132919000	34667000	772000	0	22000000	4281000	39720000	40195000	7281000	36490000	3705000	0	0	0	0	17.0467	17.2538	7	-43951000	-17511000	-1319000	-78002000	-75401000	-52000000	-23401000	17190000	NaN	-50000	0	-19791000	-45418000	-165000	30627000	-8941000	22671000	0	0	-13324000	-1319000	-3545000	-60758000	0	-52000000	-5213000	-10077000	-8502000	62268000	NaN	780000	2030000	770000	NaN	550000	NaN	0	1080000	1080000	NaN	2
