PPG, bilateral (INT, current US$)	PPG, bilateral concessional (INT, current US$)	Interest payments on external debt, total (INT, current US$)	Interest payments on external debt (% of exports of goods, services and income)	Interest payments on external debt (% of GNI)	IMF charges (INT, current US$)	Interest payments on external debt, long-term (INT, current US$)	Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)	Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)	Interest payments on external debt, short-term (INT, current US$)	PPG, IBRD (INT, current US$)	PPG, IDA (INT, current US$)	PPG, multilateral (INT, current US$)	PPG, multilateral concessional (INT, current US$)	PPG, official creditors (INT, current US$)	PPG, bonds (INT, current US$)	PPG, commercial banks (INT, current US$)	PNG, bonds (INT, current US$)	PNG, commercial banks and other creditors (INT, current US$)	PPG, other private creditors (INT, current US$)	PPG, private creditors (INT, current US$)	Interest arrears, public and publicly guaranteed (current US$)	Net change in interest arrears (current US$)	Interest arrears, official creditors (current US$)	Interest arrears, private creditors (current US$)	Interest forgiven (current US$)	Interest rescheduled (capitalized) (current US$)	Interest rescheduled, official (current US$)	Interest rescheduled, private (current US$)	Average maturity on new external debt commitments (years)	Average maturity on new external debt commitments, official (years)	Average maturity on new external debt commitments, private (years)	Net financial flows, bilateral (NFL, current US$)	PPG, bilateral concessional (NFL, current US$)	Portfolio investment, bonds (PPG + PNG) (NFL, current US$)	Net flows on external debt, total (NFL, current US$)	Net flows on external debt, long-term (NFL, current US$)	Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)	Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)	Net flows on external debt, short-term (NFL, current US$)	Net official flows from UN agencies, IAEA (current US$)	Net official flows from UN agencies, IFAD (current US$)	Net financial flows, IMF concessional (NFL, current US$)	Net financial flows, IMF nonconcessional (NFL, current US$)	Net financial flows, IBRD (NFL, current US$)	Net financial flows, IDA (NFL, current US$)	Net financial flows, multilateral (NFL, current US$)	PPG, multilateral concessional (NFL, current US$)	Net financial flows, others (NFL, current US$)	EBRD, private nonguaranteed (NFL, current US$)	IFC, private nonguaranteed (NFL, current US$)	PPG, official creditors (NFL, current US$)	PPG, bonds (NFL, current US$)	PPG, commercial banks (NFL, current US$)	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	PNG, bonds (NFL, current US$)	PNG, commercial banks and other creditors (NFL, current US$)	PPG, other private creditors (NFL, current US$)	PPG, private creditors (NFL, current US$)	Net financial flows, RDB concessional (NFL, current US$)	Net financial flows, RDB nonconcessional (NFL, current US$)	Net official flows from UN agencies, UNAIDS (current US$)	Net official flows from UN agencies, UNICEF (current US$)	Net official flows from UN agencies, UNHCR (current US$)	Net official flows from UN agencies, UNDP (current US$)	Net official flows from UN agencies, UNECE (current US$)	Net official flows from UN agencies, UNFPA (current US$)	Net official flows from UN agencies, UNPBF (current US$)	Net official flows from UN agencies, UNRWA (current US$)	Net official flows from UN agencies, UNTA (current US$)	Net official flows from UN agencies, WFP (current US$)	Net official flows from UN agencies, WHO (current US$)	Income
2714000	1889000	67216000	12.60797494	7.443227713	0	65566000	500000	65066000	1650000	2305000	0	9274000	942000	11988000	26802000	25680000	0	500000	596000	53078000	983000	83000	884000	99000	0	0	0	0	8.5017	14.002	7.1669	20030000	-2429000	97023000	214637000	179637000	3000000	176637000	35000000	NaN	0	0	0	-2762000	0	24204000	1294000	11638000	0	-366700	44234000	97023000	47058000	38380000	0	3000000	-11678000	132403000	0	15328000	NaN	570000	0	30000	NaN	60000	NaN	0	260000	0	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	0	0	NaN	3
3521000	2791000	132964000	6.540976919	1.708920021	1398000	116366000	36491000	79875000	15200000	0	8161000	75870000	26736000	79391000	0	206000	0	36491000	278000	484000	0	0	0	0	11838000	0	0	0	22.2813	22.2813	0	1456000	9488000	0	594247000	561206000	129141000	432065000	-37980000	NaN	1480000	-18950000	89971000	0	136441000	431410000	379296000	174551000	0	12429100	432866000	0	-218000	128340000	0	129141000	-583000	-801000	176413000	-61857000	NaN	1160000	0	1830000	NaN	2210000	NaN	0	1990000	2570000	NaN	1
393318000	92635000	16329759000	18.79796147	3.05486899	757407000	13892352000	7102086000	6790266000	1680000000	376940000	0	1085729000	4113000	1479047000	4433709000	856544000	1920529000	5181557000	20966000	5311219000	10607000	10599000	2156000	8451000	0	270000	0	270000	10.0211	11.6974	9.7481	-1005727000	318694000	7783661000	4656404000	-1769686000	-330837000	-1438849000	1199000000	NaN	200000	0	5227090000	-342026000	0	-1252056000	657000	238000	0	49872600	-2257783000	4184766000	-2897262000	-7295564000	3598895000	-3929732000	-468570000	818934000	0	-910268000	NaN	1130000	0	990000	NaN	650000	NaN	0	3890000	0	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	30000	NaN	0	NaN	0	260000	0	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	0	NaN	0	10000	0	NaN	3
1148000	1148000	2388000	1.693283867	0.404747928	0	2328000	0	2328000	60000	0	308000	1180000	1180000	2328000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3645	27.3645	0	76127000	8635000	0	90886000	87508000	0	87508000	3378000	NaN	990000	0	0	0	6596000	11381000	11381000	745000	0	4000000	87508000	0	0	0	0	0	0	0	4040000	0	NaN	840000	0	1210000	NaN	880000	NaN	0	1740000	3790000	NaN	1
2770000	2770000	12445000	0.307272622	0.168895749	0	11445000	0	11445000	1000000	326000	59000	8439000	1995000	11209000	0	23000	0	0	213000	236000	0	0	0	0	0	0	0	0	14.87	14.87	0	-2691000	-2691000	0	-11577000	-24577000	0	-24577000	13000000	NaN	0	0	0	-3044000	-477000	-19625000	-6795000	-8434000	0	-116100	-22316000	0	-1603000	-2261000	0	0	-658000	-2261000	-1822000	-5848000	NaN	1300000	1480000	480000	NaN	1730000	NaN	0	1570000	0	NaN	2
0	0	480000	NaN	0.042222178	171000	0	0	0	309000	0	0	0	0	0	0	0	0	0	0	0	92212000	45350000	85295000	6917000	0	0	0	0	0	0	0	-124000	0	0	2620000	-124000	0	-124000	2744000	NaN	0	0	0	0	0	0	0	0	0	0	-124000	0	0	0	0	0	0	0	0	0	NaN	1800000	2350000	2180000	NaN	2150000	NaN	0	2090000	2110000	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10932000	5552000	1483856000	5.245890154	2.134190291	0	1284356000	922045000	362311000	199500000	34853000	43000	64555000	163000	75487000	191843000	94471000	350556000	571489000	510000	286824000	0	0	0	0	0	0	0	0	10.1254	20.0475	9.5649	-30065000	-2605000	1695781000	1461374000	268374000	-862670000	1131044000	1193000000	NaN	-510000	0	0	-135180000	-688000	-58237000	-2823000	-366000	0	-7800000	-88302000	1800000000	-579547000	-1339105000	-104219000	-758451000	-1107000	1219346000	-2135000	80132000	NaN	590000	0	200000	NaN	90000	NaN	0	1690000	0	NaN	2
794372000	616589000	7240448000	1.444916823	0.443350396	0	4618589000	1321000000	3297589000	2621859000	378305000	72125000	804950000	72836000	1599322000	469760000	117960000	123424000	1197576000	1110547000	1698267000	0	0	0	0	0	0	0	0	15.6623	21.8875	9.4321	-951008000	-821041000	1164320000	17488820000	-4924180000	1026353000	-5950533000	22413000000	NaN	4360000	0	0	-837387000	-6329000	-2205363000	-7648000	-13758000	0	-58948500	-3156371000	1099320000	-897055000	-2932129000	65000000	961353000	-2996427000	-2794162000	0	-1347889000	NaN	12020000	2810000	8600000	NaN	4870000	NaN	0	6800000	10790000	NaN	2
92786000	49033000	185079000	5.718451814	1.41318963	1554000	170378000	46536000	123842000	13147000	9737000	5994000	30684000	8852000	123470000	0	0	0	46536000	372000	372000	76578000	-66617000	14985000	61593000	87720000	29706000	29696000	10000	24.5473	24.5473	0	-50371000	-41262000	0	-378993000	-81452000	-47814000	-33638000	-308470000	NaN	1430000	10929000	0	-885000	29224000	29629000	39916000	5277000	0	33210600	-20742000	0	-10747000	-60710000	0	-47814000	-2149000	-12896000	9536000	-13523000	NaN	2580000	1190000	2050000	NaN	2400000	NaN	0	2400000	1960000	NaN	1
55103000	21657000	2446959000	15.02921999	2.67390382	0	2294959000	664817000	1630142000	152000000	145752000	44000	488656000	1770000	543759000	998159000	61335000	75166000	589651000	26889000	1086383000	0	0	0	0	0	0	0	0	12.3163	10.7455	15.0845	-152373000	-69645000	-304122000	634265000	737265000	-973477000	1710742000	-103000000	NaN	-40000	0	0	775493000	-706000	2170017000	164663000	159219000	0	2257600	2017644000	-22192000	-223010000	-976257000	-281930000	-691547000	-61700000	-306902000	-13927000	1249938000	NaN	910000	4850000	1100000	NaN	420000	NaN	0	2070000	630000	NaN	2
0	0	902000	NaN	0.280541369	1000	823000	0	823000	78000	0	749000	823000	823000	823000	0	0	0	0	0	0	14548000	900000	14548000	0	0	0	0	0	0	0	0	996000	996000	0	2554000	7868000	0	7868000	-4936000	NaN	390000	-378000	0	0	7370000	6872000	6872000	-498000	0	0	7868000	0	0	0	0	0	0	0	0	0	NaN	640000	0	390000	NaN	910000	NaN	0	1700000	0	NaN	0
1412000	1305000	4857000	1.789219536	0.621900255	21000	4836000	0	4836000	0	0	1087000	3116000	2926000	4528000	0	52000	0	0	256000	308000	1784000	-1339000	1784000	0	0	822000	822000	0	26.7974	26.7974	0	-4393000	-3539000	0	24831000	21390000	0	21390000	0	NaN	450000	3441000	0	0	18290000	26615000	25650000	4085000	0	0	22222000	0	1808000	-832000	0	0	-2640000	-832000	4352000	-112000	NaN	590000	0	450000	NaN	520000	NaN	0	1560000	600000	NaN	1
11266000	10034000	298902000	3.588048358	1.778783155	0	236902000	10822000	226080000	62000000	6235000	10000	76790000	6227000	88056000	129689000	4428000	0	10822000	3907000	138024000	8286000	304000	8119000	167000	0	0	0	0	10.6061	12.7116	9.4867	-51680000	-41165000	204442000	547972000	420322000	-20748000	441070000	127650000	NaN	350000	0	0	-11568000	-165000	206742000	67384000	223277000	0	7480100	155062000	204442000	83248000	60818000	0	-20748000	-1682000	286008000	-12482000	7828000	NaN	600000	1100000	380000	NaN	310000	NaN	0	1270000	0	NaN	2
