Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
598000000	NaN	NaN	NaN	NaN	NaN	114000000	35498279513	53645000000	49543924746	3.387510538	1.14054E+11	18.64214177	1.06937E+11	1.61603E+11	1.62832E+11	1.287506012	3.28524E+11	56.15856159	1.08469E+11	1.63919E+11	1.54769E+11	1.588777728	3.11331E+11	9516.136698	0.05531743	1.24613E+11	1.91526E+11	1.42435E+11	2.15248E+11	2.12425E+11	1.820482441	4.42578E+11	74.80070336	1.43967E+11	2.17563E+11	2.04452E+11	4.24486E+11	52.35785223	1.93551E+11	2.92494E+11	2.61022E+11	5.58644E+11	101.6444145	29310481736	44294000000	32692113255	10.09866721	91612000000	15.39258137	NaN	NaN	52223398624	78920000000	59926332715	0.403416779	1.18717E+11	27.42544186	-1107728957	-1674000000	-2651000000	51115669666	77246000000	59053015615	-3.344381339	1.16066E+11	26.84371112	32441768131	49026000000	31686296383	-4.636787948	52918000000	17.03699585	-3131286395	-4732000000	38694000000	-1.644414481	32.42957722	3
7000000	NaN	NaN	NaN	NaN	NaN	30000000	24152424902	22191248000	26775488777	0.077983049	31737514405	19.62280146	70742582717	64998285000	76552954739	1.336252019	90231915078	57.47529125	70661016543	64923342000	78810587190	2.505101539	93160859655	10404.60656	2.440252523	64766100659	1.04658E+11	94895007619	87189533000	1.03329E+11	1.005803971	1.21969E+11	77.09809271	94813441445	87114590000	1.05585E+11	1.24898E+11	72.19684681	1.22818E+11	1.12846E+11	1.33412E+11	1.56303E+11	99.78470603	40094140183	36838496000	38780108699	3.431828534	43610161331	32.57475619	NaN	NaN	27752678494	25499161000	29958452749	4.300305746	34380549256	22.54785192	170792337.8	156924000	NaN	27923470832	25656085000	29963922630	3.155694628	34333266524	22.68661331	39829148890	36595022000	40391706953	3.811621853	45066871784	32.35946222	264991293	243474000	-1456710453	0.215293974	64.93421841	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	109663321.5	13550000000	NaN	NaN	NaN	9.692140425	946915447.1	1.17001E+11	NaN	NaN	NaN	83.68921679	946915447.1	1.17001E+11	NaN	NaN	NaN	NaN	NaN	1110907976	NaN	1056578769	1.30551E+11	NaN	NaN	NaN	93.38135721	1056578769	1.30551E+11	NaN	NaN	NaN	1312430177	1.62164E+11	NaN	NaN	115.9937288	110260311.3	13623764065	NaN	NaN	NaN	9.744902911	6219000000	4.448370576	243436387.2	30079000007	NaN	NaN	NaN	21.51512117	12415021.04	1534000000	NaN	255851408.3	31613000007	NaN	NaN	NaN	22.61237161	291223994.1	35983636711	NaN	NaN	NaN	25.73863174	-180963682.8	-22359872646	NaN	-15.99372882	35.48353465	0
106000000	NaN	NaN	NaN	NaN	NaN	NaN	33064721772	30601400000	41291713851	2.676342254	52612754777	22.40522282	84453373960	78161597600	91914019812	1.394894352	1.09381E+11	57.2270553	84318439575	78036715827	92424133495	1.712556302	1.10237E+11	9363.925262	1.625881122	77382473018	1.19293E+11	1.17518E+11	1.08763E+11	1.33432E+11	1.807565929	1.61993E+11	79.63227812	1.17383E+11	1.08638E+11	1.33925E+11	1.6285E+11	67.93232251	1.45021E+11	1.34217E+11	1.63647E+11	1.97575E+11	98.26900104	89638454792	82960389910	86818706914	4.96612009	99386963863	60.74055505	NaN	NaN	26554562170	24576247288	29748375606	4.94744594	34155571058	17.99382697	948759837.2	878077229.3	NaN	27503322007	25454324517	29897733486	9.238783755	35581733623	18.63672291	87083916525	80596164743	83343768001	6.752892983	95604929492	59.00955608	2554538267	2364225166	3782034370	1.730998963	119.7501111	3
1000000	NaN	NaN	NaN	NaN	NaN	NaN	242896118.5	73000001536	193801233.7	-1.560279699	69400002560	15.54640317	1362559997	4.09504E+11	1367999528	-2.106190414	4.01331E+11	87.2097388	1362559888	4.09504E+11	1368802769	-2.106190414	4.01331E+11	313.1218489	-4.725100127	NaN	4193652636	1605456088	4.82504E+11	1562165382	-2.026085861	4.70731E+11	102.7561402	1605456088	4.82504E+11	1562948485	4.70731E+11	102.7955454	1807425844	5.43204E+11	1532968821	5.28431E+11	115.6830807	238538990.8	71690510336	292244200.4	-6.223241276	80873570304	15.26752813	22000001024	4.685217512	208957201	62799998976	111514225	12.79707981	61700001792	13.37416551	-6987422.441	-2100000000	-4000000000	201969782.8	60700000256	104284774.2	-7.234727863	57699999744	12.9269405	483570524.4	1.45332E+11	463531451.7	-8.328471893	1.36505E+11	30.9506071	-245031533.6	-73641779200	-55631241216	-15.68307898	46.21813523	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1019869268	31208000000	1344317524	2.045001317	54241000000	4.288515633	20603790593	6.30476E+11	24416238727	2.737070783	1.03568E+12	86.63823963	20125359226	6.15836E+11	25275368927	2.737070783	1.03568E+12	259.4226944	-0.00857029	36456190170	61428380771	21623659861	6.61684E+11	24728040833	3.369909364	1.04606E+12	90.92675526	21145228495	6.47044E+11	26621819773	1.08992E+12	63.47568346	25432548703	7.78236E+11	28466345451	1.22604E+12	106.9430035	1228333318	37587000000	1506420628	1.900383868	64506000000	5.165099882	76579000000	10.52327091	3808888841	1.16552E+11	4001590904	8.153258178	1.7998E+11	16.01624821	NaN	NaN	NaN	3808888841	1.16552E+11	4001590904	8.153258178	1.7998E+11	16.01624821	2879477088	88112000000	3418650120	5.701788522	1.35812E+11	12.10810335	-1651143770	-50525000000	NaN	-6.943003473	17.27320324	0
437000000	NaN	NaN	NaN	NaN	NaN	NaN	4796809463	6163900	4634924125	5.584777597	11395168758	16.87292893	14800231507	19018296.99	15672767755	5.621379785	36823713371	52.06028221	14800233698	19018299.81	11258082143	5.715098261	26351282751	1254.891499	5.559695861	35131531229	39889593653	19597040970	25182196.99	20317737739	5.612727603	48218882129	68.93321114	19597043161	25182199.81	14554104323	34420359192	0.063718622	28951283404	37202398.21	25660926685	58385440274	101.8370525	11594863865	14899399.68	34992024461	10.28858333	72721189023	40.7853002	7939999.744	21.73478664	7639922353	9817299.968	3406602258	5.59846486	7791967943	26.8736684	1714319086	2202899.968	2374590202	9354241837	12020200.45	4481213569	-4.756233226	10166558145	32.90384138	12117120614	15570499.58	45717158248	7.667552333	95861000263	42.62235482	-522256748.2	-671099.904	-23139811240	-1.837054622	83.40765502	2
242000000	NaN	NaN	NaN	NaN	NaN	NaN	826861730.4	310900000	NaN	NaN	NaN	24.37666737	1193883020	448900000	NaN	NaN	NaN	35.19680277	1193883020	448900000	NaN	NaN	NaN	NaN	NaN	937474500.3	NaN	2020744750	759800000	NaN	NaN	NaN	59.57347014	2020744750	759800000	NaN	NaN	NaN	2884308524	1084499968	NaN	NaN	85.03215104	3472340544	1305600000	NaN	NaN	NaN	102.3678897	NaN	NaN	764095770.8	287300000	NaN	NaN	NaN	22.5262674	99468088.51	37400000	NaN	863563859.4	324700000	NaN	NaN	NaN	25.45868091	2964627846	1114700032	NaN	NaN	NaN	87.40003826	507712698.2	190899968	NaN	14.96785146	189.767928	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	49400000	98800000	61069398.5	-3.071413469	122416664	17.86295322	172400016	344800032	222251874.8	12.2755054	427219328	62.33954295	172400000	344800000	284685664	26.09427172	578213696	1624.918174	22.63963414	205063018.5	433182236.8	221800016	443600032	284229453.7	8.451059747	549635992	80.20249617	221800000	443600000	345627318.1	700630360	80.70796284	282450016	564900032	349965488	699930976	102.1334296	167200000	334400000	207166656	21.11210594	414333312	60.4592263	76400000	13.8130529	59400000	118800000	73596154.35	36.92763408	147197360	21.47893566	1250000	2500000	3097587.75	60650000	121300000	67925175.2	19.77181081	150294947.8	21.93093346	173100000	346200000	214476976	19.75314157	428953952	62.59265593	-5900000	-11800000	-14620640	-2.133429636	123.0518822	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	483740905.7	994015000	833080367.6	-3.811446475	1735759000	11.18832145	3466536703	7123212945	4280434282	3.108668889	11181302420	80.17665343	3466536703	7123212945	4280434282	3.108668889	11181302420	687.7831547	0.867573349	7001140981	11845482813	3950277609	8117227945	5110330256	2.121406867	12917061420	91.36497487	3950277609	8117227945	5110330256	12917061420	63.07294033	4537601407	9324090251	5727341939	14783027717	104.9490389	853524498.1	1753864815	665594727.2	1.104869179	2381708125	19.74095293	358500000	4.035163693	525473379.2	1079768973	628911728	5.361823981	1644120395	12.15354131	61850418.65	127093332.8	221846150.4	587323797.9	1206862306	718812408	17.51546403	1865966546	13.58406404	1067502312	2193557127	1202391164	7.733984455	3346782565	24.68999184	-213977814.3	-439692311.7	-965074439.7	-4.949038918	44.43094477	1
251000000	NaN	NaN	NaN	NaN	NaN	179000000	35771188291	510.276001	1.07067E+11	20.79394172	1.95879E+11	12.16359089	1.8311E+11	2612.062988	3.07047E+11	-6.614508328	5.61743E+11	62.26447157	1.8311E+11	2612.062988	2.92322E+11	-3.924018755	5.34804E+11	2061.637775	-5.781884826	2.93369E+11	5.27758E+11	2.18881E+11	3122.338989	4.14115E+11	-0.794683987	7.57623E+11	74.42806246	2.18881E+11	3122.338989	3.99389E+11	7.30683E+11	4.40502E-07	2.84476E+11	4058.043854	5.03542E+11	9.21231E+11	96.73272307	27820190045	396.855011	29112350414	19.23530353	53261045083	9.459943218	800.9959717	19.09356364	65594531627	935.7059937	98874531354	-1.139476509	1.80891E+11	22.30468389	-68458.64003	-0.000976563	NaN	65594463168	935.7050171	89427814332	21.02557981	1.63608E+11	22.30466061	18211636976	259.7890015	24464196498	-2.943810361	44757247494	6.192662646	9608553068	137.0660095	8503797589	3.267280572	15.65260586	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	247352447.9	497500000	NaN	NaN	NaN	17.07450951	961567167.7	1934000128	NaN	NaN	NaN	66.3760876	961567104	1934000000	NaN	NaN	NaN	NaN	NaN	1335052749	NaN	1208919568	2431500032	NaN	NaN	NaN	83.45059381	1208919568	2431500032	NaN	NaN	NaN	1440958617	2898200192	NaN	NaN	99.46802816	666285442.3	1340099968	NaN	NaN	NaN	45.99306462	392400000	13.46741212	228658071.9	459900000	NaN	NaN	NaN	15.78405412	3380897.781	6800000	NaN	232038969.7	466700000	NaN	NaN	NaN	16.01743435	658579031.8	1324600064	NaN	NaN	NaN	45.46109827	7706410.446	15499904	NaN	0.531966348	91.45416289	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	35510802.47	460220000	NaN	NaN	NaN	15.53386965	157901006.4	2046397042	NaN	NaN	NaN	69.07232392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	193411808.8	2506617042	NaN	NaN	NaN	84.60619357	NaN	NaN	NaN	NaN	NaN	265425725.9	3439917407	NaN	NaN	125.4195378	59617283.95	772640000	NaN	NaN	NaN	26.07902535	NaN	NaN	90171114.01	1168617638	NaN	NaN	NaN	39.44451361	3129180.065	40554173.65	NaN	93300294.07	1209171811	NaN	NaN	NaN	40.81334427	96440586.42	1249870000	NaN	NaN	NaN	42.1870359	-36823302.47	-477230000	NaN	-16.10801055	68.26606125	1
31000000	NaN	NaN	NaN	NaN	NaN	NaN	528558659.6	887450000	610011999.6	28.61454653	1826878809	26.89649947	607534239.3	1020050000	704404174.9	16.26118156	2654268075	30.9152902	607534239.3	1020050000	755300690.3	0.193000212	2236439118	598.8580164	-2.94052597	934608352	1644492250	1136092899	1907500000	1308624141	21.20689655	4473508869	57.81178967	1136092899	1907500000	1365548988	4063334172	46.83217218	1440708738	2418950000	1436885291	5165145854	73.31262312	1476414515	2478900000	1868774308	17.73909835	4951991305	75.12956509	452200000	13.70510683	540976765.4	908300000	546535414.6	33.08204699	1760485123	27.5284134	-236360926.3	-396850000	-924038506.6	304615839.1	511450000	275281465.3	-31.24920949	861219569.4	15.50083346	951965444.3	1598350000	1066435821	13.47708895	3199090323	48.44218821	524449070.6	880550000	1752900982	26.68737688	123.5717533	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	209732640.9	63032000000	NaN	NaN	NaN	17.30800545	1006007288	3.0234E+11	NaN	NaN	NaN	83.0198845	1006007288	3.0234E+11	NaN	NaN	NaN	NaN	NaN	900657245.1	NaN	1215739929	3.65372E+11	NaN	NaN	NaN	100.3278899	1215739929	3.65372E+11	NaN	NaN	NaN	1367439396	4.10963E+11	NaN	NaN	112.8467578	196716167.1	59120094000	NaN	NaN	NaN	16.23383216	21287000000	5.845213732	154394661	46401000000	NaN	NaN	NaN	12.74128634	-2695193.539	-810000000	NaN	151699467.4	45591000000	NaN	NaN	NaN	12.51886782	352388895.6	1.05905E+11	NaN	NaN	NaN	29.08058993	-155672728.5	-46785104020	NaN	-12.84675776	45.31442209	0
