Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
558000000	58400	0.626458438	11314000000	1.912731822	NaN	4000000	69439734111	1.02375E+11	68099765254	4.020250544	1.56771E+11	17.30739971	2.34165E+11	3.4523E+11	2.22203E+11	4.687357701	4.4831E+11	58.36418657	2.34165E+11	3.45229E+11	2.21872E+11	4.589095187	4.46312E+11	11857.81214	3.504691122	2.49567E+11	2.74565E+11	3.03605E+11	4.47605E+11	2.90421E+11	4.51369637	6.05081E+11	75.67158628	3.03604E+11	4.47604E+11	2.89954E+11	6.02006E+11	75.08676577	4.04435E+11	5.96258E+11	3.85095E+11	7.94092E+11	100.8026914	78085871261	1.15122E+11	72006367121	4.990920396	2.01781E+11	19.46239286	NaN	NaN	99980329648	1.47401E+11	94828044319	9.119476763	1.87859E+11	24.91944346	849216577.4	1252000000	1152000000	1.0083E+11	1.48653E+11	96166573625	7.903931128	1.89011E+11	25.13110514	81306382690	1.1987E+11	75738619315	9.954188652	1.26488E+11	20.26508428	-3220511429	-4748000000	75293000000	-0.802691417	39.72747713	3
212000000	45500	1.189687866	1943000000	1.012446922	2.455769295	11000000	40982432192	36867796000	35177354069	2.700879628	41696410878	19.2108526	1.18066E+11	1.06213E+11	98956603930	2.551055037	1.16639E+11	55.34458303	1.18056E+11	1.06204E+11	1.00527E+11	2.274694853	1.18832E+11	12602.46953	2.162532048	1.13095E+11	1.33497E+11	1.59049E+11	1.4308E+11	1.34137E+11	2.590467824	1.58335E+11	74.55543562	1.59039E+11	1.43071E+11	1.35705E+11	1.60528E+11	91.02191233	2.12099E+11	1.90805E+11	1.78981E+11	2.09625E+11	99.42334556	87232416630	78474282000	73691916631	8.347634986	82870226023	40.89091369	NaN	NaN	51659739884	46473102000	43675000783	3.286018369	50121764574	24.21592851	1390869275	1251226000	NaN	53050609160	47724328000	44762471220	2.669478065	51289741788	24.86790994	86002242108	77367617000	73729941162	5.175739602	82263861958	40.31425925	1230174522	1106665000	606364065.8	0.576654438	81.20517294	3
NaN	87150	2.568459769	83000000	2.412355913	NaN	NaN	674024568.6	521560000	364795168.9	-5.141033205	326429934.6	15.15889578	3703947019	2866113042	3977092951	12.47887667	3500708513	83.30222583	3557216538	2752573042	2706203741	13.90000551	2421607424	341.9946595	12.82405133	7562547550	7043203805	4377971587	3387673042	4339289980	10.72465118	3827138447	98.46112161	4231240959	3274132928	3070998909	2748037359	96.2290292	5861637218	4535733042	5310189738	4713476879	131.8289449	1009435000	781100486.7	1475277127	14.81694982	1358299983	22.7023178	1158804373	33.68010339	1579116690	1221920000	1044907999	23.0000048	935015808	35.51452936	-95451059.59	-73860000	-48677376	1483665631	1148060000	990509581.8	22.9999944	886338432	33.36782324	2424676000	1876213529	2366630683	19.95292325	2117666368	54.53126265	-1415241000	-1095113042	-759366384.3	-31.82894485	77.23358045	2
NaN	43500	1.529285697	26300000000	6.571714143	29.76550891	NaN	153205090.7	68600000000	NaN	NaN	NaN	17.14142929	782294768.3	3.50285E+11	NaN	NaN	NaN	87.52744696	782294768.3	3.50285E+11	NaN	NaN	NaN	NaN	NaN	1228282986	NaN	935499859	4.18885E+11	NaN	NaN	NaN	104.6688762	935499859	4.18885E+11	NaN	NaN	NaN	996022569.7	4.45985E+11	NaN	NaN	111.4404904	71499782.36	32015157248	NaN	NaN	NaN	7.999789417	1788999168	0.447026279	53351551.05	23888999936	NaN	NaN	NaN	5.969265351	7171159.709	3211000064	NaN	60522710.76	27100000000	NaN	NaN	NaN	6.771614193	173751546	77800000000	NaN	NaN	NaN	19.44027986	-102251763.6	-45784842752	NaN	-11.44049044	27.44006928	0
65000000	43700	1.023418717	3297000000	1.433553055	3.224412036	46000000	54213158480	48781000000	46747114449	1.625374313	59563874676	21.21023706	1.37467E+11	1.23693E+11	1.17983E+11	2.629376207	1.40404E+11	53.78237125	1.37467E+11	1.23693E+11	1.18333E+11	2.571817763	1.4114E+11	11597.8649	2.353032237	1.29016E+11	1.52734E+11	1.9168E+11	1.72474E+11	1.64712E+11	2.328248346	1.99968E+11	74.99260831	1.91681E+11	1.72474E+11	1.65055E+11	2.00704E+11	85.98082587	2.45884E+11	2.21246E+11	2.13091E+11	2.5732E+11	96.19893212	1.78158E+11	1.60307E+11	1.55631E+11	4.758588805	1.78161E+11	69.7023323	NaN	NaN	52851744832	47556000000	45666987516	3.345810641	52432511199	20.67760057	1351411425	1216000000	NaN	54203156257	48772000000	48190673523	2.651669471	57352431388	21.20632381	1.68443E+11	1.51565E+11	1.51959E+11	5.560279165	1.74314E+11	65.90126441	9715492332	8742000000	3847041935	3.801067882	135.6035967	3
NaN	7300	0.301266665	NaN	NaN	NaN	NaN	218993540.9	1.29196E+11	191028329.8	-3.836	68407028834	9.380488773	1961743885	1.15733E+12	1754139453	-12.14197278	5.14613E+11	84.03040757	1961744052	1.15733E+12	1755169470	-12.14196742	5.14613E+11	285.1751	-14.52038506	4217203602	5377378859	2180737426	1.28653E+12	1934807665	-11.24247506	5.83021E+11	93.41089634	2180737593	1.28653E+12	1935777617	5.83021E+11	196.3246152	2577561996	1.52064E+12	2244504708	7.74552E+11	110.4086964	398987185.4	2.35383E+11	351163090.2	11.1	97178362575	17.09043472	1.54255E+11	11.19999994	396824569.9	2.34107E+11	346167244.8	96.618	1.91532E+11	16.99780007	0	0	0	396824569.9	2.34107E+11	346167244.8	96.618	1.91532E+11	16.99780007	641984894.5	3.7874E+11	560057541.7	-0.435	1.64931E+11	27.49913112	-242997709.1	-1.43357E+11	-67752299404	-10.40869641	44.58956584	0
NaN	170700	0.31069256	28436000000	1.420545915	NaN	NaN	2085264317	94671000000	2122614443	13.24526955	85644000000	4.729374817	34650404102	1.57313E+12	33544798122	1.742969903	1.42289E+12	78.58703917	34329581498	1.55856E+12	34660311818	1.068734015	1.42023E+12	277.7194005	-0.901525376	70989262649	84237220755	36735668419	1.6678E+12	35660588347	2.33306632	1.50853E+12	83.31641398	36414845815	1.65323E+12	36781778712	1.50588E+12	109.2768838	46273780580	2.10083E+12	44817623607	1.92248E+12	104.9488311	5876850220	2.66809E+11	5632134618	12.26074328	2.41172E+11	13.32868318	3.05569E+11	15.26498838	9538112161	4.3303E+11	9203592380	12.06218834	4.13951E+11	21.63241709	NaN	NaN	NaN	9538112161	4.3303E+11	9203592380	12.06218834	4.13951E+11	21.63241709	8058876652	3.65873E+11	8034301014	4.47076768	3.19177E+11	18.27751426	-2182026432	-99064000000	NaN	-4.948831077	31.60619744	0
NaN	135500	3.669153843	564000000	2.453060673	8.470061132	39000000	2199239127	3871452590	2165166483	18.65978936	5323158870	16.83848953	8530451787	15016666107	7449180289	-0.815651672	17502108376	65.31346288	8530451667	15016665897	7529315152	3.2693318	17623526812	911.8941864	3.960755218	22952269962	26677840693	10729690914	18888118698	9617763276	3.131923443	22825267246	82.15195242	10729690795	18888118487	9686727518	22909045665	83.86267687	12928774056	22759296698	11369466443	27138767265	98.98924765	7718195493	13586802618	8124532167	27.8296746	16884580088	59.09441697	2082078000	9.055786631	1707685360	3006141000	1472771967	31.26585544	3368691465	13.07490472	491397782.3	865037000	944808553.5	2199083142	3871178000	1901303720	94.51552078	4313500019	16.83729523	7586183289	13354413614	7524390039	48.53736024	15777348880	58.08366462	132012204.6	232389004.5	1107231208	1.010752354	117.1780816	2
7000000	20850	7.264727117	111000000	4.77398815	19.93892581	NaN	1284076693	482800000	NaN	NaN	NaN	20.76469801	3530679316	1327500128	NaN	NaN	NaN	57.09432324	3530679061	1327500032	NaN	NaN	NaN	NaN	NaN	3565472811	NaN	4814756009	1810300128	NaN	NaN	NaN	77.85902125	4814755754	1810300032	NaN	NaN	NaN	6139525273	2308400128	NaN	NaN	99.28175546	3995052939	1502099968	NaN	NaN	NaN	64.60367069	NaN	NaN	867576257.6	326200000	NaN	NaN	NaN	14.02950391	457193006.4	171900000	NaN	1324769264	498100000	NaN	NaN	NaN	21.42273421	3950637120	1485400064	NaN	NaN	NaN	63.88542616	44415819.17	16699904	NaN	0.718244539	128.4890969	3
2000000	86000	6.84858652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5477689316	9639089564	5665644767	11.52982337	6571552512	133.0602152	NaN	NaN	NaN	NaN	136.9790156	7042035155	12391868844	7743500392	9046545408	171.0602152	1123990607	1977886204	1577102378	23.17074418	2019033600	27.30319728	NaN	NaN	1340672060	2359180544	1503309241	10.02589072	2121112698	32.56667228	223673779.2	393598736	353880197.6	1564345839	2752779280	1754116929	4.590472704	2474992896	38	4049326186	7125599048	4558793818	6.775299106	4552439808	98.3634125	-2925335579	-5147712844	-2533406208	-71.06021522	125.6666098	2
41000000	91000	1.896814154	10500000000	1.495383324	5.772713428	63000000	3023809834	1.39482E+11	2212212834	6.8	1.58639E+12	19.86471481	8871199705	4.09211E+11	6850583161	17.19881382	4.93746E+12	58.27874828	8805426205	4.06177E+11	6167653544	13.24751993	4.42292E+12	612.5388364	13.78738297	18138815231	21637113785	11895009539	5.48693E+11	9047658993	13.94734439	6.51274E+12	78.14346309	NaN	NaN	NaN	NaN	8.224980973	15961116892	7.36254E+11	12480504586	8.95144E+12	104.8554812	8988772546	4.14634E+11	7310188315	-8.3	4.9026E+12	59.05113513	1.53541E+11	21.86689066	3947775754	1.82103E+11	3268455740	10.1	2.34386E+12	25.93464662	118331599	5458400000	20901181904	4066107353	1.87561E+11	3357612547	6.9	2.4078E+12	26.71201808	9727874610	4.48727E+11	8147930120	-1.9	5.50484E+12	63.9066163	-739102063.8	-34093300000	-6.02234E+11	-4.855481171	122.9577514	2
NaN	1050	1.242929232	NaN	NaN	NaN	NaN	98749719.93	197499439.9	102616546.3	2.135054618	205700000	14.33497837	490580520	981161039.9	514859116.4	10.29948413	989677886.5	71.21499833	533525912.8	1067051826	527212363.1	6.706523752	1070800000	2210.534017	2.903565883	685075917.9	802214721.7	589330239.9	1178660480	618157487.1	8.802833958	1195377887	85.5499767	632275632.7	1264551265	629709040.3	1276500000	98.79252323	718817646.6	1437635293	727603287.3	1455206575	104.3469837	362282369.2	724564738.3	358744986.7	5.109626175	717489973.4	52.5906294	NaN	NaN	129487406.7	258974813.4	127959952.7	-2.292782825	255928688	18.79700697	NaN	NaN	3900000	129487406.7	258974813.4	117428492.6	-2.001093242	259828688	18.79700697	392227543	784455086	409668472.6	10.44465809	819336945.2	56.93761306	-29945173.84	-59890347.68	-101846971.7	-4.346983662	109.5282425	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	70600	2.092514479	1263000000	2.697431154	NaN	NaN	1208248444	6657606000	1158923905	3.800796772	2414668111	14.21887081	6378087903	35144093499	6100178192	5.253223531	15934817049	75.05841067	6378087903	35144093499	6100178192	5.253223531	15934817049	765.27372	3.049401963	14221440142	16881360900	7586336348	41801699499	7259540398	5.059775823	18349485160	89.27728148	7586336348	41801699499	7259540398	18349485160	223.9037311	9592299503	52854817259	9273305289	23606045772	112.8837931	1673895611	9223382425	1529945944	6.482430092	5474629738	19.69868495	8353816000	17.84152299	1967444369	10840874241	1946205469	29.21675439	5087830236	23.15321608	38518786.23	212243519.6	168730375	2005963155	11053117760	2024945731	28.51008561	5256560611	23.60651163	2768695838	15255873999	2645666673	22.3107562	7364052029	32.58247807	-1094800227	-6032491575	-1889422291	-12.88379312	52.28116303	1
244000000	698850	0.87661523	16662000000	1.701462817	7.592280581	16000000	1.74153E+11	2.02107E+11	1.21709E+11	3.219315895	2.22667E+11	20.63843149	5.42855E+11	6.29993E+11	4.09038E+11	-1.385246769	7.48335E+11	64.33259299	5.42855E+11	6.29993E+11	3.97258E+11	-0.721539372	7.26783E+11	2344.951495	-2.210364259	5.68774E+11	7.17207E+11	7.17008E+11	8.321E+11	5.30747E+11	-0.366021387	9.71002E+11	84.97102448	7.17008E+11	8.321E+11	5.18967E+11	9.4945E+11	84.90050241	8.60698E+11	9.98855E+11	6.43072E+11	1.1765E+12	101.9994384	58500651003	67891000000	53921237322	4.907059834	98648903680	6.932781905	NaN	NaN	1.4319E+11	1.66174E+11	1.12325E+11	-0.342046845	2.05498E+11	16.96908427	500638939.4	581000000	0	1.4369E+11	1.66755E+11	1.12325E+11	-0.342046845	2.05498E+11	17.02841388	75372441765	87471000000	80466180707	-0.057848849	1.47213E+11	8.932220265	-16871790762	-19580000000	-48563973924	-1.99943836	15.86500217	2
NaN	610	0.428383996	NaN	NaN	NaN	NaN	488241414.8	982000000	554244529.8	4.689129336	253926448	20.64847106	1487943152	2992700192	1485646894	0.947724816	693095286	62.92737608	1448814073	2913999872	1484470761	0.933705606	693023936	5581.955249	0.609962931	1985676003	NaN	1976184567	3974700192	2038745276	1.924420619	947021734	83.57584714	1937055488	3895999872	2037520690	946950384	419.8446709	2413265044	4853800192	2522809192	1156094272	102.0606444	1253915260	2521999872	1246601931	-0.986718938	609095296	53.02998103	590899968	12.42482779	432158286.9	869200000	478826569.9	13.17101316	206718064	18.27663039	4922189.416	9900000	2354474	437080476.3	879100000	484048707.9	15.34681096	209072538	18.48479726	1302640027	2620000000	1331583772	-0.789773961	634138304	55.09062544	-48724766.95	-98000128	-25043008	-2.060644406	108.1206065	3
7000000	9050	6.34472436	492000000	7.256637168	NaN	NaN	1209966539	2025000000	1410093045	-3.875049427	2431000000	29.86725664	1752509560	2933000000	2090502077	11.13166821	3604000000	43.25958702	1631214149	2730000000	1649072247	-9.803299492	2843000000	5281.831318	-11.96710047	2147793866	2692484113	2962476099	4958000000	3500593591	4.556479556	6035000000	73.12684366	2841180688	4755000000	3059165288	5274000000	86.3361871	4331978967	7250000000	4870894426	8397405820	106.9321534	2044694073	3422000000	3169953055	-9.952216181	5465000000	50.4719764	NaN	NaN	1369502868	2292000000	1370649560	-12.93294031	2363000000	33.80530973	0	0	0	1369502868	2292000000	1370649561	-12.93294031	2363000000	33.80530973	2325525813	3892000000	2378770302	-13.44449135	4101000000	57.40412979	-280831740	-470000000	1364000000	-6.932153392	107.8761062	3
