Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
323000000	51600	0.535847651	12546000000	1.889998644	7.879020052	NaN	73328518495	1.16761E+11	73328518495	3.257219405	1.68808E+11	17.5895211	2.43285E+11	3.87383E+11	2.43285E+11	3.993033854	4.90844E+11	58.35751194	2.43285E+11	3.87382E+11	2.43285E+11	4.413038562	4.89386E+11	12702.16451	3.175542621	2.81123E+11	3.01063E+11	3.16614E+11	5.04144E+11	3.16614E+11	3.803738906	6.59652E+11	75.94703304	3.16613E+11	5.04143E+11	3.16613E+11	6.57357E+11	77.54913263	4.25419E+11	6.77394E+11	4.25419E+11	8.73503E+11	102.0463687	80474156880	1.28139E+11	80474156880	9.50383125	2.2551E+11	19.30356578	NaN	NaN	1.06825E+11	1.70097E+11	1.06825E+11	7.792101952	2.11625E+11	25.62435034	1980154493	3153000000	2226000000	1.08805E+11	1.7325E+11	1.08805E+11	4.072356351	2.13851E+11	26.09933565	89005212586	1.41723E+11	89005212586	12.05138063	1.48644E+11	21.34993447	-8531055706	-13584000000	76866000000	-2.04636869	40.65350025	3
25000000	40500	1.047772862	2090000000	1.002525058	2.480260862	24000000	36493141699	39609656000	36493141699	-0.039204657	43256039881	18.9998434	1.05108E+11	1.14084E+11	1.05108E+11	3.668142647	1.23889E+11	54.72356086	1.05368E+11	1.14366E+11	1.05368E+11	2.719528634	1.24553E+11	13151.92949	2.472819168	1.25619E+11	1.39925E+11	1.41601E+11	1.53694E+11	1.41601E+11	2.682583166	1.67145E+11	73.72340426	1.41861E+11	1.53976E+11	1.41861E+11	1.6781E+11	92.62958795	1.88715E+11	2.04831E+11	1.88715E+11	2.21129E+11	98.25268612	88754999079	96334676000	88754999079	13.54365409	99809411542	46.2095343	NaN	NaN	46502825686	50474167000	46502825686	5.223633578	53366998038	24.21130011	610749953.9	662908000	NaN	47113575640	51137075000	47113575640	1.662454653	53983684624	24.52928187	85398920214	92691988000	85398920214	10.65074903	95283474706	44.46222042	3356078865	3642688000	4525936837	1.747313876	90.67175472	3
3000000	87100	2.455027373	107000000	2.267862063	NaN	NaN	498266401.6	445864097.8	498266401.6	10.84852692	445864097.8	9.450077315	3649318495	3265522406	3649318495	11.57670541	3212195561	69.21265777	3696668638	3307892770	3696668638	21.74669707	3307910666	459.2933725	20.75062074	10309397777	9621001636	4147584897	3711386504	4147584897	11.48743952	3658059659	78.66273508	4194935039	3753756868	4194935039	3753774764	101.1509028	5237645783	4686806504	5237645783	4633479659	99.33673521	2058501413	1842010364	2058501413	22.98503299	1895279459	39.0413591	949010514.3	20.1142518	1219917845	1091620000	1219917845	-7.824606538	1091620000	23.13685594	-129856959	-116200000	-116200000	1090060886	975420000	1090060886	-11.73784614	975420000	20.67400013	2023530000	1810716868	2023530000	7.736884906	1810659118	38.37809431	34971413.26	31293495.96	84620341.2	0.663264788	77.4194534	2
NaN	45500	1.560115279	30500000000	5.066438996	NaN	NaN	129325781.4	93201210887	129325781.4	NaN	NaN	15.48190981	768115014.1	5.53557E+11	768115014.1	NaN	NaN	91.95295204	768115014.1	5.53557E+11	768115014.1	NaN	NaN	120.5009727	NaN	1595404874	NaN	897440795.5	6.46759E+11	897440795.5	NaN	NaN	107.4348619	897440795.5	6.46759E+11	897440795.5	NaN	NaN	921650079.8	6.64206E+11	921650079.8	NaN	110.3330153	55005380.46	39640727533	55005380.46	NaN	NaN	6.58483042	5882000000	0.977075219	35337442.85	25466634936	35337442.85	NaN	NaN	4.230332864	-11128158.52	-8019730000	NaN	24209284.33	17446904936	24209284.33	NaN	NaN	2.898153427	141320653.7	1.01846E+11	141320653.7	NaN	NaN	16.9178457	-86315273.19	-62204827933	NaN	-10.33301528	23.50267612	0
41000000	39300	0.885835132	3463000000	1.371251628	3.192961654	26000000	49473926663	53699000000	49473926663	3.101926565	63038303054	21.26330961	1.23859E+11	1.34437E+11	1.23859E+11	2.836629658	1.47397E+11	53.23331076	1.23859E+11	1.34436E+11	1.23859E+11	2.596927375	1.4773E+11	12082.29021	2.348412871	1.47468E+11	1.59866E+11	1.73333E+11	1.88136E+11	1.73333E+11	2.915959195	2.10435E+11	74.49662038	1.73333E+11	1.88135E+11	1.73333E+11	2.10769E+11	89.81519961	2.25861E+11	2.4515E+11	2.25861E+11	2.72949E+11	97.07257774	1.81813E+11	1.9734E+11	1.81813E+11	11.80626894	2.08133E+11	78.14114824	NaN	NaN	49262023217	53469000000	49262023217	5.095829013	56560148250	21.17223602	3266077022	3545000000	NaN	52528100240	57014000000	52528100240	6.368504361	62514466902	22.57595736	1.75002E+11	1.89947E+11	1.75002E+11	12.15708278	2.00747E+11	75.21372598	6811313801	7393000000	7385897573	2.927422261	153.3548742	3
NaN	7300	0.285065604	10300000000	0.641584651	NaN	NaN	260729604.8	1.85634E+11	260729604.8	22.013	93366976570	11.56311565	1858997938	1.32357E+12	1858997938	0.493984998	5.45376E+11	82.4448308	1858997846	1.32357E+12	1858997846	0.435021513	5.45056E+11	285.2181709	-2.467077404	4875236851	5695481771	2119727543	1.5092E+12	2119727543	3.153280189	6.38743E+11	94.00794645	2119727451	1.5092E+12	2119727451	6.38423E+11	207.2336087	2546560371	1.8131E+12	2546560371	8.74906E+11	112.9375857	342284914.7	2.437E+11	342284914.7	-0.539	94721479776	15.18001785	1.8141E+11	11.30000008	426832828	3.03896E+11	426832828	14.332	2.36163E+11	18.92963922	0	0	0	426832828	3.03896E+11	426832828	14.332	2.36163E+11	18.92963922	634006601.4	4.514E+11	634006601.4	3.147	1.86708E+11	28.11760352	-291721686.7	-2.077E+11	-91986350551	-12.93758568	43.29762137	0
203000000	137000	0.239145343	33377000000	1.407804357	NaN	NaN	2154362950	1.08386E+11	2154362950	0.921851598	86925000000	4.571599697	36593321407	1.84101E+12	36593321407	5.363123562	1.5522E+12	77.65173324	36543987279	1.83853E+12	36543987279	4.109403321	1.49742E+12	281.992019	2.199465131	81570499536	88815240321	38747684357	1.9494E+12	38747684357	5.11780448	1.63912E+12	82.22333293	38698350229	1.94691E+12	38698350229	1.58434E+12	117.30663	49597714172	2.49526E+12	49597714172	2.12713E+12	105.2473053	6588073942	3.31446E+11	6588073942	14.39543239	2.82106E+11	13.98001987	3.70149E+11	15.61246892	10850029815	5.45865E+11	10850029815	7.278398924	4.88003E+11	23.02397236	NaN	NaN	NaN	10850029815	5.45865E+11	10850029815	7.278398924	4.88003E+11	23.02397236	9060862652	4.55852E+11	9060862652	10.23731284	3.59959E+11	19.22732516	-2472788710	-1.24406E+11	NaN	-5.247305297	33.20734503	0
NaN	113800	3.153400726	746000000	2.722760934	8.62903916	1000000	2451315809	5204985082	2451315809	9.425584321	6026669817	18.99722526	8820902788	18729805129	8820902788	7.994158915	20725018134	68.36029719	8820902677	18729804893	8820902677	7.283067734	20646687208	1079.647121	7.814245615	27782286957	31254188677	11272218597	23934790210	11272218597	8.313355374	26751687951	87.35752245	11272218486	23934789974	11272218486	26658721180	90.14796334	13592245190	28861003210	13592245190	32015147256	105.3372816	6511440894	13826024613	6511440894	-15.94668893	13532218595	50.46241245	3231595064	11.79471956	2036691350	4324595000	2036691350	16.82019576	4658551985	15.78396558	283335243.3	601618000	604907320.2	2320026593	4926213000	2320026593	12.35383809	5263459305	17.97975913	7200139509	15288368225	7200139509	-9.498086081	15097451412	55.79969403	-688698614.4	-1462343612	-1565232817	-5.337281579	106.2621065	2
299000000	21200	7.03186356	121000000	4.037505293	17.84134474	NaN	1398973364	526000000	1398973364	NaN	NaN	17.55146929	3754887320	1411800096	3754887320	NaN	NaN	47.10868066	3754887065	1411800000	3754887065	NaN	NaN	5883.623081	NaN	4086761742	NaN	5153860684	1937800096	5153860684	NaN	NaN	64.66014995	5153860429	1937800000	5153860429	NaN	NaN	5974361222	2246300096	5974361222	NaN	74.95412006	7128646975	2680300000	7128646975	NaN	NaN	89.43574741	NaN	NaN	1076092440	404600000	1076092440	NaN	NaN	13.50061687	-255591901.8	-96100000	NaN	820500537.9	308500000	820500537.9	NaN	NaN	10.29397011	5132317303	1929700000	5132317303	NaN	NaN	64.38986747	1996329672	750600000	NaN	25.04587994	153.8256149	3
NaN	76000	5.710308702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6951781843	14758632853	6951781843	5.94639997	8063336356	126.2586536	NaN	NaN	NaN	NaN	177.6508483	8083332023	17160913885	8083332023	9659911026	146.8099318	1579685640	3353672613	1579685640	4.189702828	2022340736	28.69033962	NaN	NaN	1131550180	2402281032	1131550180	-6.405800676	1596574670	20.55127814	0	0	0	1131550180	2402281032	1131550180	-20.12142857	1596574670	20.55127814	4157033207	8825381499	4157033207	-5.913228018	4151239168	75.50027139	-2577347567	-5471708885	-2128898432	-46.80993177	104.190611	2
NaN	91100	1.922153594	1.23E+11	1.346646522	5.314276826	293000000	2480952449	1.77913E+12	2480952449	6	1.7791E+12	19.47853029	7426901763	5.32595E+12	7426901763	1.810260003	5.35284E+12	58.31031991	7248620913	5.1981E+12	7248620913	7.728108409	5.1981E+12	724.4998414	8.051131223	23188955126	25429319977	9907854212	7.10508E+12	9907854212	3.032528536	7.13194E+12	77.7888502	NaN	NaN	NaN	NaN	99.71584249	13142846749	9.42494E+12	13142846749	9.4518E+12	103.1875233	8815282987	6.32158E+12	8815282987	12.7	5.912E+12	69.21082134	2.07006E+12	22.66372156	3209885013	2.30186E+12	3209885013	2.3	2.30186E+12	25.2015481	25107523.81	18005000000	18005000000	3234992537	2.31986E+12	3234992537	14.7	2.31986E+12	25.39867306	9221273251	6.61272E+12	9221273251	13.4	6.23E+12	72.39834461	-405990263.7	-2.91142E+11	-3.18E+11	-3.187523265	141.609166	2
1000000	1100	1.217522937	14200000	0.853291066	NaN	NaN	107405651.1	214811302.1	107405651.1	7.274539113	215300000	12.90820879	658420767.1	1316841534	658420767.1	13.11346783	1265636467	79.13021943	616476076.8	1232952154	616476076.8	7.781699448	1252099968	2467.87861	4.890837213	841327458.9	938039808.9	765826418.1	1531652836	765826418.1	12.22542203	1480936467	92.03842822	723881727.8	1447763456	723881727.8	1467399968	100	1004318234	2008636467	1004318234	2008636467	120.7008135	440767282.7	881534565.3	440767282.7	8.749978903	881534565.3	52.97222314	NaN	NaN	238491815.5	476983631	238491815.5	31.19194055	477000000	28.66238527	NaN	NaN	50700000	238491815.5	476983631	238491815.5	45.4162035	527700000	28.66238527	613013051.7	1226026103	613013051.7	20.09088127	1226026103	73.67303663	-172245769	-344491538	-344491538	-20.70081349	126.6452598	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
19000000	69600	1.9733603	1074000000	2.068228743	NaN	NaN	1220989757	7550039000	1220989757	2.078527195	2543985000	14.53929951	6413066977	39655456175	6413066977	2.303151148	16752141624	76.36550677	6413066977	39655456175	6413066977	2.303151148	16752141624	771.9845341	0.228750986	15862544032	17747235361	7634056734	47205495175	7634056734	2.273480358	19296126624	90.90480628	7634056734	47205495175	7634056734	19296126624	243.5427978	9157720351	56627130102	9157720351	23251408218	109.048285	1534687170	9489799505	1534687170	15.04061168	5491595342	18.27474497	6658027093	12.8215298	1502165118	9288698093	1502165118	-8.898920866	3927006284	17.88747894	21498499.86	132936833.8	28275103.27	1523663618	9421634927	1523663618	-7.377376594	3955281387	18.14347874	2294549316	14188437477	2294549316	4.669917224	6386738253	27.32302999	-759862145.7	-4698637972	-895142911.6	-9.048285015	45.59777496	1
123000000	673200	0.804166912	20753000000	1.759501205	8.099573398	NaN	1.23577E+11	2.26085E+11	1.23577E+11	-0.150959672	2.26085E+11	19.16816026	4.14835E+11	7.5894E+11	4.14835E+11	3.060238358	7.5894E+11	64.3451956	4.14835E+11	7.5894E+11	4.14835E+11	4.033017095	7.5894E+11	2378.292794	2.548426739	6.44864E+11	7.48941E+11	5.38412E+11	9.85025E+11	5.38412E+11	2.305068167	9.85025E+11	83.51335586	5.38412E+11	9.85025E+11	5.38412E+11	9.85025E+11	100	6.56071E+11	1.20028E+12	6.56071E+11	1.20028E+12	101.763486	64329598251	1.17691E+11	64329598251	12.86323131	1.17691E+11	9.978193817	NaN	NaN	1.08309E+11	1.98151E+11	1.08309E+11	5.033548739	1.98151E+11	16.79983247	9350095655	17106000000	17106000000	1.17659E+11	2.15257E+11	1.17659E+11	14.10089579	2.15257E+11	18.25013014	75698824816	1.38491E+11	75698824816	10.79515022	1.38491E+11	11.74167982	-11369226565	-20800000000	-20800000000	-1.763486005	21.71987364	2
NaN	600	0.41248504	NaN	NaN	NaN	NaN	542099968	1084199936	542099968	3.499153946	248362432	21.18529644	1711450080	3422900160	1711450080	5.102385194	798438705.6	66.88356285	1711399936	3422799872	1711399936	5.171747085	798965632	6397.493696	4.875705705	2368366602	NaN	2253550048	4507100096	2253550048	4.717527241	1046801138	88.06885928	2253499904	4506999808	2253499904	1047328064	435.8681579	2727000064	5454000128	2727000064	1251295840	106.5713118	1291449984	2582899968	1291449984	6.609816771	631008256	50.4699361	827200000	16.16351065	469750016	939500032	469750016	-11.91922763	202799552	18.35785635	3700000	7400000	1695150.375	473450016	946900032	473450016	-11.18298264	204494702.4	18.50245255	1459600000	2919200000	1459600000	5.096452534	695103296	57.04124793	-168150016	-336300032	-64095040	-6.571311833	107.511184	3
NaN	8800	5.721662572	421000000	4.069210084	NaN	NaN	1549160046	2670751920	1549160046	7.691591532	2670751470	25.81437208	1775781462	3061447240	1775781462	-10.22212581	3061425510	29.59066979	1490119548	2568966100	1490119548	-6.988935554	2568965600	4556.438886	-9.088422087	2111084815	2432957814	3324941508	5732199160	3324941508	-2.67950798	5732176980	55.40504186	3039279594	5239718020	3039279594	5239717070	100.0002448	4108567285	7083170000	4108567285	7083152660	68.4629615	4042036729	6968471320	4042036729	11.88941089	6968472510	67.35433198	NaN	NaN	777609100.9	1340598090	777609100.9	-29.18129002	1340598180	12.95766097	6016676.334	10372750	10372750	783625777.3	1350970840	783625777.3	-28.63333703	1350970930	13.05791963	2149450696	3705653000	2149450696	-6.233476721	3705653000	35.81729348	1892586032	3262818320	3262819510	31.5370385	103.1716255	3
