Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
208000000	68000	0.796650929	9017000000	2.14885408	NaN	85000000	58656306412	74734000000	56061947707	3.201791212	1.29059E+11	17.80996571	1.92928E+11	2.45809E+11	1.8746E+11	0.01930507	3.78212E+11	58.57909199	1.9149E+11	2.43978E+11	1.79495E+11	1.709582281	3.61068E+11	10385.02971	0.421441366	1.7354E+11	2.22124E+11	2.51584E+11	3.20543E+11	2.43475E+11	0.810224287	5.07271E+11	76.38905769	2.50148E+11	3.18713E+11	2.35625E+11	4.89208E+11	66.21929575	3.30015E+11	4.20472E+11	2.99849E+11	6.34969E+11	100.2032796	52197629699	66505000000	41887171569	11.44880888	1.17379E+11	15.84890103	NaN	NaN	79555764854	1.01362E+11	65152351925	-9.44680254	1.2907E+11	24.15572221	-1124715485	-1433000000	-1372000000	78431049368	99929000000	64971240398	-14.82086755	1.27698E+11	23.81422195	52867121890	67358000000	43799637323	-5.740757445	73148000000	16.05218067	-669492190.6	-853000000	44231000000	-0.203279642	31.9010817	3
6000000	44000	1.227848918	1692000000	1.159306953	NaN	20000000	32345904537	27445500000	28780859618	3.00446663	34114519975	18.80482209	96873849146	82197461000	87676104579	4.278224251	1.03343E+11	56.31920097	96216243960	81639483000	89503218732	2.99504065	1.058E+11	11541.5186	1.971835949	86545176004	1.18857E+11	1.2922E+11	1.09643E+11	1.1645E+11	3.959169289	1.37457E+11	75.12402306	1.28562E+11	1.09085E+11	1.1828E+11	1.39915E+11	80.49531108	1.73057E+11	1.46839E+11	1.5583E+11	1.82419E+11	100.6095851	61808203889	52444261000	51867067532	2.937296035	58327097544	35.93321301	NaN	NaN	42925833824	36422570000	38671109865	8.31966814	44379261127	24.9556375	911515615.8	773421000	NaN	43837349440	37195991000	39240121937	4.800128042	44962122668	25.48556205	62856742487	53333946000	55271631487	5.114365603	61669083023	36.54279812	-1048538598	-889685000	-3341985479	-0.60958511	72.47601113	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1707469543	103780	NaN	NaN	NaN	19.41991018	6421520164	390300	NaN	NaN	NaN	73.03517964	4463639305	271300	NaN	NaN	NaN	NaN	NaN	1242235787	NaN	8128989707	494080	NaN	NaN	NaN	92.45508982	6171108848	375080	NaN	NaN	NaN	8400789639	510600	NaN	NaN	95.54640719	4014149346	243980	NaN	NaN	NaN	45.65494012	NaN	NaN	1006252045	61160	352387389.5	-20.99999992	315327072	11.44461078	-734452114.1	-44640	NaN	271799931.1	16520	NaN	NaN	NaN	3.091317365	3622573174	220180	NaN	NaN	NaN	41.20134731	391576172	23800	NaN	4.453592814	86.85628743	2
NaN	12000	0.422360214	7800000000	3.681016338	15.9865549	NaN	125710059.3	22818010000	NaN	NaN	NaN	10.76839328	1090462816	1.97933E+11	NaN	NaN	NaN	93.40964859	1090462265	1.97933E+11	NaN	NaN	NaN	NaN	NaN	1654341945	NaN	1216172876	2.20751E+11	NaN	NaN	NaN	104.1780419	1216172325	2.20751E+11	NaN	NaN	NaN	1384392232	2.51285E+11	NaN	NaN	118.5878051	115775316.6	21014725036	NaN	NaN	NaN	9.917377718	6189000000	2.920744887	173915917.9	31568000000	NaN	NaN	NaN	14.89773382	-5696561.679	-1034000000	NaN	168219356.2	30534000000	NaN	NaN	NaN	14.40976319	332769070.1	60401912216	NaN	NaN	NaN	28.50518278	-216993753.5	-39387187180	NaN	-18.58780507	38.4225605	0
133000000	101000	2.511407588	3915000000	2.224071447	NaN	1000000	42823272298	36249900000	42840012366	3.64366955	54585553736	20.59319733	1.16365E+11	98502946178	1.04051E+11	3.117590084	1.23824E+11	55.95851599	1.16044E+11	98231466735	1.05073E+11	3.005553238	1.25324E+11	10502.60464	2.62350192	1.03213E+11	1.35619E+11	1.59188E+11	1.34753E+11	1.46955E+11	3.277979208	1.7841E+11	76.55171332	1.58868E+11	1.34481E+11	1.47955E+11	1.7991E+11	76.15193454	2.0427E+11	1.72915E+11	1.88145E+11	2.27065E+11	98.23109506	1.36171E+11	1.15269E+11	1.10938E+11	3.055390695	1.26998E+11	65.48289171	NaN	NaN	43846692844	37116225493	40143986831	-4.143915536	46091282863	21.08534798	1235285073	1045668814	NaN	45081977917	38161894307	40883028845	-3.626220363	48655495667	21.67938174	1.32492E+11	1.12155E+11	1.08891E+11	2.859224045	1.2491E+11	63.71398677	3678413639	3113777145	2087703904	1.76890494	129.1968785	3
NaN	7000	0.364581789	NaN	NaN	NaN	NaN	202754326.8	57199001600	159729634.9	1.205903057	57199001600	10.79738026	1638501902	4.62238E+11	1519864002	3.491875452	4.45884E+11	87.25598304	1638501902	4.62238E+11	1520756413	3.491875452	4.45884E+11	308.2149737	0.116171661	NaN	4659198741	1841256229	5.19437E+11	1669527226	3.226776604	5.03083E+11	98.0533633	1841256229	5.19437E+11	1670364149	5.03083E+11	102.8202094	2113465739	5.9623E+11	1686418914	5.79876E+11	112.5494776	291992103.7	82373861376	297665908.7	20.45187187	82373935104	15.54960541	32500000768	6.134982377	254510735	71799996416	129768569.3	-1.051705129	71799996416	13.55359084	17698776.42	4992999936	4992999936	272209538.6	76793004032	138792740.4	-0.075810728	76793004032	14.49611432	527647467.5	1.48855E+11	505597625.3	4.567850435	1.48893E+11	28.09908149	-235655363.7	-66480709632	-66518888448	-12.54947607	43.6486869	0
99000000	107000	0.227626932	12071000000	1.092219479	NaN	NaN	1280504174	45714000000	1397709113	2.078142519	56395262768	4.136336781	26169041508	9.34235E+11	27460264116	-0.316911781	1.1648E+12	84.5323046	25165489658	8.98408E+11	28426503941	-0.316911781	1.1648E+12	263.7731643	-2.641110501	49548387568	69086790112	27449545683	9.79949E+11	27709706384	1.296863348	1.17219E+12	88.66864138	26445993833	9.44122E+11	29828237583	1.22119E+12	83.78302948	32680105795	1.16668E+12	32329643933	1.3925E+12	105.5646099	2062576987	73634000000	2072542499	-3.091548115	88747740147	6.662620259	1.13448E+11	10.26510774	5230560112	1.86731E+11	4898300760	1.416249466	2.20311E+11	16.89596849	NaN	NaN	NaN	5230560112	1.86731E+11	4898300760	1.416249466	2.20311E+11	16.89596849	3785238014	1.35133E+11	3927442997	-15.01744412	1.56025E+11	12.22723013	-1722661028	-61499000000	NaN	-5.564609872	18.88985039	0
339000000	107000	2.664763003	4100000	3.021370671	7.673735237	42000000	2082903269	25827999.74	4312625016	-11.47183284	10602781949	19.0331612	5919919480	73406999.3	5749073443	-36.72722709	13507648165	54.09506212	5921451950	73426001.92	9140945571	-25.04988602	21395797109	1058.915309	-24.30387236	27482607385	32388163438	8002822749	99234999.04	10159285620	-27.65064797	24110430115	73.12822332	8004355219	99254001.66	12228615506	28920593723	0.42607805	10475806774	129900000	12831048534	30487371957	95.72586588	4758064663	59000000	4096103192	-45.51985523	8512611061	43.47826087	23567000.83	17.36698661	1986693677	24635000.83	2105144611	-19.90956172	4815126065	18.15401683	486290347.9	6030000.128	1561815778	2472984024	30665000.96	2810827215	-16.89583733	6376941843	22.59764256	4290322713	53200000	3592921217	-66.14780047	7533736456	39.20412675	467741949.9	5800000	978874604.8	4.274134119	82.68238762	2
67000000	8000	3.594362772	89200000	5.139137042	20.76350093	NaN	1079787271	406000000	NaN	NaN	NaN	23.39113945	2707181029	1017900032	NaN	NaN	NaN	58.64493004	2707181029	1017900032	NaN	NaN	NaN	NaN	NaN	2459568531	NaN	3786968300	1423900032	NaN	NaN	NaN	82.0360695	3786968300	1423900032	NaN	NaN	NaN	5107181111	1920300032	NaN	NaN	110.6354824	3923936134	1475399936	NaN	NaN	NaN	85.00316663	NaN	NaN	913563861.1	343500000	NaN	NaN	NaN	19.7902867	406648950.1	152900000	NaN	1320212811	496400000	NaN	NaN	NaN	28.59941287	4414893768	1660000000	NaN	NaN	NaN	95.63864899	-490957633.8	-184600064	NaN	-10.63548236	180.6418156	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	3783555816	1850000	2880654211	-7.3	2.06573E+12	21.23995408	8242016183	4030000	7456693524	-6.176608187	5.37431E+12	46.26865672	8242016183	4030000	6827102839	-6.237560976	4.89582E+12	669.7177594	-6.283550008	NaN	23950567245	12025571999	5880000	10414749859	-6.552044127	7.49681E+12	67.50861079	NaN	NaN	NaN	NaN	5.47981E-05	17199840223	8410000	21741559174	1.53473E+13	96.55568312	6564980632	3210000	13992737507	-1.1	9.38428E+12	36.85419059	1774100	20.36854191	3947169041	1930000	5508851978	4.4	3.95048E+12	22.15843858	1227099184	600000	64666588874	5174268224	2530000	6388205377	15.3	4.58108E+12	29.04707233	5951431040	2910000	21542435767	0.2	1.45543E+13	33.40987371	613549591.8	300000	-5.17004E+12	3.444316877	70.26406429	2
NaN	1000	1.566593239	9500000	1.068086041	6.30098826	NaN	57850000	115700000	67399704.99	11.57890842	135106080	13.00816368	305820726.5	611641452.9	369633403.5	31.40982352	710520594.8	68.76691556	291249984	582499968	452019283.8	17.51481881	918078336	2329.996308	14.48608637	365335146.4	687799735.5	363670726.5	727341452.9	437293065.4	27.78134691	845626674.8	81.77507924	349099984	698199968	519545435	1053184416	85.91393914	491770726.5	983541452.9	572399230.4	1144798461	110.5796733	241350000	482700000	281831040	-3.276013512	563662080	54.27001388	70100000	7.88135068	122950000	245900000	143567169.1	22.76633518	287144192	27.64656394	5150000	10300000	12027594	128100000	256200000	135209441.7	17.48687781	299171786	28.80459407	288400000	576800000	336772608	19.72599913	673545216	64.84968719	-47050000	-94100000	-109883136	-10.57967331	119.1197011	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
11000000	33000	1.229895511	516000000	2.697033965	NaN	NaN	645184200.5	2310153000	900420461.5	3.340833914	1876065000	12.07473082	4158860572	14891257754	4695054076	3.323380172	12264367595	77.83377508	4158860572	14891257754	4695054076	3.323380172	12264367595	689.0473229	0.967355616	9225343021	12992883128	4804044773	17201410754	5594328166	3.325695487	14140432595	89.90850591	4804044773	17201410754	5594328166	14140432595	121.2660502	5636405391	20181769506	6546445846	16642555335	105.4862749	1147697227	4109456170	1054696809	7.293798864	3774038251	21.47934664	1107125000	5.786732032	773918969.1	2771102000	883329647.2	19.06766589	2309227550	14.48402367	58441648.62	209256751.5	192895314.6	832360617.7	2980358751	963874173.1	29.28702578	2502122865	15.57776895	1440843129	5159097318	1494604626	12.58931561	4160140935	26.9656215	-293145902	-1049641148	-386102684.1	-5.486274859	48.44496814	1
168000000	295000	0.443778763	1200000	1.990511917	8.480783316	114000000	72912162162	10791000	1.10885E+11	-1.901034323	2.02863E+11	17.89967842	2.50791E+11	37117000	3.11435E+11	2.104476529	5.69771E+11	61.56819237	2.50791E+11	37117000	3.10341E+11	5.921063933	5.67768E+11	2039.744027	4.182933676	2.755E+11	5.60288E+11	3.23703E+11	47908000	4.2232E+11	1.021455794	7.72634E+11	79.46787078	3.23703E+11	47908000	4.21225E+11	7.70632E+11	0.006459678	4.0423E+11	59825999.27	5.06229E+11	9.26145E+11	99.23697164	35344594595	5231000	35054848199	6.577486853	64132844779	8.6769732	9179000	15.22575741	73763513514	10917000	83908576149	-4.123210921	1.53511E+11	18.10868217	6763513514	1001000	NaN	80527027027	11918000	83908576149	5.103403006	1.53511E+11	19.76910086	32236486486	4771000	31924317611	10.07034546	58405539070	7.913943632	3108108108	460000	5727305709	0.763029568	16.59091683	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	319196525.7	642000000	408899286.5	NaN	187336704	18.91907785	1124745173	2262200064	1414951334	NaN	660113856	66.6647027	1124745173	2262200064	1413976729	NaN	660113856	5431.04013	NaN	1533778248	NaN	1443941762	2904200192	1824388918	NaN	847450624	85.58378432	1443941762	2904200192	1823430466	847450624	342.6984504	1732511268	3484600064	2215111661	1016812320	102.6875737	800526971.8	1610099968	961575190.5	NaN	469829952	47.44798543	475900000	14.02428217	273902423.4	550899968	372357780.8	NaN	160753568	16.23445387	14667130.08	29500000	8608151	288569569.4	580400000	392109486.9	NaN	169361728	17.10378939	845870777.3	1701299968	1042445266	NaN	496442272	50.13555537	-45343805.53	-91200000	-26612320	-2.687569938	97.5835408	3
3000000	4000	3.655963952	424000000	6.630179828	NaN	NaN	835841630	1444000000	1223318072	-0.236518448	2109000000	22.58014073	1121208613	1937000000	1638062671	4.864463424	2824000000	30.28928851	992706645.1	1715000000	1153712522	-1.680672269	1989000000	4448.356981	-4.422242298	1334770876	1883697116	1957050243	3381000000	2861379981	2.62117745	4933000000	52.86942924	1828548275	3159000000	2377030593	4098000000	71.11474541	2720537161	4700000000	3833556550	6609037230	73.4949179	2468163927	4264000000	3100927545	8.769074262	5346000000	66.67709148	NaN	NaN	763486918.3	1319000000	972157707.4	8.408796895	1676000000	20.62548866	0	0	0	763486918.3	1319000000	972157707.9	8.408796895	1676000000	20.62548866	1487034036	2569000000	1973897912	14.30970776	3403000000	40.17200938	981129891.2	1695000000	1943000000	26.5050821	106.8491009	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	44639401.93	1015100000	NaN	NaN	NaN	18.32768334	139665787.2	3176000000	NaN	NaN	NaN	57.34284533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	184305189.1	4191100000	NaN	NaN	NaN	75.67052867	NaN	NaN	NaN	NaN	NaN	263477835.9	5991485989	NaN	NaN	107.5015854	80410290.24	1828530000	NaN	NaN	NaN	33.01420433	NaN	NaN	80813544.42	1837700000	NaN	NaN	NaN	33.17976916	-3284960.422	-74700000	NaN	77528583.99	1763000000	NaN	NaN	NaN	31.83105677	100325417.8	2281400000	NaN	NaN	NaN	41.19079576	-19915127.53	-452870000	NaN	-8.176591424	74.20500009	1
