Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
403000000	NaN	NaN	NaN	NaN	NaN	15000000	25574373259	22953000000	37685075906	2.25721661	86754000000	16.91152633	84784401114	76094000000	1.40139E+11	2.474711048	2.82739E+11	56.06525007	84798885794	76107000000	1.27146E+11	2.055352055	2.55765E+11	8654.125611	0.81890687	73956549006	1.57343E+11	1.10359E+11	99047000000	1.77346E+11	2.423562024	3.69493E+11	72.9767764	1.10374E+11	99061000000	1.63947E+11	3.40389E+11	29.35168787	1.50501E+11	1.35075E+11	2.13705E+11	4.60195E+11	99.5218237	24616155989	22093000000	23525246411	7.066408978	65924000000	16.27788748	NaN	NaN	39197771588	35180000000	44680874182	2.810848481	88515000000	25.92024992	944846796.7	848000000	2187000000	40142618384	36028000000	46148110750	1.45751071	90702000000	26.5450473	23893036212	21444000000	24094351264	0.109466352	40239000000	15.79971118	723119777.2	649000000	25685000000	0.478176299	32.07759866	3
183000000	NaN	NaN	NaN	NaN	NaN	54000000	14923332270	14030917000	24067594034	1.99467205	28527793412	18.31814993	46766879387	43970220000	68073522500	3.741768259	80237324898	57.40559099	46344435227	43573038000	69331485950	2.281497065	81955750650	9183.667959	2.281388679	41775939116	92069884938	61690211657	58001137000	92142921442	3.277761086	1.08765E+11	75.72374092	61267767496	57603955000	93399192144	1.10484E+11	54.88936882	84134199107	79102974000	1.23142E+11	1.44113E+11	103.2733739	26738947033	25139958000	31103000787	3.68156916	34976871590	32.82162669	NaN	NaN	20716895341	19478025000	28991973956	3.611139763	33271410809	25.42965526	1727093172	1623813000	NaN	22443987449	21101837000	30849825218	-0.270605621	35348351566	27.549633	29405681770	27647222000	35947888829	5.698698513	40108700993	36.09500062	-2666734737	-2507264000	-5131829403	-3.273373927	68.91662732	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1000000	NaN	NaN	NaN	NaN	NaN	NaN	84777777.78	7630000000	NaN	NaN	NaN	9.217714442	840438888.9	75639500000	NaN	NaN	NaN	91.37920203	840438888.9	75639500000	NaN	NaN	NaN	NaN	NaN	863879983.1	NaN	925216666.7	83269500000	NaN	NaN	NaN	100.5969165	925216666.7	83269500000	NaN	NaN	NaN	1052927778	94763500000	NaN	NaN	114.4826845	81022222.22	7292000000	NaN	NaN	NaN	8.809380565	925400000	1.117964999	127711111.1	11494000000	NaN	NaN	NaN	13.88576799	0	0	NaN	127711111.1	11494000000	NaN	NaN	NaN	13.88576799	214223333.3	19280100000	NaN	NaN	NaN	23.29206503	-133201111.1	-11988100000	NaN	-14.48268447	32.1014456	0
589000000	NaN	NaN	NaN	NaN	NaN	1000000	28582617795	20719539640	37340268368	1.936598302	47577932707	22.81398133	69265826464	50210797604	81746749311	-0.089161304	97281193897	55.28637312	69798791271	50597143792	83526487689	-0.888354437	99624932181	8471.897504	-0.997526366	51251613884	1.07809E+11	97848444259	70930337243	1.19319E+11	0.567246955	1.44859E+11	78.10035445	98381409066	71316683432	1.21057E+11	1.47203E+11	50.18206161	1.29427E+11	93821754944	1.5514E+11	1.86963E+11	103.3057589	68266224962	49486186475	69105109240	-0.150355555	79109068067	54.48851443	NaN	NaN	29281440464	21226116192	33503927744	12.59015341	38467504914	23.37176535	2297284465	1665301509	NaN	31578724929	22891417701	35377772227	15.1825361	42103608561	25.20540443	72407862545	52488459559	71180201408	-1.920992861	81651913516	57.7942733	-4141637583	-3002273084	-2542845449	-3.305758877	112.2827877	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	121438712.2	25660000256	155040701	17.49074613	55519899648	8.642612038	1372888304	2.90091E+11	1246053507	5.421836977	3.65556E+11	97.70641316	1372888304	2.90091E+11	1246785146	5.421836977	3.65556E+11	345.3145579	2.687118416	NaN	3819822645	1494327007	3.15751E+11	1397378952	6.86929527	4.21076E+11	106.3490245	1494327007	3.15751E+11	1398079449	4.21076E+11	71.69411469	1707294366	3.60751E+11	1490970891	5.03181E+11	121.5055924	222240330.6	46959382528	390590230.3	10.84573911	1.08089E+11	15.81651289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	212967339.5	44999999488	148394282.7	36.68025381	82105466880	15.15656794	524418839.6	1.1081E+11	797304913.3	17.97003912	2.34797E+11	37.32210672	-302178509	-63850319872	-1.26708E+11	-21.50559383	53.1386196	0
59000000	NaN	NaN	NaN	NaN	NaN	NaN	1112427720	17242629665	1078630995	-2.858537885	43520985755	6.141040635	16630735383	2.57776E+11	21090585969	4.05599183	8.94611E+11	91.8082316	NaN	NaN	21832696969	4.05599183	8.94611E+11	270.7950787	1.111186832	NaN	53061430144	17743163104	2.75019E+11	20308543701	2.527302983	8.59102E+11	97.94927224	NaN	NaN	22859543156	9.35888E+11	32.6959182	20358807602	3.15562E+11	22439849786	9.6514E+11	112.3886635	995270012.2	15426685189	1047202680	0.95508312	44841961692	5.494283787	NaN	NaN	2615644498	40542489719	2357603454	NaN	1.06038E+11	14.4393913	NaN	NaN	NaN	2615644498	40542489719	2357603454	17.44723618	1.06038E+11	14.4393913	3239432452	50211203014	3026002454	33.43829917	1.20213E+11	17.88294733	-2244162440	-34784517824	NaN	-12.38866354	23.37723111	0
619000000	NaN	NaN	NaN	NaN	NaN	NaN	2745143871	3533000	2888248032	NaN	7100887275	13.69857672	9475835661	12195399.94	11744796518	NaN	27594808226	47.28548588	11088889349	14271399.94	8836838979	NaN	20683988588	997.2131215	NaN	NaN	31310654122	12220979533	15728399.94	14619543439	NaN	34695695501	60.9840626	13834033220	17804399.94	10862298384	25689262886	0.057342515	19033800582	24496500.22	18729716021	42719612694	94.98041716	7155711533	9209400.32	23203648051	NaN	48222327857	35.70780549	6260700.16	24.27474708	5663558874	7288999.936	2749889260	NaN	6289859321	28.26179587	1149184252	1479000.064	1734057872	6812743126	8768000	3536780697	NaN	8023917193	33.99635456	6149883708	7914899.968	30469068049	NaN	63888383534	30.6886115	1005827826	1294500.352	-15666055677	5.019193994	66.39641699	2
20000000	NaN	NaN	NaN	NaN	NaN	NaN	400371464.6	150900000	NaN	NaN	202500000	13.02996323	982488501.8	370299904	NaN	NaN	451000192	31.97477888	982489265.9	370300192	NaN	NaN	451000096	NaN	NaN	656076462.2	NaN	1382859966	521199904	NaN	NaN	653500224	45.00474211	1382860731	521200192	NaN	653499904	72.71599714	2800212181	1055399936	NaN	1451399936	91.13202911	3813478418	1437299968	NaN	NaN	1324300032	124.1084542	NaN	NaN	946935048.8	356899808	NaN	NaN	323300096	30.81770295	470416571.8	177300000	474599712	1417352385	534200096	NaN	NaN	797899776	46.127287	3540992254	1334599936	NaN	NaN	1301100032	115.2404778	272486164.5	102700032	23200000	8.867976413	239.3489319	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	33400000	66800000	49479413.83	NaN	99183960	17.15019255	140100000	280200000	391064663.5	NaN	751716416	71.93838254	140100000	280200000	370110373.6	NaN	751716416	2535.002559	NaN	166836139.9	563165834.4	173500000	347000000	440020218	NaN	850900376	89.0885751	173500000	347000000	419756881.4	850900376	67.34959883	220450000	440900000	327321920	654643840	113.1964056	107850000	215700000	160134576	NaN	320269152	55.37869063	NaN	NaN	44100000	88200000	NaN	NaN	NaN	22.64441592	2850000	5700000	8463302	46950000	93900000	NaN	NaN	NaN	24.10783055	133550000	267100000	198293680	NaN	396587360	68.57509628	-25700000	-51400000	-76318208	-13.19640565	123.9537869	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
58000000	NaN	NaN	NaN	NaN	NaN	NaN	628058727.6	15400	1129751511	-6.397504561	2353886166	13.84155174	3052767764	74853.86557	4136175821	1.84857302	10804472085	67.27880866	3052767764	74853.86557	4136175821	1.84857302	10804472085	772.7343641	-0.416198386	4174767440	11446268385	3680826491	90253.86557	5205793648	0.268388602	13158358252	81.1203604	3680826491	90253.86557	5205793648	13158358252	0.000721438	4435755870	108764.7339	5896727898	15076104270	97.75796705	1112933231	27289.12283	807297498	-4.787651785	2888765388	24.52751984	NaN	NaN	767719831.3	18824.49026	750975191	-24.02724157	1963222457	16.91949065	-12790452.31	-313.6218905	-45476438.79	754929379	18510.86837	738759028.9	-29.83791622	1917746019	16.63760665	1011201259	24794.65486	971331231.3	-20.87628044	2703641316	22.28548689	101731972.5	2494.467966	185124072.8	2.242032949	46.81300674	1
406000000	NaN	NaN	NaN	NaN	NaN	156000000	21617804790	0.414182007	67938481142	0.184803842	1.24293E+11	9.198103043	1.63832E+11	3.138910055	2.96239E+11	9.023167672	5.41969E+11	69.70852818	1.63832E+11	3.138910055	2.63154E+11	8.925322367	4.81441E+11	2162.108279	6.405169446	2.10716E+11	4.75098E+11	1.8545E+11	3.553092062	3.64177E+11	7.257933814	6.66263E+11	78.90663122	1.8545E+11	3.553092062	3.31093E+11	6.05734E+11	5.67535E-10	2.4032E+11	4.604361832	4.4345E+11	8.11292E+11	102.2531062	21276141968	0.407635987	16608109353	22.61425394	30384536062	9.052729825	0.924727023	20.53622391	53826080659	1.031270027	1.07699E+11	9.171502739	1.97035E+11	22.90231784	1043878478	0.019999981	NaN	54869959137	1.051270008	79272487572	11.90061482	1.45029E+11	23.34647495	26571483281	0.50909102	29679299225	0.676731593	54298277933	11.30583071	-5295341313	-0.101455033	-23913741871	-2.253100882	20.35856053	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	128374677.5	258200000	NaN	NaN	NaN	14.91968159	537562683.5	1081199872	NaN	NaN	NaN	62.47543696	537562747.1	1081200000	NaN	NaN	NaN	NaN	NaN	819360394.2	NaN	665937392.8	1339399936	NaN	NaN	NaN	77.39512224	665937392.8	1339399936	NaN	NaN	NaN	876895486.4	1763699968	NaN	NaN	101.9126315	603440518.8	1213699968	NaN	NaN	NaN	70.13174696	320100000	18.49647589	196539543	395300000	NaN	NaN	NaN	22.84178982	14418534.65	29000000	NaN	210958077.7	424300000	NaN	NaN	NaN	24.51750929	619897551.9	1246800000	NaN	NaN	NaN	72.04438034	-16457033.05	-33100032	NaN	-1.912633377	142.1761273	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	409116383.3	876000000	NaN	NaN	NaN	8.300485143	NaN	NaN	NaN	NaN	NaN	NaN	343732486.5	736000000	NaN	NaN	NaN	NaN	NaN	470685053.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	752381842	1611000000	NaN	NaN	NaN	902110965.8	1931600000	NaN	NaN	NaN	4601625257	9853000000	NaN	NaN	NaN	93.36150697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	574911264.7	1231000000	NaN	NaN	NaN	11.66426622	4026713992	8622000000	NaN	81.69724075	105.0257732	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	31051526.72	244065000	NaN	NaN	NaN	NaN	92041986.24	723450011.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	123093513	967515011.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18510178.12	145490000	NaN	NaN	NaN	NaN	NaN	NaN	42281481.41	332332443.9	NaN	NaN	NaN	NaN	-1701087.102	-13370544.62	NaN	40580394.31	318961899.3	NaN	NaN	NaN	NaN	51145038.17	402000000	NaN	NaN	NaN	NaN	-32634860.05	-256510000	NaN	NaN	NaN	1
2000000	NaN	NaN	NaN	NaN	NaN	NaN	226447873.5	175950000	225695012.6	16.80520419	675916926.6	21.33891213	551737444.6	428700000	515695504	4.068387368	1943194208	51.99199563	551737444.6	428700000	643005403.4	1.969611705	1903933699	645.4510173	-1.779434398	576860685.9	1399995282	778185318.2	604650000	756733535.6	7.247063068	2586880431	73.33090777	778185318.2	604650000	866216570.9	2577518218	24.01338014	1203217488	934900000	1179698923	3893246160	113.3830574	563063055.8	437500000	718098531.7	8.361322256	1902860966	53.05924444	284600000	34.5157965	366280561.6	284600000	370166560.7	18.12241911	1192370532	34.5157965	58751607.99	45650000	232228460.4	425032169.6	330250000	453850628.3	16.75931556	1419874172	40.05214966	705083646	547850000	748243306.8	6.43357686	2244577568	66.44230186	-142020590.2	-110350000	-341716602	-13.38305743	119.5015463	2
0	NaN	NaN	NaN	NaN	NaN	NaN	120693487.8	25500000256	NaN	NaN	NaN	15.14251898	746912560.9	1.57807E+11	NaN	NaN	NaN	93.70959306	746912560.9	1.57807E+11	NaN	NaN	NaN	NaN	NaN	476224360.8	NaN	867606048.7	1.83307E+11	NaN	NaN	NaN	108.852112	867606048.7	1.83307E+11	NaN	NaN	NaN	923456362	1.95107E+11	NaN	NaN	115.8592376	201028393.4	42473079324	NaN	NaN	NaN	25.22154523	5443119901	3.23225669	55377005.45	11699998720	NaN	NaN	NaN	6.947743173	473307.7907	100000000	NaN	55850313.24	11799998720	NaN	NaN	NaN	7.0071256	327434489.2	69180033726	NaN	NaN	NaN	41.08078287	-126406095.8	-26706954402	NaN	-15.85923764	66.3023281	0
