Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
652000000	NaN	NaN	NaN	NaN	NaN	75000000	35118637928	38778000000	42917738658	4.661016949	98800000000	18.00178263	1.11793E+11	1.23442E+11	1.51143E+11	1.818728192	3.04942E+11	57.30507121	1.10705E+11	1.22241E+11	1.42854E+11	1.154592144	2.87363E+11	9190.32907	0.01575699	1.05414E+11	1.76782E+11	1.46912E+11	1.6222E+11	1.93784E+11	2.499904797	4.03742E+11	75.30685384	1.45825E+11	1.6102E+11	1.84621E+11	3.83313E+11	43.01211529	1.97961E+11	2.18588E+11	2.36254E+11	5.08201E+11	101.474384	26236189096	28970000000	24788152895	7.631163036	69463000000	13.44864724	NaN	NaN	49894946568	55094000000	51412156532	5.123547262	1.0185E+11	25.57610532	1153776490	1274000000	2609000000	51048723057	56368000000	53147510538	12.04440631	1.04459E+11	26.16753013	29112479623	32146000000	28588203154	6.003552398	47744000000	14.92303121	-2876290527	-3176000000	21719000000	-1.474383971	28.37167846	3
13000000	NaN	NaN	NaN	NaN	NaN	58000000	12966617152	18854758000	25943949551	0.628204611	30751874577	19.23732177	39808125989	57884996000	72979843226	-2.587560459	86020337671	59.05948481	39395131009	57284460000	73993673750	-1.815883721	87466855678	9785.666813	-1.80970293	55431676984	98261113763	52774743140	76739754000	98926318905	-1.760796552	1.16772E+11	78.29680658	52361748160	76139218000	99938266788	1.18219E+11	66.75071476	67966322811	98829830000	1.2641E+11	1.48058E+11	100.8350911	22892557596	33288068000	35865361119	8.320294029	40332382685	33.96348419	NaN	NaN	14599501410	21229135000	26528083377	0.038608182	30443831157	21.65987497	592078261.5	860941000	NaN	15191579671	22090076000	27304348403	5.784371255	31285872766	22.5382845	23455437728	34106552000	38217502474	6.566229754	42641012570	34.79857526	-562880132	-818484000	-2308629885	-0.835091072	68.76205945	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2000000	NaN	NaN	NaN	NaN	NaN	NaN	77186542.48	9240001000	NaN	NaN	NaN	7.81917814	847544891.8	1.0146E+11	NaN	NaN	NaN	85.85828926	847544891.8	1.0146E+11	NaN	NaN	NaN	NaN	NaN	995205371.1	NaN	924731434.3	1.107E+11	NaN	NaN	NaN	93.6774674	924731434.3	1.107E+11	NaN	NaN	NaN	1106078022	1.32409E+11	NaN	NaN	112.0483029	113561106	13594400000	NaN	NaN	NaN	11.50400691	3184900000	2.695162096	173619580.7	20784000000	NaN	NaN	NaN	17.58807152	7727006.933	925000000	NaN	181346587.6	21709000000	NaN	NaN	NaN	18.37083548	232495196.7	27832000000	NaN	NaN	NaN	23.55230979	-118934090.7	-14237600000	NaN	-12.04830288	35.05631669	0
575000000	NaN	NaN	NaN	NaN	NaN	118000000	19176026452	27467740290	38576092092	0.224291774	49152584967	23.29025209	47376310138	67861826642	86186150006	0.412219568	1.02564E+11	57.54092012	47372116926	67855820285	86104951992	0.372574177	1.027E+11	8736.85458	0.374081491	65676533537	1.11137E+11	66552336590	95329566932	1.24968E+11	0.351258367	1.51717E+11	80.83117221	66548143379	95323560576	1.24881E+11	1.51853E+11	64.01378043	82040349539	1.17515E+11	1.51926E+11	1.83577E+11	99.64214573	57659525295	82591504032	80240502856	6.47193278	91856470122	70.030404	NaN	NaN	14240179861	20397633634	26326819009	2.342222714	30227113887	17.29541726	1247833087	1787396114	NaN	15488012949	22185029748	26770716689	12.68473912	31860224809	18.81097353	57364886026	82169462743	74343459267	6.392519022	85280535689	69.67254973	294639269	422041289	6575934433	0.357854265	139.7029537	3
1000000	NaN	NaN	NaN	NaN	NaN	NaN	143262570.9	62600011776	177046047.2	1.602546872	63399989248	13.62943831	892855876.3	3.90142E+11	1276928961	8.131933697	3.74614E+11	84.94280119	892855801.3	3.90142E+11	1277678729	8.131933697	3.74614E+11	317.2243313	5.185696497	NaN	3914472481	1036118391	4.52742E+11	1453589415	7.135374714	4.38014E+11	98.57223414	1036118391	4.52742E+11	1454318089	4.38014E+11	103.1520891	1170455645	5.11442E+11	1439378945	4.95814E+11	111.352552	205803906.5	89928073216	314520923.9	37.20177714	87038271488	19.57937532	NaN	NaN	131133288.8	57300000768	106272874.5	-21.49530507	58800001024	12.47550605	3203954.658	1400000000	912000000	134337244.7	58700001280	104465509.9	-26.18134308	57799999488	12.78031782	325133542.2	1.4207E+11	495611627.9	0.118345496	1.45952E+11	30.93192817	-119329635.7	-52142276608	-58913787904	-11.35255285	50.5113035	0
56000000	NaN	NaN	NaN	NaN	NaN	2000000	825341378.1	20551000000	1200891600	3.724793424	48454000000	4.195905567	17616666937	4.38655E+11	22804452997	7.201958498	9.67309E+11	89.56035991	16884056484	4.20413E+11	23606869557	7.201958498	9.67309E+11	262.7995224	4.37521447	NaN	57373317719	18442008315	4.59206E+11	22527840010	3.255137652	9.52984E+11	93.75626548	17709397862	4.40964E+11	24810522175	1.01576E+12	48.8287304	21573494306	5.3718E+11	25549331159	1.10013E+12	109.676247	645180732.8	16065000000	1386034953	-0.944640085	59351000000	3.279997223	56036000000	11.44089165	3131485992	77974000000	3271597382	9.552845528	1.47147E+11	15.91998154	NaN	NaN	NaN	3131485992	77974000000	3271597382	9.552845528	1.47147E+11	15.91998154	2548514095	63458000000	3146692591	-6.468242389	1.25008E+11	12.95624424	-1903333362	-47393000000	NaN	-9.676247022	16.23624147	0
712000000	NaN	NaN	NaN	NaN	NaN	NaN	2634359530	4791900	3662455585	-2.10227366	9004311254	15.13029276	8667510667	15766201.95	13968701776	8.584392203	32819951038	49.78135003	8667509857	15766200.48	10461813440	5.155307145	24487492680	1167.524631	4.909560446	NaN	37068257428	11301870196	20558101.95	17623270280	6.091113417	41824262292	64.91164278	11301869387	20558100.48	13041825338	30843829525	0.060929552	17082957914	31073900.54	22423204733	50999719502	98.11499292	6987300851	12709900.29	27998490205	9.253014729	58187073481	40.13116139	6215499.776	19.62526998	4459428226	8111699.968	2860997956	-0.983030714	6543999761	25.61247006	1321660302	2404100.096	2631457449	5781088527	10515800.06	4044356287	5.81864089	9175457210	33.20335014	6659098438	12112900.1	37260379120	9.554337719	78128592186	38.24614967	328202413.5	597000.192	-19941518704	1.885011724	78.37731106	2
131000000	NaN	NaN	NaN	NaN	NaN	NaN	803723687.1	302200096	NaN	11.42220082	294600192	20.57882891	1335638088	502199904	NaN	2.140976467	486599808	34.1981556	1335638599	502200096	NaN	NaN	486600192	NaN	NaN	895791338.8	NaN	2139361775	804400000	NaN	5.453545494	781200000	54.77698451	2139362116	804400128	NaN	781199872	103.0934502	3802393662	1429699968	NaN	1386800000	97.35784809	3768351108	1416899968	NaN	11.80247051	1410499968	96.48621034	NaN	NaN	1720745080	647000128	NaN	16.21284488	563399872	44.05857284	-57712767.93	-21700000	-116500000	1663031887	625299968	NaN	-4.689939881	605600000	42.58086358	3665159615	1378099968	NaN	7.179000633	1355600000	93.84405843	103191492.9	38800000	54900000	2.642151913	190.3302688	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0	NaN	NaN	NaN	NaN	NaN	NaN	41750000	83500000	57577171.35	-14.94491568	115416320	19.7961119	135750000	271500000	195229367.1	-8.830916811	375275840	64.36699858	135750000	271500000	257984510.4	-12.95287056	523982048	1592.669946	-15.63787102	158025778.9	392553336.6	177500000	355000000	253748238.1	-10.34674246	490692160	84.16311048	177500000	355000000	315421020.5	639398368	72.34678432	227150000	454300000	313973872	627947744	107.7050735	131700000	263400000	182039872	29.7412699	364079744	62.44665718	49600000	11.75912755	42850000	85700000	59226583.48	9.516878567	118457232	20.31768611	6800000	13600000	18798348	49650000	99300000	62032087.29	18.75780698	137255580	23.54196302	147950000	295900000	204501136	10.03886347	409002272	70.15173068	-16250000	-32500000	-44922528	-7.705073495	132.5983879	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	821133259.6	2575000	1089081758	3.81	2269148976	13.30959908	4268281870	13384947.8	3803319621	-0.020416163	9934988854	69.18380152	4268281870	13384947.8	3803319621	-0.020416163	9934988854	652.2791358	-2.116281392	6142560103	10525136992	5089415129	15959947.8	4828278877	0.670243024	12204137829	82.4934006	5089415129	15959947.8	4828278877	12204137829	0.141127866	6303051198	19765801.28	5456422037	14005597761	102.1650061	1459382461	4576492.052	680051425.2	-6.065502904	2433438756	23.65486385	NaN	NaN	936335841.9	2936264.93	502267942.3	7.375032414	1313044313	15.1768967	277300227	869588.555	488416486.9	1213636069	3805853.485	693963339.4	39.29432577	1801460800	19.67160545	1592952109	4995354.45	848239545.2	24.23752756	2361023105	25.8198699	-133569648.8	-418862.3974	72415650.78	-2.16500605	49.47473375	1
125000000	NaN	NaN	NaN	NaN	NaN	268000000	17317201193	11.63160038	58120433342	-10.75291143	1.06331E+11	8.284794294	1.47051E+11	98.77130127	3.04507E+11	8.25990939	5.57095E+11	70.35144662	1.47051E+11	98.77130127	3.05445E+11	9.481869633	5.58811E+11	2290.03072	7.084154874	2.6754E+11	5.51449E+11	1.64369E+11	110.4029016	3.62627E+11	4.685476342	6.63427E+11	78.63624091	1.64369E+11	110.4029016	3.63565E+11	6.65142E+11	1.74567E-08	1.9727E+11	132.5021734	4.14886E+11	7.59034E+11	94.37680102	28317692073	19.02039909	25512221185	21.95461176	46674608659	13.54758492	21.04220009	14.98764517	35296622618	23.70800018	74754158794	1.234531468	1.36763E+11	16.88640413	-2395088005	-1.608730316	NaN	32901534612	22.09926987	52258422378	-0.671928215	95606783740	15.74056011	16563864377	11.12559986	19588332971	-2.941225592	35836855171	7.924387293	11753827695	7.894799232	10837753488	5.623197625	21.47197221	2
1000000	NaN	NaN	NaN	NaN	NaN	NaN	192711173.5	387600000	NaN	NaN	NaN	16.8316841	711927530.5	1431899904	NaN	NaN	NaN	62.18082263	711927594.1	1431900032	NaN	NaN	NaN	NaN	NaN	982599171.7	NaN	904638704	1819499904	NaN	NaN	NaN	79.01250674	904638767.6	1819500032	NaN	NaN	NaN	1090588082	2193499904	NaN	NaN	95.25360543	823546924.1	1656400000	NaN	NaN	NaN	71.92982856	359400000	15.60708789	188783365.8	379700000	NaN	NaN	NaN	16.48862346	-2833987.845	-5700000	NaN	185949377.9	374000000	NaN	NaN	NaN	16.2410987	769203980.1	1547100032	NaN	NaN	NaN	67.18343399	54342944	109299968	NaN	4.746394566	139.1132626	3
53000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	39868838.03	452910000	NaN	NaN	NaN	24.71728901	122227159.6	1388500533	NaN	NaN	NaN	75.77657583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	162095997.6	1841410533	NaN	NaN	NaN	100.4938648	NaN	NaN	NaN	NaN	NaN	215802037.4	2451511145	NaN	NaN	139.7946192	21887323.94	248640000	NaN	NaN	NaN	13.56937745	NaN	NaN	61410352.83	697621608.1	NaN	NaN	NaN	38.07227685	1981526.733	22510143.68	NaN	63391879.56	720131751.8	NaN	NaN	NaN	39.30075431	76389964.79	867790000	NaN	NaN	NaN	47.3591138	-54502640.85	-619150000	NaN	-33.78973635	60.92849124	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	310439142.4	402950000	365026068.9	14.06983088	1093188971	25.01163837	529930671.5	687850000	522693537.4	2.278355622	1969563524	42.69575743	529930671.5	687850000	601327155.8	7.283950617	1780524751	525.4326176	3.755446856	751917808.9	1309250554	840369813.9	1090800000	891190048.2	6.383301996	3046517681	67.7073958	840369813.9	1090800000	965438254.3	2872762738	35.79932803	1205816661	1565150000	1250295012	4372009438	97.15092641	754776592.1	979700000	1333031413	7.826910929	3532347344	60.81127215	268900000	16.69097793	326810483.2	424200000	370903683.3	17.65042087	1194744931	26.33065392	38636364.29	50150000	262076345.1	365446847.5	474350000	463911813.9	19.17172593	1451350646	29.44353062	719414496	933800000	856188379.1	10.47245514	2568390806	57.96219857	35362096.13	45900000	963956538.1	2.849073586	118.7734707	2
1000000	NaN	NaN	NaN	NaN	NaN	NaN	90856032.98	39699996672	NaN	NaN	NaN	14.2447067	545694894.7	2.38444E+11	NaN	NaN	NaN	85.55583454	545694894.7	2.38444E+11	NaN	NaN	NaN	NaN	NaN	681640173.6	NaN	636550927.7	2.78144E+11	NaN	NaN	NaN	99.80054125	636550927.7	2.78144E+11	NaN	NaN	NaN	715048724.1	3.12444E+11	NaN	NaN	112.1076831	149212304.6	65199060547	NaN	NaN	NaN	23.39399428	15724570538	5.642113706	77353513.8	33800003584	NaN	NaN	NaN	12.12773748	1144282.627	500000000	NaN	78497796.43	34300003584	NaN	NaN	NaN	12.30714186	226437907	98943172595	NaN	NaN	NaN	35.50167739	-77225602.37	-33744112048	NaN	-12.10768311	58.89567166	0
