Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
270000000	65000	0.736736706	10203000000	2.166094873	NaN	36000000	58648910412	84777000000	59593538955	1.086844393	1.37189E+11	17.99814025	1.91017E+11	2.76115E+11	1.95766E+11	2.572819064	3.94971E+11	58.61915963	1.90679E+11	2.75627E+11	1.91226E+11	1.874524946	3.84667E+11	10709.96562	0.801861228	1.99796E+11	2.36642E+11	2.49666E+11	3.60892E+11	2.55421E+11	2.185576196	5.3216E+11	76.61729989	2.49328E+11	3.60404E+11	2.50816E+11	5.20748E+11	70.2684498	3.27653E+11	4.73622E+11	3.21798E+11	6.74018E+11	100.5498565	57782082324	83524000000	53738651433	9.917301081	1.5059E+11	17.7321286	NaN	NaN	76852992044	1.11091E+11	70671650104	5.787147229	1.40004E+11	23.58459722	1133863715	1639000000	1854000000	77986855759	1.1273E+11	72175681846	6.624875981	1.41858E+11	23.9325566	59573849879	86114000000	51662830265	6.963539665	86280000000	18.28198509	-1791767554	-2590000000	64310000000	-0.549856485	36.01411369	3
40000000	45000	1.175531487	1849000000	1.105737477	NaN	17000000	40565269245	33673230000	31706429883	2.95703465	37582256053	20.13723763	1.14031E+11	94656745000	92789838365	3.414568728	1.0937E+11	56.60654969	1.13411E+11	94142271000	94663140604	2.056850049	1.119E+11	11928.14177	1.6648192	98295051133	1.25709E+11	1.54596E+11	1.2833E+11	1.24494E+11	3.297170343	1.46952E+11	76.74378732	1.53976E+11	1.27816E+11	1.26367E+11	1.49482E+11	87.95201527	2.04379E+11	1.69655E+11	1.64825E+11	1.92895E+11	101.4567317	67296126973	55862515000	54222496986	5.688088829	60975895136	33.40685581	NaN	NaN	49737519576	41287115000	40218391609	5.145812154	46154933477	24.69048695	45239127.82	37553000	NaN	49782758704	41324668000	40095459950	5.978137952	45942186204	24.71294436	70230626431	58298443000	58854052521	10.3315287	65666153748	34.86358749	-2934499458	-2435928000	-4690258613	-1.456731682	68.27044329	3
25000000	50000	1.57349639	13800000	3.683168507	NaN	NaN	779146369.1	88096400	323527145.3	23.3939617	289502038.1	23.51260044	2222885478	251336868.2	3505061224	NaN	3085217724	67.08087229	2570764742	290670826.5	1990827349	-26.80000227	1781463168	262.0544096	-27.78281125	4579824868	5181355177	3002031847	339433268.2	3826328169	NaN	3374719762	90.59347273	3349911019	378767216	2314354232	2070965206	11.23210427	3509497083	396811268.2	3981636860	3532831058	105.9074468	819242590.8	92629993.34	1160639042	NaN	1068610069	24.72259959	96137400	25.65871334	870197897.5	98391400	243760438.5	88.99999605	218124336	26.26029753	-362732662.1	-41013400	-60013040	507465235.4	57378000	176694079.9	45.60000413	158111296	15.3139741	1015000000	114763861.5	892641999.5	NaN	798738034.8	30.63004641	-195757409.2	-22133868.18	269872033.9	-5.907446827	55.352646	2
NaN	17000	0.588246593	10600000000	4.535321951	18.00944646	NaN	161084131.8	40700000000	NaN	NaN	NaN	17.41392485	867881659	2.19282E+11	NaN	NaN	NaN	93.82194147	867881659	2.19282E+11	NaN	NaN	NaN	NaN	NaN	1555128138	NaN	1028965791	2.59982E+11	NaN	NaN	NaN	111.2358663	1028965791	2.59982E+11	NaN	NaN	NaN	1093478600	2.76282E+11	NaN	NaN	118.2099935	95016969.04	24007272448	NaN	NaN	NaN	10.27176507	-4711142464	-2.01571206	64303043.98	16247000000	NaN	NaN	NaN	6.951450541	209765.5771	53000000	NaN	64512809.55	16300000000	NaN	NaN	NaN	6.974127151	263464979.2	66567852032	NaN	NaN	NaN	28.48175854	-168448010.1	-42560579584	NaN	-18.20999348	38.75352361	0
49000000	53000	1.273472109	3271000000	1.63032653	NaN	33000000	51227393296	42488000000	44012027424	1.389969736	56078902766	21.17680024	1.31217E+11	1.08831E+11	1.08333E+11	2.689046821	1.28919E+11	54.24338514	1.31311E+11	1.0891E+11	1.09179E+11	2.41731262	1.30221E+11	10793.11029	2.102151368	1.15055E+11	1.40919E+11	1.82444E+11	1.51319E+11	1.52381E+11	2.291752008	1.84998E+11	75.42018538	1.82539E+11	1.51398E+11	1.5321E+11	1.863E+11	82.26855041	2.32987E+11	1.93239E+11	1.94575E+11	2.34889E+11	96.31411888	1.53659E+11	1.27445E+11	1.24032E+11	8.327623837	1.41988E+11	63.52078996	NaN	NaN	47376999043	39294483007	39709413087	0.38378508	45592327404	19.58509267	3166130070	2625988280	NaN	50543129113	41920471286	41920841492	3.764434735	49890611806	20.8939335	1.44743E+11	1.2005E+11	1.21189E+11	7.280409289	1.39018E+11	59.83490885	8916270612	7395154846	2969820518	3.685881118	123.3556988	3
NaN	8000	0.370152427	NaN	NaN	NaN	NaN	151424277	84070760448	159227864.8	-1.65768728	57019318272	10.11622534	1255483465	6.97044E+11	1648012099	1.612455137	4.83479E+11	83.87528008	1255483465	6.97044E+11	1648979754	1.612455137	4.83479E+11	301.2816327	-1.778607741	3034790358	5052041425	1406907624	7.81115E+11	1793693118	1.257246136	5.40498E+11	93.99149754	1406907742	7.81115E+11	1794592284	5.40498E+11	151.5660904	1642916689	9.12147E+11	1726156265	6.01815E+11	109.7585891	302081616.4	1.67716E+11	330716542.2	-4.687953231	91520131072	20.18121377	51399999488	6.184956277	232406725	1.29032E+11	109130163	-33.59784554	60380917760	15.52643241	3602305.396	2000000000	935904576	236009021.2	1.31032E+11	110821686.1	-34.26061011	61316825088	15.76709157	448152675.3	2.48814E+11	395374168.7	-31.64955707	1.16433E+11	29.93980583	-146071058.9	-81098653696	-24913129472	-9.758592066	50.1210196	0
61000000	113000	0.224713822	19021000000	1.404672706	NaN	NaN	1648977619	66124000000	1789113183	3.331288653	72187772926	4.88315956	27547481604	1.10465E+12	30596641137	3.662323196	1.29783E+12	81.57706122	27694689333	1.11056E+12	31673240147	3.662323196	1.29783E+12	275.2782139	1.48783284	59289852747	76977545279	29196459223	1.17078E+12	30557908117	1.516434128	1.29268E+12	86.46022078	29343666952	1.17668E+12	33463483622	1.37002E+12	90.54453434	35410756252	1.41997E+12	36416422383	1.56826E+12	104.8627774	3039700864	1.21892E+11	3047389541	3.678369011	1.30491E+11	9.001543844	1.59209E+11	11.75737134	6214297030	2.49193E+11	6127146016	9.352742072	2.75581E+11	18.40255659	NaN	NaN	NaN	6214297030	2.49193E+11	6127146016	9.352742072	2.75581E+11	18.40255659	4681795689	1.8774E+11	4621787860	-6.111082297	1.83609E+11	13.86432121	-1642094826	-65848000000	NaN	-4.862777369	22.86586506	0
1000000	80000	2.069953293	13100000	2.49238965	5.701427968	55000000	1668201334	90347003.9	2831383521	-11.85060326	6961083325	17.1893082	7185929942	389177989.1	7455127250	2.485671035	17516080969	74.04451848	7185043747	389129994.2	8281672702	-4.4	19384536038	980.8235266	-4.07480386	24447732638	29343591089	8854131276	479524993	10313814480	-2.044967753	24477164294	91.23382668	8853245080	479476998.1	10915431373	25814922048	1.861023511	9765533011	528884992	11957355347	28419038707	100.6249985	4371811048	236770000	4556177175	2.768352236	9468746855	45.04756469	66188992	12.59303501	1335473002	72326992	1627585283	1.063994628	3722798082	13.76084323	-424071377.9	-22966999.04	219076331	911401735.2	49359998.98	1737498656	-11.72214254	3941874413	9.391171799	4432466386	240054992	4110579469	-13.12315929	8619176577	45.67256317	-60655337.74	-3284992	849570278.7	-0.624998478	90.72012785	2
8000000	8000	3.238000138	96300000	4.600171828	18.21793417	NaN	1170212806	440000000	NaN	NaN	NaN	21.01843826	2902925716	1091500032	NaN	NaN	NaN	52.14005917	2902925716	1091500032	NaN	NaN	NaN	NaN	NaN	2781480601	NaN	4073138522	1531500032	NaN	NaN	NaN	73.15849743	4073138522	1531500032	NaN	NaN	NaN	5166223836	1942500096	NaN	NaN	92.79162953	4520478793	1699699968	NaN	NaN	NaN	81.19327009	NaN	NaN	1110372378	417500000	NaN	NaN	NaN	19.94363176	-17287234.63	-6500000	NaN	1093085144	411000000	NaN	NaN	NaN	19.6331321	4119149077	1548800000	NaN	NaN	NaN	73.98490268	401329715.9	150899968	NaN	7.208367411	155.1781728	3
6000000	70000	5.929422435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.9183224	2146802465	3477820004	2591188449	3026340736	NaN	194000000	314280000.9	202330066.2	NaN	259026432	15.44828947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1085000000	1757700005	1450700631	NaN	1448678656	86.39893852	-891000000	-1443420004	-1189652224	-70.95064905	101.847228	2
NaN	65000	1.28924967	600000000	3.372074725	11.26252956	NaN	3062651195	3649600000	2005646858	-2.2	1.43826E+12	20.51120653	8867453548	10566877001	5884766727	-10.74013405	4.24136E+12	59.38716476	8867472849	10566900000	5278733322	-13.98361772	3.78546E+12	516.1565779	-13.88268914	15029954463	18518639660	11930104743	14216477001	7898326334	-8.303039378	5.68542E+12	79.89837129	NaN	NaN	NaN	NaN	0.233618956	16848022186	20076900000	12025129677	8.59387E+12	112.8346784	10641739459	12681200000	7080522196	-1.2	4.74858E+12	71.26992334	5216200000	29.31569364	4966318510	5918100000	3575759284	-13.7	2.56423E+12	33.26045905	-48401067.27	-57677000.7	17708669538	4917917443	5860422999	3545562315	-29.4	2.54258E+12	32.93630712	12558162227	14964900000	8638212563	-11.4	5.83608E+12	84.10460176	-1916422768	-2283700000	-1.0875E+12	-12.83467842	155.3745251	2
NaN	1000	1.440030056	15800000	1.360286026	6.445322858	NaN	88794341	177588682	98924944.75	4.419975943	198300000	15.28932927	387726001.8	775452003.6	436419106.4	15.53573244	838898108.4	66.76180535	412072109.5	824144219	454787115.2	-6.651332786	923699968	2155.389171	-9.305797256	527594562.7	692011311.9	476520342.8	953040685.6	536359074	13.23120147	1037198108	82.05113463	500866450.5	1001732901	553492771.7	1121999968	92.22693728	595899230.9	1191798462	646122758.2	1292245516	102.6067591	289455470	578910939.9	301772551	6.838447967	603545102.1	49.84078874	NaN	NaN	119378888.1	238757776.3	127519327.8	-26.80659181	255047408	20.55562448	NaN	NaN	0	119378888.1	238757776.3	115267613	-31.73390607	255047408	20.55562448	304594489.6	609188979.3	330796991.8	6.319214106	661593983.5	52.44754784	-15139019.68	-30278039.35	-58048881.45	-2.606759103	102.2883366	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9000000	28000	0.952399737	624000000	2.257896517	NaN	NaN	811526191.9	3749673000	987300826.3	3.132347942	2057084000	13.56790642	4641134397	21444454305	5171021373	2.933629344	13507684029	77.5951261	4641134397	21444454305	5171021373	2.933629344	13507684029	707.9488698	0.593935941	11021150311	14310053785	5452660589	25194127305	6157832839	2.959848631	15564768029	91.16303253	5452660589	25194127305	6157832839	15564768029	162.7642956	6312233229	29165799879	7102060944	17919040394	105.5342275	1295730110	5986946888	1292537815	15.0965013	4625108480	21.66331174	1760999000	6.37204088	888299372.4	4104405016	934477908.5	-8.018149687	2442940909	14.85147723	-28726732.42	-132732441.7	-88668724.48	859572640	3971672574	906918755.7	-10.60232009	2354272185	14.37119499	1626744376	7516404922	1620448662	-0.644616257	4510420145	27.19753926	-331014265.6	-1529458035	114688335.6	-5.534227515	48.860851	1
313000000	296000	0.401088711	7040000000	2.015996243	6.126219261	54000000	97587858595	62387918000	1.17053E+11	0.333002872	2.14149E+11	17.86559777	3.25757E+11	2.08256E+11	3.50157E+11	6.971897968	6.40611E+11	59.6369311	3.25757E+11	2.08256E+11	3.46323E+11	7.442961875	6.33597E+11	2172.68295	5.816653015	3.62532E+11	6.2525E+11	4.23345E+11	2.70644E+11	4.6721E+11	5.227473106	8.5476E+11	77.50252887	4.23345E+11	2.70644E+11	4.63376E+11	8.47746E+11	33.82049737	5.44314E+11	3.4798E+11	5.62395E+11	1.0289E+12	99.64794463	51963253559	33220108000	47456546815	4.009578154	86821752399	9.513013198	59844598000	17.13728476	1.13332E+11	72453282000	95185745808	14.2533174	1.74142E+11	20.74794663	7633442828	4880060000	NaN	1.20966E+11	77333342000	95185745808	14.2533174	1.74142E+11	22.14541576	50043840138	31993027000	50913897116	20.34757992	93146974774	9.161622476	1919413421	1227081000	-6325222375	0.351390722	18.67463567	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	259036432.9	521000000	323459266.1	1.542683095	148192464	14.99971182	1097598521	2207600000	1345957689	0.526253209	627926416	63.55732019	1059463967	2130899968	1298299452	-2.966386844	606110016	4943.322733	-3.24422004	1464640764	NaN	1356634954	2728600000	1670826174	0.718764358	776118880	78.55703201	1318500399	2651899968	1623006797	754302480	351.569851	1587828699	3193600000	1992680871	908382784	91.94449073	997961474.3	2007200000	1168480863	4.060683128	570924992	57.78775733	343000000	9.875050201	231193745.3	465000000	306366411.6	9.40131373	132263904	13.38745873	0	0	0	231193745.3	465000000	306219900.7	9.40131373	132263904	13.38745873	858847442.6	1727399936	1031729404	0.288756397	491339072	49.73224806	139114031.7	279800064	79585920	8.055509266	107.5200054	3
NaN	5000	4.106757214	400000000	6.407176037	NaN	NaN	1104491292	1687000000	1388631324	2.614659237	2394000000	27.02226494	1702239099	2600000000	1791776059	-0.451176281	3089000000	41.64664424	1587010606	2424000000	1526102385	-7.78128286	2631000000	5411.710586	-10.27609347	1897912980	2491707950	2806730392	4287000000	3180406738	0.864606328	5483000000	68.66890918	2691501899	4111000000	2914733707	5025000000	79.42552527	3978001833	6076000000	4437325468	7649933670	97.325004	2087861726	3189000000	3287702455	2.848847759	5668000000	51.08121096	NaN	NaN	1171271442	1789000000	1256960472	-10.0456621	2167000000	28.65609483	0	0	0	1171271442	1789000000	1256960473	-10.0456621	2167000000	28.65609483	1978525599	3022000000	2348607889	-7.345537757	4049000000	48.40621496	109336126.8	167000000	1619000000	2.674995996	99.48742592	3
