Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
1258000000	51700	0.528475969	13618000000	1.920952887	7.325325573	43000000	66668455511	1.2423E+11	74544810684	1.658689162	1.71608E+11	17.5238638	2.24799E+11	4.18891E+11	2.49632E+11	2.60877183	5.03649E+11	59.08869702	2.248E+11	4.18893E+11	2.52136E+11	3.638436735	5.07192E+11	12988.01379	2.250398124	2.98931E+11	3.12017E+11	2.91468E+11	5.43121E+11	3.24104E+11	2.365641278	6.75257E+11	76.61256081	2.91469E+11	5.43123E+11	3.26681E+11	6.78261E+11	81.00240921	3.79632E+11	7.07407E+11	4.26546E+11	8.73316E+11	99.78671752	83669099496	1.55909E+11	86952842163	8.05064077	2.43665E+11	21.99249844	NaN	NaN	87420306966	1.62899E+11	97905706748	-8.349202599	1.93956E+11	22.97850671	744338306.3	1387000000	4103000000	88164645272	1.64286E+11	1.0077E+11	-7.384580853	1.98059E+11	23.17415671	82857679511	1.54397E+11	87975309154	-1.157127096	1.46924E+11	21.77921596	811419985	1512000000	96741000000	0.213282477	43.7717144	3
15000000	34600	0.888226639	1999000000	0.933235941	2.291199148	17000000	35802352573	40009129000	36349134881	-0.394613374	43085345762	18.67831774	1.05805E+11	1.18237E+11	1.06552E+11	1.374027306	1.25592E+11	55.19918558	1.05592E+11	1.17999E+11	1.06837E+11	1.394819414	1.26291E+11	13284.425	1.007422609	1.27112E+11	1.41876E+11	1.41607E+11	1.58246E+11	1.42899E+11	0.916315521	1.68677E+11	73.87750332	1.41394E+11	1.58008E+11	1.43185E+11	1.69376E+11	94.25699859	1.87472E+11	2.095E+11	1.89688E+11	2.22265E+11	97.80536286	92156056376	1.02984E+11	94231455685	6.170307772	1.05968E+11	48.07840767	NaN	NaN	45139940045	50443883000	46017300534	-1.044076666	52809805664	23.54979722	724664877	809813000	NaN	45864604922	51253696000	46768014557	-0.73346393	53587733769	23.92785955	87949404922	98283460000	90202348443	5.624694337	1.00643E+11	45.88377054	4206651454	4700933000	5325080508	2.194637135	93.96217821	3
NaN	87100	2.395082056	123000000	2.313943863	NaN	NaN	511724292.6	476577362.5	524718609.9	5.308848501	469534347.3	8.965636287	3810056729	3548369332	3640650291	-0.237529399	3204565652	66.75388164	3776999557	3517582638	3581188212	-3.123905262	3204574670	441.5115164	-3.871568189	11100995126	9320450659	4321781021	4024946695	4165771772	0.43849314	3674099999	75.71951792	4288723850	3994160000	4105906621	3674109018	107.2991791	5501852247	5123966695	5412357513	4775401579	96.39488853	2335731000	2175305209	2615335244	27.05044686	2407961022	40.92304179	1105018150	20.78821112	1305957515	1216260000	1361429522	11.60009894	1218249000	22.88095417	-125886290	-117240000	-116947420.7	1180071225	1099020000	1230737298	12.90537197	1101301579	20.67537061	2129965000	1983671904	2233086459	10.35598479	1998170701	37.31793032	205766000	191633305.2	409790321.2	3.605111469	78.2409721	2
1000000	51000	1.703556374	44200000000	6.473504156	NaN	NaN	136193245.5	1.13088E+11	NaN	NaN	NaN	16.56280623	739901538.9	6.14377E+11	NaN	NaN	NaN	89.98130395	739901538.9	6.14377E+11	NaN	NaN	NaN	NaN	NaN	1666684881	NaN	876094784.4	7.27465E+11	NaN	NaN	NaN	106.5441102	876094784.4	7.27465E+11	NaN	NaN	NaN	915272694	7.59997E+11	NaN	NaN	111.3086352	45411498.77	37707438000	NaN	NaN	NaN	5.522607615	9133000000	1.337613427	37635836.99	31250917245	NaN	NaN	NaN	4.576989653	1542072.62	1280460000	NaN	39177909.61	32531377245	NaN	NaN	NaN	4.764525018	138400555.6	1.14921E+11	NaN	NaN	NaN	16.83124281	-92989056.82	-77213463333	NaN	-11.3086352	22.35385043	0
35000000	39400	0.908691705	3393000000	1.305989538	2.995386416	37000000	50464429530	56394000000	50276413997	1.622040918	64060810123	21.70644681	1.24375E+11	1.38989E+11	1.25703E+11	1.488304516	1.4959E+11	53.4978426	1.24374E+11	1.38988E+11	1.25671E+11	1.463039454	1.49892E+11	12216.96614	1.114655633	1.52068E+11	1.62205E+11	1.74839E+11	1.95383E+11	1.75983E+11	1.528366867	2.13651E+11	75.2042894	1.74838E+11	1.95382E+11	1.75951E+11	2.13953E+11	91.5736015	2.24018E+11	2.5034E+11	2.26135E+11	2.73376E+11	96.35762482	1.8099E+11	2.02256E+11	1.83743E+11	1.061507751	2.10343E+11	77.84975539	NaN	NaN	48537807606	54241000000	49763729028	1.018443373	57136181331	20.87774198	640715883.7	716000000	NaN	49178523490	54957000000	50183927326	-4.462702634	59724632141	21.15333541	1.72522E+11	1.92793E+11	1.75326E+11	0.185051168	2.01119E+11	74.20738021	8468008949	9463000000	9223762630	3.642375184	152.0571356	3
NaN	7300	0.276530128	9600000000	0.552163965	4.659583453	NaN	276053148.5	2.02358E+11	275575548.5	5.694	98683292216	11.63904121	1942210521	1.42372E+12	1933374603	4.000900862	5.67196E+11	81.88810167	1942162774	1.42368E+12	1934509813	4.061971709	5.67196E+11	287.8162206	0.9108991	5185591010	5926830629	2218263669	1.62608E+12	2209781757	4.248386278	6.65879E+11	93.52714289	2218215923	1.62604E+12	2210889506	6.65879E+11	213.6711183	2673270217	1.95961E+12	2668676855	9.17117E+11	112.7112746	360144057.6	2.64E+11	359399160.5	5	99457553765	15.18450904	1.98238E+11	11.40207084	455006548.1	3.33538E+11	454077567.4	6.383	2.51238E+11	19.18413173	0	0	0	455006548.1	3.33538E+11	454077567.4	6.383	2.51238E+11	19.18413173	661628287.7	4.85E+11	660495397.2	4.178	1.94508E+11	27.89578365	-301484230.1	-2.21E+11	-95050929713	-12.71127461	43.08029269	0
266000000	200200	0.339928288	34020000000	1.341766241	14.87012246	NaN	2117327650	1.14251E+11	2250698973	4.471670981	90812000000	4.506118012	36897405486	1.99098E+12	38346110098	4.78991418	1.62655E+12	78.52542966	36414547813	1.96493E+12	38277037036	4.742366355	1.56843E+12	290.0993423	2.875018688	87878510145	93027184396	39014733136	2.10524E+12	40597125786	4.773037305	1.71736E+12	83.03154768	38531875463	2.07918E+12	40527820401	1.65924E+12	120.4643068	49862824314	2.6906E+12	52117215932	2.23352E+12	106.1185645	7227575982	3.9E+11	7570238893	14.90822599	3.24163E+11	15.38179994	4.01546E+11	15.8371801	10848091179	5.85363E+11	11476126047	5.770456329	5.16163E+11	23.08701681	NaN	NaN	NaN	10848091179	5.85363E+11	11476126047	5.770456329	5.16163E+11	23.08701681	10102557450	5.45134E+11	10077154142	11.21627741	4.00333E+11	21.50036443	-2874981468	-1.55134E+11	NaN	-6.118564492	36.88216437	0
NaN	111300	3.173438897	887000000	2.927495174	9.544738362	10000000	2613821537	5710455120	2519061004	2.76362575	6193224416	18.847046	9754829713	21311522796	9464270841	7.293675811	22236633769	70.33751988	9754829832	21311523056	9516408509	7.884746696	22274626195	1186.542881	9.900990599	30149771486	33718502286	12368651250	27021977916	11979340396	6.273137741	28429858185	89.18456588	12368651369	27021978176	12035469513	28463804745	95.75864807	15175361050	33153838916	14764969203	34622292172	109.422439	6757032879	14762191086	6902185655	6.000895453	14344272885	48.7218074	4378626000	14.45141655	2534255498	5536626000	2462834945	20.92332721	5633276060	18.27333246	272454301.8	595235000	559157928.2	2806709800	6131861000	2729499878	17.64950823	6192433988	20.23787315	8063793316	17617090215	8227926552	14.27454346	17252543675	58.14424643	-1306760438	-2854899129	-2908270790	-9.422439035	106.8660538	2
31000000	21200	7.012071252	126000000	4.226485979	17.91299403	2000000	1464400636	550600000	NaN	NaN	NaN	18.46907286	3765259681	1415700000	NaN	NaN	NaN	47.48758889	3765259681	1415700000	NaN	NaN	NaN	NaN	NaN	4265376562	NaN	5229660317	1966300000	NaN	NaN	NaN	65.95666175	5229660317	1966300000	NaN	NaN	NaN	6196441340	2329800000	NaN	NaN	78.14973836	6527301200	2454200000	NaN	NaN	NaN	82.32255468	NaN	NaN	1057740888	397700000	NaN	NaN	NaN	13.34026566	-90959865.14	-34200000	NaN	966781022.8	363500000	NaN	NaN	NaN	12.19307661	4794808330	1802800000	NaN	NaN	NaN	60.47229304	1732492870	651400000	NaN	21.85026164	142.7948477	3
NaN	24000	1.771875106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7384949721	16140546423	7222798275	3.898517494	8377686935	128.4564595	NaN	NaN	NaN	NaN	186.3047553	8481709957	18537625641	8287874559	9950162364	147.5338997	1632283596	3567519096	1591918864	0.774408769	2038001920	28.39252526	NaN	NaN	1096760236	2397079217	1114470177	-1.509433962	1572475430	19.07744021	0	0	0	1096760236	2397079217	1114470177	-1.509433962	1572475430	19.07744021	4365002998	9540150736	4131545651	-0.613118902	4125787136	75.92642493	-2732719402	-5972631641	-2087785216	-47.53389966	104.3189502	2
NaN	192900	4.071033004	2.47E+11	1.438287564	5.352553406	49000000	2662805755	3.7013E+12	2562948966	3.305041875	1.8379E+12	21.55276827	7194964029	1.0001E+13	7913715194	6.554730987	5.7037E+12	58.23608879	7119388489	9.89595E+12	8503090695	17.30632346	6.0977E+12	852.8454318	17.71506122	28171372340	29830200347	9857769784	1.37023E+13	10476969132	5.744078466	7.5416E+12	79.78885706	NaN	NaN	NaN	NaN	179.526319	12793381295	1.77828E+13	13768795487	9.9054E+12	103.549717	8246546763	1.14627E+13	9969381267	13.09201624	6.686E+12	66.74760674	3.551E+12	20.67756737	2800719424	3.893E+12	3137011140	-2.270295444	2.2496E+12	22.66904246	134892086.3	1.875E+11	1.142E+11	2935611511	4.0805E+12	3296260194	1.893904125	2.3638E+12	23.76085994	8685107914	1.20723E+13	10399464825	12.77688604	7.026E+12	70.29732374	-438561151.1	-6.096E+11	-3.4E+11	-3.549717001	137.0449305	2
NaN	1100	1.167718266	14900000	0.854513849	NaN	NaN	114144073.3	228288146.6	113691351	5.852299118	227900000	13.09230758	697437418.5	1394874837	712262554.9	8.177413362	1369132793	79.99596419	681512597.9	1363025196	665022169.3	7.874773143	1350700000	2584.617836	4.730347186	945428518.1	1011908316	811581491.8	1623162984	825862506.9	7.839385967	1597032793	93.08827177	795656671.2	1591313342	778737713.3	1578600000	101.1601525	1030787961	2061575922	1018966396	2037932793	118.2312199	443480229.1	886960458.2	462469251.1	4.923679529	924938502.3	50.86711379	NaN	NaN	219206469.2	438412938.5	223592326.8	-6.247379455	447200000	25.14294817	NaN	NaN	-6300000	219206469.2	438412938.5	199262917.3	-16.44873981	440900000	25.14294817	602427434.7	1204854869	608115905.8	-0.798864867	1216231812	69.09833373	-158947205.6	-317894411.3	-291293309.3	-18.23121994	119.9654475	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	68600	1.893364881	1221000000	2.269924869	NaN	NaN	1280182142	8458061000	1255943377	2.862728357	2616812380	15.72413023	6129823406	40499252857	6494464217	1.269240452	16964766582	75.29095925	6129823406	40499252857	6494464217	1.269240452	16964766582	766.1539658	-0.755270093	16397252564	17972490451	7410005548	48957313857	7746989209	1.479324548	19581578962	91.01508947	7410005548	48957313857	7746989209	19581578962	247.8883942	8571672029	56632351359	9054913518	22845906740	105.283524	1626035180	10743084349	1663251396	8.377226825	5951638740	19.97214933	4600174788	8.552048446	1133850083	7491256788	1179965102	-21.44904129	3084701085	13.9267732	27816397.66	183780714.1	179626798.7	1161666480	7675037502	1257492741	-17.46913648	3264327883	14.26843448	2056193981	13585109136	2178903653	-5.040016467	6064845593	25.25567328	-430158801.4	-2842024788	-113206853.9	-5.283523952	45.22782261	1
630000000	673200	0.792544082	25682000000	1.972297824	8.643669561	NaN	1.09703E+11	2.58043E+11	1.26967E+11	2.742980562	2.32286E+11	19.81690085	3.51359E+11	8.26466E+11	4.23456E+11	2.078281327	7.74713E+11	63.47002156	3.51359E+11	8.26466E+11	4.31565E+11	4.033019285	7.89548E+11	2439.914023	2.590985825	6.75872E+11	7.79146E+11	4.61062E+11	1.08451E+12	5.50423E+11	2.230844487	1.007E+12	83.28692241	4.61062E+11	1.08451E+12	5.58532E+11	1.02183E+12	109.3904757	5.60864E+11	1.31927E+12	6.59204E+11	1.20601E+12	101.315454	67434316810	1.58619E+11	70791964165	10.0457116	1.29514E+11	12.18144648	NaN	NaN	94283224216	2.21773E+11	1.08781E+11	0.436094479	1.99015E+11	17.03147751	5519513647	12983000000	0	99802737862	2.34756E+11	1.08781E+11	-7.545340885	1.99015E+11	18.02853158	74716435677	1.75748E+11	76846583212	1.516216929	1.40591E+11	13.49690048	-7282118867	-17129000000	-11076925546	-1.315453993	25.67834696	2
NaN	600	0.40776937	NaN	NaN	NaN	NaN	571500032	1143000064	651891729.1	20.25304697	298663392	22.37502587	1584617774	3169235548	1453011096	-15.1005856	677869785.5	62.04000299	1658099968	3316199936	1510711425	-11.72656999	705274368	5632.947384	-11.95071614	2300161151	NaN	2156117806	4312235612	2102277414	-6.71263697	976533177.5	84.41502886	2229600000	4459200000	2160138474	1003937760	450.9997012	2657037134	5314074267	2569292483	1178287758	104.0267214	1307900000	2615800000	1250243060	-3.190748744	610874368	51.20611496	720300032	14.10037703	523269327.5	1046538655	475253941.8	1.171671227	205175696	20.48672631	-22350000	-44700000	-3421115.5	500919327.5	1001838655	467106033.8	-1.339947609	201754580.5	19.61169254	1410750000	2821500000	1390010970	-4.767678155	661963008	55.23283637	-102850000	-205700000	-51088640	-4.026721404	106.4389513	3
4000000	9700	6.106996451	390000000	3.886214044	NaN	NaN	1646639951	2950284800	1693033899	9.28721683	2918789950	29.39855955	1447305358	2593137010	1760103665	-0.882867472	3034397180	25.83970633	1475665686	2643950210	1552903492	4.213349529	2677205100	4644.572399	1.934263033	2220874442	2535466831	3093945309	5543421810	3453138147	3.855605833	5953187130	55.23826588	3122305637	5594235010	3245937392	5595995050	94.55438236	3902182268	6991539970	4288989338	7394199820	69.66825852	3894175381	6977194030	4094705907	1.303035635	7059274190	69.52530623	NaN	NaN	819764156.9	1468771440	847894305	9.038629308	1461769880	14.63579538	-11527197.63	-20653280	-20665720	808236959.3	1448118160	835907229.7	6.671737193	1441104160	14.42999264	2195267065	3933260000	2217867796	3.183003913	3823604080	39.19356475	1698908316	3043934030	3235670110	30.33174148	108.718871	3
