Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
617000000	58800	0.642888061	10482000000	1.970411865	NaN	16000000	71095599393	93704000000	64201983179	4.219611604	1.47798E+11	17.61452713	2.37151E+11	3.12565E+11	2.08345E+11	2.996422621	4.20349E+11	58.75613286	2.37154E+11	3.12569E+11	2.06989E+11	3.647040374	4.16374E+11	11304.06226	2.294211874	2.25562E+11	2.56147E+11	3.08247E+11	4.06269E+11	2.72694E+11	3.311851968	5.68147E+11	76.37066	3.0825E+11	4.06273E+11	2.71155E+11	5.62977E+11	73.08896999	4.05259E+11	5.34132E+11	3.51504E+11	7.30797E+11	100.4064139	75720789074	99800000000	61856367368	10.21822621	1.73338E+11	18.76045642	NaN	NaN	96550075873	1.27253E+11	81135298536	2.949502972	1.60733E+11	23.92108578	462822458.3	610000000	1917000000	97012898331	1.27863E+11	82754406887	1.166226092	1.6265E+11	24.0357539	77361153263	1.01962E+11	62649265240	4.046380732	1.04628E+11	19.16687031	-1640364188	-2162000000	68710000000	-0.406413896	37.92732673	3
10000000	55800	1.462387572	1891000000	1.047296914	2.491079341	NaN	47380803223	36454790000	32895029967	1.09414265	38991127151	20.18984087	1.32445E+11	1.01903E+11	96726689649	3.705411868	1.1401E+11	56.4374035	1.31953E+11	1.01525E+11	98293490486	2.927650787	1.16191E+11	12349.95358	2.788771822	1.06371E+11	1.3053E+11	1.79826E+11	1.38358E+11	1.29619E+11	3.027227711	1.53002E+11	76.62724437	1.79334E+11	1.37979E+11	1.31186E+11	1.55182E+11	90.67285548	2.38319E+11	1.83363E+11	1.72798E+11	2.02225E+11	101.5522269	83284766051	64079299000	60826760547	4.640194804	68402718036	35.48918674	NaN	NaN	57175370419	43990730000	42107679500	4.497014292	48323094695	24.36348799	1317695607	1013835000	NaN	58493066025	45004565000	42958746162	0.673225171	49222997260	24.92498258	86927477255	66882001000	65100432631	4.445928836	72635525254	37.04141369	-3642711204	-2802702000	-4232807218	-1.552226947	72.53060043	3
NaN	110700	3.381571808	61600000	2.254230341	NaN	NaN	381771681	328400000	305552821.2	6.155017517	273418060.1	12.01768253	2700743552	2323179603	3486539153	1.22116215	3068914266	85.01594075	2627853526	2260479603	2123277048	9.500000037	1899983872	273.5124369	8.399781049	6147620802	5526070619	3082515233	2651579603	3789606614	1.607483894	3342332326	97.03362329	3009625073	2588879488	2428829776	2173401932	89.20545817	4003719604	3443999603	4343312650	3860749862	126.0319546	937639989.1	806557918.6	994522966	20.34690084	915665608.5	29.51570345	774220000	28.33230868	924622180.9	795360000	611164477.8	111.3999916	546888768	29.10591955	-3417809.812	-2940000	-28471232	921204371.1	792420000	579347028.5	111.3999987	518417536	28.99833128	1764610000	1517917522	1540932211	46.44150488	1378829550	55.54765802	-826970010.9	-711359603.4	-463163941.1	-26.03195457	85.06336146	2
NaN	22000	0.764563447	15400000000	5.853287723	25.76758973	NaN	173740710.2	52600000000	NaN	NaN	NaN	19.99239833	710268981.3	2.15034E+11	NaN	NaN	NaN	81.73087574	710268981.3	2.15034E+11	NaN	NaN	NaN	NaN	NaN	1070173023	NaN	884009691.4	2.67634E+11	NaN	NaN	NaN	101.7232741	884009691.4	2.67634E+11	NaN	NaN	NaN	955355686.5	2.89234E+11	NaN	NaN	109.9330802	50580560.33	15313264640	NaN	NaN	NaN	5.820321034	-6412199168	-2.437171862	72696284.06	22008800000	NaN	NaN	NaN	8.365184341	-1350289.017	-408800000	NaN	71345995.05	21600000000	NaN	NaN	NaN	8.209806157	136902390.5	41447198720	NaN	NaN	NaN	15.75340126	-86321830.16	-26133934080	NaN	-9.933080228	21.5737223	0
4000000	46300	1.101059511	3256000000	1.538214424	3.350893966	78000000	60220195440	46219000000	45487531425	1.817735577	57958948977	21.83499154	1.50255E+11	1.15321E+11	1.1243E+11	2.076943115	1.33795E+11	54.48047469	1.50257E+11	1.15322E+11	1.13114E+11	1.995621403	1.34915E+11	11136.98819	1.796523494	1.23099E+11	1.45998E+11	2.10476E+11	1.6154E+11	1.57946E+11	1.99845674	1.91754E+11	76.31546624	2.10477E+11	1.61541E+11	1.58616E+11	1.92874E+11	84.02403875	2.67134E+11	2.05025E+11	2.0212E+11	2.44008E+11	96.85884898	1.80986E+11	1.38907E+11	1.35064E+11	3.716799177	1.54617E+11	65.62308078	NaN	NaN	55494462541	42592000000	41716838171	1.607667927	47897150734	20.1215076	1162214984	892000000	NaN	56657980456	43485000000	43906466766	0.598254773	52253733733	20.54338275	1.72323E+11	1.32258E+11	1.32179E+11	4.220198243	1.51624E+11	62.48192976	8663192182	6649000000	2992170461	3.141151015	128.1050105	3
NaN	7300	0.317021466	NaN	NaN	NaN	NaN	235611150.9	1.20527E+11	190094244.7	1.831097812	68072534016	10.67047065	1897784458	9.70815E+11	1876026726	6.822212164	5.50372E+11	85.94777154	1897784458	9.70815E+11	1877128264	6.822212164	5.50372E+11	322.420663	3.687553793	3724518379	5751028614	2133395545	1.09134E+12	2052364573	6.249012013	6.18444E+11	96.61823929	2133395545	1.09134E+12	2053393410	6.18444E+11	180.6794183	2511324888	1.28467E+12	2067324484	7.11024E+11	113.7340829	348650796.1	1.78353E+11	309365165	-1.750568873	85611503616	15.78986425	1.03E+11	9.118746965	366982228	1.8773E+11	162477676.9	6.896096249	89897705472	16.62006692	10947082.66	5600002048	2681648384	377929310.7	1.9333E+11	167324390.8	-3.357105835	92579356672	17.11584364	651908593.5	3.33485E+11	542277485.8	-1.141684734	1.59695E+11	29.52394863	-303257797.4	-1.55132E+11	-74083123200	-13.73408438	45.31381288	0
5000000	167200	0.318016806	23076000000	1.387412435	NaN	NaN	1790831229	73245000000	1815315666	-0.817303934	73245000000	4.403753849	33838967428	1.38401E+12	32628324997	2.789480399	1.38401E+12	83.21190777	32888922978	1.34516E+12	32828130238	-0.09636322	1.34516E+12	273.7304345	-2.130386299	67298551204	79784350134	35629798657	1.45726E+12	34448519533	4.765391631	1.45726E+12	87.61566162	34679754207	1.4184E+12	34645182266	1.4184E+12	100.0000297	43760245354	1.78979E+12	41768621668	1.78979E+12	107.6088834	4507554844	1.84359E+11	4305370052	8.075394587	1.84359E+11	11.0843287	2.25803E+11	13.57610859	8130446697	3.32535E+11	7393427222	10.59681566	3.32535E+11	19.99322178	NaN	NaN	NaN	8130446697	3.32535E+11	7393427222	10.59681566	3.32535E+11	19.99322178	7601784557	3.10913E+11	7826280186	14.10956063	3.10913E+11	18.6932121	-3094229713	-1.26554E+11	NaN	-7.6088834	29.77754081	0
122000000	137500	3.633026512	38000000	2.402852725	4.642168235	21000000	1214956485	216122534.3	1912210719	-26.46960707	4701255783	13.66606896	6641814313	1181479139	8203869862	3.039109827	19275277798	74.70843074	6641815807	1181479405	8139876743	1.22331031	19052640663	973.3404405	1.746697639	21934729241	28841180190	7856770797	1397601673	10102866340	-4.477413319	23976533581	88.3744997	7856772291	1397601939	10131105095	23959995657	5.941551579	8660649708	1540599673	10861226292	25929248492	97.41668743	5279978293	939228938.7	5538326321	-0.983846105	11509870648	59.39023196	216173000	13.66926005	1340585210	238470000	1415104533	-20.08728746	3236787956	15.07916551	-536706299	-95472000	-1284073045	803878910.5	142998000	860717307.7	-53.39593069	1952714911	9.042187734	5050313686	898375050.1	4793878979	-7.002960623	10051937864	56.80691939	229664607.1	40853888.63	1457932784	2.583312568	116.1971513	2
188000000	20300	7.653167537	109000000	4.750904614	21.36835915	NaN	1234840468	464300000	NaN	NaN	NaN	20.2371102	3273404367	1230800000	NaN	NaN	NaN	53.64599449	3273404367	1230800000	NaN	NaN	NaN	NaN	NaN	3246263597	NaN	4508244920	1695100032	NaN	NaN	NaN	73.88310609	4508244920	1695100032	NaN	NaN	NaN	5387234227	2025600000	NaN	NaN	88.28837191	5364361716	2016999936	NaN	NaN	NaN	87.91352571	NaN	NaN	755585132.3	284100000	NaN	NaN	NaN	12.38286239	123404259.5	46400000	NaN	878989391.8	330500000	NaN	NaN	NaN	14.40526583	4649734287	1748300032	NaN	NaN	NaN	76.20189623	714627428.7	268699904	NaN	11.71162948	164.1154219	3
56000000	227000	19.04283305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3316807362	4991131592	4303089496	71.59827421	4991131592	119.0507295	NaN	NaN	NaN	NaN	100	4465045392	6719000136	5813323595	6719000136	160.2646319	658000000	990158375	773429985.5	118.4867468	990158375	23.61770565	NaN	NaN	948238025	1426908544	1011301664	423.8489475	1426908544	34.03526833	200000005	300960000	300960000	1148238030	1727868544	1224602894	289.4460318	1727868544	41.21390245	2337000000	3516717511	3521625925	121.6292431	3516717511	83.88233755	-1679000000	-2526559136	-2526559136	-60.2646319	107.5000432	2
NaN	93500	1.899287257	2400000000	1.251047752	4.51260144	131000000	3032784615	39426200000	1934043260	-1.3	1.38691E+12	20.55169121	8854738462	1.15112E+11	5591150134	3.25899814	4.02974E+12	60.00421186	8854738462	1.15112E+11	4912163548	5.332655031	3.52259E+12	483.4806641	5.685146199	14017952743	17232654340	11887523077	1.54538E+11	7538364696	1.812839014	5.42631E+12	80.55590307	NaN	NaN	NaN	NaN	2.713770556	15358192308	1.99657E+11	10253648166	7.35716E+12	104.0749232	6839800000	88917400000	5953586283	7.8	3.99279E+12	46.34996393	33762600000	17.59942702	3110630769	40438200000	2439297165	-3.1	1.74926E+12	21.07921634	360038461.5	4680500000	23842502116	3470669231	45118700000	2710000918	7.2	1.94338E+12	23.5190201	7441130769	96734700000	6565801711	10.8	4.43593E+12	50.42488709	-601330769.2	-7817300000	-4.43139E+11	-4.074923165	96.77485102	2
0	1100	1.424798541	15900000	1.239724838	6.626960476	NaN	90697111.67	181394223.3	96580278.89	2.109704641	193600000	14.14332857	421971630.8	843943261.6	450947490.6	3.78959026	866825011.3	65.80235368	478448489.2	956896978.4	482900528.3	2.358589021	980800000	2175.227605	-0.177321968	592134542.6	734789128.7	512668742.5	1025337485	548370241.4	3.478784256	1060425011	79.94568224	569145600.8	1138291202	579342183.2	1174400000	97.537963	642954655.4	1285909311	659184009.7	1318368019	100.2624976	320713855.4	641427710.8	301603829.3	5.340450323	603207658.7	50.01219277	NaN	NaN	130285913	260571825.9	128667088.4	-5.326538762	257343008	20.31681539	NaN	NaN	600000	130285913	260571825.9	116576267.3	-5.105805829	257943008	20.31681539	322397177.5	644794355	330842208.8	5.518453976	661684417.5	50.2746904	-1683322.083	-3366644.165	-58476758.82	-0.262497635	100.2868832	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	64100	2.026496749	748000000	1.992719292	NaN	NaN	985811520.5	5002609000	1080192629	2.605502185	2250628091	13.32726666	5557186751	28200555457	5497269687	3.265882814	14359906214	75.12806271	5557186751	28200555457	5497269687	3.265882814	14359906214	719.7619477	1.012025151	12379783651	15212898808	6542998271	33203164457	6571565565	3.175907762	16610534305	88.45532938	6542998271	33203164457	6571565565	16610534305	198.9640424	7744057675	39298072516	7837681383	19751344034	104.6925498	1670370095	8476476789	1467779393	4.068663968	5252178185	22.58187009	3345072000	8.911483299	1196558249	6072066457	1188166256	11.72830329	3106140796	16.17636895	4501154.105	22841601.63	34668916.51	1201059403	6094908059	1209910755	18.78766674	3140809712	16.23722042	2017475752	10237902626	1905131765	7.940263492	5302818219	27.27441989	-347105656.8	-1761425837	-50640034.73	-4.692549795	49.85628997	1
545000000	680600	0.90487608	14145000000	1.676016117	NaN	23000000	1.68742E+11	1.69603E+11	1.1646E+11	-1.827454314	2.13064E+11	20.09596051	5.42967E+11	5.45737E+11	4.00017E+11	4.465554663	7.31831E+11	64.66337148	5.42967E+11	5.45737E+11	3.88361E+11	3.237506187	7.10506E+11	2363.118478	1.670585428	5.23138E+11	7.01145E+11	7.1171E+11	7.1534E+11	5.16477E+11	2.977102117	9.44894E+11	84.75933199	7.1171E+11	7.1534E+11	5.04821E+11	9.2357E+11	75.72691889	8.54792E+11	8.59152E+11	6.20136E+11	1.13454E+12	101.7993624	55139787086	55421000000	46296575380	-0.42	84699584657	6.5667366	NaN	NaN	1.4166E+11	1.42382E+11	1.0366E+11	1.5025	1.89645E+11	16.8705922	1422744006	1430000000	0	1.43082E+11	1.43812E+11	1.0366E+11	1.5025	1.89645E+11	17.04003038	70248731470	70607000000	70259448065	5.595	1.2854E+11	8.366098971	-15108944384	-15186000000	-43840075579	-1.799362372	14.93283557	2
NaN	600	0.427836215	NaN	NaN	NaN	NaN	444538323.1	894099968	499646124.6	3.001273926	228912256	22.41863453	1172624588	2358499936	1294319472	5.686571576	603835762.5	59.13695336	1172574901	2358400000	1293373150	5.672170926	603810176	4894.746574	5.343841236	1644459848	NaN	1617162911	3252599904	1792737197	4.934561215	832748018.5	81.55558789	1617113224	3252499968	1791740320	832722432	390.5863239	1899865613	3821199872	2144070400	978324032	95.81264564	1206781631	2427200000	1271835854	0.011124065	621424704	60.85953661	382400000	9.588285596	298761965.9	600899968	356356744.3	1.3838521	153845632	15.06694693	-16059264.46	-32300000	-8269618.5	282702701.4	568599968	337040349.3	-4.065803949	145576013.5	14.25705775	1123750728	2260199936	1215106472	2.60107375	578668480	56.67218224	83030903.78	167000064	42756224	4.187354362	117.5317189	3
17000000	9100	6.921110958	463000000	6.418965756	NaN	NaN	1290070922	1819000000	1443735742	1.633319722	2489000000	25.21835575	1748226950	2465000000	1385160644	-19.21515562	2388000000	34.17440732	1978014184	2789000000	1618909828	11.37270551	2791000000	5447.426639	8.534310715	2137973745	2643237130	3038297872	4284000000	2828897257	-9.768732655	4877000000	59.39276307	3268085106	4608000000	3062645567	5280000000	78.48899869	5151773050	7264000000	5368223221	9254800190	100.7070567	3065957447	4323000000	3708236026	-3.443588582	6393000000	59.93345349	NaN	NaN	2113475177	2980000000	2539442985	86.21863037	4378000000	41.31429364	0	0	0	2113475177	2980000000	2539442986	86.21863037	4378000000	41.31429364	3102127660	4374000000	3297563805	21.16368286	5685000000	60.64051019	-36170212.77	-51000000	708000000	-0.707056703	120.5739637	3
